RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_1","SHU11","num","2006/2007","20"
"r_1","SHU11","num","2007/2008","19"
"r_1","SHU11","num","2008/2009","18"
"r_1","SHU11","num","2009/2010","17"
"r_1","SHU11","num","2010/2011","17"
"r_1","SHU11","num","2011/2012","17"
"r_1","SHU11","num","2012/2013","17"
"r_1","SHU11","num","2013/2014","17"
"r_1","SHU11","num","2014/2015","15"
"r_1","SHU30","num","2000/2001","251"
"r_1","SHU30","num","2001/2002","256"
"r_1","SHU30","num","2002/2003","245"
"r_1","SHU30","num","2003/2004","257"
"r_1","SHU30","num","2004/2005","262"
"r_1","SHU30","num","2005/2006","270"
"r_1","SHU30","num","2006/2007","273"
"r_1","SHU30","num","2007/2008","273"
"r_1","SHU30","num","2008/2009","279"
"r_1","SHU30","num","2009/2010","276"
"r_1","SHU30","num","2010/2011","284"
"r_1","SHU30","num","2011/2012","283"
"r_1","SHU30","num","2012/2013","285"
"r_1","SHU30","num","2013/2014","289"
"r_1","SHU30","num","2014/2015","295"
"r_1","BG34","num","2000/2001","2672"
"r_1","BG34","num","2001/2002","2655"
"r_1","BG34","num","2002/2003","2566"
"r_1","BG34","num","2003/2004","2614"
"r_1","BG34","num","2004/2005","2612"
"r_1","BG34","num","2005/2006","1847"
"r_1","BG34","num","2006/2007","1857"
"r_1","BG34","num","2007/2008","1844"
"r_1","BG34","num","2008/2009","2629"
"r_1","BG34","num","2009/2010","2675"
"r_1","BG34","num","2010/2011","2710"
"r_1","BG34","num","2011/2012","2750"
"r_1","BG34","num","2012/2013","2808"
"r_1","BG34","num","2013/2014","2862"
"r_1","BG34","num","2014/2015","2934"
"r_1","BGS","num","2000/2001","1084"
"r_1","BGS","num","2001/2002","1081"
"r_1","BGS","num","2002/2003","1045"
"r_1","BGS","num","2003/2004","1051"
"r_1","BGS","num","2004/2005","1061"
"r_1","BGS","num","2005/2006","1088"
"r_1","BGS","num","2006/2007","1086"
"r_1","BGS","num","2007/2008","1083"
"r_1","BGS","num","2008/2009","1061"
"r_1","BGS","num","2009/2010","1100"
"r_1","BGS","num","2010/2011","1113"
"r_1","BGS","num","2011/2012","1137"
"r_1","BGS","num","2012/2013","1160"
"r_1","BGS","num","2013/2014","1186"
"r_1","BGS","num","2014/2015","1203"
"r_1","BGS01","num","2000/2001","69"
"r_1","BGS01","num","2001/2002","68"
"r_1","BGS01","num","2002/2003","66"
"r_1","BGS01","num","2003/2004","68"
"r_1","BGS01","num","2004/2005","72"
"r_1","BGS01","num","2005/2006","75"
"r_1","BGS01","num","2006/2007","74"
"r_1","BGS01","num","2007/2008","74"
"r_1","BGS01","num","2008/2009","73"
"r_1","BGS01","num","2009/2010","74"
"r_1","BGS01","num","2010/2011","75"
"r_1","BGS01","num","2011/2012","75"
"r_1","BGS01","num","2012/2013","77"
"r_1","BGS01","num","2013/2014","80"
"r_1","BGS01","num","2014/2015","82"
"r_1","BGS04","num","2000/2001","525"
"r_1","BGS04","num","2001/2002","525"
"r_1","BGS04","num","2002/2003","508"
"r_1","BGS04","num","2003/2004","503"
"r_1","BGS04","num","2004/2005","498"
"r_1","BGS04","num","2005/2006","502"
"r_1","BGS04","num","2006/2007","507"
"r_1","BGS04","num","2007/2008","512"
"r_1","BGS04","num","2008/2009","512"
"r_1","BGS04","num","2009/2010","520"
"r_1","BGS04","num","2010/2011","540"
"r_1","BGS04","num","2011/2012","556"
"r_1","BGS04","num","2012/2013","575"
"r_1","BGS04","num","2013/2014","588"
"r_1","BGS04","num","2014/2015","592"
"r_1","BGS08","num","2000/2001","34"
"r_1","BGS08","num","2001/2002","34"
"r_1","BGS08","num","2002/2003","34"
"r_1","BGS08","num","2003/2004","34"
"r_1","BGS08","num","2004/2005","35"
"r_1","BGS08","num","2005/2006","34"
"r_1","BGS08","num","2006/2007","34"
"r_1","BGS08","num","2007/2008","34"
"r_1","BGS08","num","2008/2009","34"
"r_1","BGS08","num","2009/2010","34"
"r_1","BGS08","num","2010/2011","36"
"r_1","BGS08","num","2011/2012","36"
"r_1","BGS08","num","2012/2013","36"
"r_1","BGS08","num","2013/2014","36"
"r_1","BGS08","num","2014/2015","36"
"r_1","BGS09","num","2000/2001","78"
"r_1","BGS09","num","2001/2002","80"
"r_1","BGS09","num","2002/2003","73"
"r_1","BGS09","num","2003/2004","72"
"r_1","BGS09","num","2004/2005","73"
"r_1","BGS09","num","2005/2006","70"
"r_1","BGS09","num","2006/2007","67"
"r_1","BGS09","num","2007/2008","65"
"r_1","BGS09","num","2008/2009","65"
"r_1","BGS09","num","2009/2010","65"
"r_1","BGS09","num","2010/2011","61"
"r_1","BGS09","num","2011/2012","64"
"r_1","BGS09","num","2012/2013","64"
"r_1","BGS09","num","2013/2014","63"
"r_1","BGS09","num","2014/2015","64"
"r_1","BGS12","num","2000/2001","10"
"r_1","BGS12","num","2001/2002","10"
"r_1","BGS12","num","2002/2003","9"
"r_1","BGS12","num","2003/2004","9"
"r_1","BGS12","num","2004/2005","9"
"r_1","BGS12","num","2005/2006","9"
"r_1","BGS12","num","2006/2007","9"
"r_1","BGS12","num","2007/2008","9"
"r_1","BGS12","num","2008/2009","6"
"r_1","BGS12","num","2009/2010","8"
"r_1","BGS12","num","2010/2011","8"
"r_1","BGS12","num","2011/2012","6"
"r_1","BGS12","num","2012/2013","6"
"r_1","BGS12","num","2013/2014","6"
"r_1","BGS12","num","2014/2015","6"
"r_1","BGS15","num","2000/2001","50"
"r_1","BGS15","num","2001/2002","50"
"r_1","BGS15","num","2002/2003","46"
"r_1","BGS15","num","2003/2004","52"
"r_1","BGS15","num","2004/2005","52"
"r_1","BGS15","num","2005/2006","58"
"r_1","BGS15","num","2006/2007","58"
"r_1","BGS15","num","2007/2008","60"
"r_1","BGS15","num","2008/2009","62"
"r_1","BGS15","num","2009/2010","77"
"r_1","BGS15","num","2010/2011","79"
"r_1","BGS15","num","2011/2012","79"
"r_1","BGS15","num","2012/2013","80"
"r_1","BGS15","num","2013/2014","81"
"r_1","BGS15","num","2014/2015","93"
"r_1","BGS17","num","2000/2001","71"
"r_1","BGS17","num","2001/2002","71"
"r_1","BGS17","num","2002/2003","73"
"r_1","BGS17","num","2003/2004","76"
"r_1","BGS17","num","2004/2005","75"
"r_1","BGS17","num","2005/2006","80"
"r_1","BGS17","num","2006/2007","80"
"r_1","BGS17","num","2007/2008","81"
"r_1","BGS17","num","2008/2009","85"
"r_1","BGS17","num","2009/2010","84"
"r_1","BGS17","num","2010/2011","83"
"r_1","BGS17","num","2011/2012","86"
"r_1","BGS17","num","2012/2013","85"
"r_1","BGS17","num","2013/2014","84"
"r_1","BGS17","num","2014/2015","90"
"r_1","BGS27","num","2000/2001","13"
"r_1","BGS27","num","2001/2002","17"
"r_1","BGS27","num","2002/2003","19"
"r_1","BGS27","num","2003/2004","21"
"r_1","BGS27","num","2004/2005","22"
"r_1","BGS27","num","2005/2006","24"
"r_1","BGS27","num","2006/2007","24"
"r_1","BGS27","num","2007/2008","24"
"r_1","BGS27","num","2008/2009","24"
"r_1","BGS27","num","2009/2010","24"
"r_1","BGS27","num","2010/2011","22"
"r_1","BGS27","num","2011/2012","22"
"r_1","BGS27","num","2012/2013","21"
"r_1","BGS27","num","2013/2014","22"
"r_1","BGS27","num","2014/2015","20"
"r_1","BGS18","num","2000/2001","56"
"r_1","BGS18","num","2001/2002","56"
"r_1","BGS18","num","2002/2003","53"
"r_1","BGS18","num","2003/2004","51"
"r_1","BGS18","num","2004/2005","57"
"r_1","BGS18","num","2005/2006","67"
"r_1","BGS18","num","2006/2007","69"
"r_1","BGS18","num","2007/2008","62"
"r_1","BGS18","num","2008/2009","55"
"r_1","BGS18","num","2009/2010","69"
"r_1","BGS18","num","2010/2011","68"
"r_1","BGS18","num","2011/2012","72"
"r_1","BGS18","num","2012/2013","75"
"r_1","BGS18","num","2013/2014","76"
"r_1","BGS18","num","2014/2015","76"
"r_1","BGS21","num","2000/2001","41"
"r_1","BGS21","num","2001/2002","41"
"r_1","BGS21","num","2002/2003","40"
"r_1","BGS21","num","2003/2004","38"
"r_1","BGS21","num","2004/2005","39"
"r_1","BGS21","num","2005/2006","42"
"r_1","BGS21","num","2006/2007","41"
"r_1","BGS21","num","2007/2008","41"
"r_1","BGS21","num","2008/2009","37"
"r_1","BGS21","num","2009/2010","38"
"r_1","BGS21","num","2010/2011","36"
"r_1","BGS21","num","2011/2012","37"
"r_1","BGS21","num","2012/2013","38"
"r_1","BGS21","num","2013/2014","37"
"r_1","BGS21","num","2014/2015","36"
"r_1","BGS06","num","2000/2001","57"
"r_1","BGS06","num","2001/2002","57"
"r_1","BGS06","num","2002/2003","57"
"r_1","BGS06","num","2003/2004","59"
"r_1","BGS06","num","2004/2005","61"
"r_1","BGS06","num","2005/2006","59"
"r_1","BGS06","num","2006/2007","57"
"r_1","BGS06","num","2007/2008","57"
"r_1","BGS06","num","2008/2009","45"
"r_1","BGS06","num","2009/2010","45"
"r_1","BGS06","num","2010/2011","43"
"r_1","BGS06","num","2011/2012","42"
"r_1","BGS06","num","2012/2013","41"
"r_1","BGS06","num","2013/2014","49"
"r_1","BGS06","num","2014/2015","44"
"r_1","BGS23","num","2000/2001","47"
"r_1","BGS23","num","2001/2002","45"
"r_1","BGS23","num","2002/2003","40"
"r_1","BGS23","num","2003/2004","40"
"r_1","BGS23","num","2004/2005","42"
"r_1","BGS23","num","2005/2006","42"
"r_1","BGS23","num","2006/2007","40"
"r_1","BGS23","num","2007/2008","38"
"r_1","BGS23","num","2008/2009","37"
"r_1","BGS23","num","2009/2010","37"
"r_1","BGS23","num","2010/2011","37"
"r_1","BGS23","num","2011/2012","37"
"r_1","BGS23","num","2012/2013","37"
"r_1","BGS23","num","2013/2014","37"
"r_1","BGS23","num","2014/2015","37"
"r_1","BGS13","num","2000/2001","33"
"r_1","BGS13","num","2001/2002","27"
"r_1","BGS13","num","2002/2003","27"
"r_1","BGS13","num","2003/2004","28"
"r_1","BGS13","num","2004/2005","26"
"r_1","BGS13","num","2005/2006","26"
"r_1","BGS13","num","2006/2007","26"
"r_1","BGS13","num","2007/2008","26"
"r_1","BGS13","num","2008/2009","26"
"r_1","BGS13","num","2009/2010","25"
"r_1","BGS13","num","2010/2011","25"
"r_1","BGS13","num","2011/2012","25"
"r_1","BGS13","num","2012/2013","25"
"r_1","BGS13","num","2013/2014","27"
"r_1","BGS13","num","2014/2015","27"
"r_1","SLV","num","2000/2001","436"
"r_1","SLV","num","2001/2002","431"
"r_1","SLV","num","2002/2003","415"
"r_1","SLV","num","2003/2004","443"
"r_1","SLV","num","2004/2005","441"
"r_1","SLV","num","2005/2006","446"
"r_1","SLV","num","2006/2007","458"
"r_1","SLV","num","2007/2008","458"
"r_1","SLV","num","2008/2009","447"
"r_1","SLV","num","2009/2010","449"
"r_1","SLV","num","2010/2011","461"
"r_1","SLV","num","2011/2012","462"
"r_1","SLV","num","2012/2013","471"
"r_1","SLV","num","2013/2014","472"
"r_1","SLV","num","2014/2015","494"
"r_1","SLV11","num","2000/2001","36"
"r_1","SLV11","num","2001/2002","38"
"r_1","SLV11","num","2002/2003","38"
"r_1","SLV11","num","2003/2004","41"
"r_1","SLV11","num","2004/2005","40"
"r_1","SLV11","num","2005/2006","40"
"r_1","SLV11","num","2006/2007","41"
"r_1","SLV11","num","2007/2008","42"
"r_1","SLV11","num","2008/2009","39"
"r_1","SLV11","num","2009/2010","40"
"r_1","SLV11","num","2010/2011","47"
"r_1","SLV11","num","2011/2012","47"
"r_1","SLV11","num","2012/2013","46"
"r_1","SLV11","num","2013/2014","45"
"r_1","SLV11","num","2014/2015","46"
"r_1","SLV16","num","2000/2001","111"
"r_1","SLV16","num","2001/2002","109"
"r_1","SLV16","num","2002/2003","103"
"r_1","SLV16","num","2003/2004","113"
"r_1","SLV16","num","2004/2005","113"
"r_1","SLV16","num","2005/2006","110"
"r_1","SLV16","num","2006/2007","117"
"r_1","SLV16","num","2007/2008","113"
"r_1","SLV16","num","2008/2009","109"
"r_1","SLV16","num","2009/2010","109"
"r_1","SLV16","num","2010/2011","105"
"r_1","SLV16","num","2011/2012","103"
"r_1","SLV16","num","2012/2013","101"
"r_1","SLV16","num","2013/2014","102"
"r_1","SLV16","num","2014/2015","106"
"r_1","SLV20","num","2000/2001","251"
"r_1","SLV20","num","2001/2002","246"
"r_1","SLV20","num","2002/2003","237"
"r_1","SLV20","num","2003/2004","253"
"r_1","SLV20","num","2004/2005","251"
"r_1","SLV20","num","2005/2006","259"
"r_1","SLV20","num","2006/2007","263"
"r_1","SLV20","num","2007/2008","264"
"r_1","SLV20","num","2008/2009","261"
"r_1","SLV20","num","2009/2010","262"
"r_1","SLV20","num","2010/2011","270"
"r_1","SLV20","num","2011/2012","274"
"r_1","SLV20","num","2012/2013","285"
"r_1","SLV20","num","2013/2014","286"
"r_1","SLV20","num","2014/2015","299"
"r_1","SLV24","num","2000/2001","38"
"r_1","SLV24","num","2001/2002","38"
"r_1","SLV24","num","2002/2003","37"
"r_1","SLV24","num","2003/2004","36"
"r_1","SLV24","num","2004/2005","37"
"r_1","SLV24","num","2005/2006","37"
"r_1","SLV24","num","2006/2007","37"
"r_1","SLV24","num","2007/2008","39"
"r_1","SLV24","num","2008/2009","38"
"r_1","SLV24","num","2009/2010","38"
"r_1","SLV24","num","2010/2011","39"
"r_1","SLV24","num","2011/2012","38"
"r_1","SLV24","num","2012/2013","39"
"r_1","SLV24","num","2013/2014","39"
"r_1","SLV24","num","2014/2015","43"
"r_1","SZR","num","2000/2001","823"
"r_1","SZR","num","2001/2002","815"
"r_1","SZR","num","2002/2003","800"
"r_1","SZR","num","2003/2004","818"
"r_1","SZR","num","2004/2005","806"
"r_1","SZR","num","2005/2006","816"
"r_1","SZR","num","2006/2007","822"
"r_1","SZR","num","2007/2008","838"
"r_1","SZR","num","2008/2009","818"
"r_1","SZR","num","2009/2010","819"
"r_1","SZR","num","2010/2011","831"
"r_1","SZR","num","2011/2012","843"
"r_1","SZR","num","2012/2013","864"
"r_1","SZR","num","2013/2014","882"
"r_1","SZR","num","2014/2015","906"
"r_1","SZR04","num","2000/2001","17"
"r_1","SZR04","num","2001/2002","17"
"r_1","SZR04","num","2002/2003","17"
"r_1","SZR04","num","2003/2004","17"
"r_1","SZR04","num","2004/2005","19"
"r_1","SZR04","num","2005/2006","19"
"r_1","SZR04","num","2006/2007","22"
"r_1","SZR04","num","2007/2008","22"
"r_1","SZR04","num","2008/2009","19"
"r_1","SZR04","num","2009/2010","19"
"r_1","SZR04","num","2010/2011","21"
"r_1","SZR04","num","2011/2012","21"
"r_1","SZR04","num","2012/2013","20"
"r_1","SZR04","num","2013/2014","21"
"r_1","SZR04","num","2014/2015","23"
"r_1","SZR37","num","2000/2001","8"
"r_1","SZR37","num","2001/2002","8"
"r_1","SZR37","num","2002/2003","8"
"r_1","SZR37","num","2003/2004","8"
"r_1","SZR37","num","2004/2005","8"
"r_1","SZR37","num","2005/2006","8"
"r_1","SZR37","num","2006/2007","8"
"r_1","SZR37","num","2007/2008","10"
"r_1","SZR37","num","2008/2009","10"
"r_1","SZR37","num","2009/2010","10"
"r_1","SZR37","num","2010/2011","10"
"r_1","SZR37","num","2011/2012","10"
"r_1","SZR37","num","2012/2013","10"
"r_1","SZR37","num","2013/2014","10"
"r_1","SZR37","num","2014/2015","10"
"r_1","SZR07","num","2000/2001","39"
"r_1","SZR07","num","2001/2002","40"
"r_1","SZR07","num","2002/2003","40"
"r_1","SZR07","num","2003/2004","40"
"r_1","SZR07","num","2004/2005","32"
"r_1","SZR07","num","2005/2006","30"
"r_1","SZR07","num","2006/2007","30"
"r_1","SZR07","num","2007/2008","31"
"r_1","SZR07","num","2008/2009","30"
"r_1","SZR07","num","2009/2010","30"
"r_1","SZR07","num","2010/2011","30"
"r_1","SZR07","num","2011/2012","31"
"r_1","SZR07","num","2012/2013","31"
"r_1","SZR07","num","2013/2014","32"
"r_1","SZR07","num","2014/2015","32"
"r_1","SZR12","num","2000/2001","201"
"r_1","SZR12","num","2001/2002","195"
"r_1","SZR12","num","2002/2003","186"
"r_1","SZR12","num","2003/2004","204"
"r_1","SZR12","num","2004/2005","209"
"r_1","SZR12","num","2005/2006","220"
"r_1","SZR12","num","2006/2007","224"
"r_1","SZR12","num","2007/2008","225"
"r_1","SZR12","num","2008/2009","220"
"r_1","SZR12","num","2009/2010","216"
"r_1","SZR12","num","2010/2011","215"
"r_1","SZR12","num","2011/2012","216"
"r_1","SZR12","num","2012/2013","221"
"r_1","SZR12","num","2013/2014","226"
"r_1","SZR12","num","2014/2015","227"
"r_1","SZR22","num","2000/2001","32"
"r_1","SZR22","num","2001/2002","32"
"r_1","SZR22","num","2002/2003","32"
"r_1","SZR22","num","2003/2004","33"
"r_1","SZR22","num","2004/2005","29"
"r_1","SZR22","num","2005/2006","29"
"r_1","SZR22","num","2006/2007","29"
"r_1","SZR22","num","2007/2008","29"
"r_1","SZR22","num","2008/2009","29"
"r_1","SZR22","num","2009/2010","29"
"r_1","SZR22","num","2010/2011","29"
"r_1","SZR22","num","2011/2012","28"
"r_1","SZR22","num","2012/2013","28"
"r_1","SZR22","num","2013/2014","29"
"r_1","SZR22","num","2014/2015","29"
"r_1","SZR38","num","2000/2001","24"
"r_1","SZR38","num","2001/2002","24"
"r_1","SZR38","num","2002/2003","24"
"r_1","SZR38","num","2003/2004","21"
"r_1","SZR38","num","2004/2005","19"
"r_1","SZR38","num","2005/2006","19"
"r_1","SZR38","num","2006/2007","17"
"r_1","SZR38","num","2007/2008","17"
"r_1","SZR38","num","2008/2009","17"
"r_1","SZR38","num","2009/2010","17"
"r_1","SZR38","num","2010/2011","17"
"r_1","SZR38","num","2011/2012","17"
"r_1","SZR38","num","2012/2013","17"
"r_1","SZR38","num","2013/2014","17"
"r_1","SZR38","num","2014/2015","18"
"r_1","SZR23","num","2000/2001","8"
"r_1","SZR23","num","2001/2002","8"
"r_1","SZR23","num","2002/2003","6"
"r_1","SZR23","num","2003/2004","7"
"r_1","SZR23","num","2004/2005","7"
"r_1","SZR23","num","2005/2006","7"
"r_1","SZR23","num","2006/2007","6"
"r_1","SZR23","num","2007/2008","7"
"r_1","SZR23","num","2008/2009","6"
"r_1","SZR23","num","2009/2010","6"
"r_1","SZR23","num","2010/2011","6"
"r_1","SZR23","num","2011/2012","4"
"r_1","SZR23","num","2012/2013","4"
"r_1","SZR23","num","2013/2014","4"
"r_1","SZR23","num","2014/2015","4"
"r_1","SZR24","num","2000/2001","35"
"r_1","SZR24","num","2001/2002","35"
"r_1","SZR24","num","2002/2003","35"
"r_1","SZR24","num","2003/2004","37"
"r_1","SZR24","num","2004/2005","38"
"r_1","SZR24","num","2005/2006","42"
"r_1","SZR24","num","2006/2007","42"
"r_1","SZR24","num","2007/2008","42"
"r_1","SZR24","num","2008/2009","39"
"r_1","SZR24","num","2009/2010","39"
"r_1","SZR24","num","2010/2011","40"
"r_1","SZR24","num","2011/2012","41"
"r_1","SZR24","num","2012/2013","40"
"r_1","SZR24","num","2013/2014","41"
"r_1","SZR24","num","2014/2015","41"
"r_1","SZR27","num","2000/2001","75"
"r_1","SZR27","num","2001/2002","75"
"r_1","SZR27","num","2002/2003","75"
"r_1","SZR27","num","2003/2004","74"
"r_1","SZR27","num","2004/2005","73"
"r_1","SZR27","num","2005/2006","74"
"r_1","SZR27","num","2006/2007","74"
"r_1","SZR27","num","2007/2008","74"
"r_1","SZR27","num","2008/2009","72"
"r_1","SZR27","num","2009/2010","71"
"r_1","SZR27","num","2010/2011","69"
"r_1","SZR27","num","2011/2012","65"
"r_1","SZR27","num","2012/2013","67"
"r_1","SZR27","num","2013/2014","65"
"r_1","SZR27","num","2014/2015","65"
"r_1","SZR31","num","2000/2001","333"
"r_1","SZR31","num","2001/2002","333"
"r_1","SZR31","num","2002/2003","328"
"r_1","SZR31","num","2003/2004","329"
"r_1","SZR31","num","2004/2005","323"
"r_1","SZR31","num","2005/2006","320"
"r_1","SZR31","num","2006/2007","322"
"r_1","SZR31","num","2007/2008","332"
"r_1","SZR31","num","2008/2009","329"
"r_1","SZR31","num","2009/2010","335"
"r_1","SZR31","num","2010/2011","345"
"r_1","SZR31","num","2011/2012","362"
"r_1","SZR31","num","2012/2013","376"
"r_1","SZR31","num","2013/2014","387"
"r_1","SZR31","num","2014/2015","407"
"r_1","SZR36","num","2000/2001","51"
"r_1","SZR36","num","2001/2002","48"
"r_1","SZR36","num","2002/2003","49"
"r_1","SZR36","num","2003/2004","48"
"r_1","SZR36","num","2004/2005","49"
"r_1","SZR36","num","2005/2006","48"
"r_1","SZR36","num","2006/2007","48"
"r_1","SZR36","num","2007/2008","49"
"r_1","SZR36","num","2008/2009","47"
"r_1","SZR36","num","2009/2010","47"
"r_1","SZR36","num","2010/2011","49"
"r_1","SZR36","num","2011/2012","48"
"r_1","SZR36","num","2012/2013","50"
"r_1","SZR36","num","2013/2014","50"
"r_1","SZR36","num","2014/2015","50"
"r_1","JAM","num","2000/2001","329"
"r_1","JAM","num","2001/2002","328"
"r_1","JAM","num","2002/2003","306"
"r_1","JAM","num","2003/2004","302"
"r_1","JAM","num","2004/2005","304"
"r_1","JAM","num","2005/2006","313"
"r_1","JAM","num","2006/2007","313"
"r_1","JAM","num","2007/2008","303"
"r_1","JAM","num","2008/2009","303"
"r_1","JAM","num","2009/2010","307"
"r_1","JAM","num","2010/2011","305"
"r_1","JAM","num","2011/2012","308"
"r_1","JAM","num","2012/2013","313"
"r_1","JAM","num","2013/2014","322"
"r_1","JAM","num","2014/2015","331"
"r_1","JAM03","num","2000/2001","13"
"r_1","JAM03","num","2001/2002","11"
"r_1","JAM03","num","2002/2003","11"
"r_1","JAM03","num","2003/2004","11"
"r_1","JAM03","num","2004/2005","10"
"r_1","JAM03","num","2005/2006","12"
"r_1","JAM03","num","2006/2007","14"
"r_1","JAM03","num","2007/2008","12"
"r_1","JAM03","num","2008/2009","11"
"r_1","JAM03","num","2009/2010","11"
"r_1","JAM03","num","2010/2011","11"
"r_1","JAM03","num","2011/2012","11"
"r_1","JAM03","num","2012/2013","11"
"r_1","JAM03","num","2013/2014","11"
"r_1","JAM03","num","2014/2015","11"
"r_1","JAM07","num","2000/2001","47"
"r_1","JAM07","num","2001/2002","48"
"r_1","JAM07","num","2002/2003","44"
"r_1","JAM07","num","2003/2004","43"
"r_1","JAM07","num","2004/2005","43"
"r_1","JAM07","num","2005/2006","43"
"r_1","JAM07","num","2006/2007","43"
"r_1","JAM07","num","2007/2008","43"
"r_1","JAM07","num","2008/2009","42"
"r_1","JAM07","num","2009/2010","42"
"r_1","JAM07","num","2010/2011","40"
"r_1","JAM07","num","2011/2012","40"
"r_1","JAM07","num","2012/2013","41"
"r_1","JAM07","num","2013/2014","41"
