RevisionColumn,periods,Indicators,Units,Countries_TOUR,ValueColumn
"r_32","2017XII","3.5.2.1.2","num","CH","568"
"r_32","2017XII","3.5.2.2.2","num","OTH","25691"
"r_32","2017XII","3.5.2.1.2","num","OTH","10241"
"r_32","2017XII","3.5.2.2.2","num","IL","20760"
"r_32","2017XII","3.5.2.1.2","num","IL","7683"
"r_32","2017XII","3.5.2.2.2","num","US","4117"
"r_32","2017XII","3.5.2.1.2","num","US","2165"
"r_32","2017XII","3.5.2.2.2","num","JP","814"
"r_32","2017XII","3.5.2.1.2","num","JP","393"
"r_32","2017XII","3.5.2.2.2","num","RoW","24505"
"r_32","2017XII","3.5.2.1.2","num","RoW","11357"
"r_33","2017","3.5.2.2.2","num","total","17105567"
"r_33","2017","3.5.2.1.2","num","total","3655830"
"r_33","2017","3.5.2.2.2","num","EU","12009557"
"r_33","2017","3.5.2.1.2","num","EU","2452443"
"r_33","2017","3.5.2.2.2","num","AT","176468"
"r_33","2017","3.5.2.1.2","num","AT","45419"
"r_33","2017","3.5.2.2.2","num","BE","340281"
"r_33","2017","3.5.2.1.2","num","BE","64915"
"r_33","2017","3.5.2.2.2","num","DE","3380767"
"r_33","2017","3.5.2.1.2","num","DE","527967"
"r_33","2017","3.5.2.2.2","num","GR","254481"
"r_33","2017","3.5.2.1.2","num","GR","128485"
"r_33","2017","3.5.2.2.2","num","DK","196917"
"r_33","2017","3.5.2.1.2","num","DK","35328"
"r_33","2017","3.5.2.2.2","num","EE","122518"
"r_33","2017","3.5.2.1.2","num","EE","20166"
"r_33","2017","3.5.2.2.2","num","IE","98150"
"r_33","2017","3.5.2.1.2","num","IE","21267"
"r_33","2017","3.5.2.2.2","num","ES","102463"
"r_33","2017","3.5.2.1.2","num","ES","52679"
"r_33","2017","3.5.2.2.2","num","IT","235650"
"r_33","2017","3.5.2.1.2","num","IT","94775"
"r_33","2017","3.5.2.2.2","num","CY","20852"
"r_33","2017","3.5.2.1.2","num","CY","7985"
"r_33","2017","3.5.2.2.2","num","LV","70250"
"r_33","2017","3.5.2.1.2","num","LV","12925"
"r_33","2017","3.5.2.2.2","num","LT","140089"
"r_33","2017","3.5.2.1.2","num","LT","24939"
"r_33","2017","3.5.2.2.2","num","LU","14607"
"r_33","2017","3.5.2.1.2","num","LU","2582"
"r_33","2017","3.5.2.2.2","num","MT","6927"
"r_33","2017","3.5.2.1.2","num","MT","2711"
"r_33","2017","3.5.2.2.2","num","NL","246344"
"r_33","2017","3.5.2.1.2","num","NL","57455"
"r_33","2017","3.5.2.2.2","num","GB","1509392"
"r_33","2017","3.5.2.1.2","num","GB","274575"
"r_33","2017","3.5.2.2.2","num","PL","1517042"
"r_33","2017","3.5.2.1.2","num","PL","248062"
"r_33","2017","3.5.2.2.2","num","PT","26343"
"r_33","2017","3.5.2.1.2","num","PT","10698"
"r_33","2017","3.5.2.2.2","num","RO","1683653"
"r_33","2017","3.5.2.1.2","num","RO","438659"
"r_33","2017","3.5.2.2.2","num","SK","227580"
"r_33","2017","3.5.2.1.2","num","SK","38856"
"r_33","2017","3.5.2.2.2","num","SI","38770"
"r_33","2017","3.5.2.1.2","num","SI","11799"
"r_33","2017","3.5.2.2.2","num","HU","187893"
"r_33","2017","3.5.2.1.2","num","HU","41360"
"r_33","2017","3.5.2.2.2","num","FI","132287"
"r_33","2017","3.5.2.1.2","num","FI","23978"
"r_33","2017","3.5.2.2.2","num","FR","389542"
"r_33","2017","3.5.2.1.2","num","FR","104903"
"r_33","2017","3.5.2.2.2","num","HR","24450"
"r_33","2017","3.5.2.1.2","num","HR","9859"
"r_33","2017","3.5.2.2.2","num","CZ","662250"
"r_33","2017","3.5.2.1.2","num","CZ","110523"
"r_33","2017","3.5.2.2.2","num","SE","203591"
"r_33","2017","3.5.2.1.2","num","SE","39573"
"r_33","2017","3.5.2.2.2","num","OTH_EUR","3065298"
"r_33","2017","3.5.2.1.2","num","OTH_EUR","645241"
"r_33","2017","3.5.2.2.2","num","MK","249417"
"r_33","2017","3.5.2.1.2","num","MK","88247"
"r_33","2017","3.5.2.2.2","num","NO","327307"
"r_33","2017","3.5.2.1.2","num","NO","50180"
"r_33","2017","3.5.2.2.2","num","RU","1644515"
"r_33","2017","3.5.2.1.2","num","RU","226834"
"r_33","2017","3.5.2.2.2","num","RS","149075"
"r_33","2017","3.5.2.1.2","num","RS","45794"
"r_33","2017","3.5.2.2.2","num","TR","246542"
"r_33","2017","3.5.2.1.2","num","TR","134467"
"r_33","2017","3.5.2.2.2","num","UA","391147"
"r_33","2017","3.5.2.1.2","num","UA","80896"
"r_33","2017","3.5.2.2.2","num","CH","57295"
"r_33","2017","3.5.2.1.2","num","CH","18823"
"r_33","2017","3.5.2.2.2","num","OTH","737079"
"r_33","2017","3.5.2.1.2","num","OTH","234499"
"r_33","2017","3.5.2.2.2","num","IL","561367"
"r_33","2017","3.5.2.1.2","num","IL","158627"
"r_33","2017","3.5.2.2.2","num","US","147846"
"r_33","2017","3.5.2.1.2","num","US","60530"
"r_33","2017","3.5.2.2.2","num","JP","27866"
"r_33","2017","3.5.2.1.2","num","JP","15342"
"r_33","2017","3.5.2.2.2","num","RoW","1293633"
"r_33","2017","3.5.2.1.2","num","RoW","323647"
"r_34","2018I","3.5.2.2.2","num","total","456936"
"r_34","2018I","3.5.2.1.2","num","total","145553"
"r_34","2018I","3.5.2.2.2","num","EU","199119"
"r_34","2018I","3.5.2.1.2","num","EU","68258"
"r_34","2018I","3.5.2.2.2","num","AT","2586"
"r_34","2018I","3.5.2.1.2","num","AT","1321"
"r_34","2018I","3.5.2.2.2","num","BE","2730"
"r_34","2018I","3.5.2.1.2","num","BE","1331"
"r_34","2018I","3.5.2.2.2","num","DE","11282"
"r_34","2018I","3.5.2.1.2","num","DE","5015"
"r_34","2018I","3.5.2.2.2","num","GR","29868"
"r_34","2018I","3.5.2.1.2","num","GR","14350"
"r_34","2018I","3.5.2.2.2","num","DK","913"
"r_34","2018I","3.5.2.1.2","num","DK","374"
"r_34","2018I","3.5.2.2.2","num","EE","338"
"r_34","2018I","3.5.2.1.2","num","EE","114"
"r_34","2018I","3.5.2.2.2","num","IE","6227"
"r_34","2018I","3.5.2.1.2","num","IE","1456"
"r_34","2018I","3.5.2.2.2","num","ES","3161"
"r_34","2018I","3.5.2.1.2","num","ES","1383"
"r_34","2018I","3.5.2.2.2","num","IT","12479"
"r_34","2018I","3.5.2.1.2","num","IT","5492"
"r_34","2018I","3.5.2.2.2","num","CY","1411"
"r_34","2018I","3.5.2.1.2","num","CY","540"
"r_34","2018I","3.5.2.2.2","num","LV","578"
"r_34","2018I","3.5.2.1.2","num","LV","197"
"r_34","2018I","3.5.2.2.2","num","LT","753"
"r_34","2018I","3.5.2.1.2","num","LT","244"
"r_34","2018I","3.5.2.2.2","num","LU","130"
"r_34","2018I","3.5.2.1.2","num","LU","77"
"r_34","2018I","3.5.2.2.2","num","MT","2019"
"r_34","2018I","3.5.2.1.2","num","MT","731"
"r_34","2018I","3.5.2.2.2","num","NL","4234"
"r_34","2018I","3.5.2.1.2","num","NL","1957"
"r_34","2018I","3.5.2.2.2","num","GB","60013"
"r_34","2018I","3.5.2.1.2","num","GB","12966"
"r_34","2018I","3.5.2.2.2","num","PL","3718"
"r_34","2018I","3.5.2.1.2","num","PL","1285"
"r_34","2018I","3.5.2.2.2","num","PT","1149"
"r_34","2018I","3.5.2.1.2","num","PT","447"
"r_34","2018I","3.5.2.2.2","num","RO","42086"
"r_34","2018I","3.5.2.1.2","num","RO","13342"
"r_34","2018I","3.5.2.2.2","num","SK","638"
"r_34","2018I","3.5.2.1.2","num","SK","311"
"r_34","2018I","3.5.2.2.2","num","SI","927"
"r_34","2018I","3.5.2.1.2","num","SI","402"
"r_34","2018I","3.5.2.2.2","num","HU","1490"
"r_34","2018I","3.5.2.1.2","num","HU","597"
"r_34","2018I","3.5.2.2.2","num","FI","584"
"r_34","2018I","3.5.2.1.2","num","FI","283"
"r_34","2018I","3.5.2.2.2","num","FR","5126"
"r_34","2018I","3.5.2.1.2","num","FR","2213"
"r_34","2018I","3.5.2.2.2","num","HR","1770"
"r_34","2018I","3.5.2.1.2","num","HR","681"
"r_34","2018I","3.5.2.2.2","num","CZ","1498"
"r_34","2018I","3.5.2.1.2","num","CZ","580"
"r_34","2018I","3.5.2.2.2","num","SE","1411"
"r_34","2018I","3.5.2.1.2","num","SE","569"
"r_34","2018I","3.5.2.2.2","num","OTH_EUR","185570"
"r_34","2018I","3.5.2.1.2","num","OTH_EUR","52808"
"r_34","2018I","3.5.2.2.2","num","MK","86489"
"r_34","2018I","3.5.2.1.2","num","MK","22657"
"r_34","2018I","3.5.2.2.2","num","NO","568"
"r_34","2018I","3.5.2.1.2","num","NO","255"
"r_34","2018I","3.5.2.2.2","num","RU","25073"
"r_34","2018I","3.5.2.1.2","num","RU","5732"
"r_34","2018I","3.5.2.2.2","num","RS","15331"
"r_34","2018I","3.5.2.1.2","num","RS","4321"
"r_34","2018I","3.5.2.2.2","num","TR","47124"
"r_34","2018I","3.5.2.1.2","num","TR","16567"
"r_34","2018I","3.5.2.2.2","num","UA","9711"
"r_34","2018I","3.5.2.1.2","num","UA","2721"
"r_34","2018I","3.5.2.2.2","num","CH","1274"
"r_34","2018I","3.5.2.1.2","num","CH","555"
"r_34","2018I","3.5.2.2.2","num","OTH","35171"
"r_34","2018I","3.5.2.1.2","num","OTH","11707"
"r_34","2018I","3.5.2.2.2","num","IL","28136"
"r_34","2018I","3.5.2.1.2","num","IL","8314"
"r_34","2018I","3.5.2.2.2","num","US","5495"
"r_34","2018I","3.5.2.1.2","num","US","2634"
"r_34","2018I","3.5.2.2.2","num","JP","1540"
"r_34","2018I","3.5.2.1.2","num","JP","759"
"r_34","2018I","3.5.2.2.2","num","RoW","37076"
"r_34","2018I","3.5.2.1.2","num","RoW","12780"
"r_35","2018II","3.5.2.2.2","num","total","417534"
"r_35","2018II","3.5.2.1.2","num","total","136891"
"r_35","2018II","3.5.2.2.2","num","EU","242291"
"r_35","2018II","3.5.2.1.2","num","EU","77619"
"r_35","2018II","3.5.2.2.2","num","AT","2302"
"r_35","2018II","3.5.2.1.2","num","AT","1077"
"r_35","2018II","3.5.2.2.2","num","BE","3927"
"r_35","2018II","3.5.2.1.2","num","BE","1778"
"r_35","2018II","3.5.2.2.2","num","DE","13998"
"r_35","2018II","3.5.2.1.2","num","DE","5929"
"r_35","2018II","3.5.2.2.2","num","GR","30660"
"r_35","2018II","3.5.2.1.2","num","GR","14849"
"r_35","2018II","3.5.2.2.2","num","DK","1643"
"r_35","2018II","3.5.2.1.2","num","DK","548"
"r_35","2018II","3.5.2.2.2","num","EE","712"
"r_35","2018II","3.5.2.1.2","num","EE","226"
"r_35","2018II","3.5.2.2.2","num","IE","5680"
"r_35","2018II","3.5.2.1.2","num","IE","1524"
"r_35","2018II","3.5.2.2.2","num","ES","3477"
"r_35","2018II","3.5.2.1.2","num","ES","1623"
"r_35","2018II","3.5.2.2.2","num","IT","11670"
"r_35","2018II","3.5.2.1.2","num","IT","5157"
"r_35","2018II","3.5.2.2.2","num","CY","1798"
"r_35","2018II","3.5.2.1.2","num","CY","707"
"r_35","2018II","3.5.2.2.2","num","LV","909"
"r_35","2018II","3.5.2.1.2","num","LV","282"
"r_35","2018II","3.5.2.2.2","num","LT","881"
"r_35","2018II","3.5.2.1.2","num","LT","331"
"r_35","2018II","3.5.2.2.2","num","LU","122"
"r_35","2018II","3.5.2.1.2","num","LU","66"
"r_35","2018II","3.5.2.2.2","num","MT","1799"
"r_35","2018II","3.5.2.1.2","num","MT","537"
"r_35","2018II","3.5.2.2.2","num","NL","5679"
"r_35","2018II","3.5.2.1.2","num","NL","2211"
"r_35","2018II","3.5.2.2.2","num","GB","86276"
"r_35","2018II","3.5.2.1.2","num","GB","18877"
"r_35","2018II","3.5.2.2.2","num","PL","4162"
"r_35","2018II","3.5.2.1.2","num","PL","1581"
"r_35","2018II","3.5.2.2.2","num","PT","1443"
"r_35","2018II","3.5.2.1.2","num","PT","591"
"r_35","2018II","3.5.2.2.2","num","RO","48032"
"r_35","2018II","3.5.2.1.2","num","RO","12332"
"r_35","2018II","3.5.2.2.2","num","SK","1002"
"r_35","2018II","3.5.2.1.2","num","SK","436"
"r_35","2018II","3.5.2.2.2","num","SI","878"
"r_35","2018II","3.5.2.1.2","num","SI","411"
"r_35","2018II","3.5.2.2.2","num","HU","1769"
"r_35","2018II","3.5.2.1.2","num","HU","770"
"r_35","2018II","3.5.2.2.2","num","FI","1180"
"r_35","2018II","3.5.2.1.2","num","FI","431"
"r_35","2018II","3.5.2.2.2","num","FR","6657"
"r_35","2018II","3.5.2.1.2","num","FR","3024"
"r_35","2018II","3.5.2.2.2","num","HR","1651"
"r_35","2018II","3.5.2.1.2","num","HR","676"
"r_35","2018II","3.5.2.2.2","num","CZ","1915"
"r_35","2018II","3.5.2.1.2","num","CZ","889"
"r_35","2018II","3.5.2.2.2","num","SE","2069"
"r_35","2018II","3.5.2.1.2","num","SE","756"
"r_35","2018II","3.5.2.2.2","num","OTH_EUR","106227"
"r_35","2018II","3.5.2.1.2","num","OTH_EUR","34965"
"r_35","2018II","3.5.2.2.2","num","MK","22957"
"r_35","2018II","3.5.2.1.2","num","MK","7792"
"r_35","2018II","3.5.2.2.2","num","NO","668"
"r_35","2018II","3.5.2.1.2","num","NO","257"
"r_35","2018II","3.5.2.2.2","num","RU","19285"
"r_35","2018II","3.5.2.1.2","num","RU","4943"
"r_35","2018II","3.5.2.2.2","num","RS","35712"
"r_35","2018II","3.5.2.1.2","num","RS","8417"
"r_35","2018II","3.5.2.2.2","num","TR","20380"
"r_35","2018II","3.5.2.1.2","num","TR","10887"
"r_35","2018II","3.5.2.2.2","num","UA","5611"
"r_35","2018II","3.5.2.1.2","num","UA","1991"
"r_35","2018II","3.5.2.2.2","num","CH","1614"
"r_35","2018II","3.5.2.1.2","num","CH","678"
"r_35","2018II","3.5.2.2.2","num","OTH","38614"
"r_35","2018II","3.5.2.1.2","num","OTH","12332"
"r_35","2018II","3.5.2.2.2","num","IL","32647"
"r_35","2018II","3.5.2.1.2","num","IL","9313"
"r_35","2018II","3.5.2.2.2","num","US","5326"
"r_35","2018II","3.5.2.1.2","num","US","2635"
"r_35","2018II","3.5.2.2.2","num","JP","641"
"r_35","2018II","3.5.2.1.2","num","JP","384"
"r_35","2018II","3.5.2.2.2","num","RoW","30402"
"r_35","2018II","3.5.2.1.2","num","RoW","11975"
"r_36","2018III","3.5.2.2.2","num","total","316893"
"r_36","2018III","3.5.2.1.2","num","total","126235"
"r_36","2018III","3.5.2.2.2","num","EU","179915"
"r_36","2018III","3.5.2.1.2","num","EU","70556"
"r_36","2018III","3.5.2.2.2","num","AT","3086"
"r_36","2018III","3.5.2.1.2","num","AT","1601"
"r_36","2018III","3.5.2.2.2","num","BE","3378"
"r_36","2018III","3.5.2.1.2","num","BE","1673"
"r_36","2018III","3.5.2.2.2","num","DE","18596"
"r_36","2018III","3.5.2.1.2","num","DE","7646"
"r_36","2018III","3.5.2.2.2","num","GR","17159"
"r_36","2018III","3.5.2.1.2","num","GR","9342"
"r_36","2018III","3.5.2.2.2","num","DK","1368"
"r_36","2018III","3.5.2.1.2","num","DK","590"
"r_36","2018III","3.5.2.2.2","num","EE","893"
"r_36","2018III","3.5.2.1.2","num","EE","396"
"r_36","2018III","3.5.2.2.2","num","IE","5394"
"r_36","2018III","3.5.2.1.2","num","IE","1528"
"r_36","2018III","3.5.2.2.2","num","ES","6382"
"r_36","2018III","3.5.2.1.2","num","ES","3262"
"r_36","2018III","3.5.2.2.2","num","IT","13949"
"r_36","2018III","3.5.2.1.2","num","IT","6388"
"r_36","2018III","3.5.2.2.2","num","CY","1740"
"r_36","2018III","3.5.2.1.2","num","CY","719"
"r_36","2018III","3.5.2.2.2","num","LV","962"
"r_36","2018III","3.5.2.1.2","num","LV","391"
"r_36","2018III","3.5.2.2.2","num","LT","1094"
"r_36","2018III","3.5.2.1.2","num","LT","489"
"r_36","2018III","3.5.2.2.2","num","LU","191"
"r_36","2018III","3.5.2.1.2","num","LU","95"
"r_36","2018III","3.5.2.2.2","num","MT","696"
"r_36","2018III","3.5.2.1.2","num","MT","270"
"r_36","2018III","3.5.2.2.2","num","NL","4910"
"r_36","2018III","3.5.2.1.2","num","NL","2309"
"r_36","2018III","3.5.2.2.2","num","GB","58763"
"r_36","2018III","3.5.2.1.2","num","GB","15303"
"r_36","2018III","3.5.2.2.2","num","PL","4694"
"r_36","2018III","3.5.2.1.2","num","PL","2000"
"r_36","2018III","3.5.2.2.2","num","PT","1624"
"r_36","2018III","3.5.2.1.2","num","PT","780"
"r_36","2018III","3.5.2.2.2","num","RO","16187"
"r_36","2018III","3.5.2.1.2","num","RO","6968"
"r_36","2018III","3.5.2.2.2","num","SK","1063"
"r_36","2018III","3.5.2.1.2","num","SK","452"
"r_36","2018III","3.5.2.2.2","num","SI","1352"
"r_36","2018III","3.5.2.1.2","num","SI","652"
"r_36","2018III","3.5.2.2.2","num","HU","2507"
"r_36","2018III","3.5.2.1.2","num","HU","1015"
"r_36","2018III","3.5.2.2.2","num","FI","1326"
"r_36","2018III","3.5.2.1.2","num","FI","610"
"r_36","2018III","3.5.2.2.2","num","FR","7009"
"r_36","2018III","3.5.2.1.2","num","FR","3502"
"r_36","2018III","3.5.2.2.2","num","HR","1572"
"r_36","2018III","3.5.2.1.2","num","HR","708"
"r_36","2018III","3.5.2.2.2","num","CZ","2187"
"r_36","2018III","3.5.2.1.2","num","CZ","991"
"r_36","2018III","3.5.2.2.2","num","SE","1833"
"r_36","2018III","3.5.2.1.2","num","SE","876"
"r_36","2018III","3.5.2.2.2","num","OTH_EUR","66653"
"r_36","2018III","3.5.2.1.2","num","OTH_EUR","27867"
"r_36","2018III","3.5.2.2.2","num","MK","18463"
"r_36","2018III","3.5.2.1.2","num","MK","7456"
"r_36","2018III","3.5.2.2.2","num","NO","789"
"r_36","2018III","3.5.2.1.2","num","NO","367"
"r_36","2018III","3.5.2.2.2","num","RU","15016"
"r_36","2018III","3.5.2.1.2","num","RU","4612"
"r_36","2018III","3.5.2.2.2","num","RS","11634"
"r_36","2018III","3.5.2.1.2","num","RS","4005"
"r_36","2018III","3.5.2.2.2","num","TR","14818"
"r_36","2018III","3.5.2.1.2","num","TR","8518"
"r_36","2018III","3.5.2.2.2","num","UA","4213"
"r_36","2018III","3.5.2.1.2","num","UA","2056"
"r_36","2018III","3.5.2.2.2","num","CH","1720"
"r_36","2018III","3.5.2.1.2","num","CH","853"
"r_36","2018III","3.5.2.2.2","num","OTH","42540"
"r_36","2018III","3.5.2.1.2","num","OTH","14508"
"r_36","2018III","3.5.2.2.2","num","IL","33752"
"r_36","2018III","3.5.2.1.2","num","IL","10295"
"r_36","2018III","3.5.2.2.2","num","US","7056"
"r_36","2018III","3.5.2.1.2","num","US","3448"
"r_36","2018III","3.5.2.2.2","num","JP","1732"
"r_36","2018III","3.5.2.1.2","num","JP","765"
"r_36","2018III","3.5.2.2.2","num","RoW","27785"
"r_36","2018III","3.5.2.1.2","num","RoW","13304"
"r_37","2018IV","3.5.2.2.2","num","total","372788"
"r_37","2018IV","3.5.2.1.2","num","total","162023"
"r_37","2018IV","3.5.2.2.2","num","EU","246088"
"r_37","2018IV","3.5.2.1.2","num","EU","103342"
"r_37","2018IV","3.5.2.2.2","num","AT","4098"
"r_37","2018IV","3.5.2.1.2","num","AT","2207"
"r_37","2018IV","3.5.2.2.2","num","BE","4373"
"r_37","2018IV","3.5.2.1.2","num","BE","2113"
"r_37","2018IV","3.5.2.2.2","num","DE","19050"
"r_37","2018IV","3.5.2.1.2","num","DE","8403"
"r_37","2018IV","3.5.2.2.2","num","GR","15370"
"r_37","2018IV","3.5.2.1.2","num","GR","8335"
"r_37","2018IV","3.5.2.2.2","num","DK","1477"
"r_37","2018IV","3.5.2.1.2","num","DK","584"
"r_37","2018IV","3.5.2.2.2","num","EE","1384"
"r_37","2018IV","3.5.2.1.2","num","EE","440"
"r_37","2018IV","3.5.2.2.2","num","IE","1923"
"r_37","2018IV","3.5.2.1.2","num","IE","873"
"r_37","2018IV","3.5.2.2.2","num","ES","8208"
"r_37","2018IV","3.5.2.1.2","num","ES","4305"
"r_37","2018IV","3.5.2.2.2","num","IT","15820"
"r_37","2018IV","3.5.2.1.2","num","IT","7303"
"r_37","2018IV","3.5.2.2.2","num","CY","1694"
"r_37","2018IV","3.5.2.1.2","num","CY","698"
"r_37","2018IV","3.5.2.2.2","num","LV","1598"
"r_37","2018IV","3.5.2.1.2","num","LV","643"
"r_37","2018IV","3.5.2.2.2","num","LT","1316"
"r_37","2018IV","3.5.2.1.2","num","LT","488"
"r_37","2018IV","3.5.2.2.2","num","LU","244"
"r_37","2018IV","3.5.2.1.2","num","LU","143"
"r_37","2018IV","3.5.2.2.2","num","MT","490"
"r_37","2018IV","3.5.2.1.2","num","MT","226"
"r_37","2018IV","3.5.2.2.2","num","NL","4937"
"r_37","2018IV","3.5.2.1.2","num","NL","2266"
"r_37","2018IV","3.5.2.2.2","num","GB","18914"
"r_37","2018IV","3.5.2.1.2","num","GB","6919"
"r_37","2018IV","3.5.2.2.2","num","PL","7976"
"r_37","2018IV","3.5.2.1.2","num","PL","3424"
"r_37","2018IV","3.5.2.2.2","num","PT","2348"
"r_37","2018IV","3.5.2.1.2","num","PT","1286"
"r_37","2018IV","3.5.2.2.2","num","RO","107548"
"r_37","2018IV","3.5.2.1.2","num","RO","41038"
"r_37","2018IV","3.5.2.2.2","num","SK","1245"
"r_37","2018IV","3.5.2.1.2","num","SK","613"
"r_37","2018IV","3.5.2.2.2","num","SI","1836"
"r_37","2018IV","3.5.2.1.2","num","SI","874"
"r_37","2018IV","3.5.2.2.2","num","HU","2685"
"r_37","2018IV","3.5.2.1.2","num","HU","1216"
"r_37","2018IV","3.5.2.2.2","num","FI","4294"
"r_37","2018IV","3.5.2.1.2","num","FI","1220"
"r_37","2018IV","3.5.2.2.2","num","FR","8507"
"r_37","2018IV","3.5.2.1.2","num","FR","4341"
"r_37","2018IV","3.5.2.2.2","num","HR","1961"
"r_37","2018IV","3.5.2.1.2","num","HR","1062"
"r_37","2018IV","3.5.2.2.2","num","CZ","2507"
"r_37","2018IV","3.5.2.1.2","num","CZ","1007"
"r_37","2018IV","3.5.2.2.2","num","SE","4285"
"r_37","2018IV","3.5.2.1.2","num","SE","1315"
"r_37","2018IV","3.5.2.2.2","num","OTH_EUR","56507"
"r_37","2018IV","3.5.2.1.2","num","OTH_EUR","26786"
"r_37","2018IV","3.5.2.2.2","num","MK","15861"
"r_37","2018IV","3.5.2.1.2","num","MK","6225"
"r_37","2018IV","3.5.2.2.2","num","NO","876"
"r_37","2018IV","3.5.2.1.2","num","NO","397"
"r_37","2018IV","3.5.2.2.2","num","RU","11227"
"r_37","2018IV","3.5.2.1.2","num","RU","3588"
"r_37","2018IV","3.5.2.2.2","num","RS","5103"
"r_37","2018IV","3.5.2.1.2","num","RS","2360"
"r_37","2018IV","3.5.2.2.2","num","TR","16023"
"r_37","2018IV","3.5.2.1.2","num","TR","10737"
"r_37","2018IV","3.5.2.2.2","num","UA","4936"
"r_37","2018IV","3.5.2.1.2","num","UA","2333"
"r_37","2018IV","3.5.2.2.2","num","CH","2481"
"r_37","2018IV","3.5.2.1.2","num","CH","1146"
"r_37","2018IV","3.5.2.2.2","num","OTH","40909"
"r_37","2018IV","3.5.2.1.2","num","OTH","16771"
"r_37","2018IV","3.5.2.2.2","num","IL","31041"
"r_37","2018IV","3.5.2.1.2","num","IL","11811"
"r_37","2018IV","3.5.2.2.2","num","US","7965"
"r_37","2018IV","3.5.2.1.2","num","US","3948"
"r_37","2018IV","3.5.2.2.2","num","JP","1903"
"r_37","2018IV","3.5.2.1.2","num","JP","1012"
"r_37","2018IV","3.5.2.2.2","num","RoW","29284"
"r_37","2018IV","3.5.2.1.2","num","RoW","15124"
"r_38","2018V","3.5.2.2.2","num","total","1027055"
"r_38","2018V","3.5.2.1.2","num","total","295804"
"r_38","2018V","3.5.2.2.2","num","EU","822646"
"r_38","2018V","3.5.2.1.2","num","EU","213760"
"r_38","2018V","3.5.2.2.2","num","AT","7823"
"r_38","2018V","3.5.2.1.2","num","AT","4030"
"r_38","2018V","3.5.2.2.2","num","BE","26453"
"r_38","2018V","3.5.2.1.2","num","BE","5712"
"r_38","2018V","3.5.2.2.2","num","DE","284370"
"r_38","2018V","3.5.2.1.2","num","DE","53154"
"r_38","2018V","3.5.2.2.2","num","GR","14681"
"r_38","2018V","3.5.2.1.2","num","GR","7903"
"r_38","2018V","3.5.2.2.2","num","DK","7440"
"r_38","2018V","3.5.2.1.2","num","DK","1750"
"r_38","2018V","3.5.2.2.2","num","EE","9338"
"r_38","2018V","3.5.2.1.2","num","EE","1889"
"r_38","2018V","3.5.2.2.2","num","IE","8902"
"r_38","2018V","3.5.2.1.2","num","IE","2166"
"r_38","2018V","3.5.2.2.2","num","ES","11770"
"r_38","2018V","3.5.2.1.2","num","ES","6666"
"r_38","2018V","3.5.2.2.2","num","IT","18186"
"r_38","2018V","3.5.2.1.2","num","IT","8596"
"r_38","2018V","3.5.2.2.2","num","CY","1421"
"r_38","2018V","3.5.2.1.2","num","CY","642"
"r_38","2018V","3.5.2.2.2","num","LV","3686"
"r_38","2018V","3.5.2.1.2","num","LV","1038"
"r_38","2018V","3.5.2.2.2","num","LT","12139"
"r_38","2018V","3.5.2.1.2","num","LT","2438"
"r_38","2018V","3.5.2.2.2","num","LU","1605"
"r_38","2018V","3.5.2.1.2","num","LU","351"
"r_38","2018V","3.5.2.2.2","num","MT","424"
"r_38","2018V","3.5.2.1.2","num","MT","194"
"r_38","2018V","3.5.2.2.2","num","NL","16879"
"r_38","2018V","3.5.2.1.2","num","NL","4954"
"r_38","2018V","3.5.2.2.2","num","GB","123757"
"r_38","2018V","3.5.2.1.2","num","GB","24822"
"r_38","2018V","3.5.2.2.2","num","PL","79260"
"r_38","2018V","3.5.2.1.2","num","PL","15452"
"r_38","2018V","3.5.2.2.2","num","PT","3106"
"r_38","2018V","3.5.2.1.2","num","PT","1417"
"r_38","2018V","3.5.2.2.2","num","RO","89174"
"r_38","2018V","3.5.2.1.2","num","RO","38918"
"r_38","2018V","3.5.2.2.2","num","SK","2560"
"r_38","2018V","3.5.2.1.2","num","SK","1007"
"r_38","2018V","3.5.2.2.2","num","SI","2978"
"r_38","2018V","3.5.2.1.2","num","SI","1770"
"r_38","2018V","3.5.2.2.2","num","HU","3646"
"r_38","2018V","3.5.2.1.2","num","HU","1365"
"r_38","2018V","3.5.2.2.2","num","FI","20013"
"r_38","2018V","3.5.2.1.2","num","FI","4161"
"r_38","2018V","3.5.2.2.2","num","FR","53828"
"r_38","2018V","3.5.2.1.2","num","FR","17420"
"r_38","2018V","3.5.2.2.2","num","HR","2454"
"r_38","2018V","3.5.2.1.2","num","HR","1295"
