RevisionColumn,Units,periods,GenderID,Age10_LFS,ValueColumn
"r_16","1000cp","2019Q2","0","0","142"
"r_16","1000cp","2019Q2","0","15 - 64","139.8"
"r_16","1000cp","2019Q2","0","20 - 64","136.4"
"r_16","1000cp","2019Q2","0","15 - 29","32.6"
"r_16","1000cp","2019Q2","0","15 - 24","13.7"
"r_16","1000cp","2019Q2","0","25 - 34","41"
"r_16","1000cp","2019Q2","0","35 - 44","34.3"
"r_16","1000cp","2019Q2","0","45 - 54","26.8"
"r_16","1000cp","2019Q2","0","55 - 64","24.1"
"r_16","1000cp","2019Q2","0","65+","(2.2)"
"r_16","1000cp","2019Q2","1","0","82.7"
"r_16","1000cp","2019Q2","1","15 - 64","81.3"
"r_16","1000cp","2019Q2","1","20 - 64","78.9"
"r_16","1000cp","2019Q2","1","15 - 29","19.8"
"r_16","1000cp","2019Q2","1","15 - 24","8.1"
"r_16","1000cp","2019Q2","1","25 - 34","26.5"
"r_16","1000cp","2019Q2","1","35 - 44","19.9"
"r_16","1000cp","2019Q2","1","45 - 54","13.7"
"r_16","1000cp","2019Q2","1","55 - 64","13"
"r_16","1000cp","2019Q2","1","65+","(1.4)"
"r_16","1000cp","2019Q2","2","0","59.3"
"r_16","1000cp","2019Q2","2","15 - 64","58.5"
"r_16","1000cp","2019Q2","2","20 - 64","57.5"
"r_16","1000cp","2019Q2","2","15 - 29","12.8"
"r_16","1000cp","2019Q2","2","15 - 24","5.6"
"r_16","1000cp","2019Q2","2","25 - 34","14.4"
"r_16","1000cp","2019Q2","2","35 - 44","14.3"
"r_16","1000cp","2019Q2","2","45 - 54","13.1"
"r_16","1000cp","2019Q2","2","55 - 64","11"
"r_16","1000cp","2019Q2","2","65+","(0.8)"
"r_18","1000cp","2019Q3","0","0","125.4"
"r_18","1000cp","2019Q3","0","15 - 64","122.7"
"r_18","1000cp","2019Q3","0","20 - 64","119.3"
"r_18","1000cp","2019Q3","0","15 - 29","29.5"
"r_18","1000cp","2019Q3","0","15 - 24","12.4"
"r_18","1000cp","2019Q3","0","25 - 34","35.8"
"r_18","1000cp","2019Q3","0","35 - 44","28.4"
"r_18","1000cp","2019Q3","0","45 - 54","22.2"
"r_18","1000cp","2019Q3","0","55 - 64","23.9"
"r_18","1000cp","2019Q3","0","65+","(2.7)"
"r_18","1000cp","2019Q3","1","0","70.9"
"r_18","1000cp","2019Q3","1","15 - 64","69.1"
"r_18","1000cp","2019Q3","1","20 - 64","67.3"
"r_18","1000cp","2019Q3","1","15 - 29","19.5"
"r_18","1000cp","2019Q3","1","15 - 24","7.5"
"r_18","1000cp","2019Q3","1","25 - 34","24.1"
"r_18","1000cp","2019Q3","1","35 - 44","14.1"
"r_18","1000cp","2019Q3","1","45 - 54","10.5"
"r_18","1000cp","2019Q3","1","55 - 64","12.9"
"r_18","1000cp","2019Q3","1","65+","(1.8)"
"r_18","1000cp","2019Q3","2","0","54.5"
"r_18","1000cp","2019Q3","2","15 - 64","53.6"
"r_18","1000cp","2019Q3","2","20 - 64","52.1"
"r_18","1000cp","2019Q3","2","15 - 29","10"
"r_18","1000cp","2019Q3","2","15 - 24","4.9"
"r_18","1000cp","2019Q3","2","25 - 34","11.7"
"r_18","1000cp","2019Q3","2","35 - 44","14.3"
"r_18","1000cp","2019Q3","2","45 - 54","11.7"
"r_18","1000cp","2019Q3","2","55 - 64","11"
"r_18","1000cp","2019Q3","2","65+","(0.9)"
"r_19","1000cp","2019Q4","0","0","138.5"
"r_19","1000cp","2019Q4","0","15 - 64","134.7"
"r_19","1000cp","2019Q4","0","20 - 64","131.1"
"r_19","1000cp","2019Q4","0","15 - 29","30"
"r_19","1000cp","2019Q4","0","15 - 24","13.7"
"r_19","1000cp","2019Q4","0","25 - 34","34.3"
"r_19","1000cp","2019Q4","0","35 - 44","36.8"
"r_19","1000cp","2019Q4","0","45 - 54","26.2"
"r_19","1000cp","2019Q4","0","55 - 64","23.7"
"r_19","1000cp","2019Q4","0","65+","(3.8)"
"r_19","1000cp","2019Q4","1","0","80.6"
"r_19","1000cp","2019Q4","1","15 - 64","78.3"
"r_19","1000cp","2019Q4","1","20 - 64","76.4"
"r_19","1000cp","2019Q4","1","15 - 29","19.1"
"r_19","1000cp","2019Q4","1","15 - 24","9.2"
"r_19","1000cp","2019Q4","1","25 - 34","21.1"
"r_19","1000cp","2019Q4","1","35 - 44","20.9"
"r_19","1000cp","2019Q4","1","45 - 54","14.8"
"r_19","1000cp","2019Q4","1","55 - 64","12.3"
"r_19","1000cp","2019Q4","1","65+","(2.3)"
"r_19","1000cp","2019Q4","2","0","57.9"
"r_19","1000cp","2019Q4","2","15 - 64","56.4"
"r_19","1000cp","2019Q4","2","20 - 64","54.7"
"r_19","1000cp","2019Q4","2","15 - 29","10.8"
"r_19","1000cp","2019Q4","2","15 - 24","(4.5)"
"r_19","1000cp","2019Q4","2","25 - 34","13.2"
"r_19","1000cp","2019Q4","2","35 - 44","15.9"
"r_19","1000cp","2019Q4","2","45 - 54","11.4"
"r_19","1000cp","2019Q4","2","55 - 64","11.4"
"r_19","1000cp","2019Q4","2","65+","(1.5)"
"r_17","1000cp","2003Q1","0","0","499.6"
"r_17","1000cp","2003Q1","0","15 - 64","497.9"
"r_17","1000cp","2003Q1","0","20 - 64","476.4"
"r_17","1000cp","2003Q1","0","15 - 29","161.4"
"r_17","1000cp","2003Q1","0","15 - 24","95.9"
"r_17","1000cp","2003Q1","0","25 - 34","131.8"
"r_17","1000cp","2003Q1","0","35 - 44","116.7"
"r_17","1000cp","2003Q1","0","45 - 54","113"
"r_17","1000cp","2003Q1","0","55 - 64","40.5"
"r_17","1000cp","2003Q1","0","65+","(1.7)"
"r_17","1000cp","2003Q1","1","0","277.8"
"r_17","1000cp","2003Q1","1","15 - 64","276.9"
"r_17","1000cp","2003Q1","1","20 - 64","266.9"
"r_17","1000cp","2003Q1","1","15 - 29","94"
"r_17","1000cp","2003Q1","1","15 - 24","57.9"
"r_17","1000cp","2003Q1","1","25 - 34","73"
"r_17","1000cp","2003Q1","1","35 - 44","67.2"
"r_17","1000cp","2003Q1","1","45 - 54","53.7"
"r_17","1000cp","2003Q1","1","55 - 64","25.1"
"r_17","1000cp","2003Q1","1","65+","(0.9)"
"r_17","1000cp","2003Q1","2","0","221.8"
"r_17","1000cp","2003Q1","2","15 - 64","221"
"r_17","1000cp","2003Q1","2","20 - 64","209.5"
"r_17","1000cp","2003Q1","2","15 - 29","67.4"
"r_17","1000cp","2003Q1","2","15 - 24","37.9"
"r_17","1000cp","2003Q1","2","25 - 34","58.8"
"r_17","1000cp","2003Q1","2","35 - 44","49.5"
"r_17","1000cp","2003Q1","2","45 - 54","59.3"
"r_17","1000cp","2003Q1","2","55 - 64","15.4"
"r_17","1000cp","2003Q1","2","65+","(0.8)"
"r_17","1000cp","2003Q2","0","0","457.3"
"r_17","1000cp","2003Q2","0","15 - 64","456.2"
"r_17","1000cp","2003Q2","0","20 - 64","438.9"
"r_17","1000cp","2003Q2","0","15 - 29","151.4"
"r_17","1000cp","2003Q2","0","15 - 24","84"
"r_17","1000cp","2003Q2","0","25 - 34","123.4"
"r_17","1000cp","2003Q2","0","35 - 44","105.3"
"r_17","1000cp","2003Q2","0","45 - 54","105.2"
"r_17","1000cp","2003Q2","0","55 - 64","38.2"
"r_17","1000cp","2003Q2","0","65+","(1.1)"
"r_17","1000cp","2003Q2","1","0","252.1"
"r_17","1000cp","2003Q2","1","15 - 64","251.5"
"r_17","1000cp","2003Q2","1","20 - 64","243.4"
"r_17","1000cp","2003Q2","1","15 - 29","89.8"
"r_17","1000cp","2003Q2","1","15 - 24","51.3"
"r_17","1000cp","2003Q2","1","25 - 34","67.2"
"r_17","1000cp","2003Q2","1","35 - 44","56.9"
"r_17","1000cp","2003Q2","1","45 - 54","52.6"
"r_17","1000cp","2003Q2","1","55 - 64","23.6"
"r_17","1000cp","2003Q2","1","65+","(0.6)"
"r_17","1000cp","2003Q2","2","0","205.2"
"r_17","1000cp","2003Q2","2","15 - 64","204.7"
"r_17","1000cp","2003Q2","2","20 - 64","195.5"
"r_17","1000cp","2003Q2","2","15 - 29","61.6"
"r_17","1000cp","2003Q2","2","15 - 24","32.8"
"r_17","1000cp","2003Q2","2","25 - 34","56.2"
"r_17","1000cp","2003Q2","2","35 - 44","48.4"
"r_17","1000cp","2003Q2","2","45 - 54","52.7"
"r_17","1000cp","2003Q2","2","55 - 64","14.6"
"r_17","1000cp","2003Q2","2","65+","(0.6)"
"r_17","1000cp","2003Q3","0","0","426.3"
"r_17","1000cp","2003Q3","0","15 - 64","425.3"
"r_17","1000cp","2003Q3","0","20 - 64","404.1"
"r_17","1000cp","2003Q3","0","15 - 29","144.1"
"r_17","1000cp","2003Q3","0","15 - 24","84.8"
"r_17","1000cp","2003Q3","0","25 - 34","113.7"
"r_17","1000cp","2003Q3","0","35 - 44","91.8"
"r_17","1000cp","2003Q3","0","45 - 54","100.5"
"r_17","1000cp","2003Q3","0","55 - 64","34.5"
"r_17","1000cp","2003Q3","0","65+","(1.0)"
"r_17","1000cp","2003Q3","1","0","228.5"
"r_17","1000cp","2003Q3","1","15 - 64","228.1"
"r_17","1000cp","2003Q3","1","20 - 64","215.6"
"r_17","1000cp","2003Q3","1","15 - 29","85"
"r_17","1000cp","2003Q3","1","15 - 24","51.4"
"r_17","1000cp","2003Q3","1","25 - 34","60.9"
"r_17","1000cp","2003Q3","1","35 - 44","45"
"r_17","1000cp","2003Q3","1","45 - 54","49.9"
"r_17","1000cp","2003Q3","1","55 - 64","21"
"r_17","1000cp","2003Q3","1","65+","(0.3)"
"r_17","1000cp","2003Q3","2","0","197.8"
"r_17","1000cp","2003Q3","2","15 - 64","197.2"
"r_17","1000cp","2003Q3","2","20 - 64","188.5"
"r_17","1000cp","2003Q3","2","15 - 29","59.1"
"r_17","1000cp","2003Q3","2","15 - 24","33.5"
"r_17","1000cp","2003Q3","2","25 - 34","52.8"
"r_17","1000cp","2003Q3","2","35 - 44","46.8"
"r_17","1000cp","2003Q3","2","45 - 54","50.6"
"r_17","1000cp","2003Q3","2","55 - 64","13.5"
"r_17","1000cp","2003Q3","2","65+","(0.6)"
"r_17","1000cp","2003Q4","0","0","411.4"
"r_17","1000cp","2003Q4","0","15 - 64","410.7"
"r_17","1000cp","2003Q4","0","20 - 64","393.6"
"r_17","1000cp","2003Q4","0","15 - 29","135.6"
"r_17","1000cp","2003Q4","0","15 - 24","80.7"
"r_17","1000cp","2003Q4","0","25 - 34","111.8"
"r_17","1000cp","2003Q4","0","35 - 44","85.8"
"r_17","1000cp","2003Q4","0","45 - 54","97.1"
"r_17","1000cp","2003Q4","0","55 - 64","35.4"
"r_17","1000cp","2003Q4","0","65+","(0.7)"
"r_17","1000cp","2003Q4","1","0","223.2"
"r_17","1000cp","2003Q4","1","15 - 64","223"
"r_17","1000cp","2003Q4","1","20 - 64","213.4"
"r_17","1000cp","2003Q4","1","15 - 29","79.9"
"r_17","1000cp","2003Q4","1","15 - 24","47.7"
"r_17","1000cp","2003Q4","1","25 - 34","63.5"
"r_17","1000cp","2003Q4","1","35 - 44","44.6"
"r_17","1000cp","2003Q4","1","45 - 54","47.5"
"r_17","1000cp","2003Q4","1","55 - 64","19.8"
"r_17","1000cp","2003Q4","1","65+","(0.2)"
"r_17","1000cp","2003Q4","2","0","188.3"
"r_17","1000cp","2003Q4","2","15 - 64","187.7"
"r_17","1000cp","2003Q4","2","20 - 64","180.2"
"r_17","1000cp","2003Q4","2","15 - 29","55.8"
"r_17","1000cp","2003Q4","2","15 - 24","33"
"r_17","1000cp","2003Q4","2","25 - 34","48.3"
"r_17","1000cp","2003Q4","2","35 - 44","41.2"
"r_17","1000cp","2003Q4","2","45 - 54","49.7"
"r_17","1000cp","2003Q4","2","55 - 64","15.6"
"r_17","1000cp","2003Q4","2","65+","(0.6)"
"r_17","1000cp","2004Q1","0","0","428.8"
"r_17","1000cp","2004Q1","0","15 - 64","428.2"
"r_17","1000cp","2004Q1","0","20 - 64","411.3"
"r_17","1000cp","2004Q1","0","15 - 29","135.4"
"r_17","1000cp","2004Q1","0","15 - 24","79.1"
"r_17","1000cp","2004Q1","0","25 - 34","110.1"
"r_17","1000cp","2004Q1","0","35 - 44","104.5"
"r_17","1000cp","2004Q1","0","45 - 54","96.3"
"r_17","1000cp","2004Q1","0","55 - 64","38.2"
"r_17","1000cp","2004Q1","0","65+","(0.6)"
"r_17","1000cp","2004Q1","1","0","237.8"
"r_17","1000cp","2004Q1","1","15 - 64","237.6"
"r_17","1000cp","2004Q1","1","20 - 64","229"
"r_17","1000cp","2004Q1","1","15 - 29","78.9"
"r_17","1000cp","2004Q1","1","15 - 24","49.6"
"r_17","1000cp","2004Q1","1","25 - 34","56.3"
"r_17","1000cp","2004Q1","1","35 - 44","60.1"
"r_17","1000cp","2004Q1","1","45 - 54","48.7"
"r_17","1000cp","2004Q1","1","55 - 64","22.9"
"r_17","1000cp","2004Q1","1","65+","(0.2)"
"r_17","1000cp","2004Q1","2","0","191"
"r_17","1000cp","2004Q1","2","15 - 64","190.6"
"r_17","1000cp","2004Q1","2","20 - 64","182.3"
"r_17","1000cp","2004Q1","2","15 - 29","56.4"
"r_17","1000cp","2004Q1","2","15 - 24","29.5"
"r_17","1000cp","2004Q1","2","25 - 34","53.8"
"r_17","1000cp","2004Q1","2","35 - 44","44.4"
"r_17","1000cp","2004Q1","2","45 - 54","47.6"
"r_17","1000cp","2004Q1","2","55 - 64","15.2"
"r_17","1000cp","2004Q1","2","65+","(0.4)"
"r_17","1000cp","2004Q2","0","0","406.1"
"r_17","1000cp","2004Q2","0","15 - 64","405.7"
"r_17","1000cp","2004Q2","0","20 - 64","388"
"r_17","1000cp","2004Q2","0","15 - 29","130.1"
"r_17","1000cp","2004Q2","0","15 - 24","76.6"
"r_17","1000cp","2004Q2","0","25 - 34","103.4"
"r_17","1000cp","2004Q2","0","35 - 44","96.6"
"r_17","1000cp","2004Q2","0","45 - 54","92.8"
"r_17","1000cp","2004Q2","0","55 - 64","36.2"
"r_17","1000cp","2004Q2","0","65+","(0.4)"
"r_17","1000cp","2004Q2","1","0","222.7"
"r_17","1000cp","2004Q2","1","15 - 64","222.5"
"r_17","1000cp","2004Q2","1","20 - 64","214.6"
"r_17","1000cp","2004Q2","1","15 - 29","74.8"
"r_17","1000cp","2004Q2","1","15 - 24","44.7"
"r_17","1000cp","2004Q2","1","25 - 34","57"
"r_17","1000cp","2004Q2","1","35 - 44","50.7"
"r_17","1000cp","2004Q2","1","45 - 54","47.2"
"r_17","1000cp","2004Q2","1","55 - 64","22.9"
"r_17","1000cp","2004Q2","1","65+","(0.2)"
"r_17","1000cp","2004Q2","2","0","183.4"
"r_17","1000cp","2004Q2","2","15 - 64","183.2"
"r_17","1000cp","2004Q2","2","20 - 64","173.4"
"r_17","1000cp","2004Q2","2","15 - 29","55.3"
"r_17","1000cp","2004Q2","2","15 - 24","32"
"r_17","1000cp","2004Q2","2","25 - 34","46.4"
"r_17","1000cp","2004Q2","2","35 - 44","45.9"
"r_17","1000cp","2004Q2","2","45 - 54","45.6"
"r_17","1000cp","2004Q2","2","55 - 64","13.3"
"r_17","1000cp","2004Q2","2","65+","(0.2)"
"r_17","1000cp","2004Q3","0","0","373"
"r_17","1000cp","2004Q3","0","15 - 64","372.8"
"r_17","1000cp","2004Q3","0","20 - 64","347.4"
"r_17","1000cp","2004Q3","0","15 - 29","123.5"
"r_17","1000cp","2004Q3","0","15 - 24","77.2"
"r_17","1000cp","2004Q3","0","25 - 34","97.7"
"r_17","1000cp","2004Q3","0","35 - 44","79.6"
"r_17","1000cp","2004Q3","0","45 - 54","84.8"
"r_17","1000cp","2004Q3","0","55 - 64","33.6"
"r_17","1000cp","2004Q3","0","65+","(0.2)"
"r_17","1000cp","2004Q3","1","0","207.3"
"r_17","1000cp","2004Q3","1","15 - 64","207.3"
"r_17","1000cp","2004Q3","1","20 - 64","196.5"
"r_17","1000cp","2004Q3","1","15 - 29","71.6"
"r_17","1000cp","2004Q3","1","15 - 24","43.7"
"r_17","1000cp","2004Q3","1","25 - 34","56"
"r_17","1000cp","2004Q3","1","35 - 44","44.7"
"r_17","1000cp","2004Q3","1","45 - 54","42.5"
"r_17","1000cp","2004Q3","1","55 - 64","20.4"
"r_17","1000cp","2004Q3","1","65+","-"
"r_17","1000cp","2004Q3","2","0","165.8"
"r_17","1000cp","2004Q3","2","15 - 64","165.5"
"r_17","1000cp","2004Q3","2","20 - 64","150.9"
"r_17","1000cp","2004Q3","2","15 - 29","51.9"
"r_17","1000cp","2004Q3","2","15 - 24","33.5"
"r_17","1000cp","2004Q3","2","25 - 34","41.7"
"r_17","1000cp","2004Q3","2","35 - 44","34.8"
"r_17","1000cp","2004Q3","2","45 - 54","42.3"
"r_17","1000cp","2004Q3","2","55 - 64","13.2"
"r_17","1000cp","2004Q3","2","65+","(0.2)"
"r_17","1000cp","2004Q4","0","0","391"
"r_17","1000cp","2004Q4","0","15 - 64","390.4"
"r_17","1000cp","2004Q4","0","20 - 64","368"
"r_17","1000cp","2004Q4","0","15 - 29","131.6"
"r_17","1000cp","2004Q4","0","15 - 24","84"
"r_17","1000cp","2004Q4","0","25 - 34","95.1"
"r_17","1000cp","2004Q4","0","35 - 44","85.7"
"r_17","1000cp","2004Q4","0","45 - 54","90.8"
"r_17","1000cp","2004Q4","0","55 - 64","34.8"
"r_17","1000cp","2004Q4","0","65+","(0.6)"
"r_17","1000cp","2004Q4","1","0","220"
"r_17","1000cp","2004Q4","1","15 - 64","219.5"
"r_17","1000cp","2004Q4","1","20 - 64","210"
"r_17","1000cp","2004Q4","1","15 - 29","76.1"
"r_17","1000cp","2004Q4","1","15 - 24","46.9"
"r_17","1000cp","2004Q4","1","25 - 34","52.8"
"r_17","1000cp","2004Q4","1","35 - 44","49"
"r_17","1000cp","2004Q4","1","45 - 54","47.4"
"r_17","1000cp","2004Q4","1","55 - 64","23.2"
"r_17","1000cp","2004Q4","1","65+","(0.6)"
"r_17","1000cp","2004Q4","2","0","170.9"
"r_17","1000cp","2004Q4","2","15 - 64","170.9"
"r_17","1000cp","2004Q4","2","20 - 64","158"
"r_17","1000cp","2004Q4","2","15 - 29","55.5"
"r_17","1000cp","2004Q4","2","15 - 24","37.1"
"r_17","1000cp","2004Q4","2","25 - 34","42.3"
"r_17","1000cp","2004Q4","2","35 - 44","36.6"
"r_17","1000cp","2004Q4","2","45 - 54","43.4"
"r_17","1000cp","2004Q4","2","55 - 64","11.6"
"r_17","1000cp","2004Q4","2","65+","-"
"r_17","1000cp","2005Q1","0","0","362.3"
"r_17","1000cp","2005Q1","0","15 - 64","361.9"
"r_17","1000cp","2005Q1","0","20 - 64","346.5"
"r_17","1000cp","2005Q1","0","15 - 29","107.7"
"r_17","1000cp","2005Q1","0","15 - 24","65.6"
"r_17","1000cp","2005Q1","0","25 - 34","89.6"
"r_17","1000cp","2005Q1","0","35 - 44","91.1"
"r_17","1000cp","2005Q1","0","45 - 54","82"
"r_17","1000cp","2005Q1","0","55 - 64","33.5"
"r_17","1000cp","2005Q1","0","65+","(0.4)"
"r_17","1000cp","2005Q1","1","0","200.2"
"r_17","1000cp","2005Q1","1","15 - 64","199.8"
"r_17","1000cp","2005Q1","1","20 - 64","192.1"
"r_17","1000cp","2005Q1","1","15 - 29","63.8"
"r_17","1000cp","2005Q1","1","15 - 24","38.5"
"r_17","1000cp","2005Q1","1","25 - 34","50.9"
"r_17","1000cp","2005Q1","1","35 - 44","46.3"
"r_17","1000cp","2005Q1","1","45 - 54","43.7"
"r_17","1000cp","2005Q1","1","55 - 64","20.5"
"r_17","1000cp","2005Q1","1","65+","(0.4)"
"r_17","1000cp","2005Q1","2","0","162.1"
"r_17","1000cp","2005Q1","2","15 - 64","162.1"
"r_17","1000cp","2005Q1","2","20 - 64","154.4"
"r_17","1000cp","2005Q1","2","15 - 29","43.9"
"r_17","1000cp","2005Q1","2","15 - 24","27.2"
