RevisionColumn,NUTS,Age10_LFS,GenderID,Units,periods,ValueColumn
"r_7","BG31","15 - 64_gr","0","1000cp","2017Q1","295.1"
"r_7","BG31","15 - 64_gr","1","1000cp","2017Q1","160.6"
"r_7","BG31","15 - 64_gr","2","1000cp","2017Q1","134.5"
"r_7","BG32","0","0","1000cp","2017Q1","348.4"
"r_7","BG32","0","1","1000cp","2017Q1","186.2"
"r_7","BG32","0","2","1000cp","2017Q1","162.3"
"r_7","BG32","15 - 64_gr","0","1000cp","2017Q1","340.8"
"r_7","BG32","15 - 64_gr","1","1000cp","2017Q1","181.4"
"r_7","BG32","15 - 64_gr","2","1000cp","2017Q1","159.4"
"r_7","BG33","0","0","1000cp","2017Q1","446"
"r_7","BG33","0","1","1000cp","2017Q1","242.4"
"r_7","BG33","0","2","1000cp","2017Q1","203.6"
"r_7","BG33","15 - 64_gr","0","1000cp","2017Q1","436.3"
"r_7","BG33","15 - 64_gr","1","1000cp","2017Q1","236.7"
"r_7","BG33","15 - 64_gr","2","1000cp","2017Q1","199.6"
"r_7","BG34","0","0","1000cp","2017Q1","466.1"
"r_7","BG34","0","1","1000cp","2017Q1","253.2"
"r_7","BG34","0","2","1000cp","2017Q1","212.9"
"r_7","BG34","15 - 64_gr","0","1000cp","2017Q1","457.2"
"r_7","BG34","15 - 64_gr","1","1000cp","2017Q1","247.5"
"r_7","BG34","15 - 64_gr","2","1000cp","2017Q1","209.8"
"r_7","BG41","0","0","1000cp","2017Q1","1057.3"
"r_7","BG41","0","1","1000cp","2017Q1","552.5"
"r_7","BG41","0","2","1000cp","2017Q1","504.8"
"r_7","BG41","15 - 64_gr","0","1000cp","2017Q1","1036.4"
"r_7","BG41","15 - 64_gr","1","1000cp","2017Q1","541.4"
"r_7","BG41","15 - 64_gr","2","1000cp","2017Q1","495"
"r_7","BG42","0","0","1000cp","2017Q1","640.9"
"r_7","BG42","0","1","1000cp","2017Q1","344.9"
"r_7","BG42","0","2","1000cp","2017Q1","295.9"
"r_7","BG42","15 - 64_gr","0","1000cp","2017Q1","623.6"
"r_7","BG42","15 - 64_gr","1","1000cp","2017Q1","335.2"
"r_7","BG42","15 - 64_gr","2","1000cp","2017Q1","288.4"
"r_8","BG","0","0","1000cp","2017Q2","3385.615156795914"
"r_8","BG","0","1","1000cp","2017Q2","1805.2614038728675"
"r_8","BG","0","2","1000cp","2017Q2","1580.3537529230885"
"r_8","BG","15 - 64_gr","0","1000cp","2017Q2","3303.965283802845"
"r_8","BG","15 - 64_gr","1","1000cp","2017Q2","1760.1110366503665"
"r_8","BG","15 - 64_gr","2","1000cp","2017Q2","1543.8542471525143"
"r_8","BG31","0","0","1000cp","2017Q2","309.6714141073021"
"r_8","BG31","0","1","1000cp","2017Q2","167.96412570073778"
"r_8","BG31","0","2","1000cp","2017Q2","141.70728840656508"
"r_8","BG31","15 - 64_gr","0","1000cp","2017Q2","304.19416203883287"
"r_8","BG31","15 - 64_gr","1","1000cp","2017Q2","165.342968719335"
"r_8","BG31","15 - 64_gr","2","1000cp","2017Q2","138.8511933194984"
"r_8","BG32","0","0","1000cp","2017Q2","360.96257922222645"
"r_8","BG32","0","1","1000cp","2017Q2","195.6742882326653"
"r_8","BG32","0","2","1000cp","2017Q2","165.28829098956288"
"r_8","BG32","15 - 64_gr","0","1000cp","2017Q2","352.55069344594705"
"r_8","BG32","15 - 64_gr","1","1000cp","2017Q2","190.903675836039"
"r_8","BG32","15 - 64_gr","2","1000cp","2017Q2","161.6470176099098"
"r_8","BG33","0","0","1000cp","2017Q2","464.52731745310456"
"r_8","BG33","0","1","1000cp","2017Q2","253.666606311744"
"r_8","BG33","0","2","1000cp","2017Q2","210.86071114136118"
"r_8","BG33","15 - 64_gr","0","1000cp","2017Q2","452.9647885469782"
"r_8","BG33","15 - 64_gr","1","1000cp","2017Q2","246.4140217832566"
"r_8","BG33","15 - 64_gr","2","1000cp","2017Q2","206.55076676372218"
"r_8","BG34","0","0","1000cp","2017Q2","487.90195061631374"
"r_8","BG34","0","1","1000cp","2017Q2","263.381257925088"
"r_8","BG34","0","2","1000cp","2017Q2","224.52069269122566"
"r_8","BG34","15 - 64_gr","0","1000cp","2017Q2","477.5420328311798"
"r_8","BG34","15 - 64_gr","1","1000cp","2017Q2","257.26208459359873"
"r_8","BG34","15 - 64_gr","2","1000cp","2017Q2","220.27994823758138"
"r_8","BG41","0","0","1000cp","2017Q2","1085.1623924562339"
"r_8","BG41","0","1","1000cp","2017Q2","557.3374420439493"
"r_8","BG41","0","2","1000cp","2017Q2","527.8249504122809"
"r_8","BG41","15 - 64_gr","0","1000cp","2017Q2","1059.466418471971"
"r_8","BG41","15 - 64_gr","1","1000cp","2017Q2","544.7622584668599"
"r_8","BG41","15 - 64_gr","2","1000cp","2017Q2","514.704160005109"
"r_8","BG42","0","0","1000cp","2017Q2","677.3895029407498"
"r_8","BG42","0","1","1000cp","2017Q2","367.23768365867215"
"r_8","BG42","0","2","1000cp","2017Q2","310.1518192820794"
"r_8","BG42","15 - 64_gr","0","1000cp","2017Q2","657.2471884679479"
"r_8","BG42","15 - 64_gr","1","1000cp","2017Q2","355.4260272512666"
"r_8","BG42","15 - 64_gr","2","1000cp","2017Q2","301.8211612166824"
"r_9","BG","0","0","1000cp","2017Q3","3425.2"
"r_9","BG","0","1","1000cp","2017Q3","1832.3"
"r_9","BG","0","2","1000cp","2017Q3","1592.9"
"r_9","BG","15 - 64_gr","0","1000cp","2017Q3","3339.5"
"r_9","BG","15 - 64_gr","1","1000cp","2017Q3","1783.5"
"r_9","BG","15 - 64_gr","2","1000cp","2017Q3","1556.1"
"r_9","BG31","0","0","1000cp","2017Q3","311.8"
"r_9","BG31","0","1","1000cp","2017Q3","168.9"
"r_9","BG31","0","2","1000cp","2017Q3","142.9"
"r_9","BG31","15 - 64_gr","0","1000cp","2017Q3","305.5"
"r_9","BG31","15 - 64_gr","1","1000cp","2017Q3","165.6"
"r_9","BG31","15 - 64_gr","2","1000cp","2017Q3","140"
"r_9","BG32","0","0","1000cp","2017Q3","365.6"
"r_9","BG32","0","1","1000cp","2017Q3","200.1"
"r_9","BG32","0","2","1000cp","2017Q3","165.5"
"r_9","BG32","15 - 64_gr","0","1000cp","2017Q3","356.7"
"r_9","BG32","15 - 64_gr","1","1000cp","2017Q3","194.1"
"r_9","BG32","15 - 64_gr","2","1000cp","2017Q3","162.7"
"r_9","BG33","0","0","1000cp","2017Q3","467.8"
"r_9","BG33","0","1","1000cp","2017Q3","253.1"
"r_9","BG33","0","2","1000cp","2017Q3","214.7"
"r_9","BG33","15 - 64_gr","0","1000cp","2017Q3","456.7"
"r_9","BG33","15 - 64_gr","1","1000cp","2017Q3","246.1"
"r_9","BG33","15 - 64_gr","2","1000cp","2017Q3","210.6"
"r_9","BG34","0","0","1000cp","2017Q3","491.4"
"r_9","BG34","0","1","1000cp","2017Q3","267.2"
"r_9","BG34","0","2","1000cp","2017Q3","224.2"
"r_9","BG34","15 - 64_gr","0","1000cp","2017Q3","480.6"
"r_9","BG34","15 - 64_gr","1","1000cp","2017Q3","260.7"
"r_9","BG34","15 - 64_gr","2","1000cp","2017Q3","219.9"
"r_9","BG41","0","0","1000cp","2017Q3","1096.2"
"r_9","BG41","0","1","1000cp","2017Q3","565.3"
"r_9","BG41","0","2","1000cp","2017Q3","530.9"
"r_9","BG41","15 - 64_gr","0","1000cp","2017Q3","1070"
"r_9","BG41","15 - 64_gr","1","1000cp","2017Q3","552.6"
"r_9","BG41","15 - 64_gr","2","1000cp","2017Q3","517.4"
"r_9","BG42","0","0","1000cp","2017Q3","692.4"
"r_9","BG42","0","1","1000cp","2017Q3","377.7"
"r_9","BG42","0","2","1000cp","2017Q3","314.7"
"r_9","BG42","15 - 64_gr","0","1000cp","2017Q3","670"
"r_9","BG42","15 - 64_gr","1","1000cp","2017Q3","364.5"
"r_9","BG42","15 - 64_gr","2","1000cp","2017Q3","305.5"
"r_9","BG","0","0","1000cp","2017Q4","3356.9"
"r_9","BG","0","1","1000cp","2017Q4","1805.7"
"r_9","BG","0","2","1000cp","2017Q4","1551.2"
"r_9","BG","15 - 64_gr","0","1000cp","2017Q4","3277.1"
"r_9","BG","15 - 64_gr","1","1000cp","2017Q4","1757.9"
"r_9","BG","15 - 64_gr","2","1000cp","2017Q4","1519.1"
"r_9","BG31","0","0","1000cp","2017Q4","314.9"
"r_9","BG31","0","1","1000cp","2017Q4","173.1"
"r_9","BG31","0","2","1000cp","2017Q4","141.8"
"r_9","BG31","15 - 64_gr","0","1000cp","2017Q4","308.1"
"r_9","BG31","15 - 64_gr","1","1000cp","2017Q4","169.5"
"r_9","BG31","15 - 64_gr","2","1000cp","2017Q4","138.6"
"r_9","BG32","0","0","1000cp","2017Q4","359.9"
"r_9","BG32","0","1","1000cp","2017Q4","195.9"
"r_9","BG32","0","2","1000cp","2017Q4","164"
"r_9","BG32","15 - 64_gr","0","1000cp","2017Q4","350.7"
"r_9","BG32","15 - 64_gr","1","1000cp","2017Q4","189.4"
"r_9","BG32","15 - 64_gr","2","1000cp","2017Q4","161.3"
"r_9","BG33","0","0","1000cp","2017Q4","439.8"
"r_9","BG33","0","1","1000cp","2017Q4","238"
"r_9","BG33","0","2","1000cp","2017Q4","201.8"
"r_9","BG33","15 - 64_gr","0","1000cp","2017Q4","430.1"
"r_9","BG33","15 - 64_gr","1","1000cp","2017Q4","231.5"
"r_9","BG33","15 - 64_gr","2","1000cp","2017Q4","198.6"
"r_9","BG34","0","0","1000cp","2017Q4","479.3"
"r_9","BG34","0","1","1000cp","2017Q4","268.9"
"r_9","BG34","0","2","1000cp","2017Q4","210.4"
"r_9","BG34","15 - 64_gr","0","1000cp","2017Q4","468.7"
"r_9","BG34","15 - 64_gr","1","1000cp","2017Q4","262.3"
"r_9","BG34","15 - 64_gr","2","1000cp","2017Q4","206.3"
"r_9","BG41","0","0","1000cp","2017Q4","1082.6"
"r_9","BG41","0","1","1000cp","2017Q4","562"
"r_9","BG41","0","2","1000cp","2017Q4","520.6"
"r_9","BG41","15 - 64_gr","0","1000cp","2017Q4","1057.2"
"r_9","BG41","15 - 64_gr","1","1000cp","2017Q4","547.4"
"r_9","BG41","15 - 64_gr","2","1000cp","2017Q4","509.8"
"r_9","BG42","0","0","1000cp","2017Q4","680.4"
"r_9","BG42","0","1","1000cp","2017Q4","367.8"
"r_9","BG42","0","2","1000cp","2017Q4","312.5"
"r_9","BG42","15 - 64_gr","0","1000cp","2017Q4","662.3"
"r_9","BG42","15 - 64_gr","1","1000cp","2017Q4","357.8"
"r_9","BG42","15 - 64_gr","2","1000cp","2017Q4","304.4"
"r_10","BG","0","0","1000cp","2018Q1","3288.0659354947898"
"r_10","BG","0","1","1000cp","2018Q1","1767.420244090146"
"r_10","BG","0","2","1000cp","2018Q1","1520.645691404626"
"r_10","BG","15 - 64_gr","0","1000cp","2018Q1","3210.1896793282694"
"r_10","BG","15 - 64_gr","1","1000cp","2018Q1","1721.1053232518152"
"r_10","BG","15 - 64_gr","2","1000cp","2018Q1","1489.0843560764338"
"r_10","BG31","0","0","1000cp","2018Q1","308.96246734571287"
"r_10","BG31","0","1","1000cp","2018Q1","170.65761443640696"
"r_10","BG31","0","2","1000cp","2018Q1","138.30485290930608"
"r_10","BG31","15 - 64_gr","0","1000cp","2018Q1","301.1725912535395"
"r_10","BG31","15 - 64_gr","1","1000cp","2018Q1","166.53999933197773"
"r_10","BG31","15 - 64_gr","2","1000cp","2018Q1","134.63259192156198"
"r_10","BG32","0","0","1000cp","2018Q1","354.4909999050089"
"r_10","BG32","0","1","1000cp","2018Q1","190.90265507454362"
"r_10","BG32","0","2","1000cp","2018Q1","163.58834483046664"
"r_10","BG32","15 - 64_gr","0","1000cp","2018Q1","344.9238883813818"
"r_10","BG32","15 - 64_gr","1","1000cp","2018Q1","184.73728240589963"
"r_10","BG32","15 - 64_gr","2","1000cp","2018Q1","160.18660597548325"
"r_10","BG33","0","0","1000cp","2018Q1","432.448070665136"
"r_10","BG33","0","1","1000cp","2018Q1","239.54218224037913"
"r_10","BG33","0","2","1000cp","2018Q1","192.90588842475645"
"r_10","BG33","15 - 64_gr","0","1000cp","2018Q1","424.2623729798686"
"r_10","BG33","15 - 64_gr","1","1000cp","2018Q1","234.48200345968948"
"r_10","BG33","15 - 64_gr","2","1000cp","2018Q1","189.780369520179"
"r_10","BG34","0","0","1000cp","2018Q1","463.98962253757696"
"r_10","BG34","0","1","1000cp","2018Q1","256.0651043961636"
"r_10","BG34","0","2","1000cp","2018Q1","207.92451814141427"
"r_10","BG34","15 - 64_gr","0","1000cp","2018Q1","453.340460743771"
"r_10","BG34","15 - 64_gr","1","1000cp","2018Q1","249.65127746091457"
"r_10","BG34","15 - 64_gr","2","1000cp","2018Q1","203.6891832828572"
"r_10","BG41","0","0","1000cp","2018Q1","1086.0069014077758"
"r_10","BG41","0","1","1000cp","2018Q1","562.6485812528775"
"r_10","BG41","0","2","1000cp","2018Q1","523.3583201548985"
"r_10","BG41","15 - 64_gr","0","1000cp","2018Q1","1060.5084585276502"
"r_10","BG41","15 - 64_gr","1","1000cp","2018Q1","546.642675808655"
"r_10","BG41","15 - 64_gr","2","1000cp","2018Q1","513.8657827189948"
"r_10","BG42","0","0","1000cp","2018Q1","642.167873633596"
"r_10","BG42","0","1","1000cp","2018Q1","347.6041066897952"
"r_10","BG42","0","2","1000cp","2018Q1","294.56376694379753"
"r_10","BG42","15 - 64_gr","0","1000cp","2018Q1","625.9819074420744"
"r_10","BG42","15 - 64_gr","1","1000cp","2018Q1","339.05208478469825"
"r_10","BG42","15 - 64_gr","2","1000cp","2018Q1","286.92982265737163"
"r_11","BG","0","0","1000cp","2018Q2","3339.3"
"r_11","BG","0","1","1000cp","2018Q2","1787.9"
"r_11","BG","0","2","1000cp","2018Q2","1551.4"
"r_11","BG","15 - 64_gr","0","1000cp","2018Q2","3258.1"
"r_11","BG","15 - 64_gr","1","1000cp","2018Q2","1740.6"
"r_11","BG","15 - 64_gr","2","1000cp","2018Q2","1517.5"
"r_11","BG31","0","0","1000cp","2018Q2","311.4"
"r_11","BG31","0","1","1000cp","2018Q2","168.2"
"r_11","BG31","0","2","1000cp","2018Q2","143.2"
"r_11","BG31","15 - 64_gr","0","1000cp","2018Q2","303.5"
"r_11","BG31","15 - 64_gr","1","1000cp","2018Q2","163.8"
"r_11","BG31","15 - 64_gr","2","1000cp","2018Q2","139.7"
"r_11","BG32","0","0","1000cp","2018Q2","361.2"
"r_11","BG32","0","1","1000cp","2018Q2","198.4"
"r_11","BG32","0","2","1000cp","2018Q2","162.8"
"r_11","BG32","15 - 64_gr","0","1000cp","2018Q2","351.9"
"r_11","BG32","15 - 64_gr","1","1000cp","2018Q2","192.4"
"r_11","BG32","15 - 64_gr","2","1000cp","2018Q2","159.5"
"r_11","BG33","0","0","1000cp","2018Q2","448.3"
"r_11","BG33","0","1","1000cp","2018Q2","250.8"
"r_11","BG33","0","2","1000cp","2018Q2","197.5"
"r_11","BG33","15 - 64_gr","0","1000cp","2018Q2","439"
"r_11","BG33","15 - 64_gr","1","1000cp","2018Q2","245.1"
"r_11","BG33","15 - 64_gr","2","1000cp","2018Q2","193.9"
"r_11","BG34","0","0","1000cp","2018Q2","477.8"
"r_11","BG34","0","1","1000cp","2018Q2","258"
"r_11","BG34","0","2","1000cp","2018Q2","219.8"
"r_11","BG34","15 - 64_gr","0","1000cp","2018Q2","466.2"
"r_11","BG34","15 - 64_gr","1","1000cp","2018Q2","250.9"
"r_11","BG34","15 - 64_gr","2","1000cp","2018Q2","215.3"
"r_11","BG41","0","0","1000cp","2018Q2","1093.1"
"r_11","BG41","0","1","1000cp","2018Q2","564.1"
"r_11","BG41","0","2","1000cp","2018Q2","529"
"r_11","BG41","15 - 64_gr","0","1000cp","2018Q2","1067.8"
"r_11","BG41","15 - 64_gr","1","1000cp","2018Q2","550.3"
"r_11","BG41","15 - 64_gr","2","1000cp","2018Q2","517.6"
"r_11","BG42","0","0","1000cp","2018Q2","647.5"
"r_11","BG42","0","1","1000cp","2018Q2","348.4"
"r_11","BG42","0","2","1000cp","2018Q2","299.1"
"r_11","BG42","15 - 64_gr","0","1000cp","2018Q2","629.6"
"r_11","BG42","15 - 64_gr","1","1000cp","2018Q2","338.2"
"r_11","BG42","15 - 64_gr","2","1000cp","2018Q2","291.5"
"r_12","BG","0","0","1000cp","2018Q3","3373.6463381154185"
"r_12","BG","0","1","1000cp","2018Q3","1809.3673452440203"
"r_12","BG","0","2","1000cp","2018Q3","1564.278992871439"
"r_12","BG","15 - 64_gr","0","1000cp","2018Q3","3280.708197812539"
"r_12","BG","15 - 64_gr","1","1000cp","2018Q3","1756.3798406862888"
"r_12","BG","15 - 64_gr","2","1000cp","2018Q3","1524.3283571262818"
"r_12","BG31","0","0","1000cp","2018Q3","310.3568347193692"
"r_12","BG31","0","1","1000cp","2018Q3","167.53393862891363"
"r_12","BG31","0","2","1000cp","2018Q3","142.8228960904565"
"r_12","BG31","15 - 64_gr","0","1000cp","2018Q3","302.1922582728361"
"r_12","BG31","15 - 64_gr","1","1000cp","2018Q3","162.40287832753756"
"r_12","BG31","15 - 64_gr","2","1000cp","2018Q3","139.7893799452993"
"r_12","BG32","0","0","1000cp","2018Q3","360.90818949211007"
"r_12","BG32","0","1","1000cp","2018Q3","200.1395958702548"
"r_12","BG32","0","2","1000cp","2018Q3","160.76859362185624"
"r_12","BG32","15 - 64_gr","0","1000cp","2018Q3","350.68490966931796"
"r_12","BG32","15 - 64_gr","1","1000cp","2018Q3","193.13838848368212"
"r_12","BG32","15 - 64_gr","2","1000cp","2018Q3","157.5465211856368"
"r_12","BG33","0","0","1000cp","2018Q3","445.5461368642248"
"r_12","BG33","0","1","1000cp","2018Q3","245.48891794239486"
"r_12","BG33","0","2","1000cp","2018Q3","200.05721892182896"
"r_12","BG33","15 - 64_gr","0","1000cp","2018Q3","434.277324635435"
"r_12","BG33","15 - 64_gr","1","1000cp","2018Q3","239.16872915973286"
"r_12","BG33","15 - 64_gr","2","1000cp","2018Q3","195.10859547570107"
"r_12","BG34","0","0","1000cp","2018Q3","487.95428010311747"
"r_12","BG34","0","1","1000cp","2018Q3","264.3543205602982"
"r_12","BG34","0","2","1000cp","2018Q3","223.59995954281905"
"r_12","BG34","15 - 64_gr","0","1000cp","2018Q3","474.6828882931571"
"r_12","BG34","15 - 64_gr","1","1000cp","2018Q3","256.6798427224319"
"r_12","BG34","15 - 64_gr","2","1000cp","2018Q3","218.0030455707248"
"r_12","BG41","0","0","1000cp","2018Q3","1090.5464584024355"
"r_12","BG41","0","1","1000cp","2018Q3","565.4688197292247"
"r_12","BG41","0","2","1000cp","2018Q3","525.0776386732094"
"r_12","BG41","15 - 64_gr","0","1000cp","2018Q3","1064.0203759661258"
"r_12","BG41","15 - 64_gr","1","1000cp","2018Q3","551.904296471091"
"r_12","BG41","15 - 64_gr","2","1000cp","2018Q3","512.116079495031"
"r_12","BG42","0","0","1000cp","2018Q3","678.3344385341792"
"r_12","BG42","0","1","1000cp","2018Q3","366.3817525129262"
"r_12","BG42","0","2","1000cp","2018Q3","311.95268602124975"
"r_12","BG42","15 - 64_gr","0","1000cp","2018Q3","654.8504409756819"
"r_12","BG42","15 - 64_gr","1","1000cp","2018Q3","353.0857055218074"
"r_12","BG42","15 - 64_gr","2","1000cp","2018Q3","301.7647354538707"
"r_13","BG","0","0","1000cp","2018Q4","3303"
"r_13","BG","0","1","1000cp","2018Q4","1783.5"
"r_13","BG","0","2","1000cp","2018Q4","1519.5"
"r_13","BG","15 - 64_gr","0","1000cp","2018Q4","3209.6"
"r_13","BG","15 - 64_gr","1","1000cp","2018Q4","1729.1"
"r_13","BG","15 - 64_gr","2","1000cp","2018Q4","1480.5"
"r_13","BG31","0","0","1000cp","2018Q4","305.3"
"r_13","BG31","0","1","1000cp","2018Q4","168.4"
"r_13","BG31","0","2","1000cp","2018Q4","137"
"r_13","BG31","15 - 64_gr","0","1000cp","2018Q4","296"
"r_13","BG31","15 - 64_gr","1","1000cp","2018Q4","163.1"
"r_13","BG31","15 - 64_gr","2","1000cp","2018Q4","132.9"
"r_13","BG32","0","0","1000cp","2018Q4","351.7"
"r_13","BG32","0","1","1000cp","2018Q4","191"
"r_13","BG32","0","2","1000cp","2018Q4","160.7"
"r_13","BG32","15 - 64_gr","0","1000cp","2018Q4","341"
"r_13","BG32","15 - 64_gr","1","1000cp","2018Q4","184.4"
"r_13","BG32","15 - 64_gr","2","1000cp","2018Q4","156.6"
"r_13","BG33","0","0","1000cp","2018Q4","429.8"
"r_13","BG33","0","1","1000cp","2018Q4","242.8"
"r_13","BG33","0","2","1000cp","2018Q4","187"
"r_13","BG33","15 - 64_gr","0","1000cp","2018Q4","417.8"
"r_13","BG33","15 - 64_gr","1","1000cp","2018Q4","235.9"
"r_13","BG33","15 - 64_gr","2","1000cp","2018Q4","181.9"
"r_13","BG34","0","0","1000cp","2018Q4","474.1"
"r_13","BG34","0","1","1000cp","2018Q4","260.4"
"r_13","BG34","0","2","1000cp","2018Q4","213.7"
"r_13","BG34","15 - 64_gr","0","1000cp","2018Q4","461.5"
"r_13","BG34","15 - 64_gr","1","1000cp","2018Q4","253.1"
"r_13","BG34","15 - 64_gr","2","1000cp","2018Q4","208.5"
"r_13","BG41","0","0","1000cp","2018Q4","1087.1"
"r_13","BG41","0","1","1000cp","2018Q4","565"
"r_13","BG41","0","2","1000cp","2018Q4","522"
"r_13","BG41","15 - 64_gr","0","1000cp","2018Q4","1058.3"
"r_13","BG41","15 - 64_gr","1","1000cp","2018Q4","548.8"
"r_13","BG41","15 - 64_gr","2","1000cp","2018Q4","509.5"
"r_13","BG42","0","0","1000cp","2018Q4","655"
"r_13","BG42","0","1","1000cp","2018Q4","356"
"r_13","BG42","0","2","1000cp","2018Q4","299"
"r_13","BG42","15 - 64_gr","0","1000cp","2018Q4","635"
"r_13","BG42","15 - 64_gr","1","1000cp","2018Q4","343.8"
"r_13","BG42","15 - 64_gr","2","1000cp","2018Q4","291.2"
"r_14","BG","0","0","1000cp","2019Q1","3313.1"
"r_14","BG","0","1","1000cp","2019Q1","1776.5"
"r_14","BG","0","2","1000cp","2019Q1","1536.7"
"r_14","BG","15 - 64_gr","0","1000cp","2019Q1","3225.6"
"r_14","BG","15 - 64_gr","1","1000cp","2019Q1","1723.5"
"r_14","BG","15 - 64_gr","2","1000cp","2019Q1","1502"
"r_14","BG31","0","0","1000cp","2019Q1","301.6"
"r_14","BG31","0","1","1000cp","2019Q1","167.4"
"r_14","BG31","0","2","1000cp","2019Q1","134.2"
"r_14","BG31","15 - 64_gr","0","1000cp","2019Q1","294"
"r_14","BG31","15 - 64_gr","1","1000cp","2019Q1","163"
"r_14","BG31","15 - 64_gr","2","1000cp","2019Q1","131"
"r_14","BG32","0","0","1000cp","2019Q1","360.1"
"r_14","BG32","0","1","1000cp","2019Q1","194.9"
"r_14","BG32","0","2","1000cp","2019Q1","165.2"
"r_14","BG32","15 - 64_gr","0","1000cp","2019Q1","350.2"
"r_14","BG32","15 - 64_gr","1","1000cp","2019Q1","189.4"
"r_14","BG32","15 - 64_gr","2","1000cp","2019Q1","160.8"
"r_14","BG33","0","0","1000cp","2019Q1","427.4"
"r_14","BG33","0","1","1000cp","2019Q1","237.1"
"r_14","BG33","0","2","1000cp","2019Q1","190.3"
"r_14","BG33","15 - 64_gr","0","1000cp","2019Q1","416"
"r_14","BG33","15 - 64_gr","1","1000cp","2019Q1","230.5"
"r_14","BG33","15 - 64_gr","2","1000cp","2019Q1","185.5"
"r_14","BG34","0","0","1000cp","2019Q1","480"
"r_14","BG34","0","1","1000cp","2019Q1","261.8"
"r_14","BG34","0","2","1000cp","2019Q1","218.2"
"r_14","BG34","15 - 64_gr","0","1000cp","2019Q1","465.8"
"r_14","BG34","15 - 64_gr","1","1000cp","2019Q1","253.2"
"r_14","BG34","15 - 64_gr","2","1000cp","2019Q1","212.6"
"r_14","BG41","0","0","1000cp","2019Q1","1091.5"
"r_14","BG41","0","1","1000cp","2019Q1","563.3"
"r_14","BG41","0","2","1000cp","2019Q1","528.2"
"r_14","BG41","15 - 64_gr","0","1000cp","2019Q1","1064.3"
"r_14","BG41","15 - 64_gr","1","1000cp","2019Q1","546.8"
"r_14","BG41","15 - 64_gr","2","1000cp","2019Q1","517.5"
"r_14","BG42","0","0","1000cp","2019Q1","652.5"
"r_14","BG42","0","1","1000cp","2019Q1","351.9"
"r_14","BG42","0","2","1000cp","2019Q1","300.6"
"r_14","BG42","15 - 64_gr","0","1000cp","2019Q1","635.2"
"r_14","BG42","15 - 64_gr","1","1000cp","2019Q1","340.6"
"r_14","BG42","15 - 64_gr","2","1000cp","2019Q1","294.7"
"r_15","BG","0","0","1000cp","2019Q2","3404.8"
"r_15","BG","0","1","1000cp","2019Q2","1815.9"
"r_15","BG","0","2","1000cp","2019Q2","1589"
"r_15","BG","15 - 64_gr","0","1000cp","2019Q2","3304.9"
"r_15","BG","15 - 64_gr","1","1000cp","2019Q2","1756.1"
"r_15","BG","15 - 64_gr","2","1000cp","2019Q2","1548.9"
"r_15","BG31","0","0","1000cp","2019Q2","306.6"
"r_15","BG31","0","1","1000cp","2019Q2","169.7"
"r_15","BG31","0","2","1000cp","2019Q2","136.9"
"r_15","BG31","15 - 64_gr","0","1000cp","2019Q2","297.2"
"r_15","BG31","15 - 64_gr","1","1000cp","2019Q2","163.8"
"r_15","BG31","15 - 64_gr","2","1000cp","2019Q2","133.5"
"r_15","BG32","0","0","1000cp","2019Q2","378.5"
"r_15","BG32","0","1","1000cp","2019Q2","204.2"
"r_15","BG32","0","2","1000cp","2019Q2","174.3"
"r_15","BG32","15 - 64_gr","0","1000cp","2019Q2","366.2"
"r_15","BG32","15 - 64_gr","1","1000cp","2019Q2","197.5"
"r_15","BG32","15 - 64_gr","2","1000cp","2019Q2","168.7"
"r_15","BG33","0","0","1000cp","2019Q2","435.8"
"r_15","BG33","0","1","1000cp","2019Q2","240.4"
"r_15","BG33","0","2","1000cp","2019Q2","195.4"
"r_15","BG33","15 - 64_gr","0","1000cp","2019Q2","425.2"
"r_15","BG33","15 - 64_gr","1","1000cp","2019Q2","234.3"
"r_15","BG33","15 - 64_gr","2","1000cp","2019Q2","190.9"
"r_15","BG34","0","0","1000cp","2019Q2","489"
"r_15","BG34","0","1","1000cp","2019Q2","264.4"
"r_15","BG34","0","2","1000cp","2019Q2","224.6"
"r_15","BG34","15 - 64_gr","0","1000cp","2019Q2","476.6"
"r_15","BG34","15 - 64_gr","1","1000cp","2019Q2","256.5"
"r_15","BG34","15 - 64_gr","2","1000cp","2019Q2","220.1"
"r_15","BG41","0","0","1000cp","2019Q2","1124.2"
"r_15","BG41","0","1","1000cp","2019Q2","580.1"
"r_15","BG41","0","2","1000cp","2019Q2","544.1"
"r_15","BG41","15 - 64_gr","0","1000cp","2019Q2","1093.3"
"r_15","BG41","15 - 64_gr","1","1000cp","2019Q2","560.9"
"r_15","BG41","15 - 64_gr","2","1000cp","2019Q2","532.4"
"r_15","BG42","0","0","1000cp","2019Q2","670.7"
"r_15","BG42","0","1","1000cp","2019Q2","357.2"
"r_15","BG42","0","2","1000cp","2019Q2","313.5"
"r_15","BG42","15 - 64_gr","0","1000cp","2019Q2","646.4"
"r_15","BG42","15 - 64_gr","1","1000cp","2019Q2","343.1"
"r_15","BG42","15 - 64_gr","2","1000cp","2019Q2","303.3"
"r_16","BG","0","0","1000cp","2019Q3","3424.6"
"r_16","BG","0","1","1000cp","2019Q3","1842.1"
