RevisionColumn,periods,BUILD_Permit,BUILD_Permit1,District_Projection,periods_name,ValueColumn
"r_42","2024","1","4","BG","Q4","1915"
"r_42","2024","1","5","BG","Q4","9861"
"r_42","2024","1","6","BG","Q4","1103580"
"r_42","2024","2","4","BG","Q4","15"
"r_42","2024","2","6","BG","Q4","34929"
"r_42","2024","3","4","BG","Q4","1185"
"r_42","2024","3","6","BG","Q4","628133"
"r_42","2024","1","4","BLG","Q1","126"
"r_42","2024","1","5","BLG","Q1","309"
"r_42","2024","1","6","BLG","Q1","44962"
"r_42","2024","2","4","BLG","Q1",".."
"r_42","2024","2","6","BLG","Q1",".."
"r_42","2024","3","4","BLG","Q1","64"
"r_42","2024","3","6","BLG","Q1","24223"
"r_42","2024","1","4","BLG","Q2","107"
"r_42","2024","1","5","BLG","Q2","381"
"r_42","2024","1","6","BLG","Q2","46105"
"r_42","2024","2","4","BLG","Q2",".."
"r_42","2024","2","6","BLG","Q2",".."
"r_42","2024","3","4","BLG","Q2","66"
"r_42","2024","3","6","BLG","Q2","19030"
"r_42","2024","1","4","BLG","Q3","133"
"r_42","2024","1","5","BLG","Q3","376"
"r_42","2024","1","6","BLG","Q3","62424"
"r_42","2024","2","4","BLG","Q3","3"
"r_42","2024","2","6","BLG","Q3","1461"
"r_42","2024","3","4","BLG","Q3","36"
"r_42","2024","3","6","BLG","Q3","21173"
"r_42","2024","1","4","BLG","Q4","113"
"r_42","2024","1","5","BLG","Q4","322"
"r_42","2024","1","6","BLG","Q4","39638"
"r_42","2024","2","4","BLG","Q4",".."
"r_42","2024","2","6","BLG","Q4",".."
"r_42","2024","3","4","BLG","Q4","46"
"r_42","2024","3","6","BLG","Q4","33930"
"r_42","2024","1","4","BGS","Q1","116"
"r_42","2024","1","5","BGS","Q1","1032"
"r_42","2024","1","6","BGS","Q1","106244"
"r_42","2024","2","4","BGS","Q1",".."
"r_42","2024","2","6","BGS","Q1",".."
"r_42","2024","3","4","BGS","Q1","30"
"r_42","2024","3","6","BGS","Q1","51470"
"r_42","2024","1","4","BGS","Q2","167"
"r_42","2024","1","5","BGS","Q2","1159"
"r_42","2024","1","6","BGS","Q2","124081"
"r_42","2024","2","4","BGS","Q2","-"
"r_42","2024","2","6","BGS","Q2","-"
"r_42","2024","3","4","BGS","Q2","45"
"r_42","2024","3","6","BGS","Q2","32682"
"r_42","2024","1","4","BGS","Q3","208"
"r_42","2024","1","5","BGS","Q3","789"
"r_42","2024","1","6","BGS","Q3","97197"
"r_42","2024","2","4","BGS","Q3","-"
"r_42","2024","2","6","BGS","Q3","-"
"r_42","2024","3","4","BGS","Q3","60"
"r_42","2024","3","6","BGS","Q3","32667"
"r_42","2024","1","4","BGS","Q4","161"
"r_42","2024","1","5","BGS","Q4","1202"
"r_42","2024","1","6","BGS","Q4","137380"
"r_42","2024","2","4","BGS","Q4","-"
"r_42","2024","2","6","BGS","Q4","-"
"r_42","2024","3","4","BGS","Q4","52"
"r_42","2024","3","6","BGS","Q4","75001"
"r_42","2024","1","4","VAR","Q1","212"
"r_42","2024","1","5","VAR","Q1","1206"
"r_42","2024","1","6","VAR","Q1","151911"
"r_42","2024","2","4","VAR","Q1","5"
"r_42","2024","2","6","VAR","Q1","14184"
"r_42","2024","3","4","VAR","Q1","50"
"r_42","2024","3","6","VAR","Q1","12859"
"r_42","2024","1","4","VAR","Q2","180"
"r_42","2024","1","5","VAR","Q2","1087"
"r_42","2024","1","6","VAR","Q2","132050"
"r_42","2024","2","4","VAR","Q2",".."
"r_42","2024","2","6","VAR","Q2",".."
"r_42","2024","3","4","VAR","Q2","37"
"r_42","2024","3","6","VAR","Q2","10209"
"r_42","2024","1","4","VAR","Q3","169"
"r_42","2024","1","5","VAR","Q3","829"
"r_42","2024","1","6","VAR","Q3","97889"
"r_42","2024","2","4","VAR","Q3",".."
"r_42","2024","2","6","VAR","Q3",".."
"r_42","2024","3","4","VAR","Q3","46"
"r_42","2024","3","6","VAR","Q3","23920"
"r_42","2024","1","4","VAR","Q4","173"
"r_42","2024","1","5","VAR","Q4","1188"
"r_42","2024","1","6","VAR","Q4","136201"
"r_42","2024","2","4","VAR","Q4",".."
"r_42","2024","2","6","VAR","Q4",".."
"r_42","2024","3","4","VAR","Q4","75"
"r_42","2024","3","6","VAR","Q4","75459"
"r_42","2024","1","4","VTR","Q1","20"
"r_42","2024","1","5","VTR","Q1","139"
"r_42","2024","1","6","VTR","Q1","12471"
"r_42","2024","2","4","VTR","Q1","-"
"r_42","2024","2","6","VTR","Q1","-"
"r_42","2024","3","4","VTR","Q1","34"
"r_42","2024","3","6","VTR","Q1","8032"
"r_42","2024","1","4","VTR","Q2","36"
"r_42","2024","1","5","VTR","Q2","36"
"r_42","2024","1","6","VTR","Q2","7062"
"r_42","2024","2","4","VTR","Q2","-"
"r_42","2024","2","6","VTR","Q2","-"
"r_42","2024","3","4","VTR","Q2","41"
"r_42","2024","3","6","VTR","Q2","11006"
"r_42","2024","1","4","VTR","Q3","33"
"r_42","2024","1","5","VTR","Q3","86"
"r_42","2024","1","6","VTR","Q3","8851"
"r_42","2024","2","4","VTR","Q3","-"
"r_42","2024","2","6","VTR","Q3","-"
"r_42","2024","3","4","VTR","Q3","66"
"r_42","2024","3","6","VTR","Q3","27726"
"r_42","2024","1","4","VTR","Q4","34"
"r_42","2024","1","5","VTR","Q4","88"
"r_42","2024","1","6","VTR","Q4","9036"
"r_42","2024","2","4","VTR","Q4","-"
"r_42","2024","2","6","VTR","Q4","-"
"r_42","2024","3","4","VTR","Q4","45"
"r_42","2024","3","6","VTR","Q4","36526"
"r_42","2024","1","4","VID","Q1","4"
"r_42","2024","1","5","VID","Q1","4"
"r_42","2024","1","6","VID","Q1","692"
"r_42","2024","2","4","VID","Q1","-"
"r_42","2024","2","6","VID","Q1","-"
"r_42","2024","3","4","VID","Q1","7"
"r_42","2024","3","6","VID","Q1","3411"
"r_42","2024","1","4","VID","Q2","5"
"r_42","2024","1","5","VID","Q2","9"
"r_42","2024","1","6","VID","Q2","1280"
"r_42","2024","2","4","VID","Q2","-"
"r_42","2024","2","6","VID","Q2","-"
"r_42","2024","3","4","VID","Q2","4"
"r_42","2024","3","6","VID","Q2","810"
"r_42","2024","1","4","VID","Q3","5"
"r_42","2024","1","5","VID","Q3","6"
"r_42","2024","1","6","VID","Q3","692"
"r_42","2024","2","4","VID","Q3",".."
"r_42","2024","2","6","VID","Q3",".."
"r_42","2024","3","4","VID","Q3","11"
"r_42","2024","3","6","VID","Q3","1548"
"r_42","2024","1","4","VID","Q4","6"
"r_42","2024","1","5","VID","Q4","8"
"r_42","2024","1","6","VID","Q4","456"
"r_42","2024","2","4","VID","Q4","-"
"r_42","2024","2","6","VID","Q4","-"
"r_42","2024","3","4","VID","Q4","7"
"r_42","2024","3","6","VID","Q4","3521"
"r_42","2024","1","4","VRC","Q1","14"
"r_42","2024","1","5","VRC","Q1","40"
"r_42","2024","1","6","VRC","Q1","4766"
"r_42","2024","2","4","VRC","Q1","-"
"r_42","2024","2","6","VRC","Q1","-"
"r_42","2024","3","4","VRC","Q1","17"
"r_42","2024","3","6","VRC","Q1","9663"
"r_42","2024","1","4","VRC","Q2","19"
"r_42","2024","1","5","VRC","Q2","53"
"r_42","2024","1","6","VRC","Q2","7478"
"r_42","2024","2","4","VRC","Q2",".."
"r_42","2024","2","6","VRC","Q2",".."
"r_42","2024","3","4","VRC","Q2","27"
"r_42","2024","3","6","VRC","Q2","4457"
"r_42","2024","1","4","VRC","Q3","29"
"r_42","2024","1","5","VRC","Q3","83"
"r_42","2024","1","6","VRC","Q3","18344"
"r_42","2024","2","4","VRC","Q3","-"
"r_42","2024","2","6","VRC","Q3","-"
"r_42","2024","3","4","VRC","Q3","28"
"r_42","2024","3","6","VRC","Q3","9888"
"r_42","2024","1","4","VRC","Q4","23"
"r_42","2024","1","5","VRC","Q4","29"
"r_42","2024","1","6","VRC","Q4","4140"
"r_42","2024","2","4","VRC","Q4",".."
"r_42","2024","2","6","VRC","Q4",".."
"r_42","2024","3","4","VRC","Q4","14"
"r_42","2024","3","6","VRC","Q4","25603"
"r_42","2024","1","4","GAB","Q1","24"
"r_42","2024","1","5","GAB","Q1","42"
"r_42","2024","1","6","GAB","Q1","6128"
"r_42","2024","2","4","GAB","Q1","-"
"r_42","2024","2","6","GAB","Q1","-"
"r_42","2024","3","4","GAB","Q1","9"
"r_42","2024","3","6","GAB","Q1","1606"
"r_42","2024","1","4","GAB","Q2","22"
"r_42","2024","1","5","GAB","Q2","41"
"r_42","2024","1","6","GAB","Q2","6769"
"r_42","2024","2","4","GAB","Q2","-"
"r_42","2024","2","6","GAB","Q2","-"
"r_42","2024","3","4","GAB","Q2","14"
"r_42","2024","3","6","GAB","Q2","10421"
"r_42","2024","1","4","GAB","Q3","26"
"r_42","2024","1","5","GAB","Q3","26"
"r_42","2024","1","6","GAB","Q3","4902"
"r_42","2024","2","4","GAB","Q3","-"
"r_42","2024","2","6","GAB","Q3","-"
"r_42","2024","3","4","GAB","Q3","16"
"r_42","2024","3","6","GAB","Q3","6022"
"r_42","2024","1","4","GAB","Q4","22"
"r_42","2024","1","5","GAB","Q4","64"
"r_42","2024","1","6","GAB","Q4","8319"
"r_42","2024","2","4","GAB","Q4",".."
"r_42","2024","2","6","GAB","Q4",".."
"r_42","2024","3","4","GAB","Q4","15"
"r_42","2024","3","6","GAB","Q4","9121"
"r_42","2024","1","4","DOB","Q1","59"
"r_42","2024","1","5","DOB","Q1","173"
"r_42","2024","1","6","DOB","Q1","25396"
"r_42","2024","2","4","DOB","Q1","-"
"r_42","2024","2","6","DOB","Q1","-"
"r_42","2024","3","4","DOB","Q1","21"
"r_42","2024","3","6","DOB","Q1","13311"
"r_42","2024","1","4","DOB","Q2","36"
"r_42","2024","1","5","DOB","Q2","90"
"r_42","2024","1","6","DOB","Q2","10164"
"r_42","2024","2","4","DOB","Q2","-"
"r_42","2024","2","6","DOB","Q2","-"
"r_42","2024","3","4","DOB","Q2","16"
"r_42","2024","3","6","DOB","Q2","5876"
"r_42","2024","1","4","DOB","Q3","60"
"r_42","2024","1","5","DOB","Q3","141"
"r_42","2024","1","6","DOB","Q3","18396"
"r_42","2024","2","4","DOB","Q3","-"
"r_42","2024","2","6","DOB","Q3","-"
"r_42","2024","3","4","DOB","Q3","25"
"r_42","2024","3","6","DOB","Q3","11556"
"r_42","2024","1","4","DOB","Q4","46"
"r_42","2024","1","5","DOB","Q4","51"
"r_42","2024","1","6","DOB","Q4","10721"
"r_42","2024","2","4","DOB","Q4","-"
"r_42","2024","2","6","DOB","Q4","-"
"r_42","2024","3","4","DOB","Q4","21"
"r_42","2024","3","6","DOB","Q4","6153"
"r_42","2024","1","4","KRZ","Q1","27"
"r_42","2024","1","5","KRZ","Q1","212"
"r_42","2024","1","6","KRZ","Q1","21664"
"r_42","2024","2","4","KRZ","Q1","-"
"r_42","2024","2","6","KRZ","Q1","-"
"r_42","2024","3","4","KRZ","Q1","12"
"r_42","2024","3","6","KRZ","Q1","6447"
"r_42","2024","1","4","KRZ","Q2","46"
"r_42","2024","1","5","KRZ","Q2","159"
"r_42","2024","1","6","KRZ","Q2","21666"
"r_42","2024","2","4","KRZ","Q2","-"
"r_42","2024","2","6","KRZ","Q2","-"
"r_42","2024","3","4","KRZ","Q2","20"
"r_42","2024","3","6","KRZ","Q2","9603"
"r_42","2024","1","4","KRZ","Q3","39"
"r_42","2024","1","5","KRZ","Q3","347"
"r_42","2024","1","6","KRZ","Q3","34516"
"r_42","2024","2","4","KRZ","Q3","4"
"r_42","2024","2","6","KRZ","Q3","3019"
"r_42","2024","3","4","KRZ","Q3","20"
"r_42","2024","3","6","KRZ","Q3","20578"
"r_42","2024","1","4","KRZ","Q4","52"
"r_42","2024","1","5","KRZ","Q4","260"
"r_42","2024","1","6","KRZ","Q4","29282"
"r_42","2024","2","4","KRZ","Q4","-"
"r_42","2024","2","6","KRZ","Q4","-"
"r_42","2024","3","4","KRZ","Q4","11"
"r_42","2024","3","6","KRZ","Q4","24491"
"r_42","2024","1","4","KNL","Q1","27"
"r_42","2024","1","5","KNL","Q1","39"
"r_42","2024","1","6","KNL","Q1","8499"
"r_42","2024","2","4","KNL","Q1",".."
"r_42","2024","2","6","KNL","Q1",".."
"r_42","2024","3","4","KNL","Q1","41"
"r_42","2024","3","6","KNL","Q1","11766"
"r_42","2024","1","4","KNL","Q2","31"
"r_42","2024","1","5","KNL","Q2","31"
"r_42","2024","1","6","KNL","Q2","5479"
"r_42","2024","2","4","KNL","Q2","-"
"r_42","2024","2","6","KNL","Q2","-"
"r_42","2024","3","4","KNL","Q2","23"
"r_42","2024","3","6","KNL","Q2","21807"
"r_42","2024","1","4","KNL","Q3","23"
"r_42","2024","1","5","KNL","Q3","24"
"r_42","2024","1","6","KNL","Q3","4309"
"r_42","2024","2","4","KNL","Q3","-"
"r_42","2024","2","6","KNL","Q3","-"
"r_42","2024","3","4","KNL","Q3","14"
"r_42","2024","3","6","KNL","Q3","2804"
"r_42","2024","1","4","KNL","Q4","23"
"r_42","2024","1","5","KNL","Q4","49"
"r_42","2024","1","6","KNL","Q4","7346"
"r_42","2024","2","4","KNL","Q4","-"
"r_42","2024","2","6","KNL","Q4","-"
"r_42","2024","3","4","KNL","Q4","37"
"r_42","2024","3","6","KNL","Q4","4681"
"r_42","2024","1","4","LOV","Q1","25"
"r_42","2024","1","5","LOV","Q1","27"
"r_42","2024","1","6","LOV","Q1","3555"
"r_42","2024","2","4","LOV","Q1","-"
"r_42","2024","2","6","LOV","Q1","-"
"r_42","2024","3","4","LOV","Q1","18"
"r_42","2024","3","6","LOV","Q1","3778"
"r_42","2024","1","4","LOV","Q2","32"
"r_42","2024","1","5","LOV","Q2","31"
"r_42","2024","1","6","LOV","Q2","5009"
"r_42","2024","2","4","LOV","Q2","-"
"r_42","2024","2","6","LOV","Q2","-"
"r_42","2024","3","4","LOV","Q2","21"
"r_42","2024","3","6","LOV","Q2","5471"
"r_42","2024","1","4","LOV","Q3","32"
"r_42","2024","1","5","LOV","Q3","32"
"r_42","2024","1","6","LOV","Q3","6130"
"r_42","2024","2","4","LOV","Q3","-"
"r_42","2024","2","6","LOV","Q3","-"
"r_42","2024","3","4","LOV","Q3","31"
"r_42","2024","3","6","LOV","Q3","7384"
"r_42","2024","1","4","LOV","Q4","68"
"r_42","2024","1","5","LOV","Q4","68"
"r_42","2024","1","6","LOV","Q4","8030"
"r_42","2024","2","4","LOV","Q4","-"
"r_42","2024","2","6","LOV","Q4","-"
"r_42","2024","3","4","LOV","Q4","19"
"r_42","2024","3","6","LOV","Q4","8181"
"r_42","2024","1","4","MON","Q1","7"
"r_42","2024","1","5","MON","Q1","16"
"r_42","2024","1","6","MON","Q1","2256"
"r_42","2024","2","4","MON","Q1","-"
"r_42","2024","2","6","MON","Q1","-"
"r_42","2024","3","4","MON","Q1","8"
"r_42","2024","3","6","MON","Q1","3515"
"r_42","2024","1","4","MON","Q2","14"
"r_42","2024","1","5","MON","Q2","64"
"r_42","2024","1","6","MON","Q2","7099"
"r_42","2024","2","4","MON","Q2",".."
"r_42","2024","2","6","MON","Q2",".."
"r_42","2024","3","4","MON","Q2","10"
"r_42","2024","3","6","MON","Q2","1583"
"r_42","2024","1","4","MON","Q3","9"
"r_42","2024","1","5","MON","Q3","8"
"r_42","2024","1","6","MON","Q3","1393"
"r_42","2024","2","4","MON","Q3","-"
"r_42","2024","2","6","MON","Q3","-"
"r_42","2024","3","4","MON","Q3","6"
"r_42","2024","3","6","MON","Q3","915"
"r_42","2024","1","4","MON","Q4","7"
"r_42","2024","1","5","MON","Q4","7"
"r_42","2024","1","6","MON","Q4","1046"
"r_42","2024","2","4","MON","Q4","-"
"r_42","2024","2","6","MON","Q4","-"
"r_42","2024","3","4","MON","Q4","11"
"r_42","2024","3","6","MON","Q4","13522"
"r_42","2024","1","4","PAZ","Q1","88"
"r_42","2024","1","5","PAZ","Q1","206"
"r_42","2024","1","6","PAZ","Q1","26020"
"r_42","2024","2","4","PAZ","Q1","-"
"r_42","2024","2","6","PAZ","Q1","-"
"r_42","2024","3","4","PAZ","Q1","25"
"r_42","2024","3","6","PAZ","Q1","9621"
"r_42","2024","1","4","PAZ","Q2","80"
"r_42","2024","1","5","PAZ","Q2","121"
"r_42","2024","1","6","PAZ","Q2","15844"
"r_42","2024","2","4","PAZ","Q2",".."
"r_42","2024","2","6","PAZ","Q2",".."
"r_42","2024","3","4","PAZ","Q2","58"
"r_42","2024","3","6","PAZ","Q2","16404"
"r_42","2024","1","4","PAZ","Q3","93"
"r_42","2024","1","5","PAZ","Q3","275"
"r_42","2024","1","6","PAZ","Q3","28734"
"r_42","2024","2","4","PAZ","Q3",".."
"r_42","2024","2","6","PAZ","Q3",".."
"r_42","2024","3","4","PAZ","Q3","54"
"r_42","2024","3","6","PAZ","Q3","22051"
"r_42","2024","1","4","PAZ","Q4","62"
"r_42","2024","1","5","PAZ","Q4","168"
"r_42","2024","1","6","PAZ","Q4","18829"
"r_42","2024","2","4","PAZ","Q4","-"
"r_42","2024","2","6","PAZ","Q4","-"
"r_42","2024","3","4","PAZ","Q4","45"
"r_42","2024","3","6","PAZ","Q4","26711"
"r_42","2024","1","4","PER","Q1","76"
"r_42","2024","1","5","PER","Q1","154"
"r_42","2024","1","6","PER","Q1","24883"
"r_42","2024","2","4","PER","Q1","-"
"r_42","2024","2","6","PER","Q1","-"
"r_42","2024","3","4","PER","Q1","30"
"r_42","2024","3","6","PER","Q1","4872"
"r_42","2024","1","4","PER","Q2","54"
"r_42","2024","1","5","PER","Q2","54"
"r_42","2024","1","6","PER","Q2","9015"
"r_42","2024","2","4","PER","Q2",".."
"r_42","2024","2","6","PER","Q2",".."
"r_42","2024","3","4","PER","Q2","23"
"r_42","2024","3","6","PER","Q2","2579"
"r_42","2024","1","4","PER","Q3","53"
"r_42","2024","1","5","PER","Q3","54"
"r_42","2024","1","6","PER","Q3","9137"
"r_42","2024","2","4","PER","Q3","-"
"r_42","2024","2","6","PER","Q3","-"
"r_42","2024","3","4","PER","Q3","44"
"r_42","2024","3","6","PER","Q3","8128"
"r_42","2024","1","4","PER","Q4","61"
"r_42","2024","1","5","PER","Q4","145"
"r_42","2024","1","6","PER","Q4","19471"
"r_42","2024","2","4","PER","Q4","-"
"r_42","2024","2","6","PER","Q4","-"
"r_42","2024","3","4","PER","Q4","57"
"r_42","2024","3","6","PER","Q4","5610"
"r_42","2024","1","4","PVN","Q1","29"
"r_42","2024","1","5","PVN","Q1","85"
"r_42","2024","1","6","PVN","Q1","13723"
"r_42","2024","2","4","PVN","Q1",".."
"r_42","2024","2","6","PVN","Q1",".."
"r_42","2024","3","4","PVN","Q1","14"
"r_42","2024","3","6","PVN","Q1","5280"
"r_42","2024","1","4","PVN","Q2","36"
"r_42","2024","1","5","PVN","Q2","237"
"r_42","2024","1","6","PVN","Q2","58770"
"r_42","2024","2","4","PVN","Q2",""
"r_42","2024","2","6","PVN","Q2",""
"r_42","2024","3","4","PVN","Q2","61"
"r_42","2024","3","6","PVN","Q2","5979"
"r_42","2024","1","4","PVN","Q3","15"
"r_42","2024","1","5","PVN","Q3","51"
"r_42","2024","1","6","PVN","Q3","6482"
"r_42","2024","2","4","PVN","Q3",".."
"r_42","2024","2","6","PVN","Q3",".."
"r_42","2024","3","4","PVN","Q3","43"
"r_42","2024","3","6","PVN","Q3","8049"
"r_42","2024","1","4","PVN","Q4","30"
"r_42","2024","1","5","PVN","Q4","112"
"r_42","2024","1","6","PVN","Q4","11699"
"r_42","2024","2","4","PVN","Q4",".."
"r_42","2024","2","6","PVN","Q4",".."
"r_42","2024","3","4","PVN","Q4","48"
"r_42","2024","3","6","PVN","Q4","11653"
"r_42","2024","1","4","PDV","Q1","278"
"r_42","2024","1","5","PDV","Q1","1909"
"r_42","2024","1","6","PDV","Q1","208871"
"r_42","2024","2","4","PDV","Q1","6"
"r_42","2024","2","6","PDV","Q1","5903"
"r_42","2024","3","4","PDV","Q1","135"
"r_42","2024","3","6","PDV","Q1","129466"
"r_42","2024","1","4","PDV","Q2","365"
"r_42","2024","1","5","PDV","Q2","2269"
"r_42","2024","1","6","PDV","Q2","257808"
"r_42","2024","2","4","PDV","Q2","4"
"r_42","2024","2","6","PDV","Q2","494"
"r_42","2024","3","4","PDV","Q2","134"
"r_42","2024","3","6","PDV","Q2","71115"
"r_42","2024","1","4","PDV","Q3","327"
"r_42","2024","1","5","PDV","Q3","2498"
"r_42","2024","1","6","PDV","Q3","279258"
"r_42","2024","2","4","PDV","Q3",".."
"r_42","2024","2","6","PDV","Q3",".."
"r_42","2024","3","4","PDV","Q3","134"
"r_42","2024","3","6","PDV","Q3","103785"
"r_42","2024","1","4","PDV","Q4","340"
"r_42","2024","1","5","PDV","Q4","2309"
"r_42","2024","1","6","PDV","Q4","241295"
"r_42","2024","2","4","PDV","Q4",".."
"r_42","2024","2","6","PDV","Q4",".."
"r_42","2024","3","4","PDV","Q4","138"
"r_42","2024","3","6","PDV","Q4","65491"
"r_42","2024","1","4","RAZ","Q1","13"
"r_42","2024","1","5","RAZ","Q1","18"
"r_42","2024","1","6","RAZ","Q1","2759"
"r_42","2024","2","4","RAZ","Q1",".."
"r_42","2024","2","6","RAZ","Q1",".."
"r_42","2024","3","4","RAZ","Q1","36"
"r_42","2024","3","6","RAZ","Q1","6770"
"r_42","2024","1","4","RAZ","Q2","16"
"r_42","2024","1","5","RAZ","Q2","16"
"r_42","2024","1","6","RAZ","Q2","2571"
"r_42","2024","2","4","RAZ","Q2","-"
"r_42","2024","2","6","RAZ","Q2","-"
"r_42","2024","3","4","RAZ","Q2","21"
"r_42","2024","3","6","RAZ","Q2","1143"
"r_42","2024","1","4","RAZ","Q3","15"
"r_42","2024","1","5","RAZ","Q3","15"
"r_42","2024","1","6","RAZ","Q3","2036"
"r_42","2024","2","4","RAZ","Q3","-"
"r_42","2024","2","6","RAZ","Q3","-"
"r_42","2024","3","4","RAZ","Q3","21"
"r_42","2024","3","6","RAZ","Q3","4224"
"r_42","2024","1","4","RAZ","Q4","23"
"r_42","2024","1","5","RAZ","Q4","93"
"r_42","2024","1","6","RAZ","Q4","11921"
"r_42","2024","2","4","RAZ","Q4","-"
"r_42","2024","2","6","RAZ","Q4","-"
"r_42","2024","3","4","RAZ","Q4","24"
"r_42","2024","3","6","RAZ","Q4","4195"
"r_42","2024","1","4","RSE","Q1","32"
"r_42","2024","1","5","RSE","Q1","133"
"r_42","2024","1","6","RSE","Q1","16196"
"r_42","2024","2","4","RSE","Q1",".."
"r_42","2024","2","6","RSE","Q1",".."
"r_42","2024","3","4","RSE","Q1","80"
"r_42","2024","3","6","RSE","Q1","15129"
"r_42","2024","1","4","RSE","Q2","36"
"r_42","2024","1","5","RSE","Q2","78"
"r_42","2024","1","6","RSE","Q2","7269"
"r_42","2024","2","4","RSE","Q2","-"
"r_42","2024","2","6","RSE","Q2","-"
"r_42","2024","3","4","RSE","Q2","52"
"r_42","2024","3","6","RSE","Q2","14297"
"r_42","2024","1","4","RSE","Q3","32"
"r_42","2024","1","5","RSE","Q3","82"
"r_42","2024","1","6","RSE","Q3","11540"
"r_42","2024","2","4","RSE","Q3",".."
"r_42","2024","2","6","RSE","Q3",".."
"r_42","2024","3","4","RSE","Q3","68"
"r_42","2024","3","6","RSE","Q3","12405"
"r_42","2024","1","4","RSE","Q4","27"
"r_42","2024","1","5","RSE","Q4","58"
"r_42","2024","1","6","RSE","Q4","10406"
"r_42","2024","2","4","RSE","Q4","-"
"r_42","2024","2","6","RSE","Q4","-"
"r_42","2024","3","4","RSE","Q4","53"
"r_42","2024","3","6","RSE","Q4","22445"
"r_42","2024","1","4","SLS","Q1","9"
"r_42","2024","1","5","SLS","Q1","9"
"r_42","2024","1","6","SLS","Q1","1897"
"r_42","2024","2","4","SLS","Q1","-"
"r_42","2024","2","6","SLS","Q1","-"
"r_42","2024","3","4","SLS","Q1","21"
"r_42","2024","3","6","SLS","Q1","4783"
"r_42","2024","1","4","SLS","Q2","11"
"r_42","2024","1","5","SLS","Q2","11"
"r_42","2024","1","6","SLS","Q2","1656"
"r_42","2024","2","4","SLS","Q2","-"
"r_42","2024","2","6","SLS","Q2","-"
"r_42","2024","3","4","SLS","Q2","34"
"r_42","2024","3","6","SLS","Q2","6602"
"r_42","2024","1","4","SLS","Q3","13"
"r_42","2024","1","5","SLS","Q3","14"
"r_42","2024","1","6","SLS","Q3","2502"
"r_42","2024","2","4","SLS","Q3","-"
"r_42","2024","2","6","SLS","Q3","-"
"r_42","2024","3","4","SLS","Q3","36"
"r_42","2024","3","6","SLS","Q3","7061"
"r_42","2024","1","4","SLS","Q4","5"
"r_42","2024","1","5","SLS","Q4","5"
"r_42","2024","1","6","SLS","Q4","648"
"r_42","2024","2","4","SLS","Q4","-"
"r_42","2024","2","6","SLS","Q4","-"
"r_42","2024","3","4","SLS","Q4","31"
"r_42","2024","3","6","SLS","Q4","6889"
"r_42","2024","1","4","SLV","Q1","29"
"r_42","2024","1","5","SLV","Q1","77"
"r_42","2024","1","6","SLV","Q1","13922"
"r_42","2024","2","4","SLV","Q1","-"
"r_42","2024","2","6","SLV","Q1","-"
"r_42","2024","3","4","SLV","Q1","21"
"r_42","2024","3","6","SLV","Q1","4484"
"r_42","2024","1","4","SLV","Q2","29"
"r_42","2024","1","5","SLV","Q2","39"
"r_42","2024","1","6","SLV","Q2","6633"
"r_42","2024","2","4","SLV","Q2","-"
"r_42","2024","2","6","SLV","Q2","-"
"r_42","2024","3","4","SLV","Q2","31"
"r_42","2024","3","6","SLV","Q2","7983"
"r_42","2024","1","4","SLV","Q3","39"
"r_42","2024","1","5","SLV","Q3","48"
"r_42","2024","1","6","SLV","Q3","7491"
"r_42","2024","2","4","SLV","Q3","-"
"r_42","2024","2","6","SLV","Q3","-"
"r_42","2024","3","4","SLV","Q3","23"
"r_42","2024","3","6","SLV","Q3","10873"
"r_42","2024","1","4","SLV","Q4","20"
"r_42","2024","1","5","SLV","Q4","82"
"r_42","2024","1","6","SLV","Q4","8429"
"r_42","2024","2","4","SLV","Q4","-"
"r_42","2024","2","6","SLV","Q4","-"
"r_42","2024","3","4","SLV","Q4","25"
