RevisionColumn,periods,Units,EKATTE_Hlth,HlthEst_2011_2013,HlthEst_measures,ValueColumn
"r_8","2020","num","VAR08","3","Beds","-"
"r_8","2020","num","VAR09","1","Est","-"
"r_8","2020","num","VAR09","1","Beds","-"
"r_8","2020","num","VAR09","1.1","Est","-"
"r_8","2020","num","VAR09","1.1","Beds","-"
"r_8","2020","num","VAR09","1.2","Est","-"
"r_8","2020","num","VAR09","1.2","Beds","-"
"r_8","2020","num","VAR09","1.3","Est","-"
"r_8","2020","num","VAR09","1.3","Beds","-"
"r_8","2020","num","VAR09","1.4","Est","-"
"r_8","2020","num","VAR09","1.4","Beds","-"
"r_8","2020","num","VAR09","1.5","Est","-"
"r_8","2020","num","VAR09","1.5","Beds","-"
"r_8","2020","num","VAR09","2","Est","-"
"r_8","2020","num","VAR09","2","Beds","-"
"r_8","2020","num","VAR09","2.1","Est","-"
"r_8","2020","num","VAR09","2.1","Beds","-"
"r_8","2020","num","VAR09","2.2","Est","-"
"r_8","2020","num","VAR09","2.2","Beds","-"
"r_8","2020","num","VAR09","2.3","Est","-"
"r_8","2020","num","VAR09","2.4","Est","-"
"r_8","2020","num","VAR09","2.4","Beds","-"
"r_8","2020","num","VAR09","2.5","Est","-"
"r_8","2020","num","VAR09","3","Est","-"
"r_8","2020","num","VAR09","3","Beds","-"
"r_8","2020","num","VAR14","1","Est","1"
"r_8","2020","num","VAR14","1","Beds","60"
"r_8","2020","num","VAR14","1.1","Est","1"
"r_8","2020","num","VAR14","1.1","Beds","60"
"r_8","2020","num","VAR14","1.2","Est","-"
"r_8","2020","num","VAR14","1.2","Beds","-"
"r_8","2020","num","VAR14","1.3","Est","-"
"r_8","2020","num","VAR14","1.3","Beds","-"
"r_8","2020","num","VAR14","1.4","Est","-"
"r_8","2020","num","VAR14","1.4","Beds","-"
"r_8","2020","num","VAR14","1.5","Est","-"
"r_8","2020","num","VAR14","1.5","Beds","-"
"r_8","2020","num","VAR14","2","Est","-"
"r_8","2020","num","VAR14","2","Beds","-"
"r_8","2020","num","VAR14","2.1","Est","-"
"r_8","2020","num","VAR14","2.1","Beds","-"
"r_8","2020","num","VAR14","2.2","Est","-"
"r_8","2020","num","VAR14","2.2","Beds","-"
"r_8","2020","num","VAR14","2.3","Est","-"
"r_8","2020","num","VAR14","2.4","Est","-"
"r_8","2020","num","VAR14","2.4","Beds","-"
"r_8","2020","num","VAR14","2.5","Est","-"
"r_8","2020","num","VAR14","3","Est","-"
"r_8","2020","num","VAR14","3","Beds","-"
"r_8","2020","num","VAR13","1","Est","-"
"r_8","2020","num","VAR13","1","Beds","-"
"r_8","2020","num","VAR13","1.1","Est","-"
"r_8","2020","num","VAR13","1.1","Beds","-"
"r_8","2020","num","VAR13","1.2","Est","-"
"r_8","2020","num","VAR13","1.2","Beds","-"
"r_8","2020","num","VAR13","1.3","Est","-"
"r_8","2020","num","VAR13","1.3","Beds","-"
"r_8","2020","num","VAR13","1.4","Est","-"
"r_8","2020","num","VAR13","1.4","Beds","-"
"r_8","2020","num","VAR13","1.5","Est","-"
"r_8","2020","num","VAR13","1.5","Beds","-"
"r_8","2020","num","VAR13","2","Est","-"
"r_8","2020","num","VAR13","2","Beds","-"
"r_8","2020","num","VAR13","2.1","Est","-"
"r_8","2020","num","VAR13","2.1","Beds","-"
"r_8","2020","num","VAR13","2.2","Est","-"
"r_8","2020","num","VAR13","2.2","Beds","-"
"r_8","2020","num","VAR13","2.3","Est","-"
"r_8","2020","num","VAR13","2.4","Est","-"
"r_8","2020","num","VAR13","2.4","Beds","-"
"r_8","2020","num","VAR13","2.5","Est","-"
"r_8","2020","num","VAR13","3","Est","-"
"r_8","2020","num","VAR13","3","Beds","-"
"r_8","2020","num","VAR16","1","Est","-"
"r_8","2020","num","VAR16","1","Beds","-"
"r_8","2020","num","VAR16","1.1","Est","-"
"r_8","2020","num","VAR16","1.1","Beds","-"
"r_8","2020","num","VAR16","1.2","Est","-"
"r_8","2020","num","VAR16","1.2","Beds","-"
"r_8","2020","num","VAR16","1.3","Est","-"
"r_8","2020","num","VAR16","1.3","Beds","-"
"r_8","2020","num","VAR16","1.4","Est","-"
"r_8","2020","num","VAR16","1.4","Beds","-"
"r_8","2020","num","VAR16","1.5","Est","-"
"r_8","2020","num","VAR16","1.5","Beds","-"
"r_8","2020","num","VAR16","2","Est","2"
"r_8","2020","num","VAR16","2","Beds","-"
"r_8","2020","num","VAR16","2.1","Est","-"
"r_8","2020","num","VAR16","2.1","Beds","-"
"r_8","2020","num","VAR16","2.2","Est","2"
"r_8","2020","num","VAR16","2.2","Beds","-"
"r_8","2020","num","VAR16","2.3","Est","-"
"r_8","2020","num","VAR16","2.4","Est","-"
"r_8","2020","num","VAR16","2.4","Beds","-"
"r_8","2020","num","VAR16","2.5","Est","-"
"r_8","2020","num","VAR16","3","Est","-"
"r_8","2020","num","VAR16","3","Beds","-"
"r_8","2020","num","VAR24","1","Est","1"
"r_8","2020","num","VAR24","1","Beds","61"
"r_8","2020","num","VAR24","1.1","Est","1"
"r_8","2020","num","VAR24","1.1","Beds","61"
"r_8","2020","num","VAR24","1.2","Est","-"
"r_8","2020","num","VAR24","1.2","Beds","-"
"r_8","2020","num","VAR24","1.3","Est","-"
"r_8","2020","num","VAR24","1.3","Beds","-"
"r_8","2020","num","VAR24","1.4","Est","-"
"r_8","2020","num","VAR24","1.4","Beds","-"
"r_8","2020","num","VAR24","1.5","Est","-"
"r_8","2020","num","VAR24","1.5","Beds","-"
"r_8","2020","num","VAR24","2","Est","4"
"r_8","2020","num","VAR24","2","Beds","-"
"r_8","2020","num","VAR24","2.1","Est","-"
"r_8","2020","num","VAR24","2.1","Beds","-"
"r_8","2020","num","VAR24","2.2","Est","2"
"r_8","2020","num","VAR24","2.2","Beds","-"
"r_8","2020","num","VAR24","2.3","Est","-"
"r_8","2020","num","VAR24","2.4","Est","-"
"r_8","2020","num","VAR24","2.4","Beds","-"
"r_8","2020","num","VAR24","2.5","Est","2"
"r_8","2020","num","VAR24","3","Est","-"
"r_8","2020","num","VAR24","3","Beds","-"
"r_8","2020","num","VAR26","1","Est","-"
"r_8","2020","num","VAR26","1","Beds","-"
"r_8","2020","num","VAR26","1.1","Est","-"
"r_8","2020","num","VAR26","1.1","Beds","-"
"r_8","2020","num","VAR26","1.2","Est","-"
"r_8","2020","num","VAR26","1.2","Beds","-"
"r_8","2020","num","VAR26","1.3","Est","-"
"r_8","2020","num","VAR26","1.3","Beds","-"
"r_8","2020","num","VAR26","1.4","Est","-"
"r_8","2020","num","VAR26","1.4","Beds","-"
"r_8","2020","num","VAR26","1.5","Est","-"
"r_8","2020","num","VAR26","1.5","Beds","-"
"r_8","2020","num","VAR26","2","Est","-"
"r_8","2020","num","VAR26","2","Beds","-"
"r_8","2020","num","VAR26","2.1","Est","-"
"r_8","2020","num","VAR26","2.1","Beds","-"
"r_8","2020","num","VAR26","2.2","Est","-"
"r_8","2020","num","VAR26","2.2","Beds","-"
"r_8","2020","num","VAR26","2.3","Est","-"
"r_8","2020","num","VAR26","2.4","Est","-"
"r_8","2020","num","VAR26","2.4","Beds","-"
"r_8","2020","num","VAR26","2.5","Est","-"
"r_8","2020","num","VAR26","3","Est","-"
"r_8","2020","num","VAR26","3","Beds","-"
"r_8","2020","num","DOB","1","Est","7"
"r_8","2020","num","DOB","1","Beds","755"
"r_8","2020","num","DOB","1.1","Est","3"
"r_8","2020","num","DOB","1.1","Beds","483"
"r_8","2020","num","DOB","1.2","Est","3"
"r_8","2020","num","DOB","1.2","Beds","182"
"r_8","2020","num","DOB","1.3","Est","-"
"r_8","2020","num","DOB","1.3","Beds","-"
"r_8","2020","num","DOB","1.4","Est","-"
"r_8","2020","num","DOB","1.4","Beds","-"
"r_8","2020","num","DOB","1.5","Est","1"
"r_8","2020","num","DOB","1.5","Beds","90"
"r_8","2020","num","DOB","2","Est","38"
"r_8","2020","num","DOB","2","Beds","29"
"r_8","2020","num","DOB","2.1","Est","2"
"r_8","2020","num","DOB","2.1","Beds","20"
"r_8","2020","num","DOB","2.2","Est","12"
"r_8","2020","num","DOB","2.2","Beds","9"
"r_8","2020","num","DOB","2.3","Est","-"
"r_8","2020","num","DOB","2.4","Est","-"
"r_8","2020","num","DOB","2.4","Beds","-"
"r_8","2020","num","DOB","2.5","Est","24"
"r_8","2020","num","DOB","3","Est","4"
"r_8","2020","num","DOB","3","Beds","30.000000000000004"
"r_8","2020","num","DOB03","1","Est","4"
"r_8","2020","num","DOB03","1","Beds","274"
"r_8","2020","num","DOB03","1.1","Est","1"
"r_8","2020","num","DOB03","1.1","Beds","92"
"r_8","2020","num","DOB03","1.2","Est","3"
"r_8","2020","num","DOB03","1.2","Beds","182"
"r_8","2020","num","DOB03","1.3","Est","-"
"r_8","2020","num","DOB03","1.3","Beds","-"
"r_8","2020","num","DOB03","1.4","Est","-"
"r_8","2020","num","DOB03","1.4","Beds","-"
"r_8","2020","num","DOB03","1.5","Est","-"
"r_8","2020","num","DOB03","1.5","Beds","-"
"r_8","2020","num","DOB03","2","Est","5"
"r_8","2020","num","DOB03","2","Beds","5"
"r_8","2020","num","DOB03","2.1","Est","-"
"r_8","2020","num","DOB03","2.1","Beds","-"
"r_8","2020","num","DOB03","2.2","Est","4"
"r_8","2020","num","DOB03","2.2","Beds","5"
"r_8","2020","num","DOB03","2.3","Est","-"
"r_8","2020","num","DOB03","2.4","Est","-"
"r_8","2020","num","DOB03","2.4","Beds","-"
"r_8","2020","num","DOB03","2.5","Est","1"
"r_8","2020","num","DOB03","3","Est","-"
"r_8","2020","num","DOB03","3","Beds","-"
"r_8","2020","num","DOB12","1","Est","-"
"r_8","2020","num","DOB12","1","Beds","-"
"r_8","2020","num","DOB12","1.1","Est","-"
"r_8","2020","num","DOB12","1.1","Beds","-"
"r_8","2020","num","DOB12","1.2","Est","-"
"r_8","2020","num","DOB12","1.2","Beds","-"
"r_8","2020","num","DOB12","1.3","Est","-"
"r_8","2020","num","DOB12","1.3","Beds","-"
"r_8","2020","num","DOB12","1.4","Est","-"
"r_8","2020","num","DOB12","1.4","Beds","-"
"r_8","2020","num","DOB12","1.5","Est","-"
"r_8","2020","num","DOB12","1.5","Beds","-"
"r_8","2020","num","DOB12","2","Est","1"
"r_8","2020","num","DOB12","2","Beds","2"
"r_8","2020","num","DOB12","2.1","Est","-"
"r_8","2020","num","DOB12","2.1","Beds","-"
"r_8","2020","num","DOB12","2.2","Est","1"
"r_8","2020","num","DOB12","2.2","Beds","2"
"r_8","2020","num","DOB12","2.3","Est","-"
"r_8","2020","num","DOB12","2.4","Est","-"
"r_8","2020","num","DOB12","2.4","Beds","-"
"r_8","2020","num","DOB12","2.5","Est","-"
"r_8","2020","num","DOB12","3","Est","-"
"r_8","2020","num","DOB12","3","Beds","-"
"r_8","2020","num","DOB15","1","Est","-"
"r_8","2020","num","DOB15","1","Beds","-"
"r_8","2020","num","DOB15","1.1","Est","-"
"r_8","2020","num","DOB15","1.1","Beds","-"
"r_8","2020","num","DOB15","1.2","Est","-"
"r_8","2020","num","DOB15","1.2","Beds","-"
"r_8","2020","num","DOB15","1.3","Est","-"
"r_8","2020","num","DOB15","1.3","Beds","-"
"r_8","2020","num","DOB15","1.4","Est","-"
"r_8","2020","num","DOB15","1.4","Beds","-"
"r_8","2020","num","DOB15","1.5","Est","-"
"r_8","2020","num","DOB15","1.5","Beds","-"
"r_8","2020","num","DOB15","2","Est","-"
"r_8","2020","num","DOB15","2","Beds","-"
"r_8","2020","num","DOB15","2.1","Est","-"
"r_8","2020","num","DOB15","2.1","Beds","-"
"r_8","2020","num","DOB15","2.2","Est","-"
"r_8","2020","num","DOB15","2.2","Beds","-"
"r_8","2020","num","DOB15","2.3","Est","-"
"r_8","2020","num","DOB15","2.4","Est","-"
"r_8","2020","num","DOB15","2.4","Beds","-"
"r_8","2020","num","DOB15","2.5","Est","-"
"r_8","2020","num","DOB15","3","Est","-"
"r_8","2020","num","DOB15","3","Beds","-"
"r_8","2020","num","DOB28","1","Est","2"
"r_8","2020","num","DOB28","1","Beds","419"
"r_8","2020","num","DOB28","1.1","Est","1"
"r_8","2020","num","DOB28","1.1","Beds","329"
"r_8","2020","num","DOB28","1.2","Est","-"
"r_8","2020","num","DOB28","1.2","Beds","-"
"r_8","2020","num","DOB28","1.3","Est","-"
"r_8","2020","num","DOB28","1.3","Beds","-"
"r_8","2020","num","DOB28","1.4","Est","-"
"r_8","2020","num","DOB28","1.4","Beds","-"
"r_8","2020","num","DOB28","1.5","Est","1"
"r_8","2020","num","DOB28","1.5","Beds","90"
"r_8","2020","num","DOB28","2","Est","28"
"r_8","2020","num","DOB28","2","Beds","20"
"r_8","2020","num","DOB28","2.1","Est","2"
"r_8","2020","num","DOB28","2.1","Beds","20"
"r_8","2020","num","DOB28","2.2","Est","4"
"r_8","2020","num","DOB28","2.2","Beds","-"
"r_8","2020","num","DOB28","2.3","Est","-"
"r_8","2020","num","DOB28","2.4","Est","-"
"r_8","2020","num","DOB28","2.4","Beds","-"
"r_8","2020","num","DOB28","2.5","Est","22"
"r_8","2020","num","DOB28","3","Est","4"
"r_8","2020","num","DOB28","3","Beds","30.000000000000004"
"r_8","2020","num","DOB17","1","Est","1"
"r_8","2020","num","DOB17","1","Beds","62"
"r_8","2020","num","DOB17","1.1","Est","1"
"r_8","2020","num","DOB17","1.1","Beds","62"
"r_8","2020","num","DOB17","1.2","Est","-"
"r_8","2020","num","DOB17","1.2","Beds","-"
"r_8","2020","num","DOB17","1.3","Est","-"
"r_8","2020","num","DOB17","1.3","Beds","-"
"r_8","2020","num","DOB17","1.4","Est","-"
"r_8","2020","num","DOB17","1.4","Beds","-"
"r_8","2020","num","DOB17","1.5","Est","-"
"r_8","2020","num","DOB17","1.5","Beds","-"
"r_8","2020","num","DOB17","2","Est","3"
"r_8","2020","num","DOB17","2","Beds","2"
"r_8","2020","num","DOB17","2.1","Est","-"
"r_8","2020","num","DOB17","2.1","Beds","-"
"r_8","2020","num","DOB17","2.2","Est","2"
"r_8","2020","num","DOB17","2.2","Beds","2"
"r_8","2020","num","DOB17","2.3","Est","-"
"r_8","2020","num","DOB17","2.4","Est","-"
"r_8","2020","num","DOB17","2.4","Beds","-"
"r_8","2020","num","DOB17","2.5","Est","1"
"r_8","2020","num","DOB17","3","Est","-"
"r_8","2020","num","DOB17","3","Beds","-"
"r_8","2020","num","DOB20","1","Est","-"
"r_8","2020","num","DOB20","1","Beds","-"
"r_8","2020","num","DOB20","1.1","Est","-"
"r_8","2020","num","DOB20","1.1","Beds","-"
"r_8","2020","num","DOB20","1.2","Est","-"
"r_8","2020","num","DOB20","1.2","Beds","-"
"r_8","2020","num","DOB20","1.3","Est","-"
"r_8","2020","num","DOB20","1.3","Beds","-"
"r_8","2020","num","DOB20","1.4","Est","-"
"r_8","2020","num","DOB20","1.4","Beds","-"
"r_8","2020","num","DOB20","1.5","Est","-"
"r_8","2020","num","DOB20","1.5","Beds","-"
"r_8","2020","num","DOB20","2","Est","-"
"r_8","2020","num","DOB20","2","Beds","-"
"r_8","2020","num","DOB20","2.1","Est","-"
"r_8","2020","num","DOB20","2.1","Beds","-"
"r_8","2020","num","DOB20","2.2","Est","-"
"r_8","2020","num","DOB20","2.2","Beds","-"
"r_8","2020","num","DOB20","2.3","Est","-"
"r_8","2020","num","DOB20","2.4","Est","-"
"r_8","2020","num","DOB20","2.4","Beds","-"
"r_8","2020","num","DOB20","2.5","Est","-"
"r_8","2020","num","DOB20","3","Est","-"
"r_8","2020","num","DOB20","3","Beds","-"
"r_8","2020","num","DOB27","1","Est","-"
"r_8","2020","num","DOB27","1","Beds","-"
"r_8","2020","num","DOB27","1.1","Est","-"
"r_8","2020","num","DOB27","1.1","Beds","-"
"r_8","2020","num","DOB27","1.2","Est","-"
"r_8","2020","num","DOB27","1.2","Beds","-"
"r_8","2020","num","DOB27","1.3","Est","-"
"r_8","2020","num","DOB27","1.3","Beds","-"
"r_8","2020","num","DOB27","1.4","Est","-"
"r_8","2020","num","DOB27","1.4","Beds","-"
"r_8","2020","num","DOB27","1.5","Est","-"
"r_8","2020","num","DOB27","1.5","Beds","-"
"r_8","2020","num","DOB27","2","Est","1"
"r_8","2020","num","DOB27","2","Beds","-"
"r_8","2020","num","DOB27","2.1","Est","-"
"r_8","2020","num","DOB27","2.1","Beds","-"
"r_8","2020","num","DOB27","2.2","Est","1"
"r_8","2020","num","DOB27","2.2","Beds","-"
"r_8","2020","num","DOB27","2.3","Est","-"
"r_8","2020","num","DOB27","2.4","Est","-"
"r_8","2020","num","DOB27","2.4","Beds","-"
"r_8","2020","num","DOB27","2.5","Est","-"
"r_8","2020","num","DOB27","3","Est","-"
"r_8","2020","num","DOB27","3","Beds","-"
"r_8","2020","num","DOB29","1","Est","-"
"r_8","2020","num","DOB29","1","Beds","-"
"r_8","2020","num","DOB29","1.1","Est","-"
"r_8","2020","num","DOB29","1.1","Beds","-"
"r_8","2020","num","DOB29","1.2","Est","-"
"r_8","2020","num","DOB29","1.2","Beds","-"
"r_8","2020","num","DOB29","1.3","Est","-"
"r_8","2020","num","DOB29","1.3","Beds","-"
"r_8","2020","num","DOB29","1.4","Est","-"
"r_8","2020","num","DOB29","1.4","Beds","-"
"r_8","2020","num","DOB29","1.5","Est","-"
"r_8","2020","num","DOB29","1.5","Beds","-"
"r_8","2020","num","DOB29","2","Est","-"
"r_8","2020","num","DOB29","2","Beds","-"
"r_8","2020","num","DOB29","2.1","Est","-"
"r_8","2020","num","DOB29","2.1","Beds","-"
"r_8","2020","num","DOB29","2.2","Est","-"
"r_8","2020","num","DOB29","2.2","Beds","-"
"r_8","2020","num","DOB29","2.3","Est","-"
"r_8","2020","num","DOB29","2.4","Est","-"
"r_8","2020","num","DOB29","2.4","Beds","-"
"r_8","2020","num","DOB29","2.5","Est","-"
"r_8","2020","num","DOB29","3","Est","-"
"r_8","2020","num","DOB29","3","Beds","-"
"r_8","2020","num","TGV","1","Est","4"
"r_8","2020","num","TGV","1","Beds","625"
"r_8","2020","num","TGV","1.1","Est","3"
"r_8","2020","num","TGV","1.1","Beds","595"
"r_8","2020","num","TGV","1.2","Est","1"
"r_8","2020","num","TGV","1.2","Beds","30"
"r_8","2020","num","TGV","1.3","Est","-"
"r_8","2020","num","TGV","1.3","Beds","-"
"r_8","2020","num","TGV","1.4","Est","-"
"r_8","2020","num","TGV","1.4","Beds","-"
"r_8","2020","num","TGV","1.5","Est","-"
"r_8","2020","num","TGV","1.5","Beds","-"
"r_8","2020","num","TGV","2","Est","30"
"r_8","2020","num","TGV","2","Beds","13"
"r_8","2020","num","TGV","2.1","Est","1"
"r_8","2020","num","TGV","2.1","Beds","2"
"r_8","2020","num","TGV","2.2","Est","9"
"r_8","2020","num","TGV","2.2","Beds","11"
"r_8","2020","num","TGV","2.3","Est","-"
"r_8","2020","num","TGV","2.4","Est","-"
"r_8","2020","num","TGV","2.4","Beds","-"
"r_8","2020","num","TGV","2.5","Est","20"
"r_8","2020","num","TGV","3","Est","4"
"r_8","2020","num","TGV","3","Beds","65"
"r_8","2020","num","TGV02","1","Est","-"
"r_8","2020","num","TGV02","1","Beds","-"
"r_8","2020","num","TGV02","1.1","Est","-"
"r_8","2020","num","TGV02","1.1","Beds","-"
"r_8","2020","num","TGV02","1.2","Est","-"
"r_8","2020","num","TGV02","1.2","Beds","-"
"r_8","2020","num","TGV02","1.3","Est","-"
"r_8","2020","num","TGV02","1.3","Beds","-"
"r_8","2020","num","TGV02","1.4","Est","-"
"r_8","2020","num","TGV02","1.4","Beds","-"
"r_8","2020","num","TGV02","1.5","Est","-"
"r_8","2020","num","TGV02","1.5","Beds","-"
"r_8","2020","num","TGV02","2","Est","-"
"r_8","2020","num","TGV02","2","Beds","-"
"r_8","2020","num","TGV02","2.1","Est","-"
"r_8","2020","num","TGV02","2.1","Beds","-"
"r_8","2020","num","TGV02","2.2","Est","-"
"r_8","2020","num","TGV02","2.2","Beds","-"
"r_8","2020","num","TGV02","2.3","Est","-"
"r_8","2020","num","TGV02","2.4","Est","-"
"r_8","2020","num","TGV02","2.4","Beds","-"
"r_8","2020","num","TGV02","2.5","Est","-"
"r_8","2020","num","TGV02","3","Est","-"
"r_8","2020","num","TGV02","3","Beds","-"
"r_8","2020","num","TGV22","1","Est","1"
"r_8","2020","num","TGV22","1","Beds","124"
"r_8","2020","num","TGV22","1.1","Est","1"
"r_8","2020","num","TGV22","1.1","Beds","124"
"r_8","2020","num","TGV22","1.2","Est","-"
"r_8","2020","num","TGV22","1.2","Beds","-"
"r_8","2020","num","TGV22","1.3","Est","-"
"r_8","2020","num","TGV22","1.3","Beds","-"
"r_8","2020","num","TGV22","1.4","Est","-"
"r_8","2020","num","TGV22","1.4","Beds","-"
"r_8","2020","num","TGV22","1.5","Est","-"
"r_8","2020","num","TGV22","1.5","Beds","-"
"r_8","2020","num","TGV22","2","Est","3"
"r_8","2020","num","TGV22","2","Beds","3"
"r_8","2020","num","TGV22","2.1","Est","-"
"r_8","2020","num","TGV22","2.1","Beds","-"
"r_8","2020","num","TGV22","2.2","Est","1"
"r_8","2020","num","TGV22","2.2","Beds","3"
"r_8","2020","num","TGV22","2.3","Est","-"
"r_8","2020","num","TGV22","2.4","Est","-"
"r_8","2020","num","TGV22","2.4","Beds","-"
"r_8","2020","num","TGV22","2.5","Est","2"
"r_8","2020","num","TGV22","3","Est","-"
"r_8","2020","num","TGV22","3","Beds","-"
"r_8","2020","num","TGV23","1","Est","-"
"r_8","2020","num","TGV23","1","Beds","-"
"r_8","2020","num","TGV23","1.1","Est","-"
"r_8","2020","num","TGV23","1.1","Beds","-"
"r_8","2020","num","TGV23","1.2","Est","-"
"r_8","2020","num","TGV23","1.2","Beds","-"
"r_8","2020","num","TGV23","1.3","Est","-"
"r_8","2020","num","TGV23","1.3","Beds","-"
"r_8","2020","num","TGV23","1.4","Est","-"
"r_8","2020","num","TGV23","1.4","Beds","-"
"r_8","2020","num","TGV23","1.5","Est","-"
"r_8","2020","num","TGV23","1.5","Beds","-"
"r_8","2020","num","TGV23","2","Est","-"
"r_8","2020","num","TGV23","2","Beds","-"
"r_8","2020","num","TGV23","2.1","Est","-"
"r_8","2020","num","TGV23","2.1","Beds","-"
"r_8","2020","num","TGV23","2.2","Est","-"
"r_8","2020","num","TGV23","2.2","Beds","-"
"r_8","2020","num","TGV23","2.3","Est","-"
"r_8","2020","num","TGV23","2.4","Est","-"
"r_8","2020","num","TGV23","2.4","Beds","-"
"r_8","2020","num","TGV23","2.5","Est","-"
"r_8","2020","num","TGV23","3","Est","-"
"r_8","2020","num","TGV23","3","Beds","-"
"r_8","2020","num","TGV24","1","Est","1"
"r_8","2020","num","TGV24","1","Beds","66"
"r_8","2020","num","TGV24","1.1","Est","1"
"r_8","2020","num","TGV24","1.1","Beds","66"
"r_8","2020","num","TGV24","1.2","Est","-"
"r_8","2020","num","TGV24","1.2","Beds","-"
