RevisionColumn,periods,Units,Indicators,NUTS,ValueColumn
"r_14","2016VIII","num","3.5.2.4","BG412","7659"
"r_14","2016VIII","num","3.5.2.6","BG412","228268"
"r_14","2016VIII","num","3.5.2.2","BG412","66742"
"r_14","2016VIII","num","3.5.2.2.1","BG412","53688"
"r_14","2016VIII","num","3.5.2.2.2","BG412","13054"
"r_14","2016VIII","num","3.5.2.1","BG412","23431"
"r_14","2016VIII","num","3.5.2.1.1","BG412","18920"
"r_14","2016VIII","num","3.5.2.1.2","BG412","4511"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG412","2375812"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG412","1766772"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG412","609040"
"r_14","2016VIII","num","3.5.2.5","BG411","125"
"r_14","2016VIII","num","3.5.2.4","BG411","11746"
"r_14","2016VIII","num","3.5.2.6","BG411","364126"
"r_14","2016VIII","num","3.5.2.2","BG411","149609"
"r_14","2016VIII","num","3.5.2.2.1","BG411","42275"
"r_14","2016VIII","num","3.5.2.2.2","BG411","107334"
"r_14","2016VIII","num","3.5.2.1","BG411","84691"
"r_14","2016VIII","num","3.5.2.1.1","BG411","23455"
"r_14","2016VIII","num","3.5.2.1.2","BG411","61236"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG411","9820060"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG411","2062156"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG411","7757904"
"r_14","2016VIII","num","3.5.2.5","BG42","578"
"r_14","2016VIII","num","3.5.2.4","BG42","26145"
"r_14","2016VIII","num","3.5.2.6","BG42","799183"
"r_14","2016VIII","num","3.5.2.2","BG42","272062"
"r_14","2016VIII","num","3.5.2.2.1","BG42","211840"
"r_14","2016VIII","num","3.5.2.2.2","BG42","60222"
"r_14","2016VIII","num","3.5.2.1","BG42","104020"
"r_14","2016VIII","num","3.5.2.1.1","BG42","82824"
"r_14","2016VIII","num","3.5.2.1.2","BG42","21196"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG42","9808607"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG42","7149361"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG42","2659246"
"r_14","2016VIII","num","3.5.2.5","BG425","34"
"r_14","2016VIII","num","3.5.2.4","BG425","1078"
"r_14","2016VIII","num","3.5.2.6","BG425","31948"
"r_14","2016VIII","num","3.5.2.2","BG425","9786"
"r_14","2016VIII","num","3.5.2.2.1","BG425","8033"
"r_14","2016VIII","num","3.5.2.2.2","BG425","1753"
"r_14","2016VIII","num","3.5.2.1","BG425","6727"
"r_14","2016VIII","num","3.5.2.1.1","BG425","5630"
"r_14","2016VIII","num","3.5.2.1.2","BG425","1097"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG425","334403"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG425","259727"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG425","74676"
"r_14","2016VIII","num","3.5.2.5","BG423","59"
"r_14","2016VIII","num","3.5.2.4","BG423","4364"
"r_14","2016VIII","num","3.5.2.6","BG423","132358"
"r_14","2016VIII","num","3.5.2.2","BG423","75922"
"r_14","2016VIII","num","3.5.2.2.1","BG423","66262"
"r_14","2016VIII","num","3.5.2.2.2","BG423","9660"
"r_14","2016VIII","num","3.5.2.1","BG423","21634"
"r_14","2016VIII","num","3.5.2.1.1","BG423","19550"
"r_14","2016VIII","num","3.5.2.1.2","BG423","2084"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG423","3040145"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG423","2394869"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG423","645276"
"r_14","2016VIII","num","3.5.2.5","BG421","181"
"r_14","2016VIII","num","3.5.2.4","BG421","9118"
"r_14","2016VIII","num","3.5.2.6","BG421","278073"
"r_14","2016VIII","num","3.5.2.2","BG421","103582"
"r_14","2016VIII","num","3.5.2.2.1","BG421","63568"
"r_14","2016VIII","num","3.5.2.2.2","BG421","40014"
"r_14","2016VIII","num","3.5.2.1","BG421","41605"
"r_14","2016VIII","num","3.5.2.1.1","BG421","27496"
"r_14","2016VIII","num","3.5.2.1.2","BG421","14109"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG421","3993334"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG421","2395319"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG421","1598015"
"r_14","2016VIII","num","3.5.2.5","BG424","270"
"r_14","2016VIII","num","3.5.2.4","BG424","10157"
"r_14","2016VIII","num","3.5.2.6","BG424","312638"
"r_14","2016VIII","num","3.5.2.2","BG424","70901"
"r_14","2016VIII","num","3.5.2.2.1","BG424","64103"
"r_14","2016VIII","num","3.5.2.2.2","BG424","6798"
"r_14","2016VIII","num","3.5.2.1","BG424","29043"
"r_14","2016VIII","num","3.5.2.1.1","BG424","26686"
"r_14","2016VIII","num","3.5.2.1.2","BG424","2357"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG424","2071269"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG424","1811829"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG424","259440"
"r_14","2016VIII","num","3.5.2.5","BG422","34"
"r_14","2016VIII","num","3.5.2.4","BG422","1428"
"r_14","2016VIII","num","3.5.2.6","BG422","44166"
"r_14","2016VIII","num","3.5.2.2","BG422","11871"
"r_14","2016VIII","num","3.5.2.2.1","BG422","9874"
"r_14","2016VIII","num","3.5.2.2.2","BG422","1997"
"r_14","2016VIII","num","3.5.2.1","BG422","5011"
"r_14","2016VIII","num","3.5.2.1.1","BG422","3462"
"r_14","2016VIII","num","3.5.2.1.2","BG422","1549"
"r_14","2016VIII","BGN_tabl","3.5.2.3","BG422","369456"
"r_14","2016VIII","BGN_tabl","3.5.2.3.1","BG422","287617"
"r_14","2016VIII","BGN_tabl","3.5.2.3.2","BG422","81839"
"r_15","2016IX","num","3.5.2.5","BG","2725"
"r_15","2016IX","num","3.5.2.4","BG","278365"
"r_15","2016IX","num","3.5.2.6","BG","7848152"
"r_15","2016IX","num","3.5.2.2","BG","3073622"
"r_15","2016IX","num","3.5.2.2.1","BG","942102"
"r_15","2016IX","num","3.5.2.2.2","BG","2131520"
"r_15","2016IX","num","3.5.2.1","BG","783625"
"r_15","2016IX","num","3.5.2.1.1","BG","367863"
"r_15","2016IX","num","3.5.2.1.2","BG","415762"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG","146037217"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG","34307699"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG","111729518"
"r_15","2016IX","num","3.5.2.5","BG3","1642"
"r_15","2016IX","num","3.5.2.4","BG3","216330"
"r_15","2016IX","num","3.5.2.6","BG3","6025741"
"r_15","2016IX","num","3.5.2.2","BG3","2537909"
"r_15","2016IX","num","3.5.2.2.1","BG3","605827"
"r_15","2016IX","num","3.5.2.2.2","BG3","1932082"
"r_15","2016IX","num","3.5.2.1","BG3","517411"
"r_15","2016IX","num","3.5.2.1.1","BG3","202003"
"r_15","2016IX","num","3.5.2.1.2","BG3","315408"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG3","119193262"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG3","21376940"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG3","97816322"
"r_15","2016IX","num","3.5.2.5","BG31","181"
"r_15","2016IX","num","3.5.2.4","BG31","8288"
"r_15","2016IX","num","3.5.2.6","BG31","238712"
"r_15","2016IX","num","3.5.2.2","BG31","50801"
"r_15","2016IX","num","3.5.2.2.1","BG31","44961"
"r_15","2016IX","num","3.5.2.2.2","BG31","5840"
"r_15","2016IX","num","3.5.2.1","BG31","26818"
"r_15","2016IX","num","3.5.2.1.1","BG31","23652"
"r_15","2016IX","num","3.5.2.1.2","BG31","3166"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG31","1708756"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG31","1433276"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG31","275480"
"r_15","2016IX","num","3.5.2.5","BG311","27"
"r_15","2016IX","num","3.5.2.4","BG311","830"
"r_15","2016IX","num","3.5.2.6","BG311","22581"
"r_15","2016IX","num","3.5.2.2","BG311","5120"
"r_15","2016IX","num","3.5.2.2.1","BG311","3987"
"r_15","2016IX","num","3.5.2.2.2","BG311","1133"
"r_15","2016IX","num","3.5.2.1","BG311","4105"
"r_15","2016IX","num","3.5.2.1.1","BG311","3243"
"r_15","2016IX","num","3.5.2.1.2","BG311","862"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG311","175147"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG311","130918"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG311","44229"
"r_15","2016IX","num","3.5.2.5","BG313","25"
"r_15","2016IX","num","3.5.2.4","BG313","855"
"r_15","2016IX","num","3.5.2.6","BG313","25193"
"r_15","2016IX","num","3.5.2.2","BG313","7360"
"r_15","2016IX","num","3.5.2.2.1","BG313","6028"
"r_15","2016IX","num","3.5.2.2.2","BG313","1332"
"r_15","2016IX","num","3.5.2.1","BG313","2898"
"r_15","2016IX","num","3.5.2.1.1","BG313","2460"
"r_15","2016IX","num","3.5.2.1.2","BG313","438"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG313","223686"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG313","168376"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG313","55310"
"r_15","2016IX","num","3.5.2.5","BG315","80"
"r_15","2016IX","num","3.5.2.4","BG315","4226"
"r_15","2016IX","num","3.5.2.6","BG315","122806"
"r_15","2016IX","num","3.5.2.2","BG315","24445"
"r_15","2016IX","num","3.5.2.2.1","BG315","23118"
"r_15","2016IX","num","3.5.2.2.2","BG315","1327"
"r_15","2016IX","num","3.5.2.1","BG315","13574"
"r_15","2016IX","num","3.5.2.1.1","BG315","12770"
"r_15","2016IX","num","3.5.2.1.2","BG315","804"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG315","853392"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG315","787800"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG315","65592"
"r_15","2016IX","num","3.5.2.5","BG312","24"
"r_15","2016IX","num","3.5.2.4","BG312","1124"
"r_15","2016IX","num","3.5.2.6","BG312","33720"
"r_15","2016IX","num","3.5.2.2","BG312","6917"
"r_15","2016IX","num","3.5.2.2.1","BG312","6266"
"r_15","2016IX","num","3.5.2.2.2","BG312","651"
"r_15","2016IX","num","3.5.2.1","BG312","2609"
"r_15","2016IX","num","3.5.2.1.1","BG312","2348"
"r_15","2016IX","num","3.5.2.1.2","BG312","261"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG312","197734"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG312","171532"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG312","26202"
"r_15","2016IX","num","3.5.2.5","BG314","25"
"r_15","2016IX","num","3.5.2.4","BG314","1253"
"r_15","2016IX","num","3.5.2.6","BG314","34412"
"r_15","2016IX","num","3.5.2.2","BG314","6959"
"r_15","2016IX","num","3.5.2.2.1","BG314","5562"
"r_15","2016IX","num","3.5.2.2.2","BG314","1397"
"r_15","2016IX","num","3.5.2.1","BG314","3632"
"r_15","2016IX","num","3.5.2.1.1","BG314","2831"
"r_15","2016IX","num","3.5.2.1.2","BG314","801"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG314","258797"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG314","174650"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG314","84147"
"r_15","2016IX","num","3.5.2.5","BG32","245"
"r_15","2016IX","num","3.5.2.4","BG32","11143"
"r_15","2016IX","num","3.5.2.6","BG32","326136"
"r_15","2016IX","num","3.5.2.2","BG32","70090"
"r_15","2016IX","num","3.5.2.2.1","BG32","54346"
"r_15","2016IX","num","3.5.2.2.2","BG32","15744"
"r_15","2016IX","num","3.5.2.1","BG32","42356"
"r_15","2016IX","num","3.5.2.1.1","BG32","32093"
"r_15","2016IX","num","3.5.2.1.2","BG32","10263"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG32","2651723"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG32","1775070"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG32","876653"
"r_15","2016IX","num","3.5.2.5","BG321","109"
"r_15","2016IX","num","3.5.2.4","BG321","4955"
"r_15","2016IX","num","3.5.2.6","BG321","148300"
"r_15","2016IX","num","3.5.2.2","BG321","31793"
"r_15","2016IX","num","3.5.2.2.1","BG321","23668"
"r_15","2016IX","num","3.5.2.2.2","BG321","8125"
"r_15","2016IX","num","3.5.2.1","BG321","19927"
"r_15","2016IX","num","3.5.2.1.1","BG321","13933"
"r_15","2016IX","num","3.5.2.1.2","BG321","5994"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG321","1215266"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG321","775418"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG321","439848"
"r_15","2016IX","num","3.5.2.5","BG322","64"
"r_15","2016IX","num","3.5.2.4","BG322","3364"
"r_15","2016IX","num","3.5.2.6","BG322","94616"
"r_15","2016IX","num","3.5.2.2","BG322","20190"
"r_15","2016IX","num","3.5.2.2.1","BG322","17811"
"r_15","2016IX","num","3.5.2.2.2","BG322","2379"
"r_15","2016IX","num","3.5.2.1","BG322","10758"
"r_15","2016IX","num","3.5.2.1.1","BG322","9463"
"r_15","2016IX","num","3.5.2.1.2","BG322","1295"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG322","571716"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG322","466238"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG322","105478"
"r_15","2016IX","num","3.5.2.5","BG324","16"
"r_15","2016IX","num","3.5.2.4","BG324","587"
"r_15","2016IX","num","3.5.2.6","BG324","17610"
"r_15","2016IX","num","3.5.2.2","BG324","3109"
"r_15","2016IX","num","3.5.2.2.1","BG324","2791"
"r_15","2016IX","num","3.5.2.2.2","BG324","318"
"r_15","2016IX","num","3.5.2.1","BG324","2112"
"r_15","2016IX","num","3.5.2.1.1","BG324","1917"
"r_15","2016IX","num","3.5.2.1.2","BG324","195"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG324","106868"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG324","94890"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG324","11978"
"r_15","2016IX","num","3.5.2.5","BG323","42"
"r_15","2016IX","num","3.5.2.4","BG323","1730"
"r_15","2016IX","num","3.5.2.6","BG323","50400"
"r_15","2016IX","num","3.5.2.2","BG323","12118"
"r_15","2016IX","num","3.5.2.2.1","BG323","7919"
"r_15","2016IX","num","3.5.2.2.2","BG323","4199"
"r_15","2016IX","num","3.5.2.1","BG323","7610"
"r_15","2016IX","num","3.5.2.1.1","BG323","5255"
"r_15","2016IX","num","3.5.2.1.2","BG323","2355"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG323","643635"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG323","356007"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG323","287628"
"r_15","2016IX","num","3.5.2.5","BG325","14"
"r_15","2016IX","num","3.5.2.4","BG325","507"
"r_15","2016IX","num","3.5.2.6","BG325","15210"
"r_15","2016IX","num","3.5.2.2","BG325","2880"
"r_15","2016IX","num","3.5.2.2.1","BG325","2157"
"r_15","2016IX","num","3.5.2.2.2","BG325","723"
"r_15","2016IX","num","3.5.2.1","BG325","1949"
"r_15","2016IX","num","3.5.2.1.1","BG325","1525"
"r_15","2016IX","num","3.5.2.1.2","BG325","424"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG325","114238"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG325","82517"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG325","31721"
"r_15","2016IX","num","3.5.2.5","BG33","537"
"r_15","2016IX","num","3.5.2.4","BG33","84427"
"r_15","2016IX","num","3.5.2.6","BG33","2366272"
"r_15","2016IX","num","3.5.2.2","BG33","1018466"
"r_15","2016IX","num","3.5.2.2.1","BG33","193169"
"r_15","2016IX","num","3.5.2.2.2","BG33","825297"
"r_15","2016IX","num","3.5.2.1","BG33","201010"
"r_15","2016IX","num","3.5.2.1.1","BG33","64307"
"r_15","2016IX","num","3.5.2.1.2","BG33","136703"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG33","49872177"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG33","8165563"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG33","41706614"
"r_15","2016IX","num","3.5.2.5","BG331","330"
"r_15","2016IX","num","3.5.2.4","BG331","59012"
"r_15","2016IX","num","3.5.2.6","BG331","1714523"
"r_15","2016IX","num","3.5.2.2","BG331","772890"
"r_15","2016IX","num","3.5.2.2.1","BG331","121910"
"r_15","2016IX","num","3.5.2.2.2","BG331","650980"
"r_15","2016IX","num","3.5.2.1","BG331","142180"
"r_15","2016IX","num","3.5.2.1.1","BG331","37747"
"r_15","2016IX","num","3.5.2.1.2","BG331","104433"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG331","37407479"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG331","4946550"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG331","32460929"
"r_15","2016IX","num","3.5.2.5","BG332","133"
"r_15","2016IX","num","3.5.2.4","BG332","22927"
"r_15","2016IX","num","3.5.2.6","BG332","578050"
"r_15","2016IX","num","3.5.2.2","BG332","235340"
"r_15","2016IX","num","3.5.2.2.1","BG332","63237"
"r_15","2016IX","num","3.5.2.2.2","BG332","172103"
"r_15","2016IX","num","3.5.2.1","BG332","52211"
"r_15","2016IX","num","3.5.2.1.1","BG332","21082"
"r_15","2016IX","num","3.5.2.1.2","BG332","31129"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG332","12089080"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG332","2938195"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG332","9150885"
"r_15","2016IX","num","3.5.2.5","BG334","20"
"r_15","2016IX","num","3.5.2.4","BG334","869"
"r_15","2016IX","num","3.5.2.6","BG334","26070"
"r_15","2016IX","num","3.5.2.2","BG334","3851"
"r_15","2016IX","num","3.5.2.2.1","BG334","3005"
"r_15","2016IX","num","3.5.2.2.2","BG334","846"
"r_15","2016IX","num","3.5.2.1","BG334","2267"
"r_15","2016IX","num","3.5.2.1.1","BG334","1954"
"r_15","2016IX","num","3.5.2.1.2","BG334","313"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG334","154579"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG334","112670"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG334","41909"
"r_15","2016IX","num","3.5.2.5","BG333","54"
"r_15","2016IX","num","3.5.2.4","BG333","1619"
"r_15","2016IX","num","3.5.2.6","BG333","47629"
"r_15","2016IX","num","3.5.2.2","BG333","6385"
"r_15","2016IX","num","3.5.2.2.1","BG333","5017"
"r_15","2016IX","num","3.5.2.2.2","BG333","1368"
"r_15","2016IX","num","3.5.2.1","BG333","4352"
"r_15","2016IX","num","3.5.2.1.1","BG333","3524"
"r_15","2016IX","num","3.5.2.1.2","BG333","828"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG333","221039"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG333","168148"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG333","52891"
"r_15","2016IX","num","3.5.2.5","BG34","679"
"r_15","2016IX","num","3.5.2.4","BG34","112472"
"r_15","2016IX","num","3.5.2.6","BG34","3094621"
"r_15","2016IX","num","3.5.2.2","BG34","1398552"
"r_15","2016IX","num","3.5.2.2.1","BG34","313351"
"r_15","2016IX","num","3.5.2.2.2","BG34","1085201"
"r_15","2016IX","num","3.5.2.1","BG34","247227"
"r_15","2016IX","num","3.5.2.1.1","BG34","81951"
"r_15","2016IX","num","3.5.2.1.2","BG34","165276"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG34","64960606"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG34","10003031"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG34","54957575"
"r_15","2016IX","num","3.5.2.5","BG341","544"
"r_15","2016IX","num","3.5.2.4","BG341","106164"
"r_15","2016IX","num","3.5.2.6","BG341","2914028"
"r_15","2016IX","num","3.5.2.2","BG341","1352139"
"r_15","2016IX","num","3.5.2.2.1","BG341","274148"
"r_15","2016IX","num","3.5.2.2.2","BG341","1077991"
"r_15","2016IX","num","3.5.2.1","BG341","229191"
"r_15","2016IX","num","3.5.2.1.1","BG341","67214"
"r_15","2016IX","num","3.5.2.1.2","BG341","161977"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG341","63210214"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG341","8695275"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG341","54514939"
"r_15","2016IX","num","3.5.2.5","BG342","60"
"r_15","2016IX","num","3.5.2.4","BG342","2018"
"r_15","2016IX","num","3.5.2.6","BG342","57990"
"r_15","2016IX","num","3.5.2.2","BG342","6907"
"r_15","2016IX","num","3.5.2.2.1","BG342","5927"
"r_15","2016IX","num","3.5.2.2.2","BG342","980"
"r_15","2016IX","num","3.5.2.1","BG342","4081"
"r_15","2016IX","num","3.5.2.1.1","BG342","3501"
"r_15","2016IX","num","3.5.2.1.2","BG342","580"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG342","268487"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG342","208712"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG342","59775"
"r_15","2016IX","num","3.5.2.5","BG344","54"
"r_15","2016IX","num","3.5.2.4","BG344","3572"
"r_15","2016IX","num","3.5.2.6","BG344","101599"
"r_15","2016IX","num","3.5.2.2","BG344","34773"
"r_15","2016IX","num","3.5.2.2.1","BG344","29712"
"r_15","2016IX","num","3.5.2.2.2","BG344","5061"
"r_15","2016IX","num","3.5.2.1","BG344","12016"
"r_15","2016IX","num","3.5.2.1.1","BG344","9614"
"r_15","2016IX","num","3.5.2.1.2","BG344","2402"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG344","1313146"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG344","984037"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG344","329109"
"r_15","2016IX","num","3.5.2.5","BG343","21"
"r_15","2016IX","num","3.5.2.4","BG343","718"
"r_15","2016IX","num","3.5.2.6","BG343","21004"
"r_15","2016IX","num","3.5.2.2","BG343","4733"
"r_15","2016IX","num","3.5.2.2.1","BG343","3564"
"r_15","2016IX","num","3.5.2.2.2","BG343","1169"
"r_15","2016IX","num","3.5.2.1","BG343","1939"
"r_15","2016IX","num","3.5.2.1.1","BG343","1622"
"r_15","2016IX","num","3.5.2.1.2","BG343","317"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG343","168759"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG343","115007"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG343","53752"
"r_15","2016IX","num","3.5.2.5","BG4","1083"
"r_15","2016IX","num","3.5.2.4","BG4","62035"
"r_15","2016IX","num","3.5.2.6","BG4","1822411"
"r_15","2016IX","num","3.5.2.2","BG4","535713"
"r_15","2016IX","num","3.5.2.2.1","BG4","336275"
"r_15","2016IX","num","3.5.2.2.2","BG4","199438"
"r_15","2016IX","num","3.5.2.1","BG4","266214"
"r_15","2016IX","num","3.5.2.1.1","BG4","165860"
"r_15","2016IX","num","3.5.2.1.2","BG4","100354"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG4","26843955"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG4","12930759"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG4","13913196"
"r_15","2016IX","num","3.5.2.5","BG41","522"
"r_15","2016IX","num","3.5.2.4","BG41","36618"
"r_15","2016IX","num","3.5.2.6","BG41","1069492"
"r_15","2016IX","num","3.5.2.2","BG41","318112"
"r_15","2016IX","num","3.5.2.2.1","BG41","170131"
"r_15","2016IX","num","3.5.2.2.2","BG41","147981"
"r_15","2016IX","num","3.5.2.1","BG41","170386"
"r_15","2016IX","num","3.5.2.1.1","BG41","90106"
"r_15","2016IX","num","3.5.2.1.2","BG41","80280"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG41","18387604"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG41","7071016"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG41","11316588"
"r_15","2016IX","num","3.5.2.5","BG413","215"
"r_15","2016IX","num","3.5.2.4","BG413","13886"
"r_15","2016IX","num","3.5.2.6","BG413","396069"
"r_15","2016IX","num","3.5.2.2","BG413","90330"
"r_15","2016IX","num","3.5.2.2.1","BG413","69359"
"r_15","2016IX","num","3.5.2.2.2","BG413","20971"
"r_15","2016IX","num","3.5.2.1","BG413","43614"
"r_15","2016IX","num","3.5.2.1.1","BG413","34161"
"r_15","2016IX","num","3.5.2.1.2","BG413","9453"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG413","3955094"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG413","2823526"
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG413","1131568"
"r_15","2016IX","num","3.5.2.5","BG415","74"
"r_15","2016IX","num","3.5.2.4","BG415","3118"
"r_15","2016IX","num","3.5.2.6","BG415","93540"
"r_15","2016IX","num","3.5.2.2","BG415","15583"
"r_15","2016IX","num","3.5.2.2.1","BG415","12192"
"r_15","2016IX","num","3.5.2.2.2","BG415","3391"
"r_15","2016IX","num","3.5.2.1","BG415","8735"
"r_15","2016IX","num","3.5.2.1.1","BG415","6945"
"r_15","2016IX","num","3.5.2.1.2","BG415","1790"
"r_15","2016IX","BGN_tabl","3.5.2.3","BG415","488973"
"r_15","2016IX","BGN_tabl","3.5.2.3.1","BG415",".."
"r_15","2016IX","BGN_tabl","3.5.2.3.2","BG415",".."
"r_15","2016IX","num","3.5.2.5","BG414","13"
"r_15","2016IX","num","3.5.2.4","BG414","543"
"r_15","2016IX","num","3.5.2.6","BG414","16290"
"r_15","2016IX","num","3.5.2.2","BG414","2610"
