RevisionColumn,periods,SZCLS_EMPL,NUTS,Units,Indicators,ValueColumn
"r_5","2023","0","BG3","1000BGN","3.1.1.03.5","156631703"
"r_5","2023","1","BG3","num","3.1.1.03.1","186067"
"r_5","2023","1","BG3","num","3.1.1.03.2","314708"
"r_5","2023","1","BG3","1000BGN","3.1.1.03.3","18111181"
"r_5","2023","1","BG3","1000BGN","3.1.1.03.4","43925800"
"r_5","2023","1","BG3","1000BGN","3.1.1.03.5","39224970"
"r_5","2023","4","BG3","num","3.1.1.03.1","10262"
"r_5","2023","4","BG3","num","3.1.1.03.2","199254"
"r_5","2023","4","BG3","1000BGN","3.1.1.03.3","11079079"
"r_5","2023","4","BG3","1000BGN","3.1.1.03.4","39603539"
"r_5","2023","4","BG3","1000BGN","3.1.1.03.5","37135738"
"r_5","2023","5","BG3","num","3.1.1.03.1","1763"
"r_5","2023","5","BG3","num","3.1.1.03.2","170472"
"r_5","2023","5","BG3","1000BGN","3.1.1.03.3","9847099"
"r_5","2023","5","BG3","1000BGN","3.1.1.03.4","40425545"
"r_5","2023","5","BG3","1000BGN","3.1.1.03.5","38419490"
"r_5","2023","6","BG3","num","3.1.1.03.1","263"
"r_5","2023","6","BG3","num","3.1.1.03.2","175421"
"r_5","2023","6","BG3","1000BGN","3.1.1.03.3","9657018"
"r_5","2023","6","BG3","1000BGN","3.1.1.03.4","44400515"
"r_5","2023","6","BG3","1000BGN","3.1.1.03.5","41851505"
"r_5","2023","0","BG31","num","3.1.1.03.1","32713"
"r_5","2023","0","BG31","num","3.1.1.03.2","144418"
"r_5","2023","0","BG31","1000BGN","3.1.1.03.3","7023644"
"r_5","2023","0","BG31","1000BGN","3.1.1.03.4","23906054"
"r_5","2023","0","BG31","1000BGN","3.1.1.03.5","21940412"
"r_5","2023","1","BG31","num","3.1.1.03.1","30672"
"r_5","2023","1","BG31","num","3.1.1.03.2","53597"
"r_5","2023","1","BG31","1000BGN","3.1.1.03.3","2818953"
"r_5","2023","1","BG31","1000BGN","3.1.1.03.4","6071080"
"r_5","2023","1","BG31","1000BGN","3.1.1.03.5","5533446"
"r_5","2023","4","BG31","num","3.1.1.03.1","1702"
"r_5","2023","4","BG31","num","3.1.1.03.2","32587"
"r_5","2023","4","BG31","1000BGN","3.1.1.03.3","1984276"
"r_5","2023","4","BG31","1000BGN","3.1.1.03.4","5557129"
"r_5","2023","4","BG31","1000BGN","3.1.1.03.5","5282440"
"r_5","2023","5","BG31","num","3.1.1.03.1","299"
"r_5","2023","5","BG31","num","3.1.1.03.2","29715"
"r_5","2023","5","BG31","1000BGN","3.1.1.03.3","1467809"
"r_5","2023","5","BG31","1000BGN","3.1.1.03.4","4998181"
"r_5","2023","5","BG31","1000BGN","3.1.1.03.5","4684730"
"r_5","2023","6","BG31","num","3.1.1.03.1","40"
"r_5","2023","6","BG31","num","3.1.1.03.2","28519"
"r_5","2023","6","BG31","1000BGN","3.1.1.03.3","752606"
"r_5","2023","6","BG31","1000BGN","3.1.1.03.4","7279664"
"r_5","2023","6","BG31","1000BGN","3.1.1.03.5","6439796"
"r_5","2023","0","BG32","num","3.1.1.03.1","41292"
"r_5","2023","0","BG32","num","3.1.1.03.2","194746"
"r_5","2023","0","BG32","1000BGN","3.1.1.03.3","10284660"
"r_5","2023","0","BG32","1000BGN","3.1.1.03.4","40617006"
"r_5","2023","0","BG32","1000BGN","3.1.1.03.5","38502840"
"r_5","2023","1","BG32","num","3.1.1.03.1","38469"
"r_5","2023","1","BG32","num","3.1.1.03.2","67440"
"r_5","2023","1","BG32","1000BGN","3.1.1.03.3","3171338"
"r_5","2023","1","BG32","1000BGN","3.1.1.03.4","8603688"
"r_5","2023","1","BG32","1000BGN","3.1.1.03.5","7670217"
"r_5","2023","4","BG32","num","3.1.1.03.1","2301"
"r_5","2023","4","BG32","num","3.1.1.03.2","44831"
"r_5","2023","4","BG32","1000BGN","3.1.1.03.3","2795933"
"r_5","2023","4","BG32","1000BGN","3.1.1.03.4","8371237"
"r_5","2023","4","BG32","1000BGN","3.1.1.03.5","7857143"
"r_5","2023","5","BG32","num","3.1.1.03.1","457"
"r_5","2023","5","BG32","num","3.1.1.03.2","44885"
"r_5","2023","5","BG32","1000BGN","3.1.1.03.3","2497065"
"r_5","2023","5","BG32","1000BGN","3.1.1.03.4","15172114"
"r_5","2023","5","BG32","1000BGN","3.1.1.03.5","14845780"
"r_5","2023","6","BG32","num","3.1.1.03.1","65"
"r_5","2023","6","BG32","num","3.1.1.03.2","37590"
"r_5","2023","6","BG32","1000BGN","3.1.1.03.3","1820324"
"r_5","2023","6","BG32","1000BGN","3.1.1.03.4","8469967"
"r_5","2023","6","BG32","1000BGN","3.1.1.03.5","8129700"
"r_5","2023","0","BG33","num","3.1.1.03.1","58278"
"r_5","2023","0","BG33","num","3.1.1.03.2","244990"
"r_5","2023","0","BG33","1000BGN","3.1.1.03.3","13985898"
"r_5","2023","0","BG33","1000BGN","3.1.1.03.4","46673248"
"r_5","2023","0","BG33","1000BGN","3.1.1.03.5","42946855"
"r_5","2023","1","BG33","num","3.1.1.03.1","54550"
"r_5","2023","1","BG33","num","3.1.1.03.2","90190"
"r_5","2023","1","BG33","1000BGN","3.1.1.03.3","5327058"
"r_5","2023","1","BG33","1000BGN","3.1.1.03.4","13885787"
"r_5","2023","1","BG33","1000BGN","3.1.1.03.5","12383274"
"r_5","2023","4","BG33","num","3.1.1.03.1","3130"
"r_5","2023","4","BG33","num","3.1.1.03.2","61347"
"r_5","2023","4","BG33","1000BGN","3.1.1.03.3","2873277"
"r_5","2023","4","BG33","1000BGN","3.1.1.03.4","13005087"
"r_5","2023","4","BG33","1000BGN","3.1.1.03.5","12253561"
"r_5","2023","5","BG33","num","3.1.1.03.1","519"
"r_5","2023","5","BG33","num","3.1.1.03.2","48374"
"r_5","2023","5","BG33","1000BGN","3.1.1.03.3","2945046"
"r_5","2023","5","BG33","1000BGN","3.1.1.03.4","10860831"
"r_5","2023","5","BG33","1000BGN","3.1.1.03.5","10212057"
"r_5","2023","6","BG33","num","3.1.1.03.1","79"
"r_5","2023","6","BG33","num","3.1.1.03.2","45079"
"r_5","2023","6","BG33","1000BGN","3.1.1.03.3","2840517"
"r_5","2023","6","BG33","1000BGN","3.1.1.03.4","8921543"
"r_5","2023","6","BG33","1000BGN","3.1.1.03.5","8097963"
"r_5","2023","0","BG34","num","3.1.1.03.1","66072"
"r_5","2023","0","BG34","num","3.1.1.03.2","275701"
"r_5","2023","0","BG34","1000BGN","3.1.1.03.3","17400175"
"r_5","2023","0","BG34","1000BGN","3.1.1.03.4","57159091"
"r_5","2023","0","BG34","1000BGN","3.1.1.03.5","53241596"
"r_5","2023","1","BG34","num","3.1.1.03.1","62376"
"r_5","2023","1","BG34","num","3.1.1.03.2","103481"
"r_5","2023","1","BG34","1000BGN","3.1.1.03.3","6793832"
"r_5","2023","1","BG34","1000BGN","3.1.1.03.4","15365245"
"r_5","2023","1","BG34","1000BGN","3.1.1.03.5","13638033"
"r_5","2023","4","BG34","num","3.1.1.03.1","3129"
"r_5","2023","4","BG34","num","3.1.1.03.2","60489"
"r_5","2023","4","BG34","1000BGN","3.1.1.03.3","3425593"
"r_5","2023","4","BG34","1000BGN","3.1.1.03.4","12670086"
"r_5","2023","4","BG34","1000BGN","3.1.1.03.5","11742594"
"r_5","2023","5","BG34","num","3.1.1.03.1","488"
"r_5","2023","5","BG34","num","3.1.1.03.2","47498"
"r_5","2023","5","BG34","1000BGN","3.1.1.03.3","2937179"
"r_5","2023","5","BG34","1000BGN","3.1.1.03.4","9394419"
"r_5","2023","5","BG34","1000BGN","3.1.1.03.5","8676923"
"r_5","2023","6","BG34","num","3.1.1.03.1","79"
"r_5","2023","6","BG34","num","3.1.1.03.2","64233"
"r_5","2023","6","BG34","1000BGN","3.1.1.03.3","4243571"
"r_5","2023","6","BG34","1000BGN","3.1.1.03.4","19729341"
"r_5","2023","6","BG34","1000BGN","3.1.1.03.5","19184046"
"r_5","2023","0","BG4","num","3.1.1.03.1","264397"
"r_5","2023","0","BG4","num","3.1.1.03.2","1360596"
"r_5","2023","0","BG4","1000BGN","3.1.1.03.3","92168453"
"r_5","2023","0","BG4","1000BGN","3.1.1.03.4","361336213"
"r_5","2023","0","BG4","1000BGN","3.1.1.03.5","333115753"
"r_5","2023","1","BG4","num","3.1.1.03.1","246632"
"r_5","2023","1","BG4","num","3.1.1.03.2","415397"
"r_5","2023","1","BG4","1000BGN","3.1.1.03.3","30215722"
"r_5","2023","1","BG4","1000BGN","3.1.1.03.4","87714083"
"r_5","2023","1","BG4","1000BGN","3.1.1.03.5","78323669"
"r_5","2023","4","BG4","num","3.1.1.03.1","14538"
"r_5","2023","4","BG4","num","3.1.1.03.2","285548"
"r_5","2023","4","BG4","1000BGN","3.1.1.03.3","13210872"
"r_5","2023","4","BG4","1000BGN","3.1.1.03.4","85174601"
"r_5","2023","4","BG4","1000BGN","3.1.1.03.5","79408610"
"r_5","2023","5","BG4","num","3.1.1.03.1","2720"
"r_5","2023","5","BG4","num","3.1.1.03.2","271223"
"r_5","2023","5","BG4","1000BGN","3.1.1.03.3","10519786"
"r_5","2023","5","BG4","1000BGN","3.1.1.03.4","80632791"
"r_5","2023","5","BG4","1000BGN","3.1.1.03.5","75181222"
"r_5","2023","6","BG4","num","3.1.1.03.1","507"
"r_5","2023","6","BG4","num","3.1.1.03.2","388428"
"r_5","2023","6","BG4","1000BGN","3.1.1.03.3","38222073"
"r_5","2023","6","BG4","1000BGN","3.1.1.03.4","107814738"
"r_5","2023","6","BG4","1000BGN","3.1.1.03.5","100202252"
"r_5","2023","0","BG41","num","3.1.1.03.1","179636"
"r_5","2023","0","BG41","num","3.1.1.03.2","974008"
"r_5","2023","0","BG41","1000BGN","3.1.1.03.3","72832969"
"r_5","2023","0","BG41","1000BGN","3.1.1.03.4","290853293"
"r_5","2023","0","BG41","1000BGN","3.1.1.03.5","269105009"
"r_5","2023","1","BG41","num","3.1.1.03.1","167353"
"r_5","2023","1","BG41","num","3.1.1.03.2","278354"
"r_5","2023","1","BG41","1000BGN","3.1.1.03.3","22477278"
"r_5","2023","1","BG41","1000BGN","3.1.1.03.4","69531666"
"r_5","2023","1","BG41","1000BGN","3.1.1.03.5","62434366"
"r_5","2023","4","BG41","num","3.1.1.03.1","10002"
"r_5","2023","4","BG41","num","3.1.1.03.2","196799"
"r_5","2023","4","BG41","1000BGN","3.1.1.03.3","9115892"
"r_5","2023","4","BG41","1000BGN","3.1.1.03.4","67781180"
"r_5","2023","4","BG41","1000BGN","3.1.1.03.5","63324236"
"r_5","2023","5","BG41","num","3.1.1.03.1","1889"
"r_5","2023","5","BG41","num","3.1.1.03.2","186921"
"r_5","2023","5","BG41","1000BGN","3.1.1.03.3","6700280"
"r_5","2023","5","BG41","1000BGN","3.1.1.03.4","63657632"
"r_5","2023","5","BG41","1000BGN","3.1.1.03.5","59579131"
"r_5","2023","6","BG41","num","3.1.1.03.1","392"
"r_5","2023","6","BG41","num","3.1.1.03.2","311934"
"r_5","2023","6","BG41","1000BGN","3.1.1.03.3","34539519"
"r_5","2023","6","BG41","1000BGN","3.1.1.03.4","89882815"
"r_5","2023","6","BG41","1000BGN","3.1.1.03.5","83767276"
"r_5","2023","0","BG42","num","3.1.1.03.1","84761"
"r_5","2023","0","BG42","num","3.1.1.03.2","386588"
"r_5","2023","0","BG42","1000BGN","3.1.1.03.3","19335484"
"r_5","2023","0","BG42","1000BGN","3.1.1.03.4","70482920"
"r_5","2023","0","BG42","1000BGN","3.1.1.03.5","64010744"
"r_5","2023","1","BG42","num","3.1.1.03.1","79279"
"r_5","2023","1","BG42","num","3.1.1.03.2","137043"
"r_5","2023","1","BG42","1000BGN","3.1.1.03.3","7738444"
"r_5","2023","1","BG42","1000BGN","3.1.1.03.4","18182417"
"r_5","2023","1","BG42","1000BGN","3.1.1.03.5","15889303"
"r_5","2023","4","BG42","num","3.1.1.03.1","4536"
"r_5","2023","4","BG42","num","3.1.1.03.2","88749"
"r_5","2023","4","BG42","1000BGN","3.1.1.03.3","4094980"
"r_5","2023","4","BG42","1000BGN","3.1.1.03.4","17393421"
"r_5","2023","4","BG42","1000BGN","3.1.1.03.5","16084374"
"r_5","2023","5","BG42","num","3.1.1.03.1","831"
"r_5","2023","5","BG42","num","3.1.1.03.2","84302"
"r_5","2023","5","BG42","1000BGN","3.1.1.03.3","3819506"
"r_5","2023","5","BG42","1000BGN","3.1.1.03.4","16975159"
"r_5","2023","5","BG42","1000BGN","3.1.1.03.5","15602091"
"r_5","2023","6","BG42","num","3.1.1.03.1","115"
"r_5","2023","6","BG42","num","3.1.1.03.2","76494"
"r_5","2023","6","BG42","1000BGN","3.1.1.03.3","3682554"
"r_5","2023","6","BG42","1000BGN","3.1.1.03.4","17931923"
"r_5","2023","6","BG42","1000BGN","3.1.1.03.5","16434976"
"r_6","2024","0","BG","num","3.1.1.03.1","472253"
"r_6","2024","0","BG","num","3.1.1.03.2","2237949"
"r_6","2024","0","BG","1000BGN","3.1.1.03.3","175049740"
"r_6","2024","0","BG","1000BGN","3.1.1.03.4","556771429"
"r_6","2024","0","BG","1000BGN","3.1.1.03.5","513092742"
"r_6","2024","1","BG","num","3.1.1.03.1","442089"
"r_6","2024","1","BG","num","3.1.1.03.2","746330"
"r_6","2024","1","BG","1000BGN","3.1.1.03.3","54736059"
"r_6","2024","1","BG","1000BGN","3.1.1.03.4","138210576"
"r_6","2024","1","BG","1000BGN","3.1.1.03.5","123461763"
"r_6","2024","4","BG","num","3.1.1.03.1","24796"
"r_6","2024","4","BG","num","3.1.1.03.2","483503"
"r_6","2024","4","BG","1000BGN","3.1.1.03.3","26518589"
"r_6","2024","4","BG","1000BGN","3.1.1.03.4","134230497"
"r_6","2024","4","BG","1000BGN","3.1.1.03.5","124559677"
"r_6","2024","5","BG","num","3.1.1.03.1","4594"
"r_6","2024","5","BG","num","3.1.1.03.2","445332"
"r_6","2024","5","BG","1000BGN","3.1.1.03.3","25224095"
"r_6","2024","5","BG","1000BGN","3.1.1.03.4","126358103"
"r_6","2024","5","BG","1000BGN","3.1.1.03.5","118171975"
"r_6","2024","6","BG","num","3.1.1.03.1","774"
"r_6","2024","6","BG","num","3.1.1.03.2","562784"
"r_6","2024","6","BG","1000BGN","3.1.1.03.3","68570997"
"r_6","2024","6","BG","1000BGN","3.1.1.03.4","157972253"
"r_6","2024","6","BG","1000BGN","3.1.1.03.5","146899327"
"r_6","2024","0","BG3","num","3.1.1.03.1","201179"
"r_6","2024","0","BG3","num","3.1.1.03.2","860588"
"r_6","2024","0","BG3","1000BGN","3.1.1.03.3","60683613"
"r_6","2024","0","BG3","1000BGN","3.1.1.03.4","168669274"
"r_6","2024","0","BG3","1000BGN","3.1.1.03.5","156471506"
"r_6","2024","1","BG3","num","3.1.1.03.1","188947"
"r_6","2024","1","BG3","num","3.1.1.03.2","320233"
"r_6","2024","1","BG3","1000BGN","3.1.1.03.3","19762673"
"r_6","2024","1","BG3","1000BGN","3.1.1.03.4","46772178"
"r_6","2024","1","BG3","1000BGN","3.1.1.03.5","41503170"
"r_6","2024","4","BG3","num","3.1.1.03.1","10184"
"r_6","2024","4","BG3","num","3.1.1.03.2","197097"
"r_6","2024","4","BG3","1000BGN","3.1.1.03.3","12117872"
"r_6","2024","4","BG3","1000BGN","3.1.1.03.4","39337262"
"r_6","2024","4","BG3","1000BGN","3.1.1.03.5","36832855"
"r_6","2024","5","BG3","num","3.1.1.03.1","1781"
"r_6","2024","5","BG3","num","3.1.1.03.2","168628"
"r_6","2024","5","BG3","1000BGN","3.1.1.03.3","11096708"
"r_6","2024","5","BG3","1000BGN","3.1.1.03.4","37998284"
"r_6","2024","5","BG3","1000BGN","3.1.1.03.5","35569284"
"r_6","2024","6","BG3","num","3.1.1.03.1","267"
"r_6","2024","6","BG3","num","3.1.1.03.2","174630"
"r_6","2024","6","BG3","1000BGN","3.1.1.03.3","17706360"
"r_6","2024","6","BG3","1000BGN","3.1.1.03.4","44561550"
"r_6","2024","6","BG3","1000BGN","3.1.1.03.5","42566197"
"r_6","2024","0","BG31","num","3.1.1.03.1","32898"
"r_6","2024","0","BG31","num","3.1.1.03.2","142824"
"r_6","2024","0","BG31","1000BGN","3.1.1.03.3","10796904"
"r_6","2024","0","BG31","1000BGN","3.1.1.03.4","23449398"
"r_6","2024","0","BG31","1000BGN","3.1.1.03.5","21698889"
"r_6","2024","1","BG31","num","3.1.1.03.1","30913"
"r_6","2024","1","BG31","num","3.1.1.03.2","54678"
"r_6","2024","1","BG31","1000BGN","3.1.1.03.3","3128481"
"r_6","2024","1","BG31","1000BGN","3.1.1.03.4","6107998"
"r_6","2024","1","BG31","1000BGN","3.1.1.03.5","5505867"
"r_6","2024","4","BG31","num","3.1.1.03.1","1649"
"r_6","2024","4","BG31","num","3.1.1.03.2","31621"
"r_6","2024","4","BG31","1000BGN","3.1.1.03.3","2197395"
"r_6","2024","4","BG31","1000BGN","3.1.1.03.4","5594055"
"r_6","2024","4","BG31","1000BGN","3.1.1.03.5","5307283"
"r_6","2024","5","BG31","num","3.1.1.03.1","292"
"r_6","2024","5","BG31","num","3.1.1.03.2","27989"
"r_6","2024","5","BG31","1000BGN","3.1.1.03.3","1620923"
"r_6","2024","5","BG31","1000BGN","3.1.1.03.4","4810607"
"r_6","2024","5","BG31","1000BGN","3.1.1.03.5","4472711"
"r_6","2024","6","BG31","num","3.1.1.03.1","44"
"r_6","2024","6","BG31","num","3.1.1.03.2","28536"
"r_6","2024","6","BG31","1000BGN","3.1.1.03.3","3850105"
"r_6","2024","6","BG31","1000BGN","3.1.1.03.4","6936738"
"r_6","2024","6","BG31","1000BGN","3.1.1.03.5","6413028"
"r_6","2024","0","BG32","num","3.1.1.03.1","41832"
"r_6","2024","0","BG32","num","3.1.1.03.2","192945"
"r_6","2024","0","BG32","1000BGN","3.1.1.03.3","12172272"
"r_6","2024","0","BG32","1000BGN","3.1.1.03.4","39500929"
"r_6","2024","0","BG32","1000BGN","3.1.1.03.5","36755362"
"r_6","2024","1","BG32","num","3.1.1.03.1","39057"
"r_6","2024","1","BG32","num","3.1.1.03.2","68202"
"r_6","2024","1","BG32","1000BGN","3.1.1.03.3","3370022"
"r_6","2024","1","BG32","1000BGN","3.1.1.03.4","9115167"
"r_6","2024","1","BG32","1000BGN","3.1.1.03.5","8136403"
"r_6","2024","4","BG32","num","3.1.1.03.1","2250"
"r_6","2024","4","BG32","num","3.1.1.03.2","43264"
"r_6","2024","4","BG32","1000BGN","3.1.1.03.3","3088520"
"r_6","2024","4","BG32","1000BGN","3.1.1.03.4","8538852"
"r_6","2024","4","BG32","1000BGN","3.1.1.03.5","8011850"
"r_6","2024","5","BG32","num","3.1.1.03.1","464"
"r_6","2024","5","BG32","num","3.1.1.03.2","44929"
"r_6","2024","5","BG32","1000BGN","3.1.1.03.3","2918908"
"r_6","2024","5","BG32","1000BGN","3.1.1.03.4","13162417"
"r_6","2024","5","BG32","1000BGN","3.1.1.03.5","12612953"
"r_6","2024","6","BG32","num","3.1.1.03.1","61"
"r_6","2024","6","BG32","num","3.1.1.03.2","36550"
"r_6","2024","6","BG32","1000BGN","3.1.1.03.3","2794822"
"r_6","2024","6","BG32","1000BGN","3.1.1.03.4","8684493"
"r_6","2024","6","BG32","1000BGN","3.1.1.03.5","7994156"
"r_6","2024","0","BG33","num","3.1.1.03.1","59398"
"r_6","2024","0","BG33","num","3.1.1.03.2","247150"
"r_6","2024","0","BG33","1000BGN","3.1.1.03.3","16970746"
"r_6","2024","0","BG33","1000BGN","3.1.1.03.4","48531338"
"r_6","2024","0","BG33","1000BGN","3.1.1.03.5","44691154"
"r_6","2024","1","BG33","num","3.1.1.03.1","55632"
"r_6","2024","1","BG33","num","3.1.1.03.2","91705"
"r_6","2024","1","BG33","1000BGN","3.1.1.03.3","6054400"
"r_6","2024","1","BG33","1000BGN","3.1.1.03.4","15223783"
"r_6","2024","1","BG33","1000BGN","3.1.1.03.5","13602520"
"r_6","2024","4","BG33","num","3.1.1.03.1","3174"
"r_6","2024","4","BG33","num","3.1.1.03.2","62211"
"r_6","2024","4","BG33","1000BGN","3.1.1.03.3","3168269"
"r_6","2024","4","BG33","1000BGN","3.1.1.03.4","13294824"
"r_6","2024","4","BG33","1000BGN","3.1.1.03.5","12386137"
"r_6","2024","5","BG33","num","3.1.1.03.1","511"
"r_6","2024","5","BG33","num","3.1.1.03.2","47526"
"r_6","2024","5","BG33","1000BGN","3.1.1.03.3","3554659"
"r_6","2024","5","BG33","1000BGN","3.1.1.03.4","10833186"
"r_6","2024","5","BG33","1000BGN","3.1.1.03.5","10074753"
"r_6","2024","6","BG33","num","3.1.1.03.1","81"
"r_6","2024","6","BG33","num","3.1.1.03.2","45708"
"r_6","2024","6","BG33","1000BGN","3.1.1.03.3","4193418"
"r_6","2024","6","BG33","1000BGN","3.1.1.03.4","9179545"
"r_6","2024","6","BG33","1000BGN","3.1.1.03.5","8627744"
"r_6","2024","0","BG34","num","3.1.1.03.1","67051"
"r_6","2024","0","BG34","num","3.1.1.03.2","277669"
"r_6","2024","0","BG34","1000BGN","3.1.1.03.3","20743691"
"r_6","2024","0","BG34","1000BGN","3.1.1.03.4","57187609"
"r_6","2024","0","BG34","1000BGN","3.1.1.03.5","53326101"
"r_6","2024","1","BG34","num","3.1.1.03.1","63345"
"r_6","2024","1","BG34","num","3.1.1.03.2","105648"
"r_6","2024","1","BG34","1000BGN","3.1.1.03.3","7209770"
"r_6","2024","1","BG34","1000BGN","3.1.1.03.4","16325230"
"r_6","2024","1","BG34","1000BGN","3.1.1.03.5","14258380"
"r_6","2024","4","BG34","num","3.1.1.03.1","3111"
"r_6","2024","4","BG34","num","3.1.1.03.2","60001"
"r_6","2024","4","BG34","1000BGN","3.1.1.03.3","3663688"
"r_6","2024","4","BG34","1000BGN","3.1.1.03.4","11909531"
"r_6","2024","4","BG34","1000BGN","3.1.1.03.5","11127585"
"r_6","2024","5","BG34","num","3.1.1.03.1","514"
"r_6","2024","5","BG34","num","3.1.1.03.2","48184"
"r_6","2024","5","BG34","1000BGN","3.1.1.03.3","3002218"
"r_6","2024","5","BG34","1000BGN","3.1.1.03.4","9192074"
"r_6","2024","5","BG34","1000BGN","3.1.1.03.5","8408867"
"r_6","2024","6","BG34","num","3.1.1.03.1","81"
"r_6","2024","6","BG34","num","3.1.1.03.2","63836"
"r_6","2024","6","BG34","1000BGN","3.1.1.03.3","6868015"
"r_6","2024","6","BG34","1000BGN","3.1.1.03.4","19760774"
"r_6","2024","6","BG34","1000BGN","3.1.1.03.5","19531269"
"r_6","2024","0","BG4","num","3.1.1.03.1","271074"
"r_6","2024","0","BG4","num","3.1.1.03.2","1377361"
"r_6","2024","0","BG4","1000BGN","3.1.1.03.3","114366127"
"r_6","2024","0","BG4","1000BGN","3.1.1.03.4","388102155"
"r_6","2024","0","BG4","1000BGN","3.1.1.03.5","356621236"
"r_6","2024","1","BG4","num","3.1.1.03.1","253142"
"r_6","2024","1","BG4","num","3.1.1.03.2","426097"
"r_6","2024","1","BG4","1000BGN","3.1.1.03.3","34973386"
"r_6","2024","1","BG4","1000BGN","3.1.1.03.4","91438398"
"r_6","2024","1","BG4","1000BGN","3.1.1.03.5","81958593"
"r_6","2024","4","BG4","num","3.1.1.03.1","14612"
"r_6","2024","4","BG4","num","3.1.1.03.2","286406"
"r_6","2024","4","BG4","1000BGN","3.1.1.03.3","14400717"
"r_6","2024","4","BG4","1000BGN","3.1.1.03.4","94893235"
"r_6","2024","4","BG4","1000BGN","3.1.1.03.5","87726822"
"r_6","2024","5","BG4","num","3.1.1.03.1","2813"
"r_6","2024","5","BG4","num","3.1.1.03.2","276704"
"r_6","2024","5","BG4","1000BGN","3.1.1.03.3","14127387"
"r_6","2024","5","BG4","1000BGN","3.1.1.03.4","88359819"
"r_6","2024","5","BG4","1000BGN","3.1.1.03.5","82602691"
"r_6","2024","6","BG4","num","3.1.1.03.1","507"
"r_6","2024","6","BG4","num","3.1.1.03.2","388154"
"r_6","2024","6","BG4","1000BGN","3.1.1.03.3","50864637"
"r_6","2024","6","BG4","1000BGN","3.1.1.03.4","113410703"
"r_6","2024","6","BG4","1000BGN","3.1.1.03.5","104333130"
"r_6","2024","0","BG41","num","3.1.1.03.1","184135"
"r_6","2024","0","BG41","num","3.1.1.03.2","987986"
"r_6","2024","0","BG41","1000BGN","3.1.1.03.3","89823357"
"r_6","2024","0","BG41","1000BGN","3.1.1.03.4","314117837"
"r_6","2024","0","BG41","1000BGN","3.1.1.03.5","289550116"
"r_6","2024","1","BG41","num","3.1.1.03.1","171705"
"r_6","2024","1","BG41","num","3.1.1.03.2","285290"
"r_6","2024","1","BG41","1000BGN","3.1.1.03.3","26014163"
"r_6","2024","1","BG41","1000BGN","3.1.1.03.4","71604126"
"r_6","2024","1","BG41","1000BGN","3.1.1.03.5","64650905"
"r_6","2024","4","BG41","num","3.1.1.03.1","10072"
"r_6","2024","4","BG41","num","3.1.1.03.2","198267"
"r_6","2024","4","BG41","1000BGN","3.1.1.03.3","9886408"
"r_6","2024","4","BG41","1000BGN","3.1.1.03.4","76808953"
"r_6","2024","4","BG41","1000BGN","3.1.1.03.5","70985933"
"r_6","2024","5","BG41","num","3.1.1.03.1","1960"
"r_6","2024","5","BG41","num","3.1.1.03.2","191134"
"r_6","2024","5","BG41","1000BGN","3.1.1.03.3","9815403"
"r_6","2024","5","BG41","1000BGN","3.1.1.03.4","70066952"
"r_6","2024","5","BG41","1000BGN","3.1.1.03.5","65941535"
"r_6","2024","6","BG41","num","3.1.1.03.1","398"
"r_6","2024","6","BG41","num","3.1.1.03.2","313295"
"r_6","2024","6","BG41","1000BGN","3.1.1.03.3","44107383"
"r_6","2024","6","BG41","1000BGN","3.1.1.03.4","95637806"
"r_6","2024","6","BG41","1000BGN","3.1.1.03.5","87971743"
"r_6","2024","0","BG42","num","3.1.1.03.1","86939"
"r_6","2024","0","BG42","num","3.1.1.03.2","389375"
"r_6","2024","0","BG42","1000BGN","3.1.1.03.3","24542770"
