RevisionColumn,periods,Units,NUTS,Residence,GenderID,Age,ValueColumn
"r_3","2022","num","BG34","0","0","20 - 24","37309"
"r_3","2022","num","BG34","0","1","20 - 24","19160"
"r_3","2022","num","BG34","0","2","20 - 24","18149"
"r_3","2022","num","BG34","1","0","20 - 24","26335"
"r_3","2022","num","BG34","1","1","20 - 24","13415"
"r_3","2022","num","BG34","1","2","20 - 24","12920"
"r_3","2022","num","BG34","2","0","20 - 24","10974"
"r_3","2022","num","BG34","2","1","20 - 24","5745"
"r_3","2022","num","BG34","2","2","20 - 24","5229"
"r_3","2022","num","BG34","0","0","25 - 29","37645"
"r_3","2022","num","BG34","0","1","25 - 29","19492"
"r_3","2022","num","BG34","0","2","25 - 29","18153"
"r_3","2022","num","BG34","1","0","25 - 29","26714"
"r_3","2022","num","BG34","1","1","25 - 29","13674"
"r_3","2022","num","BG34","1","2","25 - 29","13040"
"r_3","2022","num","BG34","2","0","25 - 29","10931"
"r_3","2022","num","BG34","2","1","25 - 29","5818"
"r_3","2022","num","BG34","2","2","25 - 29","5113"
"r_3","2022","num","BG34","0","0","30 - 34","52264"
"r_3","2022","num","BG34","0","1","30 - 34","26793"
"r_3","2022","num","BG34","0","2","30 - 34","25471"
"r_3","2022","num","BG34","1","0","30 - 34","38642"
"r_3","2022","num","BG34","1","1","30 - 34","19532"
"r_3","2022","num","BG34","1","2","30 - 34","19110"
"r_3","2022","num","BG34","2","0","30 - 34","13622"
"r_3","2022","num","BG34","2","1","30 - 34","7261"
"r_3","2022","num","BG34","2","2","30 - 34","6361"
"r_3","2022","num","BG34","0","0","35 - 39","60208"
"r_3","2022","num","BG34","0","1","35 - 39","30966"
"r_3","2022","num","BG34","0","2","35 - 39","29242"
"r_3","2022","num","BG34","1","0","35 - 39","45824"
"r_3","2022","num","BG34","1","1","35 - 39","23192"
"r_3","2022","num","BG34","1","2","35 - 39","22632"
"r_3","2022","num","BG34","2","0","35 - 39","14384"
"r_3","2022","num","BG34","2","1","35 - 39","7774"
"r_3","2022","num","BG34","2","2","35 - 39","6610"
"r_3","2022","num","BG34","0","0","40 - 44","65731"
"r_3","2022","num","BG34","0","1","40 - 44","34237"
"r_3","2022","num","BG34","0","2","40 - 44","31494"
"r_3","2022","num","BG34","1","0","40 - 44","50178"
"r_3","2022","num","BG34","1","1","40 - 44","25713"
"r_3","2022","num","BG34","1","2","40 - 44","24465"
"r_3","2022","num","BG34","2","0","40 - 44","15553"
"r_3","2022","num","BG34","2","1","40 - 44","8524"
"r_3","2022","num","BG34","2","2","40 - 44","7029"
"r_3","2022","num","BG34","0","0","45 - 49","74267"
"r_3","2022","num","BG34","0","1","45 - 49","37797"
"r_3","2022","num","BG34","0","2","45 - 49","36470"
"r_3","2022","num","BG34","1","0","45 - 49","57101"
"r_3","2022","num","BG34","1","1","45 - 49","28711"
"r_3","2022","num","BG34","1","2","45 - 49","28390"
"r_3","2022","num","BG34","2","0","45 - 49","17166"
"r_3","2022","num","BG34","2","1","45 - 49","9086"
"r_3","2022","num","BG34","2","2","45 - 49","8080"
"r_3","2022","num","BG34","0","0","50 - 54","69794"
"r_3","2022","num","BG34","0","1","50 - 54","35220"
"r_3","2022","num","BG34","0","2","50 - 54","34574"
"r_3","2022","num","BG34","1","0","50 - 54","51760"
"r_3","2022","num","BG34","1","1","50 - 54","25768"
"r_3","2022","num","BG34","1","2","50 - 54","25992"
"r_3","2022","num","BG34","2","0","50 - 54","18034"
"r_3","2022","num","BG34","2","1","50 - 54","9452"
"r_3","2022","num","BG34","2","2","50 - 54","8582"
"r_3","2022","num","BG34","0","0","55 - 59","63974"
"r_3","2022","num","BG34","0","1","55 - 59","31415"
"r_3","2022","num","BG34","0","2","55 - 59","32559"
"r_3","2022","num","BG34","1","0","55 - 59","46740"
"r_3","2022","num","BG34","1","1","55 - 59","22431"
"r_3","2022","num","BG34","1","2","55 - 59","24309"
"r_3","2022","num","BG34","2","0","55 - 59","17234"
"r_3","2022","num","BG34","2","1","55 - 59","8984"
"r_3","2022","num","BG34","2","2","55 - 59","8250"
"r_3","2022","num","BG34","0","0","60 - 64","68336"
"r_3","2022","num","BG34","0","1","60 - 64","32198"
"r_3","2022","num","BG34","0","2","60 - 64","36138"
"r_3","2022","num","BG34","1","0","60 - 64","49465"
"r_3","2022","num","BG34","1","1","60 - 64","22796"
"r_3","2022","num","BG34","1","2","60 - 64","26669"
"r_3","2022","num","BG34","2","0","60 - 64","18871"
"r_3","2022","num","BG34","2","1","60 - 64","9402"
"r_3","2022","num","BG34","2","2","60 - 64","9469"
"r_3","2022","num","BG34","0","0","65 - 69","68112"
"r_3","2022","num","BG34","0","1","65 - 69","30259"
"r_3","2022","num","BG34","0","2","65 - 69","37853"
"r_3","2022","num","BG34","1","0","65 - 69","48471"
"r_3","2022","num","BG34","1","1","65 - 69","21147"
"r_3","2022","num","BG34","1","2","65 - 69","27324"
"r_3","2022","num","BG34","2","0","65 - 69","19641"
"r_3","2022","num","BG34","2","1","65 - 69","9112"
"r_3","2022","num","BG34","2","2","65 - 69","10529"
"r_3","2022","num","BG34","0","0","70 - 74","62582"
"r_3","2022","num","BG34","0","1","70 - 74","25867"
"r_3","2022","num","BG34","0","2","70 - 74","36715"
"r_3","2022","num","BG34","1","0","70 - 74","43287"
"r_3","2022","num","BG34","1","1","70 - 74","17488"
"r_3","2022","num","BG34","1","2","70 - 74","25799"
"r_3","2022","num","BG34","2","0","70 - 74","19295"
"r_3","2022","num","BG34","2","1","70 - 74","8379"
"r_3","2022","num","BG34","2","2","70 - 74","10916"
"r_3","2022","num","BG34","0","0","75 - 79","43048"
"r_3","2022","num","BG34","0","1","75 - 79","16012"
"r_3","2022","num","BG34","0","2","75 - 79","27036"
"r_3","2022","num","BG34","1","0","75 - 79","28781"
"r_3","2022","num","BG34","1","1","75 - 79","10530"
"r_3","2022","num","BG34","1","2","75 - 79","18251"
"r_3","2022","num","BG34","2","0","75 - 79","14267"
"r_3","2022","num","BG34","2","1","75 - 79","5482"
"r_3","2022","num","BG34","2","2","75 - 79","8785"
"r_3","2022","num","BG34","0","0","80 - 84","26857"
"r_3","2022","num","BG34","0","1","80 - 84","9126"
"r_3","2022","num","BG34","0","2","80 - 84","17731"
"r_3","2022","num","BG34","1","0","80 - 84","17375"
"r_3","2022","num","BG34","1","1","80 - 84","5651"
"r_3","2022","num","BG34","1","2","80 - 84","11724"
"r_3","2022","num","BG34","2","0","80 - 84","9482"
"r_3","2022","num","BG34","2","1","80 - 84","3475"
"r_3","2022","num","BG34","2","2","80 - 84","6007"
"r_3","2022","num","BG34","0","0","85 - 89","15038"
"r_3","2022","num","BG34","0","1","85 - 89","4756"
"r_3","2022","num","BG34","0","2","85 - 89","10282"
"r_3","2022","num","BG34","1","0","85 - 89","10019"
"r_3","2022","num","BG34","1","1","85 - 89","3005"
"r_3","2022","num","BG34","1","2","85 - 89","7014"
"r_3","2022","num","BG34","2","0","85 - 89","5019"
"r_3","2022","num","BG34","2","1","85 - 89","1751"
"r_3","2022","num","BG34","2","2","85 - 89","3268"
"r_3","2022","num","BG34","0","0","90 - 94","4474"
"r_3","2022","num","BG34","0","1","90 - 94","1347"
"r_3","2022","num","BG34","0","2","90 - 94","3127"
"r_3","2022","num","BG34","1","0","90 - 94","3038"
"r_3","2022","num","BG34","1","1","90 - 94","893"
"r_3","2022","num","BG34","1","2","90 - 94","2145"
"r_3","2022","num","BG34","2","0","90 - 94","1436"
"r_3","2022","num","BG34","2","1","90 - 94","454"
"r_3","2022","num","BG34","2","2","90 - 94","982"
"r_3","2022","num","BG34","0","0","95 - 99","594"
"r_3","2022","num","BG34","0","1","95 - 99","166"
"r_3","2022","num","BG34","0","2","95 - 99","428"
"r_3","2022","num","BG34","1","0","95 - 99","408"
"r_3","2022","num","BG34","1","1","95 - 99","114"
"r_3","2022","num","BG34","1","2","95 - 99","294"
"r_3","2022","num","BG34","2","0","95 - 99","186"
"r_3","2022","num","BG34","2","1","95 - 99","52"
"r_3","2022","num","BG34","2","2","95 - 99","134"
"r_3","2022","num","BG34","0","0","100+","31"
"r_3","2022","num","BG34","0","1","100+","5"
"r_3","2022","num","BG34","0","2","100+","26"
"r_3","2022","num","BG34","1","0","100+","18"
"r_3","2022","num","BG34","1","1","100+","2"
"r_3","2022","num","BG34","1","2","100+","16"
"r_3","2022","num","BG34","2","0","100+","13"
"r_3","2022","num","BG34","2","1","100+","3"
"r_3","2022","num","BG34","2","2","100+","10"
"r_3","2022","num","BG4","0","0","Total","3317580"
"r_3","2022","num","BG4","0","1","Total","1593453"
"r_3","2022","num","BG4","0","2","Total","1724127"
"r_3","2022","num","BG4","1","0","Total","2561262"
"r_3","2022","num","BG4","1","1","Total","1219463"
"r_3","2022","num","BG4","1","2","Total","1341799"
"r_3","2022","num","BG4","2","0","Total","756318"
"r_3","2022","num","BG4","2","1","Total","373990"
"r_3","2022","num","BG4","2","2","Total","382328"
"r_3","2022","num","BG4","0","0","0","30061"
"r_3","2022","num","BG4","0","1","0","15413"
"r_3","2022","num","BG4","0","2","0","14648"
"r_3","2022","num","BG4","1","0","0","24140"
"r_3","2022","num","BG4","1","1","0","12337"
"r_3","2022","num","BG4","1","2","0","11803"
"r_3","2022","num","BG4","2","0","0","5921"
"r_3","2022","num","BG4","2","1","0","3076"
"r_3","2022","num","BG4","2","2","0","2845"
"r_3","2022","num","BG4","0","0","1 - 4","121441"
"r_3","2022","num","BG4","0","1","1 - 4","62327"
"r_3","2022","num","BG4","0","2","1 - 4","59114"
"r_3","2022","num","BG4","1","0","1 - 4","96711"
"r_3","2022","num","BG4","1","1","1 - 4","49559"
"r_3","2022","num","BG4","1","2","1 - 4","47152"
"r_3","2022","num","BG4","2","0","1 - 4","24730"
"r_3","2022","num","BG4","2","1","1 - 4","12768"
"r_3","2022","num","BG4","2","2","1 - 4","11962"
"r_3","2022","num","BG4","0","0","5 - 9","157588"
"r_3","2022","num","BG4","0","1","5 - 9","80736"
"r_3","2022","num","BG4","0","2","5 - 9","76852"
"r_3","2022","num","BG4","1","0","5 - 9","125413"
"r_3","2022","num","BG4","1","1","5 - 9","64209"
"r_3","2022","num","BG4","1","2","5 - 9","61204"
"r_3","2022","num","BG4","2","0","5 - 9","32175"
"r_3","2022","num","BG4","2","1","5 - 9","16527"
"r_3","2022","num","BG4","2","2","5 - 9","15648"
"r_3","2022","num","BG4","0","0","10 - 14","164628"
"r_3","2022","num","BG4","0","1","10 - 14","84578"
"r_3","2022","num","BG4","0","2","10 - 14","80050"
"r_3","2022","num","BG4","1","0","10 - 14","129829"
"r_3","2022","num","BG4","1","1","10 - 14","66760"
"r_3","2022","num","BG4","1","2","10 - 14","63069"
"r_3","2022","num","BG4","2","0","10 - 14","34799"
"r_3","2022","num","BG4","2","1","10 - 14","17818"
"r_3","2022","num","BG4","2","2","10 - 14","16981"
"r_3","2022","num","BG4","0","0","15 - 19","151052"
"r_3","2022","num","BG4","0","1","15 - 19","78166"
"r_3","2022","num","BG4","0","2","15 - 19","72886"
"r_3","2022","num","BG4","1","0","15 - 19","118394"
"r_3","2022","num","BG4","1","1","15 - 19","61167"
"r_3","2022","num","BG4","1","2","15 - 19","57227"
"r_3","2022","num","BG4","2","0","15 - 19","32658"
"r_3","2022","num","BG4","2","1","15 - 19","16999"
"r_3","2022","num","BG4","2","2","15 - 19","15659"
"r_3","2022","num","BG4","0","0","20 - 24","147095"
"r_3","2022","num","BG4","0","1","20 - 24","75182"
"r_3","2022","num","BG4","0","2","20 - 24","71913"
"r_3","2022","num","BG4","1","0","20 - 24","118267"
"r_3","2022","num","BG4","1","1","20 - 24","59892"
"r_3","2022","num","BG4","1","2","20 - 24","58375"
"r_3","2022","num","BG4","2","0","20 - 24","28828"
"r_3","2022","num","BG4","2","1","20 - 24","15290"
"r_3","2022","num","BG4","2","2","20 - 24","13538"
"r_3","2022","num","BG4","0","0","25 - 29","155347"
"r_3","2022","num","BG4","0","1","25 - 29","79618"
"r_3","2022","num","BG4","0","2","25 - 29","75729"
"r_3","2022","num","BG4","1","0","25 - 29","124347"
"r_3","2022","num","BG4","1","1","25 - 29","63156"
"r_3","2022","num","BG4","1","2","25 - 29","61191"
"r_3","2022","num","BG4","2","0","25 - 29","31000"
"r_3","2022","num","BG4","2","1","25 - 29","16462"
"r_3","2022","num","BG4","2","2","25 - 29","14538"
"r_3","2022","num","BG4","0","0","30 - 34","212871"
"r_3","2022","num","BG4","0","1","30 - 34","109074"
"r_3","2022","num","BG4","0","2","30 - 34","103797"
"r_3","2022","num","BG4","1","0","30 - 34","171568"
"r_3","2022","num","BG4","1","1","30 - 34","86950"
"r_3","2022","num","BG4","1","2","30 - 34","84618"
"r_3","2022","num","BG4","2","0","30 - 34","41303"
"r_3","2022","num","BG4","2","1","30 - 34","22124"
"r_3","2022","num","BG4","2","2","30 - 34","19179"
"r_3","2022","num","BG4","0","0","35 - 39","238166"
"r_3","2022","num","BG4","0","1","35 - 39","122739"
"r_3","2022","num","BG4","0","2","35 - 39","115427"
"r_3","2022","num","BG4","1","0","35 - 39","193005"
"r_3","2022","num","BG4","1","1","35 - 39","98323"
"r_3","2022","num","BG4","1","2","35 - 39","94682"
"r_3","2022","num","BG4","2","0","35 - 39","45161"
"r_3","2022","num","BG4","2","1","35 - 39","24416"
"r_3","2022","num","BG4","2","2","35 - 39","20745"
"r_3","2022","num","BG4","0","0","40 - 44","249763"
"r_3","2022","num","BG4","0","1","40 - 44","128363"
"r_3","2022","num","BG4","0","2","40 - 44","121400"
"r_3","2022","num","BG4","1","0","40 - 44","200693"
"r_3","2022","num","BG4","1","1","40 - 44","102010"
"r_3","2022","num","BG4","1","2","40 - 44","98683"
"r_3","2022","num","BG4","2","0","40 - 44","49070"
"r_3","2022","num","BG4","2","1","40 - 44","26353"
"r_3","2022","num","BG4","2","2","40 - 44","22717"
"r_3","2022","num","BG4","0","0","45 - 49","265201"
"r_3","2022","num","BG4","0","1","45 - 49","135028"
"r_3","2022","num","BG4","0","2","45 - 49","130173"
"r_3","2022","num","BG4","1","0","45 - 49","211669"
"r_3","2022","num","BG4","1","1","45 - 49","106355"
"r_3","2022","num","BG4","1","2","45 - 49","105314"
"r_3","2022","num","BG4","2","0","45 - 49","53532"
"r_3","2022","num","BG4","2","1","45 - 49","28673"
"r_3","2022","num","BG4","2","2","45 - 49","24859"
"r_3","2022","num","BG4","0","0","50 - 54","245242"
"r_3","2022","num","BG4","0","1","50 - 54","123092"
"r_3","2022","num","BG4","0","2","50 - 54","122150"
"r_3","2022","num","BG4","1","0","50 - 54","188231"
"r_3","2022","num","BG4","1","1","50 - 54","92976"
"r_3","2022","num","BG4","1","2","50 - 54","95255"
"r_3","2022","num","BG4","2","0","50 - 54","57011"
"r_3","2022","num","BG4","2","1","50 - 54","30116"
"r_3","2022","num","BG4","2","2","50 - 54","26895"
"r_3","2022","num","BG4","0","0","55 - 59","219729"
"r_3","2022","num","BG4","0","1","55 - 59","107253"
"r_3","2022","num","BG4","0","2","55 - 59","112476"
"r_3","2022","num","BG4","1","0","55 - 59","163177"
"r_3","2022","num","BG4","1","1","55 - 59","78012"
"r_3","2022","num","BG4","1","2","55 - 59","85165"
"r_3","2022","num","BG4","2","0","55 - 59","56552"
"r_3","2022","num","BG4","2","1","55 - 59","29241"
"r_3","2022","num","BG4","2","2","55 - 59","27311"
"r_3","2022","num","BG4","0","0","60 - 64","227525"
"r_3","2022","num","BG4","0","1","60 - 64","106066"
"r_3","2022","num","BG4","0","2","60 - 64","121459"
"r_3","2022","num","BG4","1","0","60 - 64","166889"
"r_3","2022","num","BG4","1","1","60 - 64","75800"
"r_3","2022","num","BG4","1","2","60 - 64","91089"
"r_3","2022","num","BG4","2","0","60 - 64","60636"
"r_3","2022","num","BG4","2","1","60 - 64","30266"
"r_3","2022","num","BG4","2","2","60 - 64","30370"
"r_3","2022","num","BG4","0","0","65 - 69","221099"
"r_3","2022","num","BG4","0","1","65 - 69","96485"
"r_3","2022","num","BG4","0","2","65 - 69","124614"
"r_3","2022","num","BG4","1","0","65 - 69","161818"
"r_3","2022","num","BG4","1","1","65 - 69","68616"
"r_3","2022","num","BG4","1","2","65 - 69","93202"
"r_3","2022","num","BG4","2","0","65 - 69","59281"
"r_3","2022","num","BG4","2","1","65 - 69","27869"
"r_3","2022","num","BG4","2","2","65 - 69","31412"
"r_3","2022","num","BG4","0","0","70 - 74","201611"
"r_3","2022","num","BG4","0","1","70 - 74","81631"
"r_3","2022","num","BG4","0","2","70 - 74","119980"
"r_3","2022","num","BG4","1","0","70 - 74","147391"
"r_3","2022","num","BG4","1","1","70 - 74","58624"
"r_3","2022","num","BG4","1","2","70 - 74","88767"
"r_3","2022","num","BG4","2","0","70 - 74","54220"
"r_3","2022","num","BG4","2","1","70 - 74","23007"
"r_3","2022","num","BG4","2","2","70 - 74","31213"
"r_3","2022","num","BG4","0","0","75 - 79","146125"
"r_3","2022","num","BG4","0","1","75 - 79","54791"
"r_3","2022","num","BG4","0","2","75 - 79","91334"
"r_3","2022","num","BG4","1","0","75 - 79","104681"
"r_3","2022","num","BG4","1","1","75 - 79","38424"
"r_3","2022","num","BG4","1","2","75 - 79","66257"
"r_3","2022","num","BG4","2","0","75 - 79","41444"
"r_3","2022","num","BG4","2","1","75 - 79","16367"
"r_3","2022","num","BG4","2","2","75 - 79","25077"
"r_3","2022","num","BG4","0","0","80 - 84","91202"
"r_3","2022","num","BG4","0","1","80 - 84","31133"
"r_3","2022","num","BG4","0","2","80 - 84","60069"
"r_3","2022","num","BG4","1","0","80 - 84","63243"
"r_3","2022","num","BG4","1","1","80 - 84","21058"
"r_3","2022","num","BG4","1","2","80 - 84","42185"
"r_3","2022","num","BG4","2","0","80 - 84","27959"
"r_3","2022","num","BG4","2","1","80 - 84","10075"
"r_3","2022","num","BG4","2","2","80 - 84","17884"
"r_3","2022","num","BG4","0","0","85 - 89","51640"
"r_3","2022","num","BG4","0","1","85 - 89","15977"
"r_3","2022","num","BG4","0","2","85 - 89","35663"
"r_3","2022","num","BG4","1","0","85 - 89","36672"
"r_3","2022","num","BG4","1","1","85 - 89","10940"
"r_3","2022","num","BG4","1","2","85 - 89","25732"
"r_3","2022","num","BG4","2","0","85 - 89","14968"
"r_3","2022","num","BG4","2","1","85 - 89","5037"
"r_3","2022","num","BG4","2","2","85 - 89","9931"
"r_3","2022","num","BG4","0","0","90 - 94","17186"
"r_3","2022","num","BG4","0","1","90 - 94","5014"
"r_3","2022","num","BG4","0","2","90 - 94","12172"
"r_3","2022","num","BG4","1","0","90 - 94","12789"
"r_3","2022","num","BG4","1","1","90 - 94","3699"
"r_3","2022","num","BG4","1","2","90 - 94","9090"
"r_3","2022","num","BG4","2","0","90 - 94","4397"
"r_3","2022","num","BG4","2","1","90 - 94","1315"
"r_3","2022","num","BG4","2","2","90 - 94","3082"
"r_3","2022","num","BG4","0","0","95 - 99","2790"
"r_3","2022","num","BG4","0","1","95 - 99","736"
"r_3","2022","num","BG4","0","2","95 - 99","2054"
"r_3","2022","num","BG4","1","0","95 - 99","2168"
"r_3","2022","num","BG4","1","1","95 - 99","557"
"r_3","2022","num","BG4","1","2","95 - 99","1611"
"r_3","2022","num","BG4","2","0","95 - 99","622"
"r_3","2022","num","BG4","2","1","95 - 99","179"
"r_3","2022","num","BG4","2","2","95 - 99","443"
"r_3","2022","num","BG4","0","0","100+","218"
"r_3","2022","num","BG4","0","1","100+","51"
"r_3","2022","num","BG4","0","2","100+","167"
"r_3","2022","num","BG4","1","0","100+","167"
"r_3","2022","num","BG4","1","1","100+","39"
"r_3","2022","num","BG4","1","2","100+","128"
"r_3","2022","num","BG4","2","0","100+","51"
"r_3","2022","num","BG4","2","1","100+","12"
"r_3","2022","num","BG4","2","2","100+","39"
"r_3","2022","num","BG41","0","0","Total","2016554"
"r_3","2022","num","BG41","0","1","Total","967549"
"r_3","2022","num","BG41","0","2","Total","1049005"
"r_3","2022","num","BG41","1","0","Total","1689530"
"r_3","2022","num","BG41","1","1","Total","805617"
"r_3","2022","num","BG41","1","2","Total","883913"
"r_3","2022","num","BG41","2","0","Total","327024"
"r_3","2022","num","BG41","2","1","Total","161932"
"r_3","2022","num","BG41","2","2","Total","165092"
"r_3","2022","num","BG41","0","0","0","18641"
"r_3","2022","num","BG41","0","1","0","9517"
"r_3","2022","num","BG41","0","2","0","9124"
"r_3","2022","num","BG41","1","0","0","16215"
"r_3","2022","num","BG41","1","1","0","8281"
"r_3","2022","num","BG41","1","2","0","7934"
"r_3","2022","num","BG41","2","0","0","2426"
"r_3","2022","num","BG41","2","1","0","1236"
"r_3","2022","num","BG41","2","2","0","1190"
"r_3","2022","num","BG41","0","0","1 - 4","75483"
"r_3","2022","num","BG41","0","1","1 - 4","38795"
