RevisionColumn,EKATTE,Units,Edu_schYear,ValueColumn
"r_1","SFO16","num","2014/2015","134"
"r_1","SFO17","num","2000/2001","556"
"r_1","SFO17","num","2001/2002","491"
"r_1","SFO17","num","2002/2003","498"
"r_1","SFO17","num","2003/2004","483"
"r_1","SFO17","num","2004/2005","520"
"r_1","SFO17","num","2005/2006","578"
"r_1","SFO17","num","2006/2007","615"
"r_1","SFO17","num","2007/2008","656"
"r_1","SFO17","num","2008/2009","735"
"r_1","SFO17","num","2009/2010","733"
"r_1","SFO17","num","2010/2011","758"
"r_1","SFO17","num","2011/2012","795"
"r_1","SFO17","num","2012/2013","857"
"r_1","SFO17","num","2013/2014","857"
"r_1","SFO17","num","2014/2015","799"
"r_1","SFO18","num","2000/2001","390"
"r_1","SFO18","num","2001/2002","408"
"r_1","SFO18","num","2002/2003","372"
"r_1","SFO18","num","2003/2004","387"
"r_1","SFO18","num","2004/2005","368"
"r_1","SFO18","num","2005/2006","365"
"r_1","SFO18","num","2006/2007","364"
"r_1","SFO18","num","2007/2008","369"
"r_1","SFO18","num","2008/2009","355"
"r_1","SFO18","num","2009/2010","356"
"r_1","SFO18","num","2010/2011","384"
"r_1","SFO18","num","2011/2012","403"
"r_1","SFO18","num","2012/2013","424"
"r_1","SFO18","num","2013/2014","423"
"r_1","SFO18","num","2014/2015","407"
"r_1","SFO47","num","2000/2001","262"
"r_1","SFO47","num","2001/2002","265"
"r_1","SFO47","num","2002/2003","255"
"r_1","SFO47","num","2003/2004","251"
"r_1","SFO47","num","2004/2005","223"
"r_1","SFO47","num","2005/2006","211"
"r_1","SFO47","num","2006/2007","207"
"r_1","SFO47","num","2007/2008","215"
"r_1","SFO47","num","2008/2009","192"
"r_1","SFO47","num","2009/2010","199"
"r_1","SFO47","num","2010/2011","202"
"r_1","SFO47","num","2011/2012","209"
"r_1","SFO47","num","2012/2013","223"
"r_1","SFO47","num","2013/2014","194"
"r_1","SFO47","num","2014/2015","200"
"r_1","SFO20","num","2000/2001","538"
"r_1","SFO20","num","2001/2002","507"
"r_1","SFO20","num","2002/2003","515"
"r_1","SFO20","num","2003/2004","520"
"r_1","SFO20","num","2004/2005","535"
"r_1","SFO20","num","2005/2006","484"
"r_1","SFO20","num","2006/2007","547"
"r_1","SFO20","num","2007/2008","526"
"r_1","SFO20","num","2008/2009","552"
"r_1","SFO20","num","2009/2010","563"
"r_1","SFO20","num","2010/2011","559"
"r_1","SFO20","num","2011/2012","613"
"r_1","SFO20","num","2012/2013","559"
"r_1","SFO20","num","2013/2014","619"
"r_1","SFO20","num","2014/2015","555"
"r_1","SFO24","num","2000/2001","82"
"r_1","SFO24","num","2001/2002","91"
"r_1","SFO24","num","2002/2003","88"
"r_1","SFO24","num","2003/2004","80"
"r_1","SFO24","num","2004/2005","80"
"r_1","SFO24","num","2005/2006","80"
"r_1","SFO24","num","2006/2007","80"
"r_1","SFO24","num","2007/2008","79"
"r_1","SFO24","num","2008/2009","80"
"r_1","SFO24","num","2009/2010","88"
"r_1","SFO24","num","2010/2011","83"
"r_1","SFO24","num","2011/2012","72"
"r_1","SFO24","num","2012/2013","75"
"r_1","SFO24","num","2013/2014","70"
"r_1","SFO24","num","2014/2015","70"
"r_1","SFO25","num","2000/2001","320"
"r_1","SFO25","num","2001/2002","319"
"r_1","SFO25","num","2002/2003","323"
"r_1","SFO25","num","2003/2004","299"
"r_1","SFO25","num","2004/2005","310"
"r_1","SFO25","num","2005/2006","319"
"r_1","SFO25","num","2006/2007","315"
"r_1","SFO25","num","2007/2008","357"
"r_1","SFO25","num","2008/2009","355"
"r_1","SFO25","num","2009/2010","345"
"r_1","SFO25","num","2010/2011","391"
"r_1","SFO25","num","2011/2012","363"
"r_1","SFO25","num","2012/2013","355"
"r_1","SFO25","num","2013/2014","354"
"r_1","SFO25","num","2014/2015","336"
"r_1","SFO26","num","2000/2001","377"
"r_1","SFO26","num","2001/2002","427"
"r_1","SFO26","num","2002/2003","446"
"r_1","SFO26","num","2003/2004","410"
"r_1","SFO26","num","2004/2005","454"
"r_1","SFO26","num","2005/2006","336"
"r_1","SFO26","num","2006/2007","464"
"r_1","SFO26","num","2007/2008","465"
"r_1","SFO26","num","2008/2009","408"
"r_1","SFO26","num","2009/2010","533"
"r_1","SFO26","num","2010/2011","489"
"r_1","SFO26","num","2011/2012","541"
"r_1","SFO26","num","2012/2013","540"
"r_1","SFO26","num","2013/2014","554"
"r_1","SFO26","num","2014/2015","529"
"r_1","SFO56","num","2000/2001","97"
"r_1","SFO56","num","2001/2002","88"
"r_1","SFO56","num","2002/2003","90"
"r_1","SFO56","num","2003/2004","74"
"r_1","SFO56","num","2004/2005","78"
"r_1","SFO56","num","2005/2006","73"
"r_1","SFO56","num","2006/2007","74"
"r_1","SFO56","num","2007/2008","70"
"r_1","SFO56","num","2008/2009","73"
"r_1","SFO56","num","2009/2010","56"
"r_1","SFO56","num","2010/2011","58"
"r_1","SFO56","num","2011/2012","66"
"r_1","SFO56","num","2012/2013","67"
"r_1","SFO56","num","2013/2014","76"
"r_1","SFO56","num","2014/2015","67"
"r_1","SFO55","num","2000/2001","378"
"r_1","SFO55","num","2001/2002","363"
"r_1","SFO55","num","2002/2003","358"
"r_1","SFO55","num","2003/2004","345"
"r_1","SFO55","num","2004/2005","339"
"r_1","SFO55","num","2005/2006","311"
"r_1","SFO55","num","2006/2007","318"
"r_1","SFO55","num","2007/2008","319"
"r_1","SFO55","num","2008/2009","311"
"r_1","SFO55","num","2009/2010","280"
"r_1","SFO55","num","2010/2011","277"
"r_1","SFO55","num","2011/2012","277"
"r_1","SFO55","num","2012/2013","287"
"r_1","SFO55","num","2013/2014","267"
"r_1","SFO55","num","2014/2015","276"
"r_1","SFO34","num","2000/2001","251"
"r_1","SFO34","num","2001/2002","240"
"r_1","SFO34","num","2002/2003","254"
"r_1","SFO34","num","2003/2004","243"
"r_1","SFO34","num","2004/2005","248"
"r_1","SFO34","num","2005/2006","246"
"r_1","SFO34","num","2006/2007","240"
"r_1","SFO34","num","2007/2008","247"
"r_1","SFO34","num","2008/2009","247"
"r_1","SFO34","num","2009/2010","253"
"r_1","SFO34","num","2010/2011","259"
"r_1","SFO34","num","2011/2012","273"
"r_1","SFO34","num","2012/2013","308"
"r_1","SFO34","num","2013/2014","328"
"r_1","SFO34","num","2014/2015","295"
"r_1","SFO39","num","2000/2001","986"
"r_1","SFO39","num","2001/2002","961"
"r_1","SFO39","num","2002/2003","1017"
"r_1","SFO39","num","2003/2004","1009"
"r_1","SFO39","num","2004/2005","1023"
"r_1","SFO39","num","2005/2006","945"
"r_1","SFO39","num","2006/2007","921"
"r_1","SFO39","num","2007/2008","925"
"r_1","SFO39","num","2008/2009","994"
"r_1","SFO39","num","2009/2010","1015"
"r_1","SFO39","num","2010/2011","1042"
"r_1","SFO39","num","2011/2012","1016"
"r_1","SFO39","num","2012/2013","999"
"r_1","SFO39","num","2013/2014","1039"
"r_1","SFO39","num","2014/2015","1053"
"r_1","SFO43","num","2000/2001","493"
"r_1","SFO43","num","2001/2002","464"
"r_1","SFO43","num","2002/2003","478"
"r_1","SFO43","num","2003/2004","489"
"r_1","SFO43","num","2004/2005","470"
"r_1","SFO43","num","2005/2006","455"
"r_1","SFO43","num","2006/2007","432"
"r_1","SFO43","num","2007/2008","422"
"r_1","SFO43","num","2008/2009","430"
"r_1","SFO43","num","2009/2010","422"
"r_1","SFO43","num","2010/2011","462"
"r_1","SFO43","num","2011/2012","482"
"r_1","SFO43","num","2012/2013","512"
"r_1","SFO43","num","2013/2014","495"
"r_1","SFO43","num","2014/2015","477"
"r_1","SFO45","num","2000/2001","130"
"r_1","SFO45","num","2001/2002","128"
"r_1","SFO45","num","2002/2003","122"
"r_1","SFO45","num","2003/2004","157"
"r_1","SFO45","num","2004/2005","157"
"r_1","SFO45","num","2005/2006","182"
"r_1","SFO45","num","2006/2007","173"
"r_1","SFO45","num","2007/2008","179"
"r_1","SFO45","num","2008/2009","208"
"r_1","SFO45","num","2009/2010","256"
"r_1","SFO45","num","2010/2011","242"
"r_1","SFO45","num","2011/2012","228"
"r_1","SFO45","num","2012/2013","257"
"r_1","SFO45","num","2013/2014","301"
"r_1","SFO45","num","2014/2015","288"
"r_1","SFO57","num","2000/2001","35"
"r_1","SFO57","num","2001/2002","34"
"r_1","SFO57","num","2002/2003","34"
"r_1","SFO57","num","2003/2004","28"
"r_1","SFO57","num","2004/2005","29"
"r_1","SFO57","num","2005/2006","31"
"r_1","SFO57","num","2006/2007","34"
"r_1","SFO57","num","2007/2008","33"
"r_1","SFO57","num","2008/2009","40"
"r_1","SFO57","num","2009/2010","35"
"r_1","SFO57","num","2010/2011","37"
"r_1","SFO57","num","2011/2012","38"
"r_1","SFO57","num","2012/2013","37"
"r_1","SFO57","num","2013/2014","28"
"r_1","SFO57","num","2014/2015","32"
"r_1","SFO58","num","2000/2001","75"
"r_1","SFO58","num","2001/2002","84"
"r_1","SFO58","num","2002/2003","81"
"r_1","SFO58","num","2003/2004","71"
"r_1","SFO58","num","2004/2005","60"
"r_1","SFO58","num","2005/2006","72"
"r_1","SFO58","num","2006/2007","56"
"r_1","SFO58","num","2007/2008","60"
"r_1","SFO58","num","2008/2009","60"
"r_1","SFO58","num","2009/2010","80"
"r_1","SFO58","num","2010/2011","93"
"r_1","SFO58","num","2011/2012","88"
"r_1","SFO58","num","2012/2013","82"
"r_1","SFO58","num","2013/2014","90"
"r_1","SFO58","num","2014/2015","67"
"r_1","SOF","num","2000/2001","27994"
"r_1","SOF","num","2001/2002","28425"
"r_1","SOF","num","2002/2003","28907"
"r_1","SOF","num","2003/2004","29317"
"r_1","SOF","num","2004/2005","31095"
"r_1","SOF","num","2005/2006","32057"
"r_1","SOF","num","2006/2007","32467"
"r_1","SOF","num","2007/2008","32748"
"r_1","SOF","num","2008/2009","33933"
"r_1","SOF","num","2009/2010","35866"
"r_1","SOF","num","2010/2011","37420"
"r_1","SOF","num","2011/2012","39213"
"r_1","SOF","num","2012/2013","42003"
"r_1","SOF","num","2013/2014","43265"
"r_1","SOF","num","2014/2015","45408"
"r_1","SOF46","num","2000/2001","27994"
"r_1","SOF46","num","2001/2002","28425"
"r_1","SOF46","num","2002/2003","28907"
"r_1","SOF46","num","2003/2004","29317"
"r_1","SOF46","num","2004/2005","31095"
"r_1","SOF46","num","2005/2006","32057"
"r_1","SOF46","num","2006/2007","32467"
"r_1","SOF46","num","2007/2008","32748"
"r_1","SOF46","num","2008/2009","33933"
"r_1","SOF46","num","2009/2010","35866"
"r_1","SOF46","num","2010/2011","37420"
"r_1","SOF46","num","2011/2012","39213"
"r_1","SOF46","num","2012/2013","42003"
"r_1","SOF46","num","2013/2014","43265"
"r_1","SOF46","num","2014/2015","45408"
"r_1","BG42","num","2000/2001","39285"
"r_1","BG42","num","2001/2002","38968"
"r_1","BG42","num","2002/2003","39001"
"r_1","BG42","num","2003/2004","39092"
"r_1","BG42","num","2004/2005","39547"
"r_1","BG42","num","2005/2006","49335"
"r_1","BG42","num","2006/2007","49122"
"r_1","BG42","num","2007/2008","49142"
"r_1","BG42","num","2008/2009","41042"
"r_1","BG42","num","2009/2010","42245"
"r_1","BG42","num","2010/2011","43763"
"r_1","BG42","num","2011/2012","44767"
"r_1","BG42","num","2012/2013","46193"
"r_1","BG42","num","2013/2014","47881"
"r_1","BG42","num","2014/2015","47434"
"r_1","KRZ","num","2000/2001","4917"
"r_1","KRZ","num","2001/2002","4853"
"r_1","KRZ","num","2002/2003","4734"
"r_1","KRZ","num","2003/2004","4693"
"r_1","KRZ","num","2004/2005","4880"
"r_1","KRZ","num","2005/2006","5058"
"r_1","KRZ","num","2006/2007","4976"
"r_1","KRZ","num","2007/2008","4939"
"r_1","KRZ","num","2008/2009","5032"
"r_1","KRZ","num","2009/2010","4975"
"r_1","KRZ","num","2010/2011","4993"
"r_1","KRZ","num","2011/2012","5002"
"r_1","KRZ","num","2012/2013","5062"
"r_1","KRZ","num","2013/2014","5119"
"r_1","KRZ","num","2014/2015","4901"
"r_1","KRZ02","num","2000/2001","392"
"r_1","KRZ02","num","2001/2002","395"
"r_1","KRZ02","num","2002/2003","351"
"r_1","KRZ02","num","2003/2004","319"
"r_1","KRZ02","num","2004/2005","318"
"r_1","KRZ02","num","2005/2006","335"
"r_1","KRZ02","num","2006/2007","340"
"r_1","KRZ02","num","2007/2008","322"
"r_1","KRZ02","num","2008/2009","347"
"r_1","KRZ02","num","2009/2010","341"
"r_1","KRZ02","num","2010/2011","322"
"r_1","KRZ02","num","2011/2012","319"
"r_1","KRZ02","num","2012/2013","329"
"r_1","KRZ02","num","2013/2014","317"
"r_1","KRZ02","num","2014/2015","292"
"r_1","KRZ08","num","2000/2001","283"
"r_1","KRZ08","num","2001/2002","295"
"r_1","KRZ08","num","2002/2003","264"
"r_1","KRZ08","num","2003/2004","279"
"r_1","KRZ08","num","2004/2005","277"
"r_1","KRZ08","num","2005/2006","285"
"r_1","KRZ08","num","2006/2007","276"
"r_1","KRZ08","num","2007/2008","274"
"r_1","KRZ08","num","2008/2009","301"
"r_1","KRZ08","num","2009/2010","309"
"r_1","KRZ08","num","2010/2011","310"
"r_1","KRZ08","num","2011/2012","288"
"r_1","KRZ08","num","2012/2013","285"
"r_1","KRZ08","num","2013/2014","274"
"r_1","KRZ08","num","2014/2015","258"
"r_1","KRZ14","num","2000/2001","838"
"r_1","KRZ14","num","2001/2002","770"
"r_1","KRZ14","num","2002/2003","766"
"r_1","KRZ14","num","2003/2004","742"
"r_1","KRZ14","num","2004/2005","733"
"r_1","KRZ14","num","2005/2006","746"
"r_1","KRZ14","num","2006/2007","719"
"r_1","KRZ14","num","2007/2008","705"
"r_1","KRZ14","num","2008/2009","710"
"r_1","KRZ14","num","2009/2010","689"
"r_1","KRZ14","num","2010/2011","671"
"r_1","KRZ14","num","2011/2012","626"
"r_1","KRZ14","num","2012/2013","620"
"r_1","KRZ14","num","2013/2014","591"
"r_1","KRZ14","num","2014/2015","567"
"r_1","KRZ15","num","2000/2001","491"
"r_1","KRZ15","num","2001/2002","501"
"r_1","KRZ15","num","2002/2003","467"
"r_1","KRZ15","num","2003/2004","486"
"r_1","KRZ15","num","2004/2005","515"
"r_1","KRZ15","num","2005/2006","530"
"r_1","KRZ15","num","2006/2007","555"
"r_1","KRZ15","num","2007/2008","515"
"r_1","KRZ15","num","2008/2009","512"
"r_1","KRZ15","num","2009/2010","515"
"r_1","KRZ15","num","2010/2011","520"
"r_1","KRZ15","num","2011/2012","565"
"r_1","KRZ15","num","2012/2013","569"
"r_1","KRZ15","num","2013/2014","578"
"r_1","KRZ15","num","2014/2015","545"
"r_1","KRZ16","num","2000/2001","1990"
"r_1","KRZ16","num","2001/2002","2051"
"r_1","KRZ16","num","2002/2003","2085"
"r_1","KRZ16","num","2003/2004","2079"
"r_1","KRZ16","num","2004/2005","2221"
"r_1","KRZ16","num","2005/2006","2347"
"r_1","KRZ16","num","2006/2007","2267"
"r_1","KRZ16","num","2007/2008","2313"
"r_1","KRZ16","num","2008/2009","2278"
"r_1","KRZ16","num","2009/2010","2266"
"r_1","KRZ16","num","2010/2011","2334"
"r_1","KRZ16","num","2011/2012","2373"
"r_1","KRZ16","num","2012/2013","2430"
"r_1","KRZ16","num","2013/2014","2551"
"r_1","KRZ16","num","2014/2015","2510"
"r_1","KRZ21","num","2000/2001","577"
"r_1","KRZ21","num","2001/2002","532"
"r_1","KRZ21","num","2002/2003","506"
"r_1","KRZ21","num","2003/2004","495"
"r_1","KRZ21","num","2004/2005","513"
"r_1","KRZ21","num","2005/2006","507"
"r_1","KRZ21","num","2006/2007","525"
"r_1","KRZ21","num","2007/2008","524"
"r_1","KRZ21","num","2008/2009","559"
"r_1","KRZ21","num","2009/2010","553"
"r_1","KRZ21","num","2010/2011","530"
"r_1","KRZ21","num","2011/2012","520"
"r_1","KRZ21","num","2012/2013","528"
"r_1","KRZ21","num","2013/2014","516"
"r_1","KRZ21","num","2014/2015","464"
"r_1","KRZ35","num","2000/2001","346"
"r_1","KRZ35","num","2001/2002","309"
"r_1","KRZ35","num","2002/2003","295"
"r_1","KRZ35","num","2003/2004","293"
"r_1","KRZ35","num","2004/2005","303"
"r_1","KRZ35","num","2005/2006","308"
"r_1","KRZ35","num","2006/2007","294"
"r_1","KRZ35","num","2007/2008","286"
"r_1","KRZ35","num","2008/2009","325"
"r_1","KRZ35","num","2009/2010","302"
"r_1","KRZ35","num","2010/2011","306"
"r_1","KRZ35","num","2011/2012","311"
"r_1","KRZ35","num","2012/2013","301"
"r_1","KRZ35","num","2013/2014","292"
"r_1","KRZ35","num","2014/2015","265"
"r_1","PAZ","num","2000/2001","7148"
"r_1","PAZ","num","2001/2002","7106"
"r_1","PAZ","num","2002/2003","6820"
"r_1","PAZ","num","2003/2004","6834"
"r_1","PAZ","num","2004/2005","6509"
"r_1","PAZ","num","2005/2006","6861"
"r_1","PAZ","num","2006/2007","6933"
"r_1","PAZ","num","2007/2008","6922"
"r_1","PAZ","num","2008/2009","7148"
"r_1","PAZ","num","2009/2010","7697"
"r_1","PAZ","num","2010/2011","7918"
"r_1","PAZ","num","2011/2012","8173"
"r_1","PAZ","num","2012/2013","8280"
"r_1","PAZ","num","2013/2014","8542"
"r_1","PAZ","num","2014/2015","8585"
"r_1","PAZ03","num","2000/2001","190"
"r_1","PAZ03","num","2001/2002","175"
"r_1","PAZ03","num","2002/2003","173"
"r_1","PAZ03","num","2003/2004","172"
"r_1","PAZ03","num","2004/2005","189"
"r_1","PAZ03","num","2005/2006","199"
"r_1","PAZ03","num","2006/2007","203"
"r_1","PAZ03","num","2007/2008","193"
"r_1","PAZ03","num","2008/2009","196"
"r_1","PAZ03","num","2009/2010","199"
"r_1","PAZ03","num","2010/2011","196"
"r_1","PAZ03","num","2011/2012","178"
"r_1","PAZ03","num","2012/2013","170"
"r_1","PAZ03","num","2013/2014","162"
"r_1","PAZ03","num","2014/2015","158"
"r_1","PAZ04","num","2000/2001","245"
"r_1","PAZ04","num","2001/2002","273"
"r_1","PAZ04","num","2002/2003","224"
"r_1","PAZ04","num","2003/2004","217"
"r_1","PAZ04","num","2004/2005","232"
"r_1","PAZ04","num","2005/2006","240"
"r_1","PAZ04","num","2006/2007","207"
"r_1","PAZ04","num","2007/2008","213"
"r_1","PAZ04","num","2008/2009","200"
"r_1","PAZ04","num","2009/2010","208"
"r_1","PAZ04","num","2010/2011","209"
"r_1","PAZ04","num","2011/2012","220"
"r_1","PAZ04","num","2012/2013","234"
"r_1","PAZ04","num","2013/2014","220"
"r_1","PAZ04","num","2014/2015","215"
"r_1","PAZ06","num","2000/2001","211"
"r_1","PAZ06","num","2001/2002","220"
"r_1","PAZ06","num","2002/2003","205"
"r_1","PAZ06","num","2003/2004","210"
"r_1","PAZ06","num","2004/2005","195"
"r_1","PAZ06","num","2005/2006","209"
"r_1","PAZ06","num","2006/2007","205"
"r_1","PAZ06","num","2007/2008","198"
"r_1","PAZ06","num","2008/2009","196"
"r_1","PAZ06","num","2009/2010","255"
"r_1","PAZ06","num","2010/2011","272"
"r_1","PAZ06","num","2011/2012","310"
"r_1","PAZ06","num","2012/2013","300"
"r_1","PAZ06","num","2013/2014","311"
"r_1","PAZ06","num","2014/2015","309"
"r_1","PAZ08","num","2000/2001","1091"
"r_1","PAZ08","num","2001/2002","1012"
"r_1","PAZ08","num","2002/2003","1027"
"r_1","PAZ08","num","2003/2004","1074"
"r_1","PAZ08","num","2004/2005","1106"
"r_1","PAZ08","num","2005/2006","1213"
"r_1","PAZ08","num","2006/2007","1180"
"r_1","PAZ08","num","2007/2008","1159"
"r_1","PAZ08","num","2008/2009","1254"
"r_1","PAZ08","num","2009/2010","1270"
"r_1","PAZ08","num","2010/2011","1318"
"r_1","PAZ08","num","2011/2012","1326"
"r_1","PAZ08","num","2012/2013","1250"
"r_1","PAZ08","num","2013/2014","1381"
"r_1","PAZ08","num","2014/2015","1366"
"r_1","PAZ14","num","2000/2001","143"
"r_1","PAZ14","num","2001/2002","143"
"r_1","PAZ14","num","2002/2003","148"
"r_1","PAZ14","num","2003/2004","139"
"r_1","PAZ14","num","2004/2005","115"
"r_1","PAZ14","num","2005/2006","103"
"r_1","PAZ14","num","2006/2007","117"
"r_1","PAZ14","num","2007/2008","134"
"r_1","PAZ14","num","2008/2009","132"
"r_1","PAZ14","num","2009/2010","123"
"r_1","PAZ14","num","2010/2011","118"
"r_1","PAZ14","num","2011/2012","138"
"r_1","PAZ14","num","2012/2013","134"
"r_1","PAZ14","num","2013/2014","133"
"r_1","PAZ14","num","2014/2015","129"
"r_1","PAZ19","num","2000/2001","2696"
"r_1","PAZ19","num","2001/2002","2746"
"r_1","PAZ19","num","2002/2003","2554"
"r_1","PAZ19","num","2003/2004","2565"
"r_1","PAZ19","num","2004/2005","2434"
"r_1","PAZ19","num","2005/2006","2476"
"r_1","PAZ19","num","2006/2007","2597"
"r_1","PAZ19","num","2007/2008","2644"
"r_1","PAZ19","num","2008/2009","2698"
"r_1","PAZ19","num","2009/2010","3152"
"r_1","PAZ19","num","2010/2011","3303"
"r_1","PAZ19","num","2011/2012","3460"
"r_1","PAZ19","num","2012/2013","3594"
"r_1","PAZ19","num","2013/2014","3616"
"r_1","PAZ19","num","2014/2015","3735"
"r_1","PAZ20","num","2000/2001","834"
"r_1","PAZ20","num","2001/2002","833"
"r_1","PAZ20","num","2002/2003","821"
"r_1","PAZ20","num","2003/2004","794"
"r_1","PAZ20","num","2004/2005","734"
"r_1","PAZ20","num","2005/2006","801"
"r_1","PAZ20","num","2006/2007","768"
"r_1","PAZ20","num","2007/2008","711"
"r_1","PAZ20","num","2008/2009","713"
"r_1","PAZ20","num","2009/2010","721"
"r_1","PAZ20","num","2010/2011","733"
"r_1","PAZ20","num","2011/2012","753"
"r_1","PAZ20","num","2012/2013","742"
"r_1","PAZ20","num","2013/2014","768"
"r_1","PAZ20","num","2014/2015","734"
"r_1","PAZ21","num","2000/2001","460"
"r_1","PAZ21","num","2001/2002","444"
"r_1","PAZ21","num","2002/2003","432"
"r_1","PAZ21","num","2003/2004","450"
"r_1","PAZ21","num","2004/2005","403"
"r_1","PAZ21","num","2005/2006","435"
"r_1","PAZ21","num","2006/2007","489"
"r_1","PAZ21","num","2007/2008","509"
"r_1","PAZ21","num","2008/2009","531"
"r_1","PAZ21","num","2009/2010","544"
"r_1","PAZ21","num","2010/2011","560"
"r_1","PAZ21","num","2011/2012","573"
"r_1","PAZ21","num","2012/2013","608"
"r_1","PAZ21","num","2013/2014","600"
"r_1","PAZ21","num","2014/2015","596"
"r_1","PAZ24","num","2000/2001","513"
"r_1","PAZ24","num","2001/2002","495"
"r_1","PAZ24","num","2002/2003","452"
"r_1","PAZ24","num","2003/2004","450"
"r_1","PAZ24","num","2004/2005","463"
"r_1","PAZ24","num","2005/2006","498"
"r_1","PAZ24","num","2006/2007","493"
"r_1","PAZ24","num","2007/2008","500"
"r_1","PAZ24","num","2008/2009","516"
"r_1","PAZ24","num","2009/2010","511"
"r_1","PAZ24","num","2010/2011","497"
"r_1","PAZ24","num","2011/2012","509"
"r_1","PAZ24","num","2012/2013","518"
"r_1","PAZ24","num","2013/2014","562"
"r_1","PAZ24","num","2014/2015","559"
"r_1","PAZ29","num","2000/2001","680"
"r_1","PAZ29","num","2001/2002","677"
"r_1","PAZ29","num","2002/2003","696"
"r_1","PAZ29","num","2003/2004","673"
"r_1","PAZ29","num","2004/2005","546"
"r_1","PAZ29","num","2005/2006","582"
"r_1","PAZ29","num","2006/2007","579"
"r_1","PAZ29","num","2007/2008","565"
"r_1","PAZ29","num","2008/2009","617"
"r_1","PAZ29","num","2009/2010","617"
"r_1","PAZ29","num","2010/2011","611"
"r_1","PAZ29","num","2011/2012","603"
"r_1","PAZ29","num","2012/2013","600"
"r_1","PAZ29","num","2013/2014","662"
"r_1","PAZ29","num","2014/2015","667"
"r_1","PAZ32","num","2000/2001","85"
"r_1","PAZ32","num","2001/2002","88"
"r_1","PAZ32","num","2002/2003","88"
"r_1","PAZ32","num","2003/2004","90"
"r_1","PAZ32","num","2004/2005","92"
"r_1","PAZ32","num","2005/2006","105"
"r_1","PAZ32","num","2006/2007","95"
"r_1","PAZ32","num","2007/2008","96"
"r_1","PAZ32","num","2008/2009","95"
"r_1","PAZ32","num","2009/2010","97"
"r_1","PAZ32","num","2010/2011","101"
"r_1","PAZ32","num","2011/2012","103"
"r_1","PAZ32","num","2012/2013","130"
"r_1","PAZ32","num","2013/2014","127"
"r_1","PAZ32","num","2014/2015","117"
"r_1","PDV","num","2000/2001","17551"
"r_1","PDV","num","2001/2002","17545"
"r_1","PDV","num","2002/2003","17722"
"r_1","PDV","num","2003/2004","17838"
"r_1","PDV","num","2004/2005","18207"
"r_1","PDV","num","2005/2006","18166"
"r_1","PDV","num","2006/2007","18249"
"r_1","PDV","num","2007/2008","18116"
"r_1","PDV","num","2008/2009","18871"
"r_1","PDV","num","2009/2010","19411"
"r_1","PDV","num","2010/2011","20458"
"r_1","PDV","num","2011/2012","21064"
"r_1","PDV","num","2012/2013","21909"
"r_1","PDV","num","2013/2014","23072"
"r_1","PDV","num","2014/2015","23145"
"r_1","PDV01","num","2000/2001","1884"
"r_1","PDV01","num","2001/2002","1877"
"r_1","PDV01","num","2002/2003","1963"
"r_1","PDV01","num","2003/2004","1866"
"r_1","PDV01","num","2004/2005","1907"
"r_1","PDV01","num","2005/2006","1869"
"r_1","PDV01","num","2006/2007","1893"
"r_1","PDV01","num","2007/2008","1873"
"r_1","PDV01","num","2008/2009","1937"
"r_1","PDV01","num","2009/2010","1934"
"r_1","PDV01","num","2010/2011","2016"
"r_1","PDV01","num","2011/2012","2073"
"r_1","PDV01","num","2012/2013","2070"
"r_1","PDV01","num","2013/2014","2106"
"r_1","PDV01","num","2014/2015","2111"
"r_1","PDV07","num","2000/2001","120"
"r_1","PDV07","num","2001/2002","181"
"r_1","PDV07","num","2002/2003","147"
"r_1","PDV07","num","2003/2004","132"
"r_1","PDV07","num","2004/2005","128"
"r_1","PDV07","num","2005/2006","126"
"r_1","PDV07","num","2006/2007","122"
"r_1","PDV07","num","2007/2008","131"
"r_1","PDV07","num","2008/2009","135"
"r_1","PDV07","num","2009/2010","143"
"r_1","PDV07","num","2010/2011","139"
"r_1","PDV07","num","2011/2012","156"
"r_1","PDV07","num","2012/2013","153"
"r_1","PDV07","num","2013/2014","171"
"r_1","PDV07","num","2014/2015","156"
"r_1","PDV12","num","2000/2001","278"
"r_1","PDV12","num","2001/2002","277"
"r_1","PDV12","num","2002/2003","293"
"r_1","PDV12","num","2003/2004","311"
"r_1","PDV12","num","2004/2005","310"
"r_1","PDV12","num","2005/2006","283"
"r_1","PDV12","num","2006/2007","281"
"r_1","PDV12","num","2007/2008","289"
"r_1","PDV12","num","2008/2009","283"
"r_1","PDV12","num","2009/2010","289"
"r_1","PDV12","num","2010/2011","276"
"r_1","PDV12","num","2011/2012","278"
"r_1","PDV12","num","2012/2013","291"
"r_1","PDV12","num","2013/2014","293"
"r_1","PDV12","num","2014/2015","296"
"r_1","PDV13","num","2000/2001","1638"
"r_1","PDV13","num","2001/2002","1631"
"r_1","PDV13","num","2002/2003","1635"
"r_1","PDV13","num","2003/2004","1307"
"r_1","PDV13","num","2004/2005","1365"
"r_1","PDV13","num","2005/2006","1365"
"r_1","PDV13","num","2006/2007","1382"
"r_1","PDV13","num","2007/2008","1396"
"r_1","PDV13","num","2008/2009","1380"
"r_1","PDV13","num","2009/2010","1320"
"r_1","PDV13","num","2010/2011","1334"
"r_1","PDV13","num","2011/2012","1346"
"r_1","PDV13","num","2012/2013","1454"
"r_1","PDV13","num","2013/2014","1643"
"r_1","PDV13","num","2014/2015","1621"
