RevisionColumn,NUTS,SILC_Median,SILC_HHType,Units,periods,ValueColumn
"r_7","BG414","1","2","BGN_fig","2017","6161"
"r_7","BG414","2","1","BGN_fig","2017","3667"
"r_7","BG414","2","2","BGN_fig","2017","7701"
"r_7","BG414","3","1","BGN_fig","2017","4401"
"r_7","BG414","3","2","BGN_fig","2017","9241"
"r_7","BG414","4","1","BGN_fig","2017","5134"
"r_7","BG414","4","2","BGN_fig","2017","10782"
"r_7","BG412","1","1","BGN_fig","2017","2775"
"r_7","BG412","1","2","BGN_fig","2017","5827"
"r_7","BG412","2","1","BGN_fig","2017","3469"
"r_7","BG412","2","2","BGN_fig","2017","7284"
"r_7","BG412","3","1","BGN_fig","2017","4162"
"r_7","BG412","3","2","BGN_fig","2017","8741"
"r_7","BG412","4","1","BGN_fig","2017","4856"
"r_7","BG412","4","2","BGN_fig","2017","10198"
"r_7","BG411","1","1","BGN_fig","2017","4084"
"r_7","BG411","1","2","BGN_fig","2017","8576"
"r_7","BG411","2","1","BGN_fig","2017","5105"
"r_7","BG411","2","2","BGN_fig","2017","10720"
"r_7","BG411","3","1","BGN_fig","2017","6126"
"r_7","BG411","3","2","BGN_fig","2017","12864"
"r_7","BG411","4","1","BGN_fig","2017","7147"
"r_7","BG411","4","2","BGN_fig","2017","15008"
"r_7","BG42","1","1","Euro","2017","1249"
"r_7","BG42","1","2","Euro","2017","2623"
"r_7","BG42","2","1","Euro","2017","1561"
"r_7","BG42","2","2","Euro","2017","3279"
"r_7","BG42","3","1","Euro","2017","1874"
"r_7","BG42","3","2","Euro","2017","3935"
"r_7","BG42","4","1","Euro","2017","2186"
"r_7","BG42","4","2","Euro","2017","4590"
"r_7","BG42","1","1","BGN_fig","2017","2443"
"r_7","BG42","1","2","BGN_fig","2017","5130"
"r_7","BG42","2","1","BGN_fig","2017","3054"
"r_7","BG42","2","2","BGN_fig","2017","6413"
"r_7","BG42","3","1","BGN_fig","2017","3664"
"r_7","BG42","3","2","BGN_fig","2017","7695"
"r_7","BG42","4","1","BGN_fig","2017","4275"
"r_7","BG42","4","2","BGN_fig","2017","8978"
"r_7","BG425","1","1","BGN_fig","2017","2304"
"r_7","BG425","1","2","BGN_fig","2017","4838"
"r_7","BG425","2","1","BGN_fig","2017","2880"
"r_7","BG425","2","2","BGN_fig","2017","6048"
"r_7","BG425","3","1","BGN_fig","2017","3456"
"r_7","BG425","3","2","BGN_fig","2017","7258"
"r_7","BG425","4","1","BGN_fig","2017","4032"
"r_7","BG425","4","2","BGN_fig","2017","8467"
"r_7","BG423","1","1","BGN_fig","2017","1875"
"r_7","BG423","1","2","BGN_fig","2017","3937"
"r_7","BG423","2","1","BGN_fig","2017","2344"
"r_7","BG423","2","2","BGN_fig","2017","4922"
"r_7","BG423","3","1","BGN_fig","2017","2812"
"r_7","BG423","3","2","BGN_fig","2017","5906"
"r_7","BG423","4","1","BGN_fig","2017","3281"
"r_7","BG423","4","2","BGN_fig","2017","6890"
"r_7","BG421","1","1","BGN_fig","2017","2739"
"r_7","BG421","1","2","BGN_fig","2017","5752"
"r_7","BG421","2","1","BGN_fig","2017","3424"
"r_7","BG421","2","2","BGN_fig","2017","7190"
"r_7","BG421","3","1","BGN_fig","2017","4108"
"r_7","BG421","3","2","BGN_fig","2017","8628"
"r_7","BG421","4","1","BGN_fig","2017","4793"
"r_7","BG421","4","2","BGN_fig","2017","10066"
"r_7","BG424","1","1","BGN_fig","2017","2480"
"r_7","BG424","1","2","BGN_fig","2017","5207"
"r_7","BG424","2","1","BGN_fig","2017","3100"
"r_7","BG424","2","2","BGN_fig","2017","6509"
"r_7","BG424","3","1","BGN_fig","2017","3719"
"r_7","BG424","3","2","BGN_fig","2017","7811"
"r_7","BG424","4","1","BGN_fig","2017","4339"
"r_7","BG424","4","2","BGN_fig","2017","9113"
"r_7","BG422","1","1","BGN_fig","2017","2093"
"r_7","BG422","1","2","BGN_fig","2017","4396"
"r_7","BG422","2","1","BGN_fig","2017","2617"
"r_7","BG422","2","2","BGN_fig","2017","5495"
"r_7","BG422","3","1","BGN_fig","2017","3140"
"r_7","BG422","3","2","BGN_fig","2017","6594"
"r_7","BG422","4","1","BGN_fig","2017","3663"
"r_7","BG422","4","2","BGN_fig","2017","7693"
"r_8","BG","3","1","Euro","2018","2154"
"r_8","BG","3","2","Euro","2018","4524"
"r_8","BG","3","1","BGN_fig","2018","4213"
"r_8","BG","3","2","BGN_fig","2018","8848"
"r_8","BG","3","1","PPP_fig","2018","4343"
"r_8","BG","3","2","PPP_fig","2018","9121"
"r_8","BG","1","1","Euro","2018","1436"
"r_8","BG","1","2","Euro","2018","3016"
"r_8","BG","2","1","Euro","2018","1795"
"r_8","BG","2","2","Euro","2018","3770"
"r_8","BG","4","1","Euro","2018","2514"
"r_8","BG","4","2","Euro","2018","5278"
"r_8","BG","1","1","BGN_fig","2018","2809"
"r_8","BG","1","2","BGN_fig","2018","5899"
"r_8","BG","2","1","BGN_fig","2018","3511"
"r_8","BG","2","2","BGN_fig","2018","7373"
"r_8","BG","4","1","BGN_fig","2018","4916"
"r_8","BG","4","2","BGN_fig","2018","10323"
"r_8","BG31","1","1","Euro","2018","1124"
"r_8","BG31","1","2","Euro","2018","2360"
"r_8","BG31","2","1","Euro","2018","1405"
"r_8","BG31","2","2","Euro","2018","2950"
"r_8","BG31","3","1","Euro","2018","1686"
"r_8","BG31","3","2","Euro","2018","3540"
"r_8","BG31","4","1","Euro","2018","1967"
"r_8","BG31","4","2","Euro","2018","4130"
"r_8","BG31","1","1","BGN_fig","2018","2198"
"r_8","BG31","1","2","BGN_fig","2018","4616"
"r_8","BG31","2","1","BGN_fig","2018","2748"
"r_8","BG31","2","2","BGN_fig","2018","5770"
"r_8","BG31","3","1","BGN_fig","2018","3297"
"r_8","BG31","3","2","BGN_fig","2018","6924"
"r_8","BG31","4","1","BGN_fig","2018","3847"
"r_8","BG31","4","2","BGN_fig","2018","8078"
"r_8","BG311","1","1","BGN_fig","2018","2016"
"r_8","BG311","1","2","BGN_fig","2018","4234"
"r_8","BG311","2","1","BGN_fig","2018","2520"
"r_8","BG311","2","2","BGN_fig","2018","5293"
"r_8","BG311","3","1","BGN_fig","2018","3024"
"r_8","BG311","3","2","BGN_fig","2018","6351"
"r_8","BG311","4","1","BGN_fig","2018","3529"
"r_8","BG311","4","2","BGN_fig","2018","7410"
"r_8","BG313","1","1","BGN_fig","2018","2198"
"r_8","BG313","1","2","BGN_fig","2018","4616"
"r_8","BG313","2","1","BGN_fig","2018","2748"
"r_8","BG313","2","2","BGN_fig","2018","5770"
"r_8","BG313","3","1","BGN_fig","2018","3297"
"r_8","BG313","3","2","BGN_fig","2018","6924"
"r_8","BG313","4","1","BGN_fig","2018","3847"
"r_8","BG313","4","2","BGN_fig","2018","8078"
"r_8","BG315","1","1","BGN_fig","2018","2114"
"r_8","BG315","1","2","BGN_fig","2018","4440"
"r_8","BG315","2","1","BGN_fig","2018","2643"
"r_8","BG315","2","2","BGN_fig","2018","5550"
"r_8","BG315","3","1","BGN_fig","2018","3172"
"r_8","BG315","3","2","BGN_fig","2018","6661"
"r_8","BG315","4","1","BGN_fig","2018","3700"
"r_8","BG315","4","2","BGN_fig","2018","7771"
"r_8","BG312","1","1","BGN_fig","2018","1918"
"r_8","BG312","1","2","BGN_fig","2018","4028"
"r_8","BG312","2","1","BGN_fig","2018","2398"
"r_8","BG312","2","2","BGN_fig","2018","5035"
"r_8","BG312","3","1","BGN_fig","2018","2877"
"r_8","BG312","3","2","BGN_fig","2018","6042"
"r_8","BG312","4","1","BGN_fig","2018","3357"
"r_8","BG312","4","2","BGN_fig","2018","7049"
"r_8","BG314","1","1","BGN_fig","2018","2605"
"r_8","BG314","1","2","BGN_fig","2018","5471"
"r_8","BG314","2","1","BGN_fig","2018","3257"
"r_8","BG314","2","2","BGN_fig","2018","6839"
"r_8","BG314","3","1","BGN_fig","2018","3908"
"r_8","BG314","3","2","BGN_fig","2018","8207"
"r_8","BG314","4","1","BGN_fig","2018","4560"
"r_8","BG314","4","2","BGN_fig","2018","9575"
"r_8","BG32","1","1","Euro","2018","1357"
"r_8","BG32","1","2","Euro","2018","2850"
"r_8","BG32","2","1","Euro","2018","1696"
"r_8","BG32","2","2","Euro","2018","3563"
"r_8","BG32","3","1","Euro","2018","2036"
"r_8","BG32","3","2","Euro","2018","4275"
"r_8","BG32","4","1","Euro","2018","2375"
"r_8","BG32","4","2","Euro","2018","4988"
"r_8","BG32","1","1","BGN_fig","2018","2654"
"r_8","BG32","1","2","BGN_fig","2018","5574"
"r_8","BG32","2","1","BGN_fig","2018","3318"
"r_8","BG32","2","2","BGN_fig","2018","6968"
"r_8","BG32","3","1","BGN_fig","2018","3982"
"r_8","BG32","3","2","BGN_fig","2018","8362"
"r_8","BG32","4","1","BGN_fig","2018","4645"
"r_8","BG32","4","2","BGN_fig","2018","9755"
"r_8","BG321","1","1","BGN_fig","2018","2712"
"r_8","BG321","1","2","BGN_fig","2018","5695"
"r_8","BG321","2","1","BGN_fig","2018","3390"
"r_8","BG321","2","2","BGN_fig","2018","7118"
"r_8","BG321","3","1","BGN_fig","2018","4068"
"r_8","BG321","3","2","BGN_fig","2018","8542"
"r_8","BG321","4","1","BGN_fig","2018","4745"
"r_8","BG321","4","2","BGN_fig","2018","9966"
"r_8","BG322","1","1","BGN_fig","2018","2864"
"r_8","BG322","1","2","BGN_fig","2018","6014"
"r_8","BG322","2","1","BGN_fig","2018","3580"
"r_8","BG322","2","2","BGN_fig","2018","7517"
"r_8","BG322","3","1","BGN_fig","2018","4296"
"r_8","BG322","3","2","BGN_fig","2018","9021"
"r_8","BG322","4","1","BGN_fig","2018","5012"
"r_8","BG322","4","2","BGN_fig","2018","10524"
"r_8","BG324","1","1","BGN_fig","2018","2125"
"r_8","BG324","1","2","BGN_fig","2018","4462"
"r_8","BG324","2","1","BGN_fig","2018","2656"
"r_8","BG324","2","2","BGN_fig","2018","5577"
"r_8","BG324","3","1","BGN_fig","2018","3187"
"r_8","BG324","3","2","BGN_fig","2018","6693"
"r_8","BG324","4","1","BGN_fig","2018","3718"
"r_8","BG324","4","2","BGN_fig","2018","7808"
"r_8","BG323","1","1","BGN_fig","2018","2838"
"r_8","BG323","1","2","BGN_fig","2018","5959"
"r_8","BG323","2","1","BGN_fig","2018","3547"
"r_8","BG323","2","2","BGN_fig","2018","7449"
"r_8","BG323","3","1","BGN_fig","2018","4257"
"r_8","BG323","3","2","BGN_fig","2018","8939"
"r_8","BG323","4","1","BGN_fig","2018","4966"
"r_8","BG323","4","2","BGN_fig","2018","10429"
"r_8","BG325","1","1","BGN_fig","2018","2495"
"r_8","BG325","1","2","BGN_fig","2018","5240"
"r_8","BG325","2","1","BGN_fig","2018","3119"
"r_8","BG325","2","2","BGN_fig","2018","6550"
"r_8","BG325","3","1","BGN_fig","2018","3743"
"r_8","BG325","3","2","BGN_fig","2018","7860"
"r_8","BG325","4","1","BGN_fig","2018","4367"
"r_8","BG325","4","2","BGN_fig","2018","9170"
"r_8","BG33","1","1","Euro","2018","1411"
"r_8","BG33","1","2","Euro","2018","2963"
"r_8","BG33","2","1","Euro","2018","1764"
"r_8","BG33","2","2","Euro","2018","3704"
"r_8","BG33","3","1","Euro","2018","2117"
"r_8","BG33","3","2","Euro","2018","4445"
"r_8","BG33","4","1","Euro","2018","2470"
"r_8","BG33","4","2","Euro","2018","5186"
"r_8","BG33","1","1","BGN_fig","2018","2760"
"r_8","BG33","1","2","BGN_fig","2018","5795"
"r_8","BG33","2","1","BGN_fig","2018","3450"
"r_8","BG33","2","2","BGN_fig","2018","7244"
"r_8","BG33","3","1","BGN_fig","2018","4140"
"r_8","BG33","3","2","BGN_fig","2018","8693"
"r_8","BG33","4","1","BGN_fig","2018","4830"
"r_8","BG33","4","2","BGN_fig","2018","10142"
"r_8","BG331","1","1","BGN_fig","2018","3061"
"r_8","BG331","1","2","BGN_fig","2018","6427"
"r_8","BG331","2","1","BGN_fig","2018","3826"
"r_8","BG331","2","2","BGN_fig","2018","8034"
"r_8","BG331","3","1","BGN_fig","2018","4591"
"r_8","BG331","3","2","BGN_fig","2018","9641"
"r_8","BG331","4","1","BGN_fig","2018","5356"
"r_8","BG331","4","2","BGN_fig","2018","11248"
"r_8","BG332","1","1","BGN_fig","2018","2619"
"r_8","BG332","1","2","BGN_fig","2018","5500"
"r_8","BG332","2","1","BGN_fig","2018","3274"
"r_8","BG332","2","2","BGN_fig","2018","6875"
"r_8","BG332","3","1","BGN_fig","2018","3929"
"r_8","BG332","3","2","BGN_fig","2018","8250"
"r_8","BG332","4","1","BGN_fig","2018","4583"
"r_8","BG332","4","2","BGN_fig","2018","9625"
"r_8","BG334","1","1","BGN_fig","2018","2441"
"r_8","BG334","1","2","BGN_fig","2018","5125"
"r_8","BG334","2","1","BGN_fig","2018","3051"
"r_8","BG334","2","2","BGN_fig","2018","6407"
"r_8","BG334","3","1","BGN_fig","2018","3661"
"r_8","BG334","3","2","BGN_fig","2018","7688"
"r_8","BG334","4","1","BGN_fig","2018","4271"
"r_8","BG334","4","2","BGN_fig","2018","8970"
"r_8","BG333","1","1","BGN_fig","2018","2138"
"r_8","BG333","1","2","BGN_fig","2018","4489"
"r_8","BG333","2","1","BGN_fig","2018","2672"
"r_8","BG333","2","2","BGN_fig","2018","5611"
"r_8","BG333","3","1","BGN_fig","2018","3206"
"r_8","BG333","3","2","BGN_fig","2018","6733"
"r_8","BG333","4","1","BGN_fig","2018","3741"
"r_8","BG333","4","2","BGN_fig","2018","7856"
"r_8","BG34","1","1","Euro","2018","1481"
"r_8","BG34","1","2","Euro","2018","3109"
"r_8","BG34","2","1","Euro","2018","1851"
"r_8","BG34","2","2","Euro","2018","3887"
"r_8","BG34","3","1","Euro","2018","2221"
"r_8","BG34","3","2","Euro","2018","4664"
"r_8","BG34","4","1","Euro","2018","2591"
"r_8","BG34","4","2","Euro","2018","5442"
"r_8","BG34","1","1","BGN_fig","2018","2896"
"r_8","BG34","1","2","BGN_fig","2018","6081"
"r_8","BG34","2","1","BGN_fig","2018","3620"
"r_8","BG34","2","2","BGN_fig","2018","7602"
"r_8","BG34","3","1","BGN_fig","2018","4344"
"r_8","BG34","3","2","BGN_fig","2018","9122"
"r_8","BG34","4","1","BGN_fig","2018","5068"
"r_8","BG34","4","2","BGN_fig","2018","10643"
"r_8","BG341","1","1","BGN_fig","2018","2983"
"r_8","BG341","1","2","BGN_fig","2018","6264"
"r_8","BG341","2","1","BGN_fig","2018","3729"
"r_8","BG341","2","2","BGN_fig","2018","7830"
"r_8","BG341","3","1","BGN_fig","2018","4475"
"r_8","BG341","3","2","BGN_fig","2018","9397"
"r_8","BG341","4","1","BGN_fig","2018","5220"
"r_8","BG341","4","2","BGN_fig","2018","10963"
"r_8","BG342","1","1","BGN_fig","2018","2178"
"r_8","BG342","1","2","BGN_fig","2018","4573"
"r_8","BG342","2","1","BGN_fig","2018","2722"
"r_8","BG342","2","2","BGN_fig","2018","5716"
"r_8","BG342","3","1","BGN_fig","2018","3266"
"r_8","BG342","3","2","BGN_fig","2018","6859"
"r_8","BG342","4","1","BGN_fig","2018","3811"
"r_8","BG342","4","2","BGN_fig","2018","8003"
"r_8","BG344","1","1","BGN_fig","2018","3226"
"r_8","BG344","1","2","BGN_fig","2018","6775"
"r_8","BG344","2","1","BGN_fig","2018","4033"
"r_8","BG344","2","2","BGN_fig","2018","8469"
"r_8","BG344","3","1","BGN_fig","2018","4839"
"r_8","BG344","3","2","BGN_fig","2018","10163"
"r_8","BG344","4","1","BGN_fig","2018","5646"
"r_8","BG344","4","2","BGN_fig","2018","11856"
"r_8","BG343","1","1","BGN_fig","2018","2777"
"r_8","BG343","1","2","BGN_fig","2018","5833"
"r_8","BG343","2","1","BGN_fig","2018","3472"
"r_8","BG343","2","2","BGN_fig","2018","7291"
"r_8","BG343","3","1","BGN_fig","2018","4166"
"r_8","BG343","3","2","BGN_fig","2018","8749"
"r_8","BG343","4","1","BGN_fig","2018","4860"
"r_8","BG343","4","2","BGN_fig","2018","10207"
"r_8","BG41","1","1","Euro","2018","1756"
"r_8","BG41","1","2","Euro","2018","3689"
"r_8","BG41","2","1","Euro","2018","2196"
"r_8","BG41","2","2","Euro","2018","4611"
"r_8","BG41","3","1","Euro","2018","2635"
"r_8","BG41","3","2","Euro","2018","5533"
"r_8","BG41","4","1","Euro","2018","3074"
"r_8","BG41","4","2","Euro","2018","6455"
"r_8","BG41","1","1","BGN_fig","2018","3435"
"r_8","BG41","1","2","BGN_fig","2018","7214"
"r_8","BG41","2","1","BGN_fig","2018","4294"
"r_8","BG41","2","2","BGN_fig","2018","9018"
"r_8","BG41","3","1","BGN_fig","2018","5153"
"r_8","BG41","3","2","BGN_fig","2018","10822"
"r_8","BG41","4","1","BGN_fig","2018","6012"
"r_8","BG41","4","2","BGN_fig","2018","12625"
"r_8","BG413","1","1","BGN_fig","2018","2437"
"r_8","BG413","1","2","BGN_fig","2018","5117"
"r_8","BG413","2","1","BGN_fig","2018","3046"
"r_8","BG413","2","2","BGN_fig","2018","6397"
"r_8","BG413","3","1","BGN_fig","2018","3655"
"r_8","BG413","3","2","BGN_fig","2018","7676"
"r_8","BG413","4","1","BGN_fig","2018","4264"
"r_8","BG413","4","2","BGN_fig","2018","8955"
"r_8","BG415","1","1","BGN_fig","2018","2633"
"r_8","BG415","1","2","BGN_fig","2018","5529"
"r_8","BG415","2","1","BGN_fig","2018","3291"
"r_8","BG415","2","2","BGN_fig","2018","6911"
"r_8","BG415","3","1","BGN_fig","2018","3949"
"r_8","BG415","3","2","BGN_fig","2018","8293"
"r_8","BG415","4","1","BGN_fig","2018","4607"
"r_8","BG415","4","2","BGN_fig","2018","9675"
"r_8","BG414","1","1","BGN_fig","2018","2825"
"r_8","BG414","1","2","BGN_fig","2018","5933"
"r_8","BG414","2","1","BGN_fig","2018","3531"
"r_8","BG414","2","2","BGN_fig","2018","7416"
"r_8","BG414","3","1","BGN_fig","2018","4238"
"r_8","BG414","3","2","BGN_fig","2018","8899"
"r_8","BG414","4","1","BGN_fig","2018","4944"
"r_8","BG414","4","2","BGN_fig","2018","10382"
"r_8","BG412","1","1","BGN_fig","2018","2779"
"r_8","BG412","1","2","BGN_fig","2018","5837"
"r_8","BG412","2","1","BGN_fig","2018","3474"
"r_8","BG412","2","2","BGN_fig","2018","7296"
"r_8","BG412","3","1","BGN_fig","2018","4169"
"r_8","BG412","3","2","BGN_fig","2018","8755"
"r_8","BG412","4","1","BGN_fig","2018","4864"
"r_8","BG412","4","2","BGN_fig","2018","10215"
"r_8","BG411","1","1","BGN_fig","2018","4105"
"r_8","BG411","1","2","BGN_fig","2018","8621"
"r_8","BG411","2","1","BGN_fig","2018","5132"
"r_8","BG411","2","2","BGN_fig","2018","10777"
"r_8","BG411","3","1","BGN_fig","2018","6158"
"r_8","BG411","3","2","BGN_fig","2018","12932"
"r_8","BG411","4","1","BGN_fig","2018","7185"
"r_8","BG411","4","2","BGN_fig","2018","15088"
"r_8","BG42","1","1","Euro","2018","1273"
"r_8","BG42","1","2","Euro","2018","2674"
"r_8","BG42","2","1","Euro","2018","1591"
"r_8","BG42","2","2","Euro","2018","3342"
"r_8","BG42","3","1","Euro","2018","1910"
"r_8","BG42","3","2","Euro","2018","4010"
"r_8","BG42","4","1","Euro","2018","2228"
"r_8","BG42","4","2","Euro","2018","4678"
"r_8","BG42","1","1","BGN_fig","2018","2490"
"r_8","BG42","1","2","BGN_fig","2018","5229"
"r_8","BG42","2","1","BGN_fig","2018","3112"
"r_8","BG42","2","2","BGN_fig","2018","6536"
"r_8","BG42","3","1","BGN_fig","2018","3735"
"r_8","BG42","3","2","BGN_fig","2018","7843"
"r_8","BG42","4","1","BGN_fig","2018","4357"
"r_8","BG42","4","2","BGN_fig","2018","9150"
"r_8","BG425","1","1","BGN_fig","2018","2110"
"r_8","BG425","1","2","BGN_fig","2018","4431"
"r_8","BG425","2","1","BGN_fig","2018","2638"
"r_8","BG425","2","2","BGN_fig","2018","5539"
"r_8","BG425","3","1","BGN_fig","2018","3165"
"r_8","BG425","3","2","BGN_fig","2018","6647"
"r_8","BG425","4","1","BGN_fig","2018","3693"
"r_8","BG425","4","2","BGN_fig","2018","7754"
"r_8","BG423","1","1","BGN_fig","2018","1909"
"r_8","BG423","1","2","BGN_fig","2018","4009"
"r_8","BG423","2","1","BGN_fig","2018","2386"
"r_8","BG423","2","2","BGN_fig","2018","5011"
"r_8","BG423","3","1","BGN_fig","2018","2864"
"r_8","BG423","3","2","BGN_fig","2018","6014"
"r_8","BG423","4","1","BGN_fig","2018","3341"
"r_8","BG423","4","2","BGN_fig","2018","7016"
"r_8","BG421","1","1","BGN_fig","2018","2950"
"r_8","BG421","1","2","BGN_fig","2018","6195"
"r_8","BG421","2","1","BGN_fig","2018","3688"
"r_8","BG421","2","2","BGN_fig","2018","7744"
"r_8","BG421","3","1","BGN_fig","2018","4425"
"r_8","BG421","3","2","BGN_fig","2018","9293"
"r_8","BG421","4","1","BGN_fig","2018","5163"
"r_8","BG421","4","2","BGN_fig","2018","10841"
"r_8","BG424","1","1","BGN_fig","2018","2672"
"r_8","BG424","1","2","BGN_fig","2018","5611"
"r_8","BG424","2","1","BGN_fig","2018","3340"
"r_8","BG424","2","2","BGN_fig","2018","7014"
"r_8","BG424","3","1","BGN_fig","2018","4008"
"r_8","BG424","3","2","BGN_fig","2018","8416"
"r_8","BG424","4","1","BGN_fig","2018","4676"
"r_8","BG424","4","2","BGN_fig","2018","9819"
"r_8","BG422","1","1","BGN_fig","2018","2391"
"r_8","BG422","1","2","BGN_fig","2018","5022"
"r_8","BG422","2","1","BGN_fig","2018","2989"
"r_8","BG422","2","2","BGN_fig","2018","6277"
"r_8","BG422","3","1","BGN_fig","2018","3587"
"r_8","BG422","3","2","BGN_fig","2018","7532"
"r_8","BG422","4","1","BGN_fig","2018","4185"
"r_8","BG422","4","2","BGN_fig","2018","8788"
"r_9","BG","3","1","Euro","2019","2534"
"r_9","BG","3","2","Euro","2019","5322"
"r_9","BG","3","1","BGN_fig","2019","4957"
"r_9","BG","3","2","BGN_fig","2019","10409"
"r_9","BG","3","1","PPP_fig","2019","5022"
"r_9","BG","3","2","PPP_fig","2019","10547"
"r_9","BG","1","1","Euro","2019","1690"
"r_9","BG","1","2","Euro","2019","3548"
"r_9","BG","2","1","Euro","2019","2112"
"r_9","BG","2","2","Euro","2019","4435"
"r_9","BG","4","1","Euro","2019","2957"
"r_9","BG","4","2","Euro","2019","6209"
"r_9","BG","1","1","BGN_fig","2019","3304"
"r_9","BG","1","2","BGN_fig","2019","6939"
"r_9","BG","2","1","BGN_fig","2019","4130"
"r_9","BG","2","2","BGN_fig","2019","8674"
"r_9","BG","4","1","BGN_fig","2019","5783"
"r_9","BG","4","2","BGN_fig","2019","12143"
"r_9","BG31","1","1","Euro","2019","1372"
"r_9","BG31","1","2","Euro","2019","2881"
"r_9","BG31","2","1","Euro","2019","1715"
"r_9","BG31","2","2","Euro","2019","3602"
"r_9","BG31","3","1","Euro","2019","2058"
"r_9","BG31","3","2","Euro","2019","4322"
"r_9","BG31","4","1","Euro","2019","2401"
"r_9","BG31","4","2","Euro","2019","5043"
"r_9","BG31","1","1","BGN_fig","2019","2684"
"r_9","BG31","1","2","BGN_fig","2019","5636"
"r_9","BG31","2","1","BGN_fig","2019","3355"
"r_9","BG31","2","2","BGN_fig","2019","7044"
"r_9","BG31","3","1","BGN_fig","2019","4025"
"r_9","BG31","3","2","BGN_fig","2019","8453"
"r_9","BG31","4","1","BGN_fig","2019","4696"
"r_9","BG31","4","2","BGN_fig","2019","9862"
"r_9","BG311","1","1","BGN_fig","2019","2551"
"r_9","BG311","1","2","BGN_fig","2019","5357"
"r_9","BG311","2","1","BGN_fig","2019","3189"
"r_9","BG311","2","2","BGN_fig","2019","6697"
"r_9","BG311","3","1","BGN_fig","2019","3827"
"r_9","BG311","3","2","BGN_fig","2019","8036"
"r_9","BG311","4","1","BGN_fig","2019","4464"
"r_9","BG311","4","2","BGN_fig","2019","9375"
"r_9","BG313","1","1","BGN_fig","2019","2966"
"r_9","BG313","1","2","BGN_fig","2019","6229"
"r_9","BG313","2","1","BGN_fig","2019","3708"
"r_9","BG313","2","2","BGN_fig","2019","7786"
"r_9","BG313","3","1","BGN_fig","2019","4449"
"r_9","BG313","3","2","BGN_fig","2019","9344"
"r_9","BG313","4","1","BGN_fig","2019","5191"
"r_9","BG313","4","2","BGN_fig","2019","10901"
"r_9","BG315","1","1","BGN_fig","2019","2848"
"r_9","BG315","1","2","BGN_fig","2019","5980"
"r_9","BG315","2","1","BGN_fig","2019","3560"
"r_9","BG315","2","2","BGN_fig","2019","7475"
"r_9","BG315","3","1","BGN_fig","2019","4272"
"r_9","BG315","3","2","BGN_fig","2019","8970"
