RevisionColumn,Age10_LFS,Units,periods,GenderID,ValueColumn
"r_2","25 - 34","1000cp","2011Q1","0","798.8"
"r_2","25 - 34","1000cp","2011Q1","1","448"
"r_2","25 - 34","1000cp","2011Q1","2","350.9"
"r_2","35 - 44","1000cp","2011Q1","0","890.5"
"r_2","35 - 44","1000cp","2011Q1","1","471"
"r_2","35 - 44","1000cp","2011Q1","2","419.5"
"r_2","45 - 54","1000cp","2011Q1","0","821.7"
"r_2","45 - 54","1000cp","2011Q1","1","411.5"
"r_2","45 - 54","1000cp","2011Q1","2","410.2"
"r_2","55 - 64","1000cp","2011Q1","0","517.5"
"r_2","55 - 64","1000cp","2011Q1","1","277.6"
"r_2","55 - 64","1000cp","2011Q1","2","239.9"
"r_2","65+","1000cp","2011Q1","0","39.4"
"r_2","65+","1000cp","2011Q1","1","26.7"
"r_2","65+","1000cp","2011Q1","2","12.8"
"r_2","0","1000cp","2011Q2","0","3318.3"
"r_2","0","1000cp","2011Q2","1","1776.6"
"r_2","0","1000cp","2011Q2","2","1541.7"
"r_2","15 - 64","1000cp","2011Q2","0","3281.4"
"r_2","15 - 64","1000cp","2011Q2","1","1750.7"
"r_2","15 - 64","1000cp","2011Q2","2","1530.7"
"r_2","20 - 64","1000cp","2011Q2","0","3262.4"
"r_2","20 - 64","1000cp","2011Q2","1","1739.7"
"r_2","20 - 64","1000cp","2011Q2","2","1522.7"
"r_2","15 - 29","1000cp","2011Q2","0","605.4"
"r_2","15 - 29","1000cp","2011Q2","1","344.3"
"r_2","15 - 29","1000cp","2011Q2","2","261.1"
"r_2","15 - 24","1000cp","2011Q2","0","245.1"
"r_2","15 - 24","1000cp","2011Q2","1","144.8"
"r_2","15 - 24","1000cp","2011Q2","2","100.3"
"r_2","25 - 34","1000cp","2011Q2","0","787.9"
"r_2","25 - 34","1000cp","2011Q2","1","437.1"
"r_2","25 - 34","1000cp","2011Q2","2","350.8"
"r_2","35 - 44","1000cp","2011Q2","0","898"
"r_2","35 - 44","1000cp","2011Q2","1","470"
"r_2","35 - 44","1000cp","2011Q2","2","428"
"r_2","45 - 54","1000cp","2011Q2","0","826.9"
"r_2","45 - 54","1000cp","2011Q2","1","413.4"
"r_2","45 - 54","1000cp","2011Q2","2","413.4"
"r_2","55 - 64","1000cp","2011Q2","0","523.6"
"r_2","55 - 64","1000cp","2011Q2","1","285.4"
"r_2","55 - 64","1000cp","2011Q2","2","238.2"
"r_2","65+","1000cp","2011Q2","0","36.9"
"r_2","65+","1000cp","2011Q2","1","25.9"
"r_2","65+","1000cp","2011Q2","2","11"
"r_2","0","1000cp","2011Q3","0","3383"
"r_2","0","1000cp","2011Q3","1","1809.6"
"r_2","0","1000cp","2011Q3","2","1573.3"
"r_2","15 - 64","1000cp","2011Q3","0","3342.7"
"r_2","15 - 64","1000cp","2011Q3","1","1782.6"
"r_2","15 - 64","1000cp","2011Q3","2","1560.1"
"r_2","20 - 64","1000cp","2011Q3","0","3315.2"
"r_2","20 - 64","1000cp","2011Q3","1","1765.9"
"r_2","20 - 64","1000cp","2011Q3","2","1549.4"
"r_2","15 - 29","1000cp","2011Q3","0","642.1"
"r_2","15 - 29","1000cp","2011Q3","1","369"
"r_2","15 - 29","1000cp","2011Q3","2","273.1"
"r_2","15 - 24","1000cp","2011Q3","0","271.1"
"r_2","15 - 24","1000cp","2011Q3","1","162"
"r_2","15 - 24","1000cp","2011Q3","2","109.1"
"r_2","25 - 34","1000cp","2011Q3","0","804.2"
"r_2","25 - 34","1000cp","2011Q3","1","446.4"
"r_2","25 - 34","1000cp","2011Q3","2","357.9"
"r_2","35 - 44","1000cp","2011Q3","0","906.4"
"r_2","35 - 44","1000cp","2011Q3","1","472.7"
"r_2","35 - 44","1000cp","2011Q3","2","433.7"
"r_2","45 - 54","1000cp","2011Q3","0","842.9"
"r_2","45 - 54","1000cp","2011Q3","1","422.9"
"r_2","45 - 54","1000cp","2011Q3","2","420"
"r_2","55 - 64","1000cp","2011Q3","0","518.1"
"r_2","55 - 64","1000cp","2011Q3","1","278.6"
"r_2","55 - 64","1000cp","2011Q3","2","239.5"
"r_2","65+","1000cp","2011Q3","0","40.2"
"r_2","65+","1000cp","2011Q3","1","27"
"r_2","65+","1000cp","2011Q3","2","13.2"
"r_2","0","1000cp","2011Q4","0","3358"
"r_2","0","1000cp","2011Q4","1","1785.5"
"r_2","0","1000cp","2011Q4","2","1572.5"
"r_2","15 - 64","1000cp","2011Q4","0","3318.2"
"r_2","15 - 64","1000cp","2011Q4","1","1759.1"
"r_2","15 - 64","1000cp","2011Q4","2","1559.1"
"r_2","20 - 64","1000cp","2011Q4","0","3292.9"
"r_2","20 - 64","1000cp","2011Q4","1","1744.5"
"r_2","20 - 64","1000cp","2011Q4","2","1548.4"
"r_2","15 - 29","1000cp","2011Q4","0","630.2"
"r_2","15 - 29","1000cp","2011Q4","1","357.8"
"r_2","15 - 29","1000cp","2011Q4","2","272.4"
"r_2","15 - 24","1000cp","2011Q4","0","260"
"r_2","15 - 24","1000cp","2011Q4","1","153.7"
"r_2","15 - 24","1000cp","2011Q4","2","106.2"
"r_2","25 - 34","1000cp","2011Q4","0","804.5"
"r_2","25 - 34","1000cp","2011Q4","1","444.8"
"r_2","25 - 34","1000cp","2011Q4","2","359.7"
"r_2","35 - 44","1000cp","2011Q4","0","902"
"r_2","35 - 44","1000cp","2011Q4","1","471.5"
"r_2","35 - 44","1000cp","2011Q4","2","430.5"
"r_2","45 - 54","1000cp","2011Q4","0","831.2"
"r_2","45 - 54","1000cp","2011Q4","1","417"
"r_2","45 - 54","1000cp","2011Q4","2","414.2"
"r_2","55 - 64","1000cp","2011Q4","0","520.5"
"r_2","55 - 64","1000cp","2011Q4","1","272.1"
"r_2","55 - 64","1000cp","2011Q4","2","248.4"
"r_2","65+","1000cp","2011Q4","0","39.8"
"r_2","65+","1000cp","2011Q4","1","26.4"
"r_2","65+","1000cp","2011Q4","2","13.4"
"r_2","0","1000cp","2012Q1","0","3274.6"
"r_2","0","1000cp","2012Q1","1","1744.9"
"r_2","0","1000cp","2012Q1","2","1529.7"
"r_2","15 - 64","1000cp","2012Q1","0","3235.5"
"r_2","15 - 64","1000cp","2012Q1","1","1719.8"
"r_2","15 - 64","1000cp","2012Q1","2","1515.8"
"r_2","20 - 64","1000cp","2012Q1","0","3212.9"
"r_2","20 - 64","1000cp","2012Q1","1","1708.6"
"r_2","20 - 64","1000cp","2012Q1","2","1504.3"
"r_2","15 - 29","1000cp","2012Q1","0","607"
"r_2","15 - 29","1000cp","2012Q1","1","345.2"
"r_2","15 - 29","1000cp","2012Q1","2","261.9"
"r_2","15 - 24","1000cp","2012Q1","0","238.4"
"r_2","15 - 24","1000cp","2012Q1","1","138.3"
"r_2","15 - 24","1000cp","2012Q1","2","100"
"r_2","25 - 34","1000cp","2012Q1","0","783.4"
"r_2","25 - 34","1000cp","2012Q1","1","440.4"
"r_2","25 - 34","1000cp","2012Q1","2","343"
"r_2","35 - 44","1000cp","2012Q1","0","896.8"
"r_2","35 - 44","1000cp","2012Q1","1","469.1"
"r_2","35 - 44","1000cp","2012Q1","2","427.7"
"r_2","45 - 54","1000cp","2012Q1","0","804.1"
"r_2","45 - 54","1000cp","2012Q1","1","401.3"
"r_2","45 - 54","1000cp","2012Q1","2","402.9"
"r_2","55 - 64","1000cp","2012Q1","0","512.8"
"r_2","55 - 64","1000cp","2012Q1","1","270.6"
"r_2","55 - 64","1000cp","2012Q1","2","242.2"
"r_2","65+","1000cp","2012Q1","0","39.1"
"r_2","65+","1000cp","2012Q1","1","25.1"
"r_2","65+","1000cp","2012Q1","2","13.9"
"r_2","0","1000cp","2012Q2","0","3323.3"
"r_2","0","1000cp","2012Q2","1","1771.4"
"r_2","0","1000cp","2012Q2","2","1551.9"
"r_2","15 - 64","1000cp","2012Q2","0","3283.3"
"r_2","15 - 64","1000cp","2012Q2","1","1748"
"r_2","15 - 64","1000cp","2012Q2","2","1535.3"
"r_2","20 - 64","1000cp","2012Q2","0","3259.1"
"r_2","20 - 64","1000cp","2012Q2","1","1736.1"
"r_2","20 - 64","1000cp","2012Q2","2","1523"
"r_2","15 - 29","1000cp","2012Q2","0","600.9"
"r_2","15 - 29","1000cp","2012Q2","1","349.2"
"r_2","15 - 29","1000cp","2012Q2","2","251.6"
"r_2","15 - 24","1000cp","2012Q2","0","238.4"
"r_2","15 - 24","1000cp","2012Q2","1","142.1"
"r_2","15 - 24","1000cp","2012Q2","2","96.3"
"r_2","25 - 34","1000cp","2012Q2","0","779.3"
"r_2","25 - 34","1000cp","2012Q2","1","436.4"
"r_2","25 - 34","1000cp","2012Q2","2","342.8"
"r_2","35 - 44","1000cp","2012Q2","0","916.2"
"r_2","35 - 44","1000cp","2012Q2","1","477.6"
"r_2","35 - 44","1000cp","2012Q2","2","438.7"
"r_2","45 - 54","1000cp","2012Q2","0","813.2"
"r_2","45 - 54","1000cp","2012Q2","1","406.3"
"r_2","45 - 54","1000cp","2012Q2","2","407"
"r_2","55 - 64","1000cp","2012Q2","0","536.1"
"r_2","55 - 64","1000cp","2012Q2","1","285.6"
"r_2","55 - 64","1000cp","2012Q2","2","250.5"
"r_2","65+","1000cp","2012Q2","0","40"
"r_2","65+","1000cp","2012Q2","1","23.4"
"r_2","65+","1000cp","2012Q2","2","16.6"
"r_2","0","1000cp","2012Q3","0","3410.3"
"r_2","0","1000cp","2012Q3","1","1816.1"
"r_2","0","1000cp","2012Q3","2","1594.2"
"r_2","15 - 64","1000cp","2012Q3","0","3370.7"
"r_2","15 - 64","1000cp","2012Q3","1","1791.5"
"r_2","15 - 64","1000cp","2012Q3","2","1579.2"
"r_2","20 - 64","1000cp","2012Q3","0","3336.9"
"r_2","20 - 64","1000cp","2012Q3","1","1772.8"
"r_2","20 - 64","1000cp","2012Q3","2","1564.1"
"r_2","15 - 29","1000cp","2012Q3","0","643.4"
"r_2","15 - 29","1000cp","2012Q3","1","369.7"
"r_2","15 - 29","1000cp","2012Q3","2","273.7"
"r_2","15 - 24","1000cp","2012Q3","0","265.9"
"r_2","15 - 24","1000cp","2012Q3","1","159.9"
"r_2","15 - 24","1000cp","2012Q3","2","106"
"r_2","25 - 34","1000cp","2012Q3","0","800.8"
"r_2","25 - 34","1000cp","2012Q3","1","440.6"
"r_2","25 - 34","1000cp","2012Q3","2","360.2"
"r_2","35 - 44","1000cp","2012Q3","0","934.7"
"r_2","35 - 44","1000cp","2012Q3","1","488.5"
"r_2","35 - 44","1000cp","2012Q3","2","446.2"
"r_2","45 - 54","1000cp","2012Q3","0","820.8"
"r_2","45 - 54","1000cp","2012Q3","1","412.8"
"r_2","45 - 54","1000cp","2012Q3","2","408"
"r_2","55 - 64","1000cp","2012Q3","0","548.4"
"r_2","55 - 64","1000cp","2012Q3","1","289.6"
"r_2","55 - 64","1000cp","2012Q3","2","258.8"
"r_2","65+","1000cp","2012Q3","0","39.7"
"r_2","65+","1000cp","2012Q3","1","24.6"
"r_2","65+","1000cp","2012Q3","2","15"
"r_2","0","1000cp","2012Q4","0","3369.1"
"r_2","0","1000cp","2012Q4","1","1798.7"
"r_2","0","1000cp","2012Q4","2","1570.3"
"r_2","15 - 64","1000cp","2012Q4","0","3326"
"r_2","15 - 64","1000cp","2012Q4","1","1771.4"
"r_2","15 - 64","1000cp","2012Q4","2","1554.6"
"r_2","20 - 64","1000cp","2012Q4","0","3292"
"r_2","20 - 64","1000cp","2012Q4","1","1752.4"
"r_2","20 - 64","1000cp","2012Q4","2","1539.6"
"r_2","15 - 29","1000cp","2012Q4","0","616.9"
"r_2","15 - 29","1000cp","2012Q4","1","356.4"
"r_2","15 - 29","1000cp","2012Q4","2","260.5"
"r_2","15 - 24","1000cp","2012Q4","0","249"
"r_2","15 - 24","1000cp","2012Q4","1","149.7"
"r_2","15 - 24","1000cp","2012Q4","2","99.3"
"r_2","25 - 34","1000cp","2012Q4","0","789.9"
"r_2","25 - 34","1000cp","2012Q4","1","440.7"
"r_2","25 - 34","1000cp","2012Q4","2","349.3"
"r_2","35 - 44","1000cp","2012Q4","0","928.5"
"r_2","35 - 44","1000cp","2012Q4","1","488.7"
"r_2","35 - 44","1000cp","2012Q4","2","439.8"
"r_2","45 - 54","1000cp","2012Q4","0","816.3"
"r_2","45 - 54","1000cp","2012Q4","1","408.2"
"r_2","45 - 54","1000cp","2012Q4","2","408.1"
"r_2","55 - 64","1000cp","2012Q4","0","542.2"
"r_2","55 - 64","1000cp","2012Q4","1","284.1"
"r_2","55 - 64","1000cp","2012Q4","2","258.2"
"r_2","65+","1000cp","2012Q4","0","43.1"
"r_2","65+","1000cp","2012Q4","1","27.4"
"r_2","65+","1000cp","2012Q4","2","15.7"
"r_2","0","1000cp","2013Q1","0","3311.4"
"r_2","0","1000cp","2013Q1","1","1766.6"
"r_2","0","1000cp","2013Q1","2","1544.8"
"r_2","15 - 64","1000cp","2013Q1","0","3268.1"
"r_2","15 - 64","1000cp","2013Q1","1","1740.2"
"r_2","15 - 64","1000cp","2013Q1","2","1527.9"
"r_2","20 - 64","1000cp","2013Q1","0","3244.6"
"r_2","20 - 64","1000cp","2013Q1","1","1726.4"
"r_2","20 - 64","1000cp","2013Q1","2","1518.2"
"r_2","15 - 29","1000cp","2013Q1","0","589.8"
"r_2","15 - 29","1000cp","2013Q1","1","337.3"
"r_2","15 - 29","1000cp","2013Q1","2","252.5"
"r_2","15 - 24","1000cp","2013Q1","0","230.6"
"r_2","15 - 24","1000cp","2013Q1","1","138.2"
"r_2","15 - 24","1000cp","2013Q1","2","92.4"
"r_2","25 - 34","1000cp","2013Q1","0","768"
"r_2","25 - 34","1000cp","2013Q1","1","429.6"
"r_2","25 - 34","1000cp","2013Q1","2","338.5"
"r_2","35 - 44","1000cp","2013Q1","0","926.1"
"r_2","35 - 44","1000cp","2013Q1","1","483.5"
"r_2","35 - 44","1000cp","2013Q1","2","442.6"
"r_2","45 - 54","1000cp","2013Q1","0","804.1"
"r_2","45 - 54","1000cp","2013Q1","1","405.4"
"r_2","45 - 54","1000cp","2013Q1","2","398.7"
"r_2","55 - 64","1000cp","2013Q1","0","539.2"
"r_2","55 - 64","1000cp","2013Q1","1","283.4"
"r_2","55 - 64","1000cp","2013Q1","2","255.8"
"r_2","65+","1000cp","2013Q1","0","43.3"
"r_2","65+","1000cp","2013Q1","1","26.4"
"r_2","65+","1000cp","2013Q1","2","16.9"
"r_2","0","1000cp","2013Q2","0","3377.4"
"r_2","0","1000cp","2013Q2","1","1792.2"
"r_2","0","1000cp","2013Q2","2","1585.3"
"r_2","15 - 64","1000cp","2013Q2","0","3331.1"
"r_2","15 - 64","1000cp","2013Q2","1","1763.8"
"r_2","15 - 64","1000cp","2013Q2","2","1567.3"
"r_2","20 - 64","1000cp","2013Q2","0","3310"
"r_2","20 - 64","1000cp","2013Q2","1","1750.5"
"r_2","20 - 64","1000cp","2013Q2","2","1559.5"
"r_2","15 - 29","1000cp","2013Q2","0","589.9"
"r_2","15 - 29","1000cp","2013Q2","1","332.5"
"r_2","15 - 29","1000cp","2013Q2","2","257.5"
"r_2","15 - 24","1000cp","2013Q2","0","229.4"
"r_2","15 - 24","1000cp","2013Q2","1","135.3"
"r_2","15 - 24","1000cp","2013Q2","2","94.1"
"r_2","25 - 34","1000cp","2013Q2","0","777.9"
"r_2","25 - 34","1000cp","2013Q2","1","428.5"
"r_2","25 - 34","1000cp","2013Q2","2","349.4"
"r_2","35 - 44","1000cp","2013Q2","0","937.9"
"r_2","35 - 44","1000cp","2013Q2","1","493.3"
"r_2","35 - 44","1000cp","2013Q2","2","444.6"
"r_2","45 - 54","1000cp","2013Q2","0","823.3"
"r_2","45 - 54","1000cp","2013Q2","1","412.3"
"r_2","45 - 54","1000cp","2013Q2","2","411.1"
"r_2","55 - 64","1000cp","2013Q2","0","562.5"
"r_2","55 - 64","1000cp","2013Q2","1","294.4"
"r_2","55 - 64","1000cp","2013Q2","2","268.1"
"r_2","65+","1000cp","2013Q2","0","46.3"
"r_2","65+","1000cp","2013Q2","1","28.4"
"r_2","65+","1000cp","2013Q2","2","18"
"r_2","0","1000cp","2013Q3","0","3424.5"
"r_2","0","1000cp","2013Q3","1","1822.6"
"r_2","0","1000cp","2013Q3","2","1602"
"r_2","15 - 64","1000cp","2013Q3","0","3374"
"r_2","15 - 64","1000cp","2013Q3","1","1789.8"
"r_2","15 - 64","1000cp","2013Q3","2","1584.2"
"r_2","20 - 64","1000cp","2013Q3","0","3350.4"
"r_2","20 - 64","1000cp","2013Q3","1","1773"
"r_2","20 - 64","1000cp","2013Q3","2","1577.4"
"r_2","15 - 29","1000cp","2013Q3","0","606.7"
"r_2","15 - 29","1000cp","2013Q3","1","346.9"
"r_2","15 - 29","1000cp","2013Q3","2","259.8"
"r_2","15 - 24","1000cp","2013Q3","0","241.4"
"r_2","15 - 24","1000cp","2013Q3","1","141"
"r_2","15 - 24","1000cp","2013Q3","2","100.4"
"r_2","25 - 34","1000cp","2013Q3","0","789.4"
"r_2","25 - 34","1000cp","2013Q3","1","438"
"r_2","25 - 34","1000cp","2013Q3","2","351.4"
"r_2","35 - 44","1000cp","2013Q3","0","950.5"
"r_2","35 - 44","1000cp","2013Q3","1","504"
"r_2","35 - 44","1000cp","2013Q3","2","446.5"
"r_2","45 - 54","1000cp","2013Q3","0","818.8"
"r_2","45 - 54","1000cp","2013Q3","1","409.1"
"r_2","45 - 54","1000cp","2013Q3","2","409.7"
"r_2","55 - 64","1000cp","2013Q3","0","573.8"
"r_2","55 - 64","1000cp","2013Q3","1","297.7"
"r_2","55 - 64","1000cp","2013Q3","2","276.1"
"r_2","65+","1000cp","2013Q3","0","50.5"
"r_2","65+","1000cp","2013Q3","1","32.8"
"r_2","65+","1000cp","2013Q3","2","17.8"
"r_2","0","1000cp","2013Q4","0","3371.4"
"r_2","0","1000cp","2013Q4","1","1805.1"
"r_2","0","1000cp","2013Q4","2","1566.3"
"r_2","15 - 64","1000cp","2013Q4","0","3317.6"
"r_2","15 - 64","1000cp","2013Q4","1","1771.1"
"r_2","15 - 64","1000cp","2013Q4","2","1546.5"
"r_2","20 - 64","1000cp","2013Q4","0","3296.3"
"r_2","20 - 64","1000cp","2013Q4","1","1756.3"
"r_2","20 - 64","1000cp","2013Q4","2","1540.1"
"r_2","15 - 29","1000cp","2013Q4","0","582.8"
"r_2","15 - 29","1000cp","2013Q4","1","340.1"
"r_2","15 - 29","1000cp","2013Q4","2","242.7"
"r_2","15 - 24","1000cp","2013Q4","0","217"
"r_2","15 - 24","1000cp","2013Q4","1","131.4"
"r_2","15 - 24","1000cp","2013Q4","2","85.6"
"r_2","25 - 34","1000cp","2013Q4","0","777.6"
"r_2","25 - 34","1000cp","2013Q4","1","437.6"
"r_2","25 - 34","1000cp","2013Q4","2","340"
"r_2","35 - 44","1000cp","2013Q4","0","941.8"
"r_2","35 - 44","1000cp","2013Q4","1","497.5"
"r_2","35 - 44","1000cp","2013Q4","2","444.3"
"r_2","45 - 54","1000cp","2013Q4","0","813.1"
"r_2","45 - 54","1000cp","2013Q4","1","409.4"
"r_2","45 - 54","1000cp","2013Q4","2","403.7"
"r_2","55 - 64","1000cp","2013Q4","0","568.2"
"r_2","55 - 64","1000cp","2013Q4","1","295.3"
"r_2","55 - 64","1000cp","2013Q4","2","272.9"
"r_2","65+","1000cp","2013Q4","0","53.8"
"r_2","65+","1000cp","2013Q4","1","34"
"r_2","65+","1000cp","2013Q4","2","19.8"
"r_2","0","1000cp","2014Q1","0","3327.1"
"r_2","0","1000cp","2014Q1","1","1780.7"
"r_2","0","1000cp","2014Q1","2","1546.5"
"r_2","15 - 64","1000cp","2014Q1","0","3272.6"
"r_2","15 - 64","1000cp","2014Q1","1","1746.4"
"r_2","15 - 64","1000cp","2014Q1","2","1526.2"
"r_2","20 - 64","1000cp","2014Q1","0","3254.5"
"r_2","20 - 64","1000cp","2014Q1","1","1736.9"
"r_2","20 - 64","1000cp","2014Q1","2","1517.6"
"r_2","15 - 29","1000cp","2014Q1","0","557.9"
"r_2","15 - 29","1000cp","2014Q1","1","316.5"
"r_2","15 - 29","1000cp","2014Q1","2","241.4"
"r_2","15 - 24","1000cp","2014Q1","0","189.8"
"r_2","15 - 24","1000cp","2014Q1","1","112.8"
"r_2","15 - 24","1000cp","2014Q1","2","77"
"r_2","25 - 34","1000cp","2014Q1","0","770.2"
"r_2","25 - 34","1000cp","2014Q1","1","430.1"
"r_2","25 - 34","1000cp","2014Q1","2","340.1"
"r_2","35 - 44","1000cp","2014Q1","0","932.1"
"r_2","35 - 44","1000cp","2014Q1","1","493.9"
"r_2","35 - 44","1000cp","2014Q1","2","438.1"
"r_2","45 - 54","1000cp","2014Q1","0","812.7"
"r_2","45 - 54","1000cp","2014Q1","1","413.4"
"r_2","45 - 54","1000cp","2014Q1","2","399.3"
"r_2","55 - 64","1000cp","2014Q1","0","567.8"
"r_2","55 - 64","1000cp","2014Q1","1","296.2"
"r_2","55 - 64","1000cp","2014Q1","2","271.6"
"r_2","65+","1000cp","2014Q1","0","54.5"
"r_2","65+","1000cp","2014Q1","1","34.3"
"r_2","65+","1000cp","2014Q1","2","20.3"
"r_2","0","1000cp","2014Q2","0","3361.6"
"r_2","0","1000cp","2014Q2","1","1800.4"
"r_2","0","1000cp","2014Q2","2","1561.2"
"r_2","15 - 64","1000cp","2014Q2","0","3304.8"
"r_2","15 - 64","1000cp","2014Q2","1","1764.2"
"r_2","15 - 64","1000cp","2014Q2","2","1540.6"
"r_2","20 - 64","1000cp","2014Q2","0","3285.3"
"r_2","20 - 64","1000cp","2014Q2","1","1752.2"
"r_2","20 - 64","1000cp","2014Q2","2","1533.1"
"r_2","15 - 29","1000cp","2014Q2","0","564.5"
"r_2","15 - 29","1000cp","2014Q2","1","325.7"
"r_2","15 - 29","1000cp","2014Q2","2","238.8"
"r_2","15 - 24","1000cp","2014Q2","0","202.1"
"r_2","15 - 24","1000cp","2014Q2","1","121.8"
"r_2","15 - 24","1000cp","2014Q2","2","80.3"
"r_2","25 - 34","1000cp","2014Q2","0","765.1"
"r_2","25 - 34","1000cp","2014Q2","1","430.6"
"r_2","25 - 34","1000cp","2014Q2","2","334.6"
"r_2","35 - 44","1000cp","2014Q2","0","942.6"
"r_2","35 - 44","1000cp","2014Q2","1","496.9"
"r_2","35 - 44","1000cp","2014Q2","2","445.7"
"r_2","45 - 54","1000cp","2014Q2","0","824.8"
"r_2","45 - 54","1000cp","2014Q2","1","414.9"
"r_2","45 - 54","1000cp","2014Q2","2","409.9"
"r_2","55 - 64","1000cp","2014Q2","0","570"
"r_2","55 - 64","1000cp","2014Q2","1","300"
"r_2","55 - 64","1000cp","2014Q2","2","270"
"r_2","65+","1000cp","2014Q2","0","56.8"
"r_2","65+","1000cp","2014Q2","1","36.2"
"r_2","65+","1000cp","2014Q2","2","20.6"
"r_2","0","1000cp","2014Q3","0","3430.7"
"r_2","0","1000cp","2014Q3","1","1835.8"
"r_2","0","1000cp","2014Q3","2","1594.9"
"r_2","15 - 64","1000cp","2014Q3","0","3372.2"
"r_2","15 - 64","1000cp","2014Q3","1","1799.4"
"r_2","15 - 64","1000cp","2014Q3","2","1572.8"
"r_2","20 - 64","1000cp","2014Q3","0","3350.3"
"r_2","20 - 64","1000cp","2014Q3","1","1786.6"
"r_2","20 - 64","1000cp","2014Q3","2","1563.7"
"r_2","15 - 29","1000cp","2014Q3","0","587.2"
"r_2","15 - 29","1000cp","2014Q3","1","338.8"
"r_2","15 - 29","1000cp","2014Q3","2","248.4"
"r_2","15 - 24","1000cp","2014Q3","0","221.1"
"r_2","15 - 24","1000cp","2014Q3","1","133.2"
"r_2","15 - 24","1000cp","2014Q3","2","87.9"
"r_2","25 - 34","1000cp","2014Q3","0","773.1"
"r_2","25 - 34","1000cp","2014Q3","1","431.4"
"r_2","25 - 34","1000cp","2014Q3","2","341.8"
"r_2","35 - 44","1000cp","2014Q3","0","955.5"
"r_2","35 - 44","1000cp","2014Q3","1","504.7"
"r_2","35 - 44","1000cp","2014Q3","2","450.8"
"r_2","45 - 54","1000cp","2014Q3","0","833.1"
"r_2","45 - 54","1000cp","2014Q3","1","421.2"
"r_2","45 - 54","1000cp","2014Q3","2","412"
"r_2","55 - 64","1000cp","2014Q3","0","589.3"
"r_2","55 - 64","1000cp","2014Q3","1","308.9"
"r_2","55 - 64","1000cp","2014Q3","2","280.4"
"r_2","65+","1000cp","2014Q3","0","58.5"
"r_2","65+","1000cp","2014Q3","1","36.4"
"r_2","65+","1000cp","2014Q3","2","22.1"
"r_2","0","1000cp","2014Q4","0","3344.2"
"r_2","0","1000cp","2014Q4","1","1777.4"
"r_2","0","1000cp","2014Q4","2","1566.7"
"r_2","15 - 64","1000cp","2014Q4","0","3285.4"
"r_2","15 - 64","1000cp","2014Q4","1","1742.4"
"r_2","15 - 64","1000cp","2014Q4","2","1543"
"r_2","20 - 64","1000cp","2014Q4","0","3266.2"
"r_2","20 - 64","1000cp","2014Q4","1","1731.6"
"r_2","20 - 64","1000cp","2014Q4","2","1534.7"
"r_2","15 - 29","1000cp","2014Q4","0","550.6"
"r_2","15 - 29","1000cp","2014Q4","1","311"
"r_2","15 - 29","1000cp","2014Q4","2","239.7"
"r_2","15 - 24","1000cp","2014Q4","0","188.2"
"r_2","15 - 24","1000cp","2014Q4","1","109"
"r_2","15 - 24","1000cp","2014Q4","2","79.3"
"r_2","25 - 34","1000cp","2014Q4","0","762.2"
"r_2","25 - 34","1000cp","2014Q4","1","423.4"
"r_2","25 - 34","1000cp","2014Q4","2","338.8"
"r_2","35 - 44","1000cp","2014Q4","0","934"
"r_2","35 - 44","1000cp","2014Q4","1","496.3"
"r_2","35 - 44","1000cp","2014Q4","2","437.7"
"r_2","45 - 54","1000cp","2014Q4","0","813.3"
"r_2","45 - 54","1000cp","2014Q4","1","410.6"
"r_2","45 - 54","1000cp","2014Q4","2","402.6"
"r_2","55 - 64","1000cp","2014Q4","0","587.7"
"r_2","55 - 64","1000cp","2014Q4","1","303.1"
"r_2","55 - 64","1000cp","2014Q4","2","284.6"
"r_2","65+","1000cp","2014Q4","0","58.8"
"r_2","65+","1000cp","2014Q4","1","35"
"r_2","65+","1000cp","2014Q4","2","23.8"
"r_2","0","1000cp","2015Q1","0","3299"
"r_2","0","1000cp","2015Q1","1","1761.7"
"r_2","0","1000cp","2015Q1","2","1537.3"
"r_2","15 - 64","1000cp","2015Q1","0","3240.9"
"r_2","15 - 64","1000cp","2015Q1","1","1725.7"
"r_2","15 - 64","1000cp","2015Q1","2","1515.2"
"r_2","20 - 64","1000cp","2015Q1","0","3223.8"
"r_2","20 - 64","1000cp","2015Q1","1","1715.8"
"r_2","20 - 64","1000cp","2015Q1","2","1508.1"
"r_2","15 - 29","1000cp","2015Q1","0","538.7"
"r_2","15 - 29","1000cp","2015Q1","1","307.9"
"r_2","15 - 29","1000cp","2015Q1","2","230.8"
"r_2","15 - 24","1000cp","2015Q1","0","183.9"
"r_2","15 - 24","1000cp","2015Q1","1","110.5"
"r_2","15 - 24","1000cp","2015Q1","2","73.4"
"r_2","25 - 34","1000cp","2015Q1","0","747.7"
"r_2","25 - 34","1000cp","2015Q1","1","415.6"
"r_2","25 - 34","1000cp","2015Q1","2","332.2"
"r_2","35 - 44","1000cp","2015Q1","0","924"
"r_2","35 - 44","1000cp","2015Q1","1","489.6"
"r_2","35 - 44","1000cp","2015Q1","2","434.4"
"r_2","45 - 54","1000cp","2015Q1","0","818.4"
"r_2","45 - 54","1000cp","2015Q1","1","416.6"
"r_2","45 - 54","1000cp","2015Q1","2","401.8"
"r_2","55 - 64","1000cp","2015Q1","0","566.8"
"r_2","55 - 64","1000cp","2015Q1","1","293.4"
