RevisionColumn,EKATTE,Units,periods,GenderID,ValueColumn
"r_1","BLG53","num","2005","2","69"
"r_1","BLG53","num","2006","0","136"
"r_1","BLG53","num","2006","1","80"
"r_1","BLG53","num","2006","2","56"
"r_1","BLG53","num","2007","0","130"
"r_1","BLG53","num","2007","1","81"
"r_1","BLG53","num","2007","2","49"
"r_1","BLG53","num","2008","0","119"
"r_1","BLG53","num","2008","1","61"
"r_1","BLG53","num","2008","2","58"
"r_1","BLG53","num","2009","0","118"
"r_1","BLG53","num","2009","1","61"
"r_1","BLG53","num","2009","2","57"
"r_1","BLG53","num","2010","0","129"
"r_1","BLG53","num","2010","1","61"
"r_1","BLG53","num","2010","2","68"
"r_1","BLG53","num","2011","0","132"
"r_1","BLG53","num","2011","1","70"
"r_1","BLG53","num","2011","2","62"
"r_1","BLG53","num","2012","0","125"
"r_1","BLG53","num","2012","1","67"
"r_1","BLG53","num","2012","2","58"
"r_1","BLG53","num","2013","0","126"
"r_1","BLG53","num","2013","1","63"
"r_1","BLG53","num","2013","2","63"
"r_1","BLG53","num","2014","0","132"
"r_1","BLG53","num","2014","1","76"
"r_1","BLG53","num","2014","2","56"
"r_1","BGS","num","2000","0","5659"
"r_1","BGS","num","2000","1","3143"
"r_1","BGS","num","2000","2","2516"
"r_1","BGS","num","2001","0","5507"
"r_1","BGS","num","2001","1","3055"
"r_1","BGS","num","2001","2","2452"
"r_1","BGS","num","2002","0","5397"
"r_1","BGS","num","2002","1","2950"
"r_1","BGS","num","2002","2","2447"
"r_1","BGS","num","2003","0","5306"
"r_1","BGS","num","2003","1","2928"
"r_1","BGS","num","2003","2","2378"
"r_1","BGS","num","2004","0","5481"
"r_1","BGS","num","2004","1","3005"
"r_1","BGS","num","2004","2","2476"
"r_1","BGS","num","2005","0","5488"
"r_1","BGS","num","2005","1","3031"
"r_1","BGS","num","2005","2","2457"
"r_1","BGS","num","2006","0","5680"
"r_1","BGS","num","2006","1","3076"
"r_1","BGS","num","2006","2","2604"
"r_1","BGS","num","2007","0","5668"
"r_1","BGS","num","2007","1","3116"
"r_1","BGS","num","2007","2","2552"
"r_1","BGS","num","2008","0","5620"
"r_1","BGS","num","2008","1","3075"
"r_1","BGS","num","2008","2","2545"
"r_1","BGS","num","2009","0","5415"
"r_1","BGS","num","2009","1","2928"
"r_1","BGS","num","2009","2","2487"
"r_1","BGS","num","2010","0","5555"
"r_1","BGS","num","2010","1","3034"
"r_1","BGS","num","2010","2","2521"
"r_1","BGS","num","2011","0","5520"
"r_1","BGS","num","2011","1","2989"
"r_1","BGS","num","2011","2","2531"
"r_1","BGS","num","2012","0","5557"
"r_1","BGS","num","2012","1","2965"
"r_1","BGS","num","2012","2","2592"
"r_1","BGS","num","2013","0","5373"
"r_1","BGS","num","2013","1","2885"
"r_1","BGS","num","2013","2","2488"
"r_1","BGS","num","2014","0","5540"
"r_1","BGS","num","2014","1","2897"
"r_1","BGS","num","2014","2","2643"
"r_1","BGS01","num","2000","0","397"
"r_1","BGS01","num","2000","1","212"
"r_1","BGS01","num","2000","2","185"
"r_1","BGS01","num","2001","0","401"
"r_1","BGS01","num","2001","1","233"
"r_1","BGS01","num","2001","2","168"
"r_1","BGS01","num","2002","0","375"
"r_1","BGS01","num","2002","1","194"
"r_1","BGS01","num","2002","2","181"
"r_1","BGS01","num","2003","0","391"
"r_1","BGS01","num","2003","1","200"
"r_1","BGS01","num","2003","2","191"
"r_1","BGS01","num","2004","0","391"
"r_1","BGS01","num","2004","1","232"
"r_1","BGS01","num","2004","2","159"
"r_1","BGS01","num","2005","0","395"
"r_1","BGS01","num","2005","1","217"
"r_1","BGS01","num","2005","2","178"
"r_1","BGS01","num","2006","0","403"
"r_1","BGS01","num","2006","1","227"
"r_1","BGS01","num","2006","2","176"
"r_1","BGS01","num","2007","0","372"
"r_1","BGS01","num","2007","1","207"
"r_1","BGS01","num","2007","2","165"
"r_1","BGS01","num","2008","0","381"
"r_1","BGS01","num","2008","1","207"
"r_1","BGS01","num","2008","2","174"
"r_1","BGS01","num","2009","0","360"
"r_1","BGS01","num","2009","1","205"
"r_1","BGS01","num","2009","2","155"
"r_1","BGS01","num","2010","0","368"
"r_1","BGS01","num","2010","1","200"
"r_1","BGS01","num","2010","2","168"
"r_1","BGS01","num","2011","0","349"
"r_1","BGS01","num","2011","1","171"
"r_1","BGS01","num","2011","2","178"
"r_1","BGS01","num","2012","0","391"
"r_1","BGS01","num","2012","1","217"
"r_1","BGS01","num","2012","2","174"
"r_1","BGS01","num","2013","0","356"
"r_1","BGS01","num","2013","1","208"
"r_1","BGS01","num","2013","2","148"
"r_1","BGS01","num","2014","0","394"
"r_1","BGS01","num","2014","1","196"
"r_1","BGS01","num","2014","2","198"
"r_1","BGS04","num","2000","0","2355"
"r_1","BGS04","num","2000","1","1343"
"r_1","BGS04","num","2000","2","1012"
"r_1","BGS04","num","2001","0","2193"
"r_1","BGS04","num","2001","1","1242"
"r_1","BGS04","num","2001","2","951"
"r_1","BGS04","num","2002","0","2232"
"r_1","BGS04","num","2002","1","1225"
"r_1","BGS04","num","2002","2","1007"
"r_1","BGS04","num","2003","0","2251"
"r_1","BGS04","num","2003","1","1243"
"r_1","BGS04","num","2003","2","1008"
"r_1","BGS04","num","2004","0","2349"
"r_1","BGS04","num","2004","1","1278"
"r_1","BGS04","num","2004","2","1071"
"r_1","BGS04","num","2005","0","2299"
"r_1","BGS04","num","2005","1","1246"
"r_1","BGS04","num","2005","2","1053"
"r_1","BGS04","num","2006","0","2384"
"r_1","BGS04","num","2006","1","1320"
"r_1","BGS04","num","2006","2","1064"
"r_1","BGS04","num","2007","0","2401"
"r_1","BGS04","num","2007","1","1324"
"r_1","BGS04","num","2007","2","1077"
"r_1","BGS04","num","2008","0","2315"
"r_1","BGS04","num","2008","1","1267"
"r_1","BGS04","num","2008","2","1048"
"r_1","BGS04","num","2009","0","2317"
"r_1","BGS04","num","2009","1","1265"
"r_1","BGS04","num","2009","2","1052"
"r_1","BGS04","num","2010","0","2393"
"r_1","BGS04","num","2010","1","1294"
"r_1","BGS04","num","2010","2","1099"
"r_1","BGS04","num","2011","0","2352"
"r_1","BGS04","num","2011","1","1252"
"r_1","BGS04","num","2011","2","1100"
"r_1","BGS04","num","2012","0","2357"
"r_1","BGS04","num","2012","1","1257"
"r_1","BGS04","num","2012","2","1100"
"r_1","BGS04","num","2013","0","2352"
"r_1","BGS04","num","2013","1","1225"
"r_1","BGS04","num","2013","2","1127"
"r_1","BGS04","num","2014","0","2368"
"r_1","BGS04","num","2014","1","1211"
"r_1","BGS04","num","2014","2","1157"
"r_1","BGS08","num","2000","0","228"
"r_1","BGS08","num","2000","1","125"
"r_1","BGS08","num","2000","2","103"
"r_1","BGS08","num","2001","0","229"
"r_1","BGS08","num","2001","1","124"
"r_1","BGS08","num","2001","2","105"
"r_1","BGS08","num","2002","0","239"
"r_1","BGS08","num","2002","1","133"
"r_1","BGS08","num","2002","2","106"
"r_1","BGS08","num","2003","0","218"
"r_1","BGS08","num","2003","1","126"
"r_1","BGS08","num","2003","2","92"
"r_1","BGS08","num","2004","0","236"
"r_1","BGS08","num","2004","1","119"
"r_1","BGS08","num","2004","2","117"
"r_1","BGS08","num","2005","0","232"
"r_1","BGS08","num","2005","1","130"
"r_1","BGS08","num","2005","2","102"
"r_1","BGS08","num","2006","0","241"
"r_1","BGS08","num","2006","1","111"
"r_1","BGS08","num","2006","2","130"
"r_1","BGS08","num","2007","0","256"
"r_1","BGS08","num","2007","1","140"
"r_1","BGS08","num","2007","2","116"
"r_1","BGS08","num","2008","0","240"
"r_1","BGS08","num","2008","1","141"
"r_1","BGS08","num","2008","2","99"
"r_1","BGS08","num","2009","0","236"
"r_1","BGS08","num","2009","1","133"
"r_1","BGS08","num","2009","2","103"
"r_1","BGS08","num","2010","0","243"
"r_1","BGS08","num","2010","1","137"
"r_1","BGS08","num","2010","2","106"
"r_1","BGS08","num","2011","0","250"
"r_1","BGS08","num","2011","1","152"
"r_1","BGS08","num","2011","2","98"
"r_1","BGS08","num","2012","0","214"
"r_1","BGS08","num","2012","1","99"
"r_1","BGS08","num","2012","2","115"
"r_1","BGS08","num","2013","0","203"
"r_1","BGS08","num","2013","1","127"
"r_1","BGS08","num","2013","2","76"
"r_1","BGS08","num","2014","0","209"
"r_1","BGS08","num","2014","1","118"
"r_1","BGS08","num","2014","2","91"
"r_1","BGS09","num","2000","0","497"
"r_1","BGS09","num","2000","1","275"
"r_1","BGS09","num","2000","2","222"
"r_1","BGS09","num","2001","0","540"
"r_1","BGS09","num","2001","1","295"
"r_1","BGS09","num","2001","2","245"
"r_1","BGS09","num","2002","0","505"
"r_1","BGS09","num","2002","1","268"
"r_1","BGS09","num","2002","2","237"
"r_1","BGS09","num","2003","0","485"
"r_1","BGS09","num","2003","1","275"
"r_1","BGS09","num","2003","2","210"
"r_1","BGS09","num","2004","0","444"
"r_1","BGS09","num","2004","1","226"
"r_1","BGS09","num","2004","2","218"
"r_1","BGS09","num","2005","0","466"
"r_1","BGS09","num","2005","1","272"
"r_1","BGS09","num","2005","2","194"
"r_1","BGS09","num","2006","0","472"
"r_1","BGS09","num","2006","1","257"
"r_1","BGS09","num","2006","2","215"
"r_1","BGS09","num","2007","0","501"
"r_1","BGS09","num","2007","1","269"
"r_1","BGS09","num","2007","2","232"
"r_1","BGS09","num","2008","0","512"
"r_1","BGS09","num","2008","1","272"
"r_1","BGS09","num","2008","2","240"
"r_1","BGS09","num","2009","0","487"
"r_1","BGS09","num","2009","1","254"
"r_1","BGS09","num","2009","2","233"
"r_1","BGS09","num","2010","0","482"
"r_1","BGS09","num","2010","1","254"
"r_1","BGS09","num","2010","2","228"
"r_1","BGS09","num","2011","0","422"
"r_1","BGS09","num","2011","1","227"
"r_1","BGS09","num","2011","2","195"
"r_1","BGS09","num","2012","0","443"
"r_1","BGS09","num","2012","1","242"
"r_1","BGS09","num","2012","2","201"
"r_1","BGS09","num","2013","0","413"
"r_1","BGS09","num","2013","1","208"
"r_1","BGS09","num","2013","2","205"
"r_1","BGS09","num","2014","0","416"
"r_1","BGS09","num","2014","1","219"
"r_1","BGS09","num","2014","2","197"
"r_1","BGS12","num","2000","0","117"
"r_1","BGS12","num","2000","1","67"
"r_1","BGS12","num","2000","2","50"
"r_1","BGS12","num","2001","0","105"
"r_1","BGS12","num","2001","1","56"
"r_1","BGS12","num","2001","2","49"
"r_1","BGS12","num","2002","0","94"
"r_1","BGS12","num","2002","1","50"
"r_1","BGS12","num","2002","2","44"
"r_1","BGS12","num","2003","0","82"
"r_1","BGS12","num","2003","1","44"
"r_1","BGS12","num","2003","2","38"
"r_1","BGS12","num","2004","0","92"
"r_1","BGS12","num","2004","1","49"
"r_1","BGS12","num","2004","2","43"
"r_1","BGS12","num","2005","0","86"
"r_1","BGS12","num","2005","1","42"
"r_1","BGS12","num","2005","2","44"
"r_1","BGS12","num","2006","0","102"
"r_1","BGS12","num","2006","1","53"
"r_1","BGS12","num","2006","2","49"
"r_1","BGS12","num","2007","0","78"
"r_1","BGS12","num","2007","1","38"
"r_1","BGS12","num","2007","2","40"
"r_1","BGS12","num","2008","0","90"
"r_1","BGS12","num","2008","1","42"
"r_1","BGS12","num","2008","2","48"
"r_1","BGS12","num","2009","0","111"
"r_1","BGS12","num","2009","1","67"
"r_1","BGS12","num","2009","2","44"
"r_1","BGS12","num","2010","0","98"
"r_1","BGS12","num","2010","1","55"
"r_1","BGS12","num","2010","2","43"
"r_1","BGS12","num","2011","0","79"
"r_1","BGS12","num","2011","1","40"
"r_1","BGS12","num","2011","2","39"
"r_1","BGS12","num","2012","0","95"
"r_1","BGS12","num","2012","1","44"
"r_1","BGS12","num","2012","2","51"
"r_1","BGS12","num","2013","0","98"
"r_1","BGS12","num","2013","1","45"
"r_1","BGS12","num","2013","2","53"
"r_1","BGS12","num","2014","0","89"
"r_1","BGS12","num","2014","1","47"
"r_1","BGS12","num","2014","2","42"
"r_1","BGS15","num","2000","0","221"
"r_1","BGS15","num","2000","1","135"
"r_1","BGS15","num","2000","2","86"
"r_1","BGS15","num","2001","0","247"
"r_1","BGS15","num","2001","1","148"
"r_1","BGS15","num","2001","2","99"
"r_1","BGS15","num","2002","0","196"
"r_1","BGS15","num","2002","1","118"
"r_1","BGS15","num","2002","2","78"
"r_1","BGS15","num","2003","0","212"
"r_1","BGS15","num","2003","1","112"
"r_1","BGS15","num","2003","2","100"
"r_1","BGS15","num","2004","0","232"
"r_1","BGS15","num","2004","1","140"
"r_1","BGS15","num","2004","2","92"
"r_1","BGS15","num","2005","0","220"
"r_1","BGS15","num","2005","1","141"
"r_1","BGS15","num","2005","2","79"
"r_1","BGS15","num","2006","0","245"
"r_1","BGS15","num","2006","1","142"
"r_1","BGS15","num","2006","2","103"
"r_1","BGS15","num","2007","0","245"
"r_1","BGS15","num","2007","1","138"
"r_1","BGS15","num","2007","2","107"
"r_1","BGS15","num","2008","0","296"
"r_1","BGS15","num","2008","1","182"
"r_1","BGS15","num","2008","2","114"
"r_1","BGS15","num","2009","0","264"
"r_1","BGS15","num","2009","1","151"
"r_1","BGS15","num","2009","2","113"
"r_1","BGS15","num","2010","0","269"
"r_1","BGS15","num","2010","1","148"
"r_1","BGS15","num","2010","2","121"
"r_1","BGS15","num","2011","0","283"
"r_1","BGS15","num","2011","1","171"
"r_1","BGS15","num","2011","2","112"
"r_1","BGS15","num","2012","0","291"
"r_1","BGS15","num","2012","1","158"
"r_1","BGS15","num","2012","2","133"
"r_1","BGS15","num","2013","0","287"
"r_1","BGS15","num","2013","1","159"
"r_1","BGS15","num","2013","2","128"
"r_1","BGS15","num","2014","0","279"
"r_1","BGS15","num","2014","1","151"
"r_1","BGS15","num","2014","2","128"
"r_1","BGS17","num","2000","0","362"
"r_1","BGS17","num","2000","1","183"
"r_1","BGS17","num","2000","2","179"
"r_1","BGS17","num","2001","0","404"
"r_1","BGS17","num","2001","1","229"
"r_1","BGS17","num","2001","2","175"
"r_1","BGS17","num","2002","0","375"
"r_1","BGS17","num","2002","1","215"
"r_1","BGS17","num","2002","2","160"
"r_1","BGS17","num","2003","0","333"
"r_1","BGS17","num","2003","1","196"
"r_1","BGS17","num","2003","2","137"
"r_1","BGS17","num","2004","0","336"
"r_1","BGS17","num","2004","1","189"
"r_1","BGS17","num","2004","2","147"
"r_1","BGS17","num","2005","0","378"
"r_1","BGS17","num","2005","1","198"
"r_1","BGS17","num","2005","2","180"
"r_1","BGS17","num","2006","0","356"
"r_1","BGS17","num","2006","1","194"
"r_1","BGS17","num","2006","2","162"
"r_1","BGS17","num","2007","0","355"
"r_1","BGS17","num","2007","1","199"
"r_1","BGS17","num","2007","2","156"
"r_1","BGS17","num","2008","0","366"
"r_1","BGS17","num","2008","1","190"
"r_1","BGS17","num","2008","2","176"
"r_1","BGS17","num","2009","0","345"
"r_1","BGS17","num","2009","1","167"
"r_1","BGS17","num","2009","2","178"
"r_1","BGS17","num","2010","0","330"
"r_1","BGS17","num","2010","1","178"
"r_1","BGS17","num","2010","2","152"
"r_1","BGS17","num","2011","0","355"
"r_1","BGS17","num","2011","1","204"
"r_1","BGS17","num","2011","2","151"
"r_1","BGS17","num","2012","0","362"
"r_1","BGS17","num","2012","1","194"
"r_1","BGS17","num","2012","2","168"
"r_1","BGS17","num","2013","0","334"
"r_1","BGS17","num","2013","1","171"
"r_1","BGS17","num","2013","2","163"
"r_1","BGS17","num","2014","0","396"
"r_1","BGS17","num","2014","1","207"
"r_1","BGS17","num","2014","2","189"
"r_1","BGS27","num","2000","0","81"
"r_1","BGS27","num","2000","1","44"
"r_1","BGS27","num","2000","2","37"
"r_1","BGS27","num","2001","0","78"
"r_1","BGS27","num","2001","1","46"
"r_1","BGS27","num","2001","2","32"
"r_1","BGS27","num","2002","0","94"
"r_1","BGS27","num","2002","1","51"
"r_1","BGS27","num","2002","2","43"
"r_1","BGS27","num","2003","0","90"
"r_1","BGS27","num","2003","1","57"
"r_1","BGS27","num","2003","2","33"
"r_1","BGS27","num","2004","0","101"
"r_1","BGS27","num","2004","1","54"
"r_1","BGS27","num","2004","2","47"
"r_1","BGS27","num","2005","0","86"
"r_1","BGS27","num","2005","1","52"
"r_1","BGS27","num","2005","2","34"
"r_1","BGS27","num","2006","0","93"
"r_1","BGS27","num","2006","1","46"
"r_1","BGS27","num","2006","2","47"
"r_1","BGS27","num","2007","0","91"
"r_1","BGS27","num","2007","1","46"
"r_1","BGS27","num","2007","2","45"
"r_1","BGS27","num","2008","0","97"
"r_1","BGS27","num","2008","1","65"
"r_1","BGS27","num","2008","2","32"
"r_1","BGS27","num","2009","0","98"
"r_1","BGS27","num","2009","1","50"
"r_1","BGS27","num","2009","2","48"
"r_1","BGS27","num","2010","0","90"
"r_1","BGS27","num","2010","1","53"
"r_1","BGS27","num","2010","2","37"
"r_1","BGS27","num","2011","0","112"
"r_1","BGS27","num","2011","1","65"
"r_1","BGS27","num","2011","2","47"
"r_1","BGS27","num","2012","0","103"
"r_1","BGS27","num","2012","1","58"
"r_1","BGS27","num","2012","2","45"
"r_1","BGS27","num","2013","0","116"
"r_1","BGS27","num","2013","1","71"
"r_1","BGS27","num","2013","2","45"
"r_1","BGS27","num","2014","0","101"
"r_1","BGS27","num","2014","1","53"
"r_1","BGS27","num","2014","2","48"
"r_1","BGS18","num","2000","0","325"
"r_1","BGS18","num","2000","1","178"
"r_1","BGS18","num","2000","2","147"
"r_1","BGS18","num","2001","0","301"
"r_1","BGS18","num","2001","1","162"
"r_1","BGS18","num","2001","2","139"
"r_1","BGS18","num","2002","0","299"
"r_1","BGS18","num","2002","1","165"
"r_1","BGS18","num","2002","2","134"
"r_1","BGS18","num","2003","0","308"
"r_1","BGS18","num","2003","1","169"
"r_1","BGS18","num","2003","2","139"
"r_1","BGS18","num","2004","0","313"
"r_1","BGS18","num","2004","1","187"
"r_1","BGS18","num","2004","2","126"
"r_1","BGS18","num","2005","0","313"
"r_1","BGS18","num","2005","1","177"
"r_1","BGS18","num","2005","2","136"
"r_1","BGS18","num","2006","0","299"
"r_1","BGS18","num","2006","1","154"
"r_1","BGS18","num","2006","2","145"
"r_1","BGS18","num","2007","0","325"
"r_1","BGS18","num","2007","1","176"
"r_1","BGS18","num","2007","2","149"
"r_1","BGS18","num","2008","0","302"
"r_1","BGS18","num","2008","1","177"
"r_1","BGS18","num","2008","2","125"
"r_1","BGS18","num","2009","0","288"
"r_1","BGS18","num","2009","1","159"
"r_1","BGS18","num","2009","2","129"
"r_1","BGS18","num","2010","0","282"
"r_1","BGS18","num","2010","1","172"
"r_1","BGS18","num","2010","2","110"
"r_1","BGS18","num","2011","0","327"
"r_1","BGS18","num","2011","1","190"
"r_1","BGS18","num","2011","2","137"
"r_1","BGS18","num","2012","0","345"
"r_1","BGS18","num","2012","1","188"
"r_1","BGS18","num","2012","2","157"
"r_1","BGS18","num","2013","0","274"
"r_1","BGS18","num","2013","1","169"
"r_1","BGS18","num","2013","2","105"
"r_1","BGS18","num","2014","0","295"
"r_1","BGS18","num","2014","1","166"
"r_1","BGS18","num","2014","2","129"
"r_1","BGS21","num","2000","0","226"
"r_1","BGS21","num","2000","1","128"
"r_1","BGS21","num","2000","2","98"
"r_1","BGS21","num","2001","0","228"
"r_1","BGS21","num","2001","1","126"
"r_1","BGS21","num","2001","2","102"
"r_1","BGS21","num","2002","0","203"
"r_1","BGS21","num","2002","1","99"
"r_1","BGS21","num","2002","2","104"
"r_1","BGS21","num","2003","0","202"
"r_1","BGS21","num","2003","1","112"
"r_1","BGS21","num","2003","2","90"
"r_1","BGS21","num","2004","0","200"
"r_1","BGS21","num","2004","1","118"
"r_1","BGS21","num","2004","2","82"
"r_1","BGS21","num","2005","0","208"
"r_1","BGS21","num","2005","1","101"
"r_1","BGS21","num","2005","2","107"
"r_1","BGS21","num","2006","0","243"
"r_1","BGS21","num","2006","1","131"
"r_1","BGS21","num","2006","2","112"
"r_1","BGS21","num","2007","0","249"
"r_1","BGS21","num","2007","1","144"
"r_1","BGS21","num","2007","2","105"
"r_1","BGS21","num","2008","0","249"
"r_1","BGS21","num","2008","1","133"
"r_1","BGS21","num","2008","2","116"
"r_1","BGS21","num","2009","0","246"
"r_1","BGS21","num","2009","1","137"
"r_1","BGS21","num","2009","2","109"
"r_1","BGS21","num","2010","0","214"
"r_1","BGS21","num","2010","1","114"
"r_1","BGS21","num","2010","2","100"
"r_1","BGS21","num","2011","0","213"
"r_1","BGS21","num","2011","1","112"
"r_1","BGS21","num","2011","2","101"
"r_1","BGS21","num","2012","0","211"
"r_1","BGS21","num","2012","1","120"
"r_1","BGS21","num","2012","2","91"
"r_1","BGS21","num","2013","0","205"
"r_1","BGS21","num","2013","1","118"
"r_1","BGS21","num","2013","2","87"
"r_1","BGS21","num","2014","0","245"
"r_1","BGS21","num","2014","1","125"
"r_1","BGS21","num","2014","2","120"
"r_1","BGS06","num","2000","0","403"
"r_1","BGS06","num","2000","1","215"
"r_1","BGS06","num","2000","2","188"
"r_1","BGS06","num","2001","0","347"
"r_1","BGS06","num","2001","1","170"
"r_1","BGS06","num","2001","2","177"
"r_1","BGS06","num","2002","0","363"
"r_1","BGS06","num","2002","1","193"
"r_1","BGS06","num","2002","2","170"
"r_1","BGS06","num","2003","0","338"
"r_1","BGS06","num","2003","1","179"
"r_1","BGS06","num","2003","2","159"
