RevisionColumn,periods,Units,NUTS,SILC_Age,GenderID,ValueColumn
"r_12","2024","perc_pop_fig","BG415","0","1","45.5"
"r_12","2024","perc_pop_fig","BG415","0","2","48"
"r_12","2024","perc_pop_fig","BG414","0","0","56.5"
"r_12","2024","perc_pop_fig","BG414","0","1","51.7"
"r_12","2024","perc_pop_fig","BG414","0","2","60.9"
"r_12","2024","perc_pop_fig","BG412","0","0","50"
"r_12","2024","perc_pop_fig","BG412","0","1","46.3"
"r_12","2024","perc_pop_fig","BG412","0","2","53.6"
"r_12","2024","perc_pop_fig","BG411","0","0","38.2"
"r_12","2024","perc_pop_fig","BG411","0","1","33"
"r_12","2024","perc_pop_fig","BG411","0","2","42.8"
"r_12","2024","perc_pop_fig","BG42","0","0","45.9"
"r_12","2024","perc_pop_fig","BG42","0","1","43.8"
"r_12","2024","perc_pop_fig","BG42","0","2","47.9"
"r_12","2024","perc_pop_fig","BG425","0","0","48.6"
"r_12","2024","perc_pop_fig","BG425","0","1","45.9"
"r_12","2024","perc_pop_fig","BG425","0","2","51.1"
"r_12","2024","perc_pop_fig","BG423","0","0","44.8"
"r_12","2024","perc_pop_fig","BG423","0","1","42.7"
"r_12","2024","perc_pop_fig","BG423","0","2","46.8"
"r_12","2024","perc_pop_fig","BG421","0","0","44.5"
"r_12","2024","perc_pop_fig","BG421","0","1","42.6"
"r_12","2024","perc_pop_fig","BG421","0","2","46.3"
"r_12","2024","perc_pop_fig","BG424","0","0","49.6"
"r_12","2024","perc_pop_fig","BG424","0","1","48.1"
"r_12","2024","perc_pop_fig","BG424","0","2","51"
"r_12","2024","perc_pop_fig","BG422","0","0","50.4"
"r_12","2024","perc_pop_fig","BG422","0","1","45.7"
"r_12","2024","perc_pop_fig","BG422","0","2","54.9"
