RevisionColumn,periods,NUTS,Units,Ages_COD,GenderID,COD_ICD10ch,ValueColumn
"r_1","2016","BG31","num","12","0","20","17"
"r_1","2016","BG31","num","12","1","20","11"
"r_1","2016","BG31","num","12","2","20","6"
"r_1","2016","BG31","num","13","0","20","31"
"r_1","2016","BG31","num","13","1","20","27"
"r_1","2016","BG31","num","13","2","20","4"
"r_1","2016","BG31","num","14","0","20","33"
"r_1","2016","BG31","num","14","1","20","24"
"r_1","2016","BG31","num","14","2","20","9"
"r_1","2016","BG31","num","15","0","20","39"
"r_1","2016","BG31","num","15","1","20","31"
"r_1","2016","BG31","num","15","2","20","8"
"r_1","2016","BG31","num","16","0","20","30"
"r_1","2016","BG31","num","16","1","20","21"
"r_1","2016","BG31","num","16","2","20","9"
"r_1","2016","BG31","num","17","0","20","30"
"r_1","2016","BG31","num","17","1","20","16"
"r_1","2016","BG31","num","17","2","20","14"
"r_1","2016","BG31","num","18","0","20","37"
"r_1","2016","BG31","num","18","1","20","22"
"r_1","2016","BG31","num","18","2","20","15"
"r_1","2016","BG31","num","19","0","20","31"
"r_1","2016","BG31","num","19","1","20","9"
"r_1","2016","BG31","num","19","2","20","22"
"r_1","2016","BG31","num","20","0","20","12"
"r_1","2016","BG31","num","20","1","20","4"
"r_1","2016","BG31","num","20","2","20","8"
"r_1","2016","BG31","num","21","0","20","1"
"r_1","2016","BG31","num","21","1","20","1"
"r_1","2016","BG31","num","21","2","20","-"
"r_1","2016","BG31","num","22","0","20","-"
"r_1","2016","BG31","num","22","1","20","-"
"r_1","2016","BG31","num","22","2","20","-"
"r_1","2016","BG311","num","0","0","0","2081"
"r_1","2016","BG311","num","0","1","0","1043"
"r_1","2016","BG311","num","0","2","0","1038"
"r_1","2016","BG311","num","1","0","0","5"
"r_1","2016","BG311","num","1","1","0","2"
"r_1","2016","BG311","num","1","2","0","3"
"r_1","2016","BG311","num","2","0","0","2"
"r_1","2016","BG311","num","2","1","0","1"
"r_1","2016","BG311","num","2","2","0","1"
"r_1","2016","BG311","num","3","0","0","1"
"r_1","2016","BG311","num","3","1","0","-"
"r_1","2016","BG311","num","3","2","0","1"
"r_1","2016","BG311","num","4","0","0","1"
"r_1","2016","BG311","num","4","1","0","-"
"r_1","2016","BG311","num","4","2","0","1"
"r_1","2016","BG311","num","5","0","0","2"
"r_1","2016","BG311","num","5","1","0","1"
"r_1","2016","BG311","num","5","2","0","1"
"r_1","2016","BG311","num","6","0","0","4"
"r_1","2016","BG311","num","6","1","0","2"
"r_1","2016","BG311","num","6","2","0","2"
"r_1","2016","BG311","num","7","0","0","6"
"r_1","2016","BG311","num","7","1","0","3"
"r_1","2016","BG311","num","7","2","0","3"
"r_1","2016","BG311","num","8","0","0","6"
"r_1","2016","BG311","num","8","1","0","4"
"r_1","2016","BG311","num","8","2","0","2"
"r_1","2016","BG311","num","9","0","0","16"
"r_1","2016","BG311","num","9","1","0","9"
"r_1","2016","BG311","num","9","2","0","7"
"r_1","2016","BG311","num","10","0","0","26"
"r_1","2016","BG311","num","10","1","0","20"
"r_1","2016","BG311","num","10","2","0","6"
"r_1","2016","BG311","num","11","0","0","33"
"r_1","2016","BG311","num","11","1","0","27"
"r_1","2016","BG311","num","11","2","0","6"
"r_1","2016","BG311","num","12","0","0","43"
"r_1","2016","BG311","num","12","1","0","26"
"r_1","2016","BG311","num","12","2","0","17"
"r_1","2016","BG311","num","13","0","0","88"
"r_1","2016","BG311","num","13","1","0","64"
"r_1","2016","BG311","num","13","2","0","24"
"r_1","2016","BG311","num","14","0","0","129"
"r_1","2016","BG311","num","14","1","0","85"
"r_1","2016","BG311","num","14","2","0","44"
"r_1","2016","BG311","num","15","0","0","217"
"r_1","2016","BG311","num","15","1","0","129"
"r_1","2016","BG311","num","15","2","0","88"
"r_1","2016","BG311","num","16","0","0","241"
"r_1","2016","BG311","num","16","1","0","132"
"r_1","2016","BG311","num","16","2","0","109"
"r_1","2016","BG311","num","17","0","0","263"
"r_1","2016","BG311","num","17","1","0","134"
"r_1","2016","BG311","num","17","2","0","129"
"r_1","2016","BG311","num","18","0","0","433"
"r_1","2016","BG311","num","18","1","0","194"
"r_1","2016","BG311","num","18","2","0","239"
"r_1","2016","BG311","num","19","0","0","361"
"r_1","2016","BG311","num","19","1","0","142"
"r_1","2016","BG311","num","19","2","0","219"
"r_1","2016","BG311","num","20","0","0","169"
"r_1","2016","BG311","num","20","1","0","55"
"r_1","2016","BG311","num","20","2","0","114"
"r_1","2016","BG311","num","21","0","0","30"
"r_1","2016","BG311","num","21","1","0","11"
"r_1","2016","BG311","num","21","2","0","19"
"r_1","2016","BG311","num","22","0","0","5"
"r_1","2016","BG311","num","22","1","0","2"
"r_1","2016","BG311","num","22","2","0","3"
"r_1","2016","BG311","num","0","0","1","10"
"r_1","2016","BG311","num","0","1","1","6"
"r_1","2016","BG311","num","0","2","1","4"
"r_1","2016","BG311","num","1","0","1","-"
"r_1","2016","BG311","num","1","1","1","-"
"r_1","2016","BG311","num","1","2","1","-"
"r_1","2016","BG311","num","2","0","1","-"
"r_1","2016","BG311","num","2","1","1","-"
"r_1","2016","BG311","num","2","2","1","-"
"r_1","2016","BG311","num","3","0","1","-"
"r_1","2016","BG311","num","3","1","1","-"
"r_1","2016","BG311","num","3","2","1","-"
"r_1","2016","BG311","num","4","0","1","-"
"r_1","2016","BG311","num","4","1","1","-"
"r_1","2016","BG311","num","4","2","1","-"
"r_1","2016","BG311","num","5","0","1","-"
"r_1","2016","BG311","num","5","1","1","-"
"r_1","2016","BG311","num","5","2","1","-"
"r_1","2016","BG311","num","6","0","1","-"
"r_1","2016","BG311","num","6","1","1","-"
"r_1","2016","BG311","num","6","2","1","-"
"r_1","2016","BG311","num","7","0","1","1"
"r_1","2016","BG311","num","7","1","1","-"
"r_1","2016","BG311","num","7","2","1","1"
"r_1","2016","BG311","num","8","0","1","-"
"r_1","2016","BG311","num","8","1","1","-"
"r_1","2016","BG311","num","8","2","1","-"
"r_1","2016","BG311","num","9","0","1","2"
"r_1","2016","BG311","num","9","1","1","1"
"r_1","2016","BG311","num","9","2","1","1"
"r_1","2016","BG311","num","10","0","1","-"
"r_1","2016","BG311","num","10","1","1","-"
"r_1","2016","BG311","num","10","2","1","-"
"r_1","2016","BG311","num","11","0","1","1"
"r_1","2016","BG311","num","11","1","1","1"
"r_1","2016","BG311","num","11","2","1","-"
"r_1","2016","BG311","num","12","0","1","-"
"r_1","2016","BG311","num","12","1","1","-"
"r_1","2016","BG311","num","12","2","1","-"
"r_1","2016","BG311","num","13","0","1","1"
"r_1","2016","BG311","num","13","1","1","1"
"r_1","2016","BG311","num","13","2","1","-"
"r_1","2016","BG311","num","14","0","1","-"
"r_1","2016","BG311","num","14","1","1","-"
"r_1","2016","BG311","num","14","2","1","-"
"r_1","2016","BG311","num","15","0","1","1"
"r_1","2016","BG311","num","15","1","1","-"
"r_1","2016","BG311","num","15","2","1","1"
"r_1","2016","BG311","num","16","0","1","1"
"r_1","2016","BG311","num","16","1","1","1"
"r_1","2016","BG311","num","16","2","1","-"
"r_1","2016","BG311","num","17","0","1","1"
"r_1","2016","BG311","num","17","1","1","1"
"r_1","2016","BG311","num","17","2","1","-"
"r_1","2016","BG311","num","18","0","1","1"
"r_1","2016","BG311","num","18","1","1","-"
"r_1","2016","BG311","num","18","2","1","1"
"r_1","2016","BG311","num","19","0","1","1"
"r_1","2016","BG311","num","19","1","1","1"
"r_1","2016","BG311","num","19","2","1","-"
"r_1","2016","BG311","num","20","0","1","-"
"r_1","2016","BG311","num","20","1","1","-"
"r_1","2016","BG311","num","20","2","1","-"
"r_1","2016","BG311","num","21","0","1","-"
"r_1","2016","BG311","num","21","1","1","-"
"r_1","2016","BG311","num","21","2","1","-"
"r_1","2016","BG311","num","22","0","1","-"
"r_1","2016","BG311","num","22","1","1","-"
"r_1","2016","BG311","num","22","2","1","-"
"r_1","2016","BG311","num","0","0","2","297"
"r_1","2016","BG311","num","0","1","2","150"
"r_1","2016","BG311","num","0","2","2","147"
"r_1","2016","BG311","num","1","0","2","-"
"r_1","2016","BG311","num","1","1","2","-"
"r_1","2016","BG311","num","1","2","2","-"
"r_1","2016","BG311","num","2","0","2","-"
"r_1","2016","BG311","num","2","1","2","-"
"r_1","2016","BG311","num","2","2","2","-"
"r_1","2016","BG311","num","3","0","2","-"
"r_1","2016","BG311","num","3","1","2","-"
"r_1","2016","BG311","num","3","2","2","-"
"r_1","2016","BG311","num","4","0","2","-"
"r_1","2016","BG311","num","4","1","2","-"
"r_1","2016","BG311","num","4","2","2","-"
"r_1","2016","BG311","num","5","0","2","1"
"r_1","2016","BG311","num","5","1","2","1"
"r_1","2016","BG311","num","5","2","2","-"
"r_1","2016","BG311","num","6","0","2","-"
"r_1","2016","BG311","num","6","1","2","-"
"r_1","2016","BG311","num","6","2","2","-"
"r_1","2016","BG311","num","7","0","2","-"
"r_1","2016","BG311","num","7","1","2","-"
"r_1","2016","BG311","num","7","2","2","-"
"r_1","2016","BG311","num","8","0","2","-"
"r_1","2016","BG311","num","8","1","2","-"
"r_1","2016","BG311","num","8","2","2","-"
"r_1","2016","BG311","num","9","0","2","3"
"r_1","2016","BG311","num","9","1","2","-"
"r_1","2016","BG311","num","9","2","2","3"
"r_1","2016","BG311","num","10","0","2","8"
"r_1","2016","BG311","num","10","1","2","6"
"r_1","2016","BG311","num","10","2","2","2"
"r_1","2016","BG311","num","11","0","2","13"
"r_1","2016","BG311","num","11","1","2","8"
"r_1","2016","BG311","num","11","2","2","5"
"r_1","2016","BG311","num","12","0","2","8"
"r_1","2016","BG311","num","12","1","2","4"
"r_1","2016","BG311","num","12","2","2","4"
"r_1","2016","BG311","num","13","0","2","31"
"r_1","2016","BG311","num","13","1","2","23"
"r_1","2016","BG311","num","13","2","2","8"
"r_1","2016","BG311","num","14","0","2","29"
"r_1","2016","BG311","num","14","1","2","16"
"r_1","2016","BG311","num","14","2","2","13"
"r_1","2016","BG311","num","15","0","2","51"
"r_1","2016","BG311","num","15","1","2","24"
"r_1","2016","BG311","num","15","2","2","27"
"r_1","2016","BG311","num","16","0","2","57"
"r_1","2016","BG311","num","16","1","2","26"
"r_1","2016","BG311","num","16","2","2","31"
"r_1","2016","BG311","num","17","0","2","34"
"r_1","2016","BG311","num","17","1","2","16"
"r_1","2016","BG311","num","17","2","2","18"
"r_1","2016","BG311","num","18","0","2","36"
"r_1","2016","BG311","num","18","1","2","17"
"r_1","2016","BG311","num","18","2","2","19"
"r_1","2016","BG311","num","19","0","2","23"
"r_1","2016","BG311","num","19","1","2","8"
"r_1","2016","BG311","num","19","2","2","15"
"r_1","2016","BG311","num","20","0","2","3"
"r_1","2016","BG311","num","20","1","2","1"
"r_1","2016","BG311","num","20","2","2","2"
"r_1","2016","BG311","num","21","0","2","-"
"r_1","2016","BG311","num","21","1","2","-"
"r_1","2016","BG311","num","21","2","2","-"
"r_1","2016","BG311","num","22","0","2","-"
"r_1","2016","BG311","num","22","1","2","-"
"r_1","2016","BG311","num","22","2","2","-"
"r_1","2016","BG311","num","0","0","3","3"
"r_1","2016","BG311","num","0","1","3","1"
"r_1","2016","BG311","num","0","2","3","2"
"r_1","2016","BG311","num","1","0","3","-"
"r_1","2016","BG311","num","1","1","3","-"
"r_1","2016","BG311","num","1","2","3","-"
"r_1","2016","BG311","num","2","0","3","-"
"r_1","2016","BG311","num","2","1","3","-"
"r_1","2016","BG311","num","2","2","3","-"
"r_1","2016","BG311","num","3","0","3","-"
"r_1","2016","BG311","num","3","1","3","-"
"r_1","2016","BG311","num","3","2","3","-"
"r_1","2016","BG311","num","4","0","3","-"
"r_1","2016","BG311","num","4","1","3","-"
"r_1","2016","BG311","num","4","2","3","-"
"r_1","2016","BG311","num","5","0","3","-"
"r_1","2016","BG311","num","5","1","3","-"
"r_1","2016","BG311","num","5","2","3","-"
"r_1","2016","BG311","num","6","0","3","-"
"r_1","2016","BG311","num","6","1","3","-"
"r_1","2016","BG311","num","6","2","3","-"
"r_1","2016","BG311","num","7","0","3","-"
"r_1","2016","BG311","num","7","1","3","-"
"r_1","2016","BG311","num","7","2","3","-"
"r_1","2016","BG311","num","8","0","3","-"
"r_1","2016","BG311","num","8","1","3","-"
"r_1","2016","BG311","num","8","2","3","-"
"r_1","2016","BG311","num","9","0","3","-"
"r_1","2016","BG311","num","9","1","3","-"
"r_1","2016","BG311","num","9","2","3","-"
"r_1","2016","BG311","num","10","0","3","-"
"r_1","2016","BG311","num","10","1","3","-"
"r_1","2016","BG311","num","10","2","3","-"
"r_1","2016","BG311","num","11","0","3","-"
"r_1","2016","BG311","num","11","1","3","-"
"r_1","2016","BG311","num","11","2","3","-"
"r_1","2016","BG311","num","12","0","3","-"
"r_1","2016","BG311","num","12","1","3","-"
"r_1","2016","BG311","num","12","2","3","-"
"r_1","2016","BG311","num","13","0","3","-"
"r_1","2016","BG311","num","13","1","3","-"
"r_1","2016","BG311","num","13","2","3","-"
"r_1","2016","BG311","num","14","0","3","-"
"r_1","2016","BG311","num","14","1","3","-"
"r_1","2016","BG311","num","14","2","3","-"
"r_1","2016","BG311","num","15","0","3","1"
"r_1","2016","BG311","num","15","1","3","1"
"r_1","2016","BG311","num","15","2","3","-"
"r_1","2016","BG311","num","16","0","3","1"
"r_1","2016","BG311","num","16","1","3","-"
"r_1","2016","BG311","num","16","2","3","1"
"r_1","2016","BG311","num","17","0","3","1"
"r_1","2016","BG311","num","17","1","3","-"
"r_1","2016","BG311","num","17","2","3","1"
"r_1","2016","BG311","num","18","0","3","-"
"r_1","2016","BG311","num","18","1","3","-"
"r_1","2016","BG311","num","18","2","3","-"
"r_1","2016","BG311","num","19","0","3","-"
"r_1","2016","BG311","num","19","1","3","-"
"r_1","2016","BG311","num","19","2","3","-"
"r_1","2016","BG311","num","20","0","3","-"
"r_1","2016","BG311","num","20","1","3","-"
"r_1","2016","BG311","num","20","2","3","-"
"r_1","2016","BG311","num","21","0","3","-"
"r_1","2016","BG311","num","21","1","3","-"
"r_1","2016","BG311","num","21","2","3","-"
"r_1","2016","BG311","num","22","0","3","-"
"r_1","2016","BG311","num","22","1","3","-"
"r_1","2016","BG311","num","22","2","3","-"
"r_1","2016","BG311","num","0","0","4","12"
"r_1","2016","BG311","num","0","1","4","8"
"r_1","2016","BG311","num","0","2","4","4"
"r_1","2016","BG311","num","1","0","4","-"
"r_1","2016","BG311","num","1","1","4","-"
"r_1","2016","BG311","num","1","2","4","-"
"r_1","2016","BG311","num","2","0","4","-"
"r_1","2016","BG311","num","2","1","4","-"
"r_1","2016","BG311","num","2","2","4","-"
"r_1","2016","BG311","num","3","0","4","-"
"r_1","2016","BG311","num","3","1","4","-"
"r_1","2016","BG311","num","3","2","4","-"
"r_1","2016","BG311","num","4","0","4","-"
"r_1","2016","BG311","num","4","1","4","-"
"r_1","2016","BG311","num","4","2","4","-"
"r_1","2016","BG311","num","5","0","4","-"
"r_1","2016","BG311","num","5","1","4","-"
"r_1","2016","BG311","num","5","2","4","-"
"r_1","2016","BG311","num","6","0","4","-"
"r_1","2016","BG311","num","6","1","4","-"
"r_1","2016","BG311","num","6","2","4","-"
"r_1","2016","BG311","num","7","0","4","-"
"r_1","2016","BG311","num","7","1","4","-"
"r_1","2016","BG311","num","7","2","4","-"
"r_1","2016","BG311","num","8","0","4","-"
"r_1","2016","BG311","num","8","1","4","-"
"r_1","2016","BG311","num","8","2","4","-"
"r_1","2016","BG311","num","9","0","4","-"
"r_1","2016","BG311","num","9","1","4","-"
"r_1","2016","BG311","num","9","2","4","-"
"r_1","2016","BG311","num","10","0","4","-"
"r_1","2016","BG311","num","10","1","4","-"
"r_1","2016","BG311","num","10","2","4","-"
"r_1","2016","BG311","num","11","0","4","1"
"r_1","2016","BG311","num","11","1","4","1"
"r_1","2016","BG311","num","11","2","4","-"
"r_1","2016","BG311","num","12","0","4","2"
"r_1","2016","BG311","num","12","1","4","1"
"r_1","2016","BG311","num","12","2","4","1"
"r_1","2016","BG311","num","13","0","4","-"
"r_1","2016","BG311","num","13","1","4","-"
"r_1","2016","BG311","num","13","2","4","-"
"r_1","2016","BG311","num","14","0","4","2"
"r_1","2016","BG311","num","14","1","4","1"
"r_1","2016","BG311","num","14","2","4","1"
"r_1","2016","BG311","num","15","0","4","-"
"r_1","2016","BG311","num","15","1","4","-"
"r_1","2016","BG311","num","15","2","4","-"
"r_1","2016","BG311","num","16","0","4","-"
"r_1","2016","BG311","num","16","1","4","-"
"r_1","2016","BG311","num","16","2","4","-"
"r_1","2016","BG311","num","17","0","4","3"
"r_1","2016","BG311","num","17","1","4","2"
"r_1","2016","BG311","num","17","2","4","1"
"r_1","2016","BG311","num","18","0","4","1"
"r_1","2016","BG311","num","18","1","4","1"
"r_1","2016","BG311","num","18","2","4","-"
"r_1","2016","BG311","num","19","0","4","2"
"r_1","2016","BG311","num","19","1","4","1"
"r_1","2016","BG311","num","19","2","4","1"
"r_1","2016","BG311","num","20","0","4","1"
"r_1","2016","BG311","num","20","1","4","1"
"r_1","2016","BG311","num","20","2","4","-"
"r_1","2016","BG311","num","21","0","4","-"
"r_1","2016","BG311","num","21","1","4","-"
"r_1","2016","BG311","num","21","2","4","-"
"r_1","2016","BG311","num","22","0","4","-"
"r_1","2016","BG311","num","22","1","4","-"
"r_1","2016","BG311","num","22","2","4","-"
"r_1","2016","BG311","num","0","0","5","2"
"r_1","2016","BG311","num","0","1","5","-"
"r_1","2016","BG311","num","0","2","5","2"
"r_1","2016","BG311","num","1","0","5","-"
"r_1","2016","BG311","num","1","1","5","-"
"r_1","2016","BG311","num","1","2","5","-"
"r_1","2016","BG311","num","2","0","5","-"
"r_1","2016","BG311","num","2","1","5","-"
"r_1","2016","BG311","num","2","2","5","-"
"r_1","2016","BG311","num","3","0","5","-"
"r_1","2016","BG311","num","3","1","5","-"
"r_1","2016","BG311","num","3","2","5","-"
"r_1","2016","BG311","num","4","0","5","-"
"r_1","2016","BG311","num","4","1","5","-"
"r_1","2016","BG311","num","4","2","5","-"
"r_1","2016","BG311","num","5","0","5","-"
"r_1","2016","BG311","num","5","1","5","-"
"r_1","2016","BG311","num","5","2","5","-"
"r_1","2016","BG311","num","6","0","5","-"
"r_1","2016","BG311","num","6","1","5","-"
"r_1","2016","BG311","num","6","2","5","-"
