RevisionColumn,EKATTE,Units,periods,Residence,GenderID,ValueColumn
"r_1","BGS","num","2005","2","1","60918"
"r_1","BGS","num","2005","2","2","61972"
"r_1","BGS","num","2006","0","0","417810"
"r_1","BGS","num","2006","0","1","203409"
"r_1","BGS","num","2006","0","2","214401"
"r_1","BGS","num","2006","1","0","297930"
"r_1","BGS","num","2006","1","1","143966"
"r_1","BGS","num","2006","1","2","153964"
"r_1","BGS","num","2006","2","0","119880"
"r_1","BGS","num","2006","2","1","59443"
"r_1","BGS","num","2006","2","2","60437"
"r_1","BGS","num","2007","0","0","420095"
"r_1","BGS","num","2007","0","1","204897"
"r_1","BGS","num","2007","0","2","215198"
"r_1","BGS","num","2007","1","0","298964"
"r_1","BGS","num","2007","1","1","144668"
"r_1","BGS","num","2007","1","2","154296"
"r_1","BGS","num","2007","2","0","121131"
"r_1","BGS","num","2007","2","1","60229"
"r_1","BGS","num","2007","2","2","60902"
"r_1","BGS","num","2008","0","0","420840"
"r_1","BGS","num","2008","0","1","205081"
"r_1","BGS","num","2008","0","2","215759"
"r_1","BGS","num","2008","1","0","300456"
"r_1","BGS","num","2008","1","1","145248"
"r_1","BGS","num","2008","1","2","155208"
"r_1","BGS","num","2008","2","0","120384"
"r_1","BGS","num","2008","2","1","59833"
"r_1","BGS","num","2008","2","2","60551"
"r_1","BGS","num","2009","0","0","422319"
"r_1","BGS","num","2009","0","1","205692"
"r_1","BGS","num","2009","0","2","216627"
"r_1","BGS","num","2009","1","0","310754"
"r_1","BGS","num","2009","1","1","150209"
"r_1","BGS","num","2009","1","2","160545"
"r_1","BGS","num","2009","2","0","111565"
"r_1","BGS","num","2009","2","1","55483"
"r_1","BGS","num","2009","2","2","56082"
"r_1","BGS","num","2010","0","0","421252"
"r_1","BGS","num","2010","0","1","205128"
"r_1","BGS","num","2010","0","2","216124"
"r_1","BGS","num","2010","1","0","309988"
"r_1","BGS","num","2010","1","1","149748"
"r_1","BGS","num","2010","1","2","160240"
"r_1","BGS","num","2010","2","0","111264"
"r_1","BGS","num","2010","2","1","55380"
"r_1","BGS","num","2010","2","2","55884"
"r_1","BGS","num","2011","0","0","414947"
"r_1","BGS","num","2011","0","1","203139"
"r_1","BGS","num","2011","0","2","211808"
"r_1","BGS","num","2011","1","0","310571"
"r_1","BGS","num","2011","1","1","151082"
"r_1","BGS","num","2011","1","2","159489"
"r_1","BGS","num","2011","2","0","104376"
"r_1","BGS","num","2011","2","1","52057"
"r_1","BGS","num","2011","2","2","52319"
"r_1","BGS","num","2012","0","0","414154"
"r_1","BGS","num","2012","0","1","202534"
"r_1","BGS","num","2012","0","2","211620"
"r_1","BGS","num","2012","1","0","309995"
"r_1","BGS","num","2012","1","1","150553"
"r_1","BGS","num","2012","1","2","159442"
"r_1","BGS","num","2012","2","0","104159"
"r_1","BGS","num","2012","2","1","51981"
"r_1","BGS","num","2012","2","2","52178"
"r_1","BGS","num","2013","0","0","414485"
"r_1","BGS","num","2013","0","1","202444"
"r_1","BGS","num","2013","0","2","212041"
"r_1","BGS","num","2013","1","0","310364"
"r_1","BGS","num","2013","1","1","150445"
"r_1","BGS","num","2013","1","2","159919"
"r_1","BGS","num","2013","2","0","104121"
"r_1","BGS","num","2013","2","1","51999"
"r_1","BGS","num","2013","2","2","52122"
"r_1","BGS","num","2014","0","0","414184"
"r_1","BGS","num","2014","0","1","201630"
"r_1","BGS","num","2014","0","2","212554"
"r_1","BGS","num","2014","1","0","310277"
"r_1","BGS","num","2014","1","1","149746"
"r_1","BGS","num","2014","1","2","160531"
"r_1","BGS","num","2014","2","0","103907"
"r_1","BGS","num","2014","2","1","51884"
"r_1","BGS","num","2014","2","2","52023"
"r_1","BGS01","num","2000","0","0","31940"
"r_1","BGS01","num","2000","0","1","15626"
"r_1","BGS01","num","2000","0","2","16314"
"r_1","BGS01","num","2000","1","0","22182"
"r_1","BGS01","num","2000","1","1","10843"
"r_1","BGS01","num","2000","1","2","11339"
"r_1","BGS01","num","2000","2","0","9758"
"r_1","BGS01","num","2000","2","1","4783"
"r_1","BGS01","num","2000","2","2","4975"
"r_1","BGS01","num","2001","0","0","30422"
"r_1","BGS01","num","2001","0","1","14825"
"r_1","BGS01","num","2001","0","2","15597"
"r_1","BGS01","num","2001","1","0","21300"
"r_1","BGS01","num","2001","1","1","10374"
"r_1","BGS01","num","2001","1","2","10926"
"r_1","BGS01","num","2001","2","0","9122"
"r_1","BGS01","num","2001","2","1","4451"
"r_1","BGS01","num","2001","2","2","4671"
"r_1","BGS01","num","2002","0","0","30466"
"r_1","BGS01","num","2002","0","1","14820"
"r_1","BGS01","num","2002","0","2","15646"
"r_1","BGS01","num","2002","1","0","21302"
"r_1","BGS01","num","2002","1","1","10344"
"r_1","BGS01","num","2002","1","2","10958"
"r_1","BGS01","num","2002","2","0","9164"
"r_1","BGS01","num","2002","2","1","4476"
"r_1","BGS01","num","2002","2","2","4688"
"r_1","BGS01","num","2003","0","0","30284"
"r_1","BGS01","num","2003","0","1","14724"
"r_1","BGS01","num","2003","0","2","15560"
"r_1","BGS01","num","2003","1","0","21077"
"r_1","BGS01","num","2003","1","1","10218"
"r_1","BGS01","num","2003","1","2","10859"
"r_1","BGS01","num","2003","2","0","9207"
"r_1","BGS01","num","2003","2","1","4506"
"r_1","BGS01","num","2003","2","2","4701"
"r_1","BGS01","num","2004","0","0","30316"
"r_1","BGS01","num","2004","0","1","14717"
"r_1","BGS01","num","2004","0","2","15599"
"r_1","BGS01","num","2004","1","0","21038"
"r_1","BGS01","num","2004","1","1","10177"
"r_1","BGS01","num","2004","1","2","10861"
"r_1","BGS01","num","2004","2","0","9278"
"r_1","BGS01","num","2004","2","1","4540"
"r_1","BGS01","num","2004","2","2","4738"
"r_1","BGS01","num","2005","0","0","30386"
"r_1","BGS01","num","2005","0","1","14762"
"r_1","BGS01","num","2005","0","2","15624"
"r_1","BGS01","num","2005","1","0","21001"
"r_1","BGS01","num","2005","1","1","10163"
"r_1","BGS01","num","2005","1","2","10838"
"r_1","BGS01","num","2005","2","0","9385"
"r_1","BGS01","num","2005","2","1","4599"
"r_1","BGS01","num","2005","2","2","4786"
"r_1","BGS01","num","2006","0","0","30312"
"r_1","BGS01","num","2006","0","1","14693"
"r_1","BGS01","num","2006","0","2","15619"
"r_1","BGS01","num","2006","1","0","20948"
"r_1","BGS01","num","2006","1","1","10107"
"r_1","BGS01","num","2006","1","2","10841"
"r_1","BGS01","num","2006","2","0","9364"
"r_1","BGS01","num","2006","2","1","4586"
"r_1","BGS01","num","2006","2","2","4778"
"r_1","BGS01","num","2007","0","0","30265"
"r_1","BGS01","num","2007","0","1","14646"
"r_1","BGS01","num","2007","0","2","15619"
"r_1","BGS01","num","2007","1","0","20913"
"r_1","BGS01","num","2007","1","1","10084"
"r_1","BGS01","num","2007","1","2","10829"
"r_1","BGS01","num","2007","2","0","9352"
"r_1","BGS01","num","2007","2","1","4562"
"r_1","BGS01","num","2007","2","2","4790"
"r_1","BGS01","num","2008","0","0","30420"
"r_1","BGS01","num","2008","0","1","14691"
"r_1","BGS01","num","2008","0","2","15729"
"r_1","BGS01","num","2008","1","0","21015"
"r_1","BGS01","num","2008","1","1","10131"
"r_1","BGS01","num","2008","1","2","10884"
"r_1","BGS01","num","2008","2","0","9405"
"r_1","BGS01","num","2008","2","1","4560"
"r_1","BGS01","num","2008","2","2","4845"
"r_1","BGS01","num","2009","0","0","30450"
"r_1","BGS01","num","2009","0","1","14710"
"r_1","BGS01","num","2009","0","2","15740"
"r_1","BGS01","num","2009","1","0","21067"
"r_1","BGS01","num","2009","1","1","10156"
"r_1","BGS01","num","2009","1","2","10911"
"r_1","BGS01","num","2009","2","0","9383"
"r_1","BGS01","num","2009","2","1","4554"
"r_1","BGS01","num","2009","2","2","4829"
"r_1","BGS01","num","2010","0","0","30339"
"r_1","BGS01","num","2010","0","1","14637"
"r_1","BGS01","num","2010","0","2","15702"
"r_1","BGS01","num","2010","1","0","20930"
"r_1","BGS01","num","2010","1","1","10062"
"r_1","BGS01","num","2010","1","2","10868"
"r_1","BGS01","num","2010","2","0","9409"
"r_1","BGS01","num","2010","2","1","4575"
"r_1","BGS01","num","2010","2","2","4834"
"r_1","BGS01","num","2011","0","0","28669"
"r_1","BGS01","num","2011","0","1","13997"
"r_1","BGS01","num","2011","0","2","14672"
"r_1","BGS01","num","2011","1","0","19904"
"r_1","BGS01","num","2011","1","1","9670"
"r_1","BGS01","num","2011","1","2","10234"
"r_1","BGS01","num","2011","2","0","8765"
"r_1","BGS01","num","2011","2","1","4327"
"r_1","BGS01","num","2011","2","2","4438"
"r_1","BGS01","num","2012","0","0","28579"
"r_1","BGS01","num","2012","0","1","13957"
"r_1","BGS01","num","2012","0","2","14622"
"r_1","BGS01","num","2012","1","0","19827"
"r_1","BGS01","num","2012","1","1","9628"
"r_1","BGS01","num","2012","1","2","10199"
"r_1","BGS01","num","2012","2","0","8752"
"r_1","BGS01","num","2012","2","1","4329"
"r_1","BGS01","num","2012","2","2","4423"
"r_1","BGS01","num","2013","0","0","28440"
"r_1","BGS01","num","2013","0","1","13883"
"r_1","BGS01","num","2013","0","2","14557"
"r_1","BGS01","num","2013","1","0","19708"
"r_1","BGS01","num","2013","1","1","9561"
"r_1","BGS01","num","2013","1","2","10147"
"r_1","BGS01","num","2013","2","0","8732"
"r_1","BGS01","num","2013","2","1","4322"
"r_1","BGS01","num","2013","2","2","4410"
"r_1","BGS01","num","2014","0","0","28327"
"r_1","BGS01","num","2014","0","1","13852"
"r_1","BGS01","num","2014","0","2","14475"
"r_1","BGS01","num","2014","1","0","19615"
"r_1","BGS01","num","2014","1","1","9525"
"r_1","BGS01","num","2014","1","2","10090"
"r_1","BGS01","num","2014","2","0","8712"
"r_1","BGS01","num","2014","2","1","4327"
"r_1","BGS01","num","2014","2","2","4385"
"r_1","BGS04","num","2000","0","0","211234"
"r_1","BGS04","num","2000","0","1","102563"
"r_1","BGS04","num","2000","0","2","108671"
"r_1","BGS04","num","2000","1","0","196669"
"r_1","BGS04","num","2000","1","1","95437"
"r_1","BGS04","num","2000","1","2","101232"
"r_1","BGS04","num","2000","2","0","14565"
"r_1","BGS04","num","2000","2","1","7126"
"r_1","BGS04","num","2000","2","2","7439"
"r_1","BGS04","num","2001","0","0","209727"
"r_1","BGS04","num","2001","0","1","101907"
"r_1","BGS04","num","2001","0","2","107820"
"r_1","BGS04","num","2001","1","0","194922"
"r_1","BGS04","num","2001","1","1","94587"
"r_1","BGS04","num","2001","1","2","100335"
"r_1","BGS04","num","2001","2","0","14805"
"r_1","BGS04","num","2001","2","1","7320"
"r_1","BGS04","num","2001","2","2","7485"
"r_1","BGS04","num","2002","0","0","209487"
"r_1","BGS04","num","2002","0","1","101543"
"r_1","BGS04","num","2002","0","2","107944"
"r_1","BGS04","num","2002","1","0","194634"
"r_1","BGS04","num","2002","1","1","94193"
"r_1","BGS04","num","2002","1","2","100441"
"r_1","BGS04","num","2002","2","0","14853"
"r_1","BGS04","num","2002","2","1","7350"
"r_1","BGS04","num","2002","2","2","7503"
"r_1","BGS04","num","2003","0","0","207424"
"r_1","BGS04","num","2003","0","1","100465"
"r_1","BGS04","num","2003","0","2","106959"
"r_1","BGS04","num","2003","1","0","192571"
"r_1","BGS04","num","2003","1","1","93138"
"r_1","BGS04","num","2003","1","2","99433"
"r_1","BGS04","num","2003","2","0","14853"
"r_1","BGS04","num","2003","2","1","7327"
"r_1","BGS04","num","2003","2","2","7526"
"r_1","BGS04","num","2004","0","0","206414"
"r_1","BGS04","num","2004","0","1","99858"
"r_1","BGS04","num","2004","0","2","106556"
"r_1","BGS04","num","2004","1","0","191551"
"r_1","BGS04","num","2004","1","1","92517"
"r_1","BGS04","num","2004","1","2","99034"
"r_1","BGS04","num","2004","2","0","14863"
"r_1","BGS04","num","2004","2","1","7341"
"r_1","BGS04","num","2004","2","2","7522"
"r_1","BGS04","num","2005","0","0","206110"
"r_1","BGS04","num","2005","0","1","99543"
"r_1","BGS04","num","2005","0","2","106567"
"r_1","BGS04","num","2005","1","0","191246"
"r_1","BGS04","num","2005","1","1","92162"
"r_1","BGS04","num","2005","1","2","99084"
"r_1","BGS04","num","2005","2","0","14864"
"r_1","BGS04","num","2005","2","1","7381"
"r_1","BGS04","num","2005","2","2","7483"
"r_1","BGS04","num","2006","0","0","205691"
"r_1","BGS04","num","2006","0","1","99106"
"r_1","BGS04","num","2006","0","2","106585"
"r_1","BGS04","num","2006","1","0","190868"
"r_1","BGS04","num","2006","1","1","91734"
"r_1","BGS04","num","2006","1","2","99134"
"r_1","BGS04","num","2006","2","0","14823"
"r_1","BGS04","num","2006","2","1","7372"
"r_1","BGS04","num","2006","2","2","7451"
"r_1","BGS04","num","2007","0","0","204175"
"r_1","BGS04","num","2007","0","1","98246"
"r_1","BGS04","num","2007","0","2","105929"
"r_1","BGS04","num","2007","1","0","189456"
"r_1","BGS04","num","2007","1","1","90936"
"r_1","BGS04","num","2007","1","2","98520"
"r_1","BGS04","num","2007","2","0","14719"
"r_1","BGS04","num","2007","2","1","7310"
"r_1","BGS04","num","2007","2","2","7409"
"r_1","BGS04","num","2008","0","0","205467"
"r_1","BGS04","num","2008","0","1","98745"
"r_1","BGS04","num","2008","0","2","106722"
"r_1","BGS04","num","2008","1","0","190767"
"r_1","BGS04","num","2008","1","1","91461"
"r_1","BGS04","num","2008","1","2","99306"
"r_1","BGS04","num","2008","2","0","14700"
"r_1","BGS04","num","2008","2","1","7284"
"r_1","BGS04","num","2008","2","2","7416"
"r_1","BGS04","num","2009","0","0","206343"
"r_1","BGS04","num","2009","0","1","98998"
"r_1","BGS04","num","2009","0","2","107345"
"r_1","BGS04","num","2009","1","0","195659"
"r_1","BGS04","num","2009","1","1","93688"
"r_1","BGS04","num","2009","1","2","101971"
"r_1","BGS04","num","2009","2","0","10684"
"r_1","BGS04","num","2009","2","1","5310"
"r_1","BGS04","num","2009","2","2","5374"
"r_1","BGS04","num","2010","0","0","206700"
"r_1","BGS04","num","2010","0","1","99131"
"r_1","BGS04","num","2010","0","2","107569"
"r_1","BGS04","num","2010","1","0","195383"
"r_1","BGS04","num","2010","1","1","93492"
"r_1","BGS04","num","2010","1","2","101891"
"r_1","BGS04","num","2010","2","0","11317"
"r_1","BGS04","num","2010","2","1","5639"
"r_1","BGS04","num","2010","2","2","5678"
"r_1","BGS04","num","2011","0","0","212032"
"r_1","BGS04","num","2011","0","1","102895"
"r_1","BGS04","num","2011","0","2","109137"
"r_1","BGS04","num","2011","1","0","201165"
"r_1","BGS04","num","2011","1","1","97507"
"r_1","BGS04","num","2011","1","2","103658"
"r_1","BGS04","num","2011","2","0","10867"
"r_1","BGS04","num","2011","2","1","5388"
"r_1","BGS04","num","2011","2","2","5479"
"r_1","BGS04","num","2012","0","0","211535"
"r_1","BGS04","num","2012","0","1","102472"
"r_1","BGS04","num","2012","0","2","109063"
"r_1","BGS04","num","2012","1","0","200745"
"r_1","BGS04","num","2012","1","1","97104"
"r_1","BGS04","num","2012","1","2","103641"
"r_1","BGS04","num","2012","2","0","10790"
"r_1","BGS04","num","2012","2","1","5368"
"r_1","BGS04","num","2012","2","2","5422"
"r_1","BGS04","num","2013","0","0","211764"
"r_1","BGS04","num","2013","0","1","102355"
"r_1","BGS04","num","2013","0","2","109409"
"r_1","BGS04","num","2013","1","0","201006"
"r_1","BGS04","num","2013","1","1","96993"
"r_1","BGS04","num","2013","1","2","104013"
"r_1","BGS04","num","2013","2","0","10758"
"r_1","BGS04","num","2013","2","1","5362"
"r_1","BGS04","num","2013","2","2","5396"
"r_1","BGS04","num","2014","0","0","211033"
"r_1","BGS04","num","2014","0","1","101383"
"r_1","BGS04","num","2014","0","2","109650"
"r_1","BGS04","num","2014","1","0","200344"
"r_1","BGS04","num","2014","1","1","96063"
"r_1","BGS04","num","2014","1","2","104281"
"r_1","BGS04","num","2014","2","0","10689"
"r_1","BGS04","num","2014","2","1","5320"
"r_1","BGS04","num","2014","2","2","5369"
"r_1","BGS08","num","2000","0","0","12613"
"r_1","BGS08","num","2000","0","1","6272"
"r_1","BGS08","num","2000","0","2","6341"
"r_1","BGS08","num","2000","1","0","5314"
"r_1","BGS08","num","2000","1","1","2601"
"r_1","BGS08","num","2000","1","2","2713"
"r_1","BGS08","num","2000","2","0","7299"
"r_1","BGS08","num","2000","2","1","3671"
"r_1","BGS08","num","2000","2","2","3628"
"r_1","BGS08","num","2001","0","0","12336"
"r_1","BGS08","num","2001","0","1","6053"
"r_1","BGS08","num","2001","0","2","6283"
"r_1","BGS08","num","2001","1","0","5094"
"r_1","BGS08","num","2001","1","1","2472"
"r_1","BGS08","num","2001","1","2","2622"
"r_1","BGS08","num","2001","2","0","7242"
"r_1","BGS08","num","2001","2","1","3581"
"r_1","BGS08","num","2001","2","2","3661"
"r_1","BGS08","num","2002","0","0","12317"
"r_1","BGS08","num","2002","0","1","6045"
"r_1","BGS08","num","2002","0","2","6272"
"r_1","BGS08","num","2002","1","0","5071"
"r_1","BGS08","num","2002","1","1","2459"
"r_1","BGS08","num","2002","1","2","2612"
"r_1","BGS08","num","2002","2","0","7246"
"r_1","BGS08","num","2002","2","1","3586"
"r_1","BGS08","num","2002","2","2","3660"
"r_1","BGS08","num","2003","0","0","12419"
"r_1","BGS08","num","2003","0","1","6099"
"r_1","BGS08","num","2003","0","2","6320"
"r_1","BGS08","num","2003","1","0","4999"
"r_1","BGS08","num","2003","1","1","2418"
"r_1","BGS08","num","2003","1","2","2581"
"r_1","BGS08","num","2003","2","0","7420"
"r_1","BGS08","num","2003","2","1","3681"
"r_1","BGS08","num","2003","2","2","3739"
"r_1","BGS08","num","2004","0","0","12350"
"r_1","BGS08","num","2004","0","1","6063"
"r_1","BGS08","num","2004","0","2","6287"
"r_1","BGS08","num","2004","1","0","4992"
"r_1","BGS08","num","2004","1","1","2406"
"r_1","BGS08","num","2004","1","2","2586"
"r_1","BGS08","num","2004","2","0","7358"
"r_1","BGS08","num","2004","2","1","3657"
"r_1","BGS08","num","2004","2","2","3701"
"r_1","BGS08","num","2005","0","0","12278"
"r_1","BGS08","num","2005","0","1","6022"
"r_1","BGS08","num","2005","0","2","6256"
"r_1","BGS08","num","2005","1","0","4954"
"r_1","BGS08","num","2005","1","1","2389"
"r_1","BGS08","num","2005","1","2","2565"
"r_1","BGS08","num","2005","2","0","7324"
"r_1","BGS08","num","2005","2","1","3633"
"r_1","BGS08","num","2005","2","2","3691"
"r_1","BGS08","num","2006","0","0","12202"
"r_1","BGS08","num","2006","0","1","6009"
"r_1","BGS08","num","2006","0","2","6193"
"r_1","BGS08","num","2006","1","0","4904"
"r_1","BGS08","num","2006","1","1","2370"
"r_1","BGS08","num","2006","1","2","2534"
"r_1","BGS08","num","2006","2","0","7298"
"r_1","BGS08","num","2006","2","1","3639"
"r_1","BGS08","num","2006","2","2","3659"
"r_1","BGS08","num","2007","0","0","12641"
"r_1","BGS08","num","2007","0","1","6281"
"r_1","BGS08","num","2007","0","2","6360"
"r_1","BGS08","num","2007","1","0","4882"
"r_1","BGS08","num","2007","1","1","2356"
"r_1","BGS08","num","2007","1","2","2526"
"r_1","BGS08","num","2007","2","0","7759"
"r_1","BGS08","num","2007","2","1","3925"
"r_1","BGS08","num","2007","2","2","3834"
"r_1","BGS08","num","2008","0","0","12476"
"r_1","BGS08","num","2008","0","1","6194"
"r_1","BGS08","num","2008","0","2","6282"
"r_1","BGS08","num","2008","1","0","4844"
"r_1","BGS08","num","2008","1","1","2337"
"r_1","BGS08","num","2008","1","2","2507"
"r_1","BGS08","num","2008","2","0","7632"
"r_1","BGS08","num","2008","2","1","3857"
"r_1","BGS08","num","2008","2","2","3775"
"r_1","BGS08","num","2009","0","0","12395"
"r_1","BGS08","num","2009","0","1","6175"
"r_1","BGS08","num","2009","0","2","6220"
"r_1","BGS08","num","2009","1","0","4848"
"r_1","BGS08","num","2009","1","1","2336"
"r_1","BGS08","num","2009","1","2","2512"
"r_1","BGS08","num","2009","2","0","7547"
"r_1","BGS08","num","2009","2","1","3839"
"r_1","BGS08","num","2009","2","2","3708"
"r_1","BGS08","num","2010","0","0","12120"
"r_1","BGS08","num","2010","0","1","6007"
"r_1","BGS08","num","2010","0","2","6113"
"r_1","BGS08","num","2010","1","0","4784"
"r_1","BGS08","num","2010","1","1","2295"
"r_1","BGS08","num","2010","1","2","2489"
"r_1","BGS08","num","2010","2","0","7336"
"r_1","BGS08","num","2010","2","1","3712"
"r_1","BGS08","num","2010","2","2","3624"
"r_1","BGS08","num","2011","0","0","10330"
"r_1","BGS08","num","2011","0","1","5161"
"r_1","BGS08","num","2011","0","2","5169"
"r_1","BGS08","num","2011","1","0","4312"
"r_1","BGS08","num","2011","1","1","2108"
"r_1","BGS08","num","2011","1","2","2204"
