RevisionColumn,periods,Units,EKATTE_Hlth,Mpersonnel,ValueColumn
"r_1","2005","num","SFO34","1","7"
"r_1","2005","num","SFO34","2","4"
"r_1","2005","num","SFO34","3","12"
"r_1","2006","num","SFO34","1","5"
"r_1","2006","num","SFO34","2","3"
"r_1","2006","num","SFO34","3","12"
"r_1","2007","num","SFO34","1","6"
"r_1","2007","num","SFO34","2","3"
"r_1","2007","num","SFO34","3","12"
"r_1","2008","num","SFO34","1","5"
"r_1","2008","num","SFO34","2","3"
"r_1","2008","num","SFO34","3","12"
"r_1","2009","num","SFO34","1","6"
"r_1","2009","num","SFO34","2","5"
"r_1","2009","num","SFO34","3","12"
"r_1","2010","num","SFO34","1","6"
"r_1","2010","num","SFO34","2","5"
"r_1","2010","num","SFO34","3","12"
"r_1","2011","num","SFO34","1","7"
"r_1","2011","num","SFO34","2","5"
"r_1","2011","num","SFO34","3","9"
"r_1","2012","num","SFO34","1","6"
"r_1","2012","num","SFO34","2","6"
"r_1","2012","num","SFO34","3","7"
"r_1","2013","num","SFO34","1","7"
"r_1","2013","num","SFO34","2","5"
"r_1","2013","num","SFO34","3","8"
"r_1","2014","num","SFO34","1","7"
"r_1","2014","num","SFO34","2","3"
"r_1","2014","num","SFO34","3","8"
"r_1","2015","num","SFO34","1","7"
"r_1","2015","num","SFO34","2","3"
"r_1","2015","num","SFO34","3","8"
"r_1","2016","num","SFO34","1","7"
"r_1","2016","num","SFO34","2","3"
"r_1","2016","num","SFO34","3","8"
"r_1","2017","num","SFO34","1","7"
"r_1","2017","num","SFO34","2","3"
"r_1","2017","num","SFO34","3","8"
"r_1","2003","num","SFO39","1","119"
"r_1","2003","num","SFO39","2","24"
"r_1","2003","num","SFO39","3","225"
"r_1","2004","num","SFO39","1","103"
"r_1","2004","num","SFO39","2","25"
"r_1","2004","num","SFO39","3","207"
"r_1","2005","num","SFO39","1","112"
"r_1","2005","num","SFO39","2","20"
"r_1","2005","num","SFO39","3","199"
"r_1","2006","num","SFO39","1","112"
"r_1","2006","num","SFO39","2","20"
"r_1","2006","num","SFO39","3","172"
"r_1","2007","num","SFO39","1","108"
"r_1","2007","num","SFO39","2","22"
"r_1","2007","num","SFO39","3","162"
"r_1","2008","num","SFO39","1","114"
"r_1","2008","num","SFO39","2","21"
"r_1","2008","num","SFO39","3","162"
"r_1","2009","num","SFO39","1","113"
"r_1","2009","num","SFO39","2","32"
"r_1","2009","num","SFO39","3","160"
"r_1","2010","num","SFO39","1","118"
"r_1","2010","num","SFO39","2","21"
"r_1","2010","num","SFO39","3","161"
"r_1","2011","num","SFO39","1","121"
"r_1","2011","num","SFO39","2","22"
"r_1","2011","num","SFO39","3","160"
"r_1","2012","num","SFO39","1","121"
"r_1","2012","num","SFO39","2","20"
"r_1","2012","num","SFO39","3","163"
"r_1","2013","num","SFO39","1","115"
"r_1","2013","num","SFO39","2","22"
"r_1","2013","num","SFO39","3","146"
"r_1","2014","num","SFO39","1","113"
"r_1","2014","num","SFO39","2","23"
"r_1","2014","num","SFO39","3","144"
"r_1","2015","num","SFO39","1","114"
"r_1","2015","num","SFO39","2","22"
"r_1","2015","num","SFO39","3","138"
"r_1","2016","num","SFO39","1","106"
"r_1","2016","num","SFO39","2","22"
"r_1","2016","num","SFO39","3","131"
"r_1","2017","num","SFO39","1","103"
"r_1","2017","num","SFO39","2","23"
"r_1","2017","num","SFO39","3","128"
"r_1","2003","num","SFO43","1","42"
"r_1","2003","num","SFO43","2","10"
"r_1","2003","num","SFO43","3","57"
"r_1","2004","num","SFO43","1","39"
"r_1","2004","num","SFO43","2","10"
"r_1","2004","num","SFO43","3","56"
"r_1","2005","num","SFO43","1","39"
"r_1","2005","num","SFO43","2","8"
"r_1","2005","num","SFO43","3","62"
"r_1","2006","num","SFO43","1","41"
"r_1","2006","num","SFO43","2","8"
"r_1","2006","num","SFO43","3","61"
"r_1","2007","num","SFO43","1","38"
"r_1","2007","num","SFO43","2","7"
"r_1","2007","num","SFO43","3","65"
"r_1","2008","num","SFO43","1","35"
"r_1","2008","num","SFO43","2","6"
"r_1","2008","num","SFO43","3","60"
"r_1","2009","num","SFO43","1","37"
"r_1","2009","num","SFO43","2","6"
"r_1","2009","num","SFO43","3","55"
"r_1","2010","num","SFO43","1","40"
"r_1","2010","num","SFO43","2","6"
"r_1","2010","num","SFO43","3","61"
"r_1","2011","num","SFO43","1","39"
"r_1","2011","num","SFO43","2","6"
"r_1","2011","num","SFO43","3","54"
"r_1","2012","num","SFO43","1","49"
"r_1","2012","num","SFO43","2","6"
"r_1","2012","num","SFO43","3","53"
"r_1","2013","num","SFO43","1","33"
"r_1","2013","num","SFO43","2","8"
"r_1","2013","num","SFO43","3","46"
"r_1","2014","num","SFO43","1","34"
"r_1","2014","num","SFO43","2","8"
"r_1","2014","num","SFO43","3","46"
"r_1","2015","num","SFO43","1","34"
"r_1","2015","num","SFO43","2","11"
"r_1","2015","num","SFO43","3","45"
"r_1","2016","num","SFO43","1","35"
"r_1","2016","num","SFO43","2","12"
"r_1","2016","num","SFO43","3","44"
"r_1","2017","num","SFO43","1","39"
"r_1","2017","num","SFO43","2","15"
"r_1","2017","num","SFO43","3","42"
"r_1","2003","num","SFO45","1","16"
"r_1","2003","num","SFO45","2","7"
"r_1","2003","num","SFO45","3","21"
"r_1","2004","num","SFO45","1","16"
"r_1","2004","num","SFO45","2","10"
"r_1","2004","num","SFO45","3","21"
"r_1","2005","num","SFO45","1","16"
"r_1","2005","num","SFO45","2","6"
"r_1","2005","num","SFO45","3","22"
"r_1","2006","num","SFO45","1","13"
"r_1","2006","num","SFO45","2","5"
"r_1","2006","num","SFO45","3","22"
"r_1","2007","num","SFO45","1","11"
"r_1","2007","num","SFO45","2","4"
"r_1","2007","num","SFO45","3","13"
"r_1","2008","num","SFO45","1","10"
"r_1","2008","num","SFO45","2","4"
"r_1","2008","num","SFO45","3","9"
"r_1","2009","num","SFO45","1","10"
"r_1","2009","num","SFO45","2","5"
"r_1","2009","num","SFO45","3","9"
"r_1","2010","num","SFO45","1","10"
"r_1","2010","num","SFO45","2","4"
"r_1","2010","num","SFO45","3","10"
"r_1","2011","num","SFO45","1","10"
"r_1","2011","num","SFO45","2","5"
"r_1","2011","num","SFO45","3","11"
"r_1","2012","num","SFO45","1","10"
"r_1","2012","num","SFO45","2","5"
"r_1","2012","num","SFO45","3","11"
"r_1","2013","num","SFO45","1","10"
"r_1","2013","num","SFO45","2","5"
"r_1","2013","num","SFO45","3","10"
"r_1","2014","num","SFO45","1","10"
"r_1","2014","num","SFO45","2","5"
"r_1","2014","num","SFO45","3","12"
"r_1","2015","num","SFO45","1","10"
"r_1","2015","num","SFO45","2","5"
"r_1","2015","num","SFO45","3","13"
"r_1","2016","num","SFO45","1","10"
"r_1","2016","num","SFO45","2","5"
"r_1","2016","num","SFO45","3","13"
"r_1","2017","num","SFO45","1","10"
"r_1","2017","num","SFO45","2","4"
"r_1","2017","num","SFO45","3","13"
"r_1","2003","num","SFO57","1","1"
"r_1","2003","num","SFO57","2","-"
"r_1","2003","num","SFO57","3","1"
"r_1","2004","num","SFO57","1","1"
"r_1","2004","num","SFO57","2","1"
"r_1","2004","num","SFO57","3","2"
"r_1","2005","num","SFO57","1","1"
"r_1","2005","num","SFO57","2","2"
"r_1","2005","num","SFO57","3","2"
"r_1","2006","num","SFO57","1","1"
"r_1","2006","num","SFO57","2","2"
"r_1","2006","num","SFO57","3","2"
"r_1","2007","num","SFO57","1","1"
"r_1","2007","num","SFO57","2","2"
"r_1","2007","num","SFO57","3","2"
"r_1","2008","num","SFO57","1","1"
"r_1","2008","num","SFO57","2","-"
"r_1","2008","num","SFO57","3","2"
"r_1","2009","num","SFO57","1","1"
"r_1","2009","num","SFO57","2","-"
"r_1","2009","num","SFO57","3","1"
"r_1","2010","num","SFO57","1","1"
"r_1","2010","num","SFO57","2","-"
"r_1","2010","num","SFO57","3","2"
"r_1","2011","num","SFO57","1","1"
"r_1","2011","num","SFO57","2","1"
"r_1","2011","num","SFO57","3","2"
"r_1","2012","num","SFO57","1","1"
"r_1","2012","num","SFO57","2","-"
"r_1","2012","num","SFO57","3","2"
"r_1","2013","num","SFO57","1","1"
"r_1","2013","num","SFO57","2","1"
"r_1","2013","num","SFO57","3","3"
"r_1","2014","num","SFO57","1","1"
"r_1","2014","num","SFO57","2","-"
"r_1","2014","num","SFO57","3","2"
"r_1","2015","num","SFO57","1","1"
"r_1","2015","num","SFO57","2","1"
"r_1","2015","num","SFO57","3","2"
"r_1","2016","num","SFO57","1","1"
"r_1","2016","num","SFO57","2","1"
"r_1","2016","num","SFO57","3","2"
"r_1","2017","num","SFO57","1","1"
"r_1","2017","num","SFO57","2","1"
"r_1","2017","num","SFO57","3","2"
"r_1","2003","num","SFO58","1","1"
"r_1","2003","num","SFO58","2","2"
"r_1","2003","num","SFO58","3","4"
"r_1","2004","num","SFO58","1","1"
"r_1","2004","num","SFO58","2","2"
"r_1","2004","num","SFO58","3","3"
"r_1","2005","num","SFO58","1","1"
"r_1","2005","num","SFO58","2","2"
"r_1","2005","num","SFO58","3","3"
"r_1","2006","num","SFO58","1","1"
"r_1","2006","num","SFO58","2","2"
"r_1","2006","num","SFO58","3","2"
"r_1","2007","num","SFO58","1","1"
"r_1","2007","num","SFO58","2","1"
"r_1","2007","num","SFO58","3","2"
"r_1","2008","num","SFO58","1","1"
"r_1","2008","num","SFO58","2","1"
"r_1","2008","num","SFO58","3","2"
"r_1","2009","num","SFO58","1","2"
"r_1","2009","num","SFO58","2","1"
"r_1","2009","num","SFO58","3","3"
"r_1","2010","num","SFO58","1","1"
"r_1","2010","num","SFO58","2","1"
"r_1","2010","num","SFO58","3","3"
"r_1","2011","num","SFO58","1","1"
"r_1","2011","num","SFO58","2","1"
"r_1","2011","num","SFO58","3","4"
"r_1","2012","num","SFO58","1","1"
"r_1","2012","num","SFO58","2","1"
"r_1","2012","num","SFO58","3","4"
"r_1","2013","num","SFO58","1","1"
"r_1","2013","num","SFO58","2","1"
"r_1","2013","num","SFO58","3","4"
"r_1","2014","num","SFO58","1","1"
"r_1","2014","num","SFO58","2","1"
"r_1","2014","num","SFO58","3","4"
"r_1","2015","num","SFO58","1","1"
"r_1","2015","num","SFO58","2","1"
"r_1","2015","num","SFO58","3","4"
"r_1","2016","num","SFO58","1","1"
"r_1","2016","num","SFO58","2","1"
"r_1","2016","num","SFO58","3","5"
"r_1","2017","num","SFO58","1","1"
"r_1","2017","num","SFO58","2","1"
"r_1","2017","num","SFO58","3","2"
"r_1","2003","num","SOF","1","6171"
"r_1","2003","num","SOF","2","1562"
"r_1","2003","num","SOF","3","9002"
"r_1","2004","num","SOF","1","6099"
"r_1","2004","num","SOF","2","1587"
"r_1","2004","num","SOF","3","9056"
"r_1","2005","num","SOF","1","6252"
"r_1","2005","num","SOF","2","1619"
"r_1","2005","num","SOF","3","9137"
"r_1","2006","num","SOF","1","5992"
"r_1","2006","num","SOF","2","1588"
"r_1","2006","num","SOF","3","8683"
"r_1","2007","num","SOF","1","5844"
"r_1","2007","num","SOF","2","1471"
"r_1","2007","num","SOF","3","8545"
"r_1","2008","num","SOF","1","5962"
"r_1","2008","num","SOF","2","1545"
"r_1","2008","num","SOF","3","9562"
"r_1","2009","num","SOF","1","5668"
"r_1","2009","num","SOF","2","1479"
"r_1","2009","num","SOF","3","8802"
"r_1","2010","num","SOF","1","5627"
"r_1","2010","num","SOF","2","1513"
"r_1","2010","num","SOF","3","8677"
"r_1","2011","num","SOF","1","5849"
"r_1","2011","num","SOF","2","1587"
"r_1","2011","num","SOF","3","9085"
"r_1","2012","num","SOF","1","5833"
"r_1","2012","num","SOF","2","1685"
"r_1","2012","num","SOF","3","9855"
"r_1","2013","num","SOF","1","6260"
"r_1","2013","num","SOF","2","1784"
"r_1","2013","num","SOF","3","10411"
"r_1","2014","num","SOF","1","6229"
"r_1","2014","num","SOF","2","1756"
"r_1","2014","num","SOF","3","10169"
"r_1","2015","num","SOF","1","6485"
"r_1","2015","num","SOF","2","1838"
"r_1","2015","num","SOF","3","10052"
"r_1","2016","num","SOF","1","6663"
"r_1","2016","num","SOF","2","2050"
"r_1","2016","num","SOF","3","10047"
"r_1","2017","num","SOF","1","6760"
"r_1","2017","num","SOF","2","2222"
"r_1","2017","num","SOF","3","10142"
"r_1","2003","num","SOF46","1","6171"
"r_1","2003","num","SOF46","2","1562"
"r_1","2003","num","SOF46","3","9002"
"r_1","2004","num","SOF46","1","6099"
"r_1","2004","num","SOF46","2","1587"
"r_1","2004","num","SOF46","3","9056"
"r_1","2005","num","SOF46","1","6252"
"r_1","2005","num","SOF46","2","1619"
"r_1","2005","num","SOF46","3","9137"
"r_1","2006","num","SOF46","1","5992"
"r_1","2006","num","SOF46","2","1588"
"r_1","2006","num","SOF46","3","8683"
"r_1","2007","num","SOF46","1","5844"
"r_1","2007","num","SOF46","2","1471"
"r_1","2007","num","SOF46","3","8545"
"r_1","2008","num","SOF46","1","5962"
"r_1","2008","num","SOF46","2","1545"
"r_1","2008","num","SOF46","3","9562"
"r_1","2009","num","SOF46","1","5668"
"r_1","2009","num","SOF46","2","1479"
"r_1","2009","num","SOF46","3","8802"
"r_1","2010","num","SOF46","1","5627"
"r_1","2010","num","SOF46","2","1513"
"r_1","2010","num","SOF46","3","8677"
"r_1","2011","num","SOF46","1","5849"
"r_1","2011","num","SOF46","2","1587"
"r_1","2011","num","SOF46","3","9085"
"r_1","2012","num","SOF46","1","5833"
"r_1","2012","num","SOF46","2","1685"
"r_1","2012","num","SOF46","3","9855"
"r_1","2013","num","SOF46","1","6260"
"r_1","2013","num","SOF46","2","1784"
"r_1","2013","num","SOF46","3","10411"
"r_1","2014","num","SOF46","1","6229"
"r_1","2014","num","SOF46","2","1756"
"r_1","2014","num","SOF46","3","10169"
"r_1","2015","num","SOF46","1","6485"
"r_1","2015","num","SOF46","2","1838"
"r_1","2015","num","SOF46","3","10052"
"r_1","2016","num","SOF46","1","6663"
"r_1","2016","num","SOF46","2","2050"
"r_1","2016","num","SOF46","3","10047"
"r_1","2017","num","SOF46","1","6760"
"r_1","2017","num","SOF46","2","2222"
"r_1","2017","num","SOF46","3","10142"
"r_1","2003","num","BG42","1","4873"
"r_1","2003","num","BG42","2","1447"
"r_1","2003","num","BG42","3","8346"
"r_1","2004","num","BG42","1","4939"
"r_1","2004","num","BG42","2","1476"
"r_1","2004","num","BG42","3","8631"
"r_1","2005","num","BG42","1","4972"
"r_1","2005","num","BG42","2","1478"
"r_1","2005","num","BG42","3","8738"
"r_1","2006","num","BG42","1","5024"
"r_1","2006","num","BG42","2","1486"
"r_1","2006","num","BG42","3","8966"
"r_1","2007","num","BG42","1","5014"
"r_1","2007","num","BG42","2","1531"
"r_1","2007","num","BG42","3","9270"
"r_1","2008","num","BG42","1","5064"
"r_1","2008","num","BG42","2","1481"
"r_1","2008","num","BG42","3","9294"
"r_1","2009","num","BG42","1","5207"
"r_1","2009","num","BG42","2","1595"
"r_1","2009","num","BG42","3","9181"
"r_1","2010","num","BG42","1","5228"
"r_1","2010","num","BG42","2","1554"
"r_1","2010","num","BG42","3","9125"
"r_1","2011","num","BG42","1","5286"
"r_1","2011","num","BG42","2","1643"
"r_1","2011","num","BG42","3","8945"
"r_1","2012","num","BG42","1","5432"
"r_1","2012","num","BG42","2","1628"
"r_1","2012","num","BG42","3","8991"
"r_1","2013","num","BG42","1","5368"
"r_1","2013","num","BG42","2","1809"
"r_1","2013","num","BG42","3","9025"
"r_1","2014","num","BG42","1","5444"
"r_1","2014","num","BG42","2","1715"
"r_1","2014","num","BG42","3","8998"
"r_1","2015","num","BG42","1","5489"
"r_1","2015","num","BG42","2","1865"
"r_1","2015","num","BG42","3","8906"
"r_1","2016","num","BG42","1","5655"
"r_1","2016","num","BG42","2","1962"
"r_1","2016","num","BG42","3","8994"
"r_1","2017","num","BG42","1","5785"
"r_1","2017","num","BG42","2","2026"
"r_1","2017","num","BG42","3","9001"
"r_1","2003","num","KRZ","1","397"
"r_1","2003","num","KRZ","2","93"
"r_1","2003","num","KRZ","3","676"
"r_1","2004","num","KRZ","1","407"
"r_1","2004","num","KRZ","2","99"
"r_1","2004","num","KRZ","3","819"
"r_1","2005","num","KRZ","1","403"
"r_1","2005","num","KRZ","2","88"
"r_1","2005","num","KRZ","3","846"
"r_1","2006","num","KRZ","1","403"
"r_1","2006","num","KRZ","2","95"
"r_1","2006","num","KRZ","3","865"
"r_1","2007","num","KRZ","1","407"
"r_1","2007","num","KRZ","2","106"
"r_1","2007","num","KRZ","3","892"
"r_1","2008","num","KRZ","1","381"
"r_1","2008","num","KRZ","2","104"
"r_1","2008","num","KRZ","3","916"
"r_1","2009","num","KRZ","1","402"
"r_1","2009","num","KRZ","2","115"
"r_1","2009","num","KRZ","3","890"
"r_1","2010","num","KRZ","1","403"
"r_1","2010","num","KRZ","2","110"
"r_1","2010","num","KRZ","3","928"
"r_1","2011","num","KRZ","1","405"
"r_1","2011","num","KRZ","2","117"
"r_1","2011","num","KRZ","3","906"
"r_1","2012","num","KRZ","1","394"
"r_1","2012","num","KRZ","2","117"
"r_1","2012","num","KRZ","3","904"
"r_1","2013","num","KRZ","1","405"
"r_1","2013","num","KRZ","2","125"
"r_1","2013","num","KRZ","3","875"
"r_1","2014","num","KRZ","1","425"
"r_1","2014","num","KRZ","2","128"
"r_1","2014","num","KRZ","3","885"
"r_1","2015","num","KRZ","1","407"
"r_1","2015","num","KRZ","2","131"
"r_1","2015","num","KRZ","3","852"
"r_1","2016","num","KRZ","1","413"
"r_1","2016","num","KRZ","2","132"
"r_1","2016","num","KRZ","3","868"
"r_1","2017","num","KRZ","1","399"
"r_1","2017","num","KRZ","2","143"
"r_1","2017","num","KRZ","3","854"
"r_1","2003","num","KRZ02","1","21"
"r_1","2003","num","KRZ02","2","7"
"r_1","2003","num","KRZ02","3","33"
"r_1","2004","num","KRZ02","1","23"
"r_1","2004","num","KRZ02","2","9"
"r_1","2004","num","KRZ02","3","37"
"r_1","2005","num","KRZ02","1","24"
"r_1","2005","num","KRZ02","2","8"
"r_1","2005","num","KRZ02","3","39"
"r_1","2006","num","KRZ02","1","23"
"r_1","2006","num","KRZ02","2","8"
"r_1","2006","num","KRZ02","3","41"
"r_1","2007","num","KRZ02","1","19"
"r_1","2007","num","KRZ02","2","9"
"r_1","2007","num","KRZ02","3","38"
"r_1","2008","num","KRZ02","1","16"
"r_1","2008","num","KRZ02","2","9"
"r_1","2008","num","KRZ02","3","37"
"r_1","2009","num","KRZ02","1","17"
"r_1","2009","num","KRZ02","2","9"
"r_1","2009","num","KRZ02","3","41"
"r_1","2010","num","KRZ02","1","23"
"r_1","2010","num","KRZ02","2","9"
"r_1","2010","num","KRZ02","3","45"
"r_1","2011","num","KRZ02","1","25"
"r_1","2011","num","KRZ02","2","10"
"r_1","2011","num","KRZ02","3","43"
"r_1","2012","num","KRZ02","1","24"
"r_1","2012","num","KRZ02","2","10"
"r_1","2012","num","KRZ02","3","46"
"r_1","2013","num","KRZ02","1","24"
"r_1","2013","num","KRZ02","2","9"
"r_1","2013","num","KRZ02","3","44"
"r_1","2014","num","KRZ02","1","22"
"r_1","2014","num","KRZ02","2","13"
"r_1","2014","num","KRZ02","3","48"
"r_1","2015","num","KRZ02","1","22"
"r_1","2015","num","KRZ02","2","11"
"r_1","2015","num","KRZ02","3","47"
"r_1","2016","num","KRZ02","1","24"
"r_1","2016","num","KRZ02","2","9"
"r_1","2016","num","KRZ02","3","47"
"r_1","2017","num","KRZ02","1","26"
"r_1","2017","num","KRZ02","2","10"
"r_1","2017","num","KRZ02","3","44"
"r_1","2003","num","KRZ08","1","5"
"r_1","2003","num","KRZ08","2","2"
"r_1","2003","num","KRZ08","3","-"
"r_1","2004","num","KRZ08","1","4"
"r_1","2004","num","KRZ08","2","4"
"r_1","2004","num","KRZ08","3","4"
"r_1","2005","num","KRZ08","1","3"
"r_1","2005","num","KRZ08","2","2"
"r_1","2005","num","KRZ08","3","8"
"r_1","2006","num","KRZ08","1","3"
"r_1","2006","num","KRZ08","2","4"
"r_1","2006","num","KRZ08","3","12"
"r_1","2007","num","KRZ08","1","4"
"r_1","2007","num","KRZ08","2","5"
"r_1","2007","num","KRZ08","3","10"
"r_1","2008","num","KRZ08","1","4"
"r_1","2008","num","KRZ08","2","5"
"r_1","2008","num","KRZ08","3","8"
"r_1","2009","num","KRZ08","1","4"
"r_1","2009","num","KRZ08","2","5"
"r_1","2009","num","KRZ08","3","4"
"r_1","2010","num","KRZ08","1","3"
"r_1","2010","num","KRZ08","2","4"
"r_1","2010","num","KRZ08","3","14"
"r_1","2011","num","KRZ08","1","2"
"r_1","2011","num","KRZ08","2","5"
"r_1","2011","num","KRZ08","3","14"
"r_1","2012","num","KRZ08","1","2"
"r_1","2012","num","KRZ08","2","5"
"r_1","2012","num","KRZ08","3","14"
"r_1","2013","num","KRZ08","1","2"
"r_1","2013","num","KRZ08","2","5"
"r_1","2013","num","KRZ08","3","14"
"r_1","2014","num","KRZ08","1","3"
"r_1","2014","num","KRZ08","2","4"
"r_1","2014","num","KRZ08","3","12"
"r_1","2015","num","KRZ08","1","3"
"r_1","2015","num","KRZ08","2","5"
"r_1","2015","num","KRZ08","3","13"
"r_1","2016","num","KRZ08","1","2"
"r_1","2016","num","KRZ08","2","5"
"r_1","2016","num","KRZ08","3","15"
"r_1","2017","num","KRZ08","1","2"
"r_1","2017","num","KRZ08","2","5"
"r_1","2017","num","KRZ08","3","16"
"r_1","2003","num","KRZ14","1","15"
"r_1","2003","num","KRZ14","2","9"
"r_1","2003","num","KRZ14","3","-"
"r_1","2004","num","KRZ14","1","15"
"r_1","2004","num","KRZ14","2","9"
"r_1","2004","num","KRZ14","3","30"
"r_1","2005","num","KRZ14","1","14"
"r_1","2005","num","KRZ14","2","9"
"r_1","2005","num","KRZ14","3","24"
"r_1","2006","num","KRZ14","1","14"
"r_1","2006","num","KRZ14","2","9"
"r_1","2006","num","KRZ14","3","30"
"r_1","2007","num","KRZ14","1","11"
"r_1","2007","num","KRZ14","2","9"
"r_1","2007","num","KRZ14","3","26"
"r_1","2008","num","KRZ14","1","11"
"r_1","2008","num","KRZ14","2","8"
"r_1","2008","num","KRZ14","3","28"
"r_1","2009","num","KRZ14","1","12"
"r_1","2009","num","KRZ14","2","10"
"r_1","2009","num","KRZ14","3","23"
"r_1","2010","num","KRZ14","1","10"
"r_1","2010","num","KRZ14","2","9"
"r_1","2010","num","KRZ14","3","27"
"r_1","2011","num","KRZ14","1","9"
"r_1","2011","num","KRZ14","2","11"
"r_1","2011","num","KRZ14","3","27"
"r_1","2012","num","KRZ14","1","8"
"r_1","2012","num","KRZ14","2","10"
"r_1","2012","num","KRZ14","3","20"
"r_1","2013","num","KRZ14","1","8"
