RevisionColumn,EKATTE,Units,periods,Gender_Child,ValueColumn
"r_1","HKV29","num","2010","2","62"
"r_1","HKV29","num","2011","0","119"
"r_1","HKV29","num","2011","1","53"
"r_1","HKV29","num","2011","2","66"
"r_1","HKV29","num","2012","0","109"
"r_1","HKV29","num","2012","1","57"
"r_1","HKV29","num","2012","2","52"
"r_1","HKV29","num","2013","0","79"
"r_1","HKV29","num","2013","1","36"
"r_1","HKV29","num","2013","2","43"
"r_1","HKV29","num","2014","0","89"
"r_1","HKV29","num","2014","1","46"
"r_1","HKV29","num","2014","2","43"
"r_1","HKV30","num","2000","0","69"
"r_1","HKV30","num","2000","1","35"
"r_1","HKV30","num","2000","2","34"
"r_1","HKV30","num","2001","0","70"
"r_1","HKV30","num","2001","1","34"
"r_1","HKV30","num","2001","2","36"
"r_1","HKV30","num","2002","0","55"
"r_1","HKV30","num","2002","1","28"
"r_1","HKV30","num","2002","2","27"
"r_1","HKV30","num","2003","0","57"
"r_1","HKV30","num","2003","1","25"
"r_1","HKV30","num","2003","2","32"
"r_1","HKV30","num","2004","0","50"
"r_1","HKV30","num","2004","1","19"
"r_1","HKV30","num","2004","2","31"
"r_1","HKV30","num","2005","0","48"
"r_1","HKV30","num","2005","1","20"
"r_1","HKV30","num","2005","2","28"
"r_1","HKV30","num","2006","0","50"
"r_1","HKV30","num","2006","1","25"
"r_1","HKV30","num","2006","2","25"
"r_1","HKV30","num","2007","0","57"
"r_1","HKV30","num","2007","1","35"
"r_1","HKV30","num","2007","2","22"
"r_1","HKV30","num","2008","0","53"
"r_1","HKV30","num","2008","1","27"
"r_1","HKV30","num","2008","2","26"
"r_1","HKV30","num","2009","0","62"
"r_1","HKV30","num","2009","1","30"
"r_1","HKV30","num","2009","2","32"
"r_1","HKV30","num","2010","0","63"
"r_1","HKV30","num","2010","1","27"
"r_1","HKV30","num","2010","2","36"
"r_1","HKV30","num","2011","0","54"
"r_1","HKV30","num","2011","1","29"
"r_1","HKV30","num","2011","2","25"
"r_1","HKV30","num","2012","0","56"
"r_1","HKV30","num","2012","1","33"
"r_1","HKV30","num","2012","2","23"
"r_1","HKV30","num","2013","0","51"
"r_1","HKV30","num","2013","1","28"
"r_1","HKV30","num","2013","2","23"
"r_1","HKV30","num","2014","0","51"
"r_1","HKV30","num","2014","1","24"
"r_1","HKV30","num","2014","2","27"
"r_1","HKV32","num","2000","0","114"
"r_1","HKV32","num","2000","1","59"
"r_1","HKV32","num","2000","2","55"
"r_1","HKV32","num","2001","0","71"
"r_1","HKV32","num","2001","1","34"
"r_1","HKV32","num","2001","2","37"
"r_1","HKV32","num","2002","0","84"
"r_1","HKV32","num","2002","1","45"
"r_1","HKV32","num","2002","2","39"
"r_1","HKV32","num","2003","0","95"
"r_1","HKV32","num","2003","1","46"
"r_1","HKV32","num","2003","2","49"
"r_1","HKV32","num","2004","0","73"
"r_1","HKV32","num","2004","1","28"
"r_1","HKV32","num","2004","2","45"
"r_1","HKV32","num","2005","0","82"
"r_1","HKV32","num","2005","1","37"
"r_1","HKV32","num","2005","2","45"
"r_1","HKV32","num","2006","0","100"
"r_1","HKV32","num","2006","1","51"
"r_1","HKV32","num","2006","2","49"
"r_1","HKV32","num","2007","0","94"
"r_1","HKV32","num","2007","1","40"
"r_1","HKV32","num","2007","2","54"
"r_1","HKV32","num","2008","0","80"
"r_1","HKV32","num","2008","1","41"
"r_1","HKV32","num","2008","2","39"
"r_1","HKV32","num","2009","0","76"
"r_1","HKV32","num","2009","1","30"
"r_1","HKV32","num","2009","2","46"
"r_1","HKV32","num","2010","0","73"
"r_1","HKV32","num","2010","1","33"
"r_1","HKV32","num","2010","2","40"
"r_1","HKV32","num","2011","0","83"
"r_1","HKV32","num","2011","1","44"
"r_1","HKV32","num","2011","2","39"
"r_1","HKV32","num","2012","0","67"
"r_1","HKV32","num","2012","1","29"
"r_1","HKV32","num","2012","2","38"
"r_1","HKV32","num","2013","0","62"
"r_1","HKV32","num","2013","1","28"
"r_1","HKV32","num","2013","2","34"
"r_1","HKV32","num","2014","0","72"
"r_1","HKV32","num","2014","1","34"
"r_1","HKV32","num","2014","2","38"
"r_1","HKV33","num","2000","0","265"
"r_1","HKV33","num","2000","1","132"
"r_1","HKV33","num","2000","2","133"
"r_1","HKV33","num","2001","0","237"
"r_1","HKV33","num","2001","1","126"
"r_1","HKV33","num","2001","2","111"
"r_1","HKV33","num","2002","0","204"
"r_1","HKV33","num","2002","1","111"
"r_1","HKV33","num","2002","2","93"
"r_1","HKV33","num","2003","0","211"
"r_1","HKV33","num","2003","1","99"
"r_1","HKV33","num","2003","2","112"
"r_1","HKV33","num","2004","0","225"
"r_1","HKV33","num","2004","1","119"
"r_1","HKV33","num","2004","2","106"
"r_1","HKV33","num","2005","0","244"
"r_1","HKV33","num","2005","1","124"
"r_1","HKV33","num","2005","2","120"
"r_1","HKV33","num","2006","0","229"
"r_1","HKV33","num","2006","1","109"
"r_1","HKV33","num","2006","2","120"
"r_1","HKV33","num","2007","0","268"
"r_1","HKV33","num","2007","1","142"
"r_1","HKV33","num","2007","2","126"
"r_1","HKV33","num","2008","0","277"
"r_1","HKV33","num","2008","1","151"
"r_1","HKV33","num","2008","2","126"
"r_1","HKV33","num","2009","0","286"
"r_1","HKV33","num","2009","1","147"
"r_1","HKV33","num","2009","2","139"
"r_1","HKV33","num","2010","0","265"
"r_1","HKV33","num","2010","1","139"
"r_1","HKV33","num","2010","2","126"
"r_1","HKV33","num","2011","0","235"
"r_1","HKV33","num","2011","1","123"
"r_1","HKV33","num","2011","2","112"
"r_1","HKV33","num","2012","0","255"
"r_1","HKV33","num","2012","1","139"
"r_1","HKV33","num","2012","2","116"
"r_1","HKV33","num","2013","0","275"
"r_1","HKV33","num","2013","1","141"
"r_1","HKV33","num","2013","2","134"
"r_1","HKV33","num","2014","0","229"
"r_1","HKV33","num","2014","1","123"
"r_1","HKV33","num","2014","2","106"
"r_1","HKV34","num","2000","0","1011"
"r_1","HKV34","num","2000","1","511"
"r_1","HKV34","num","2000","2","500"
"r_1","HKV34","num","2001","0","960"
"r_1","HKV34","num","2001","1","487"
"r_1","HKV34","num","2001","2","473"
"r_1","HKV34","num","2002","0","913"
"r_1","HKV34","num","2002","1","467"
"r_1","HKV34","num","2002","2","446"
"r_1","HKV34","num","2003","0","834"
"r_1","HKV34","num","2003","1","417"
"r_1","HKV34","num","2003","2","417"
"r_1","HKV34","num","2004","0","957"
"r_1","HKV34","num","2004","1","470"
"r_1","HKV34","num","2004","2","487"
"r_1","HKV34","num","2005","0","923"
"r_1","HKV34","num","2005","1","500"
"r_1","HKV34","num","2005","2","423"
"r_1","HKV34","num","2006","0","950"
"r_1","HKV34","num","2006","1","484"
"r_1","HKV34","num","2006","2","466"
"r_1","HKV34","num","2007","0","926"
"r_1","HKV34","num","2007","1","506"
"r_1","HKV34","num","2007","2","420"
"r_1","HKV34","num","2008","0","903"
"r_1","HKV34","num","2008","1","478"
"r_1","HKV34","num","2008","2","425"
"r_1","HKV34","num","2009","0","997"
"r_1","HKV34","num","2009","1","482"
"r_1","HKV34","num","2009","2","515"
"r_1","HKV34","num","2010","0","967"
"r_1","HKV34","num","2010","1","468"
"r_1","HKV34","num","2010","2","499"
"r_1","HKV34","num","2011","0","905"
"r_1","HKV34","num","2011","1","472"
"r_1","HKV34","num","2011","2","433"
"r_1","HKV34","num","2012","0","858"
"r_1","HKV34","num","2012","1","423"
"r_1","HKV34","num","2012","2","435"
"r_1","HKV34","num","2013","0","841"
"r_1","HKV34","num","2013","1","455"
"r_1","HKV34","num","2013","2","386"
"r_1","HKV34","num","2014","0","819"
"r_1","HKV34","num","2014","1","416"
"r_1","HKV34","num","2014","2","403"
"r_1","SHU","num","2000","0","2075"
"r_1","SHU","num","2000","1","1075"
"r_1","SHU","num","2000","2","1000"
"r_1","SHU","num","2001","0","1988"
"r_1","SHU","num","2001","1","1020"
"r_1","SHU","num","2001","2","968"
"r_1","SHU","num","2002","0","1875"
"r_1","SHU","num","2002","1","963"
"r_1","SHU","num","2002","2","912"
"r_1","SHU","num","2003","0","1921"
"r_1","SHU","num","2003","1","1002"
"r_1","SHU","num","2003","2","919"
"r_1","SHU","num","2004","0","1903"
"r_1","SHU","num","2004","1","1020"
"r_1","SHU","num","2004","2","883"
"r_1","SHU","num","2005","0","1895"
"r_1","SHU","num","2005","1","971"
"r_1","SHU","num","2005","2","924"
"r_1","SHU","num","2006","0","1984"
"r_1","SHU","num","2006","1","1025"
"r_1","SHU","num","2006","2","959"
"r_1","SHU","num","2007","0","2081"
"r_1","SHU","num","2007","1","1083"
"r_1","SHU","num","2007","2","998"
"r_1","SHU","num","2008","0","2106"
"r_1","SHU","num","2008","1","1085"
"r_1","SHU","num","2008","2","1021"
"r_1","SHU","num","2009","0","2084"
"r_1","SHU","num","2009","1","1072"
"r_1","SHU","num","2009","2","1012"
"r_1","SHU","num","2010","0","1916"
"r_1","SHU","num","2010","1","956"
"r_1","SHU","num","2010","2","960"
"r_1","SHU","num","2011","0","1832"
"r_1","SHU","num","2011","1","961"
"r_1","SHU","num","2011","2","871"
"r_1","SHU","num","2012","0","1777"
"r_1","SHU","num","2012","1","951"
"r_1","SHU","num","2012","2","826"
"r_1","SHU","num","2013","0","1781"
"r_1","SHU","num","2013","1","891"
"r_1","SHU","num","2013","2","890"
"r_1","SHU","num","2014","0","1619"
"r_1","SHU","num","2014","1","842"
"r_1","SHU","num","2014","2","777"
"r_1","SHU23","num","2000","0","147"
"r_1","SHU23","num","2000","1","79"
"r_1","SHU23","num","2000","2","68"
"r_1","SHU23","num","2001","0","159"
"r_1","SHU23","num","2001","1","74"
"r_1","SHU23","num","2001","2","85"
"r_1","SHU23","num","2002","0","146"
"r_1","SHU23","num","2002","1","72"
"r_1","SHU23","num","2002","2","74"
"r_1","SHU23","num","2003","0","131"
"r_1","SHU23","num","2003","1","64"
"r_1","SHU23","num","2003","2","67"
"r_1","SHU23","num","2004","0","154"
"r_1","SHU23","num","2004","1","84"
"r_1","SHU23","num","2004","2","70"
"r_1","SHU23","num","2005","0","129"
"r_1","SHU23","num","2005","1","63"
"r_1","SHU23","num","2005","2","66"
"r_1","SHU23","num","2006","0","144"
"r_1","SHU23","num","2006","1","80"
"r_1","SHU23","num","2006","2","64"
"r_1","SHU23","num","2007","0","149"
"r_1","SHU23","num","2007","1","85"
"r_1","SHU23","num","2007","2","64"
"r_1","SHU23","num","2008","0","153"
"r_1","SHU23","num","2008","1","84"
"r_1","SHU23","num","2008","2","69"
"r_1","SHU23","num","2009","0","164"
"r_1","SHU23","num","2009","1","80"
"r_1","SHU23","num","2009","2","84"
"r_1","SHU23","num","2010","0","138"
"r_1","SHU23","num","2010","1","71"
"r_1","SHU23","num","2010","2","67"
"r_1","SHU23","num","2011","0","130"
"r_1","SHU23","num","2011","1","68"
"r_1","SHU23","num","2011","2","62"
"r_1","SHU23","num","2012","0","110"
"r_1","SHU23","num","2012","1","51"
"r_1","SHU23","num","2012","2","59"
"r_1","SHU23","num","2013","0","122"
"r_1","SHU23","num","2013","1","72"
"r_1","SHU23","num","2013","2","50"
"r_1","SHU23","num","2014","0","121"
"r_1","SHU23","num","2014","1","57"
"r_1","SHU23","num","2014","2","64"
"r_1","SHU07","num","2000","0","100"
"r_1","SHU07","num","2000","1","46"
"r_1","SHU07","num","2000","2","54"
"r_1","SHU07","num","2001","0","105"
"r_1","SHU07","num","2001","1","53"
"r_1","SHU07","num","2001","2","52"
"r_1","SHU07","num","2002","0","73"
"r_1","SHU07","num","2002","1","41"
"r_1","SHU07","num","2002","2","32"
"r_1","SHU07","num","2003","0","84"
"r_1","SHU07","num","2003","1","45"
"r_1","SHU07","num","2003","2","39"
"r_1","SHU07","num","2004","0","97"
"r_1","SHU07","num","2004","1","61"
"r_1","SHU07","num","2004","2","36"
"r_1","SHU07","num","2005","0","83"
"r_1","SHU07","num","2005","1","33"
"r_1","SHU07","num","2005","2","50"
"r_1","SHU07","num","2006","0","83"
"r_1","SHU07","num","2006","1","58"
"r_1","SHU07","num","2006","2","25"
"r_1","SHU07","num","2007","0","76"
"r_1","SHU07","num","2007","1","46"
"r_1","SHU07","num","2007","2","30"
"r_1","SHU07","num","2008","0","83"
"r_1","SHU07","num","2008","1","32"
"r_1","SHU07","num","2008","2","51"
"r_1","SHU07","num","2009","0","77"
"r_1","SHU07","num","2009","1","44"
"r_1","SHU07","num","2009","2","33"
"r_1","SHU07","num","2010","0","88"
"r_1","SHU07","num","2010","1","45"
"r_1","SHU07","num","2010","2","43"
"r_1","SHU07","num","2011","0","74"
"r_1","SHU07","num","2011","1","35"
"r_1","SHU07","num","2011","2","39"
"r_1","SHU07","num","2012","0","71"
"r_1","SHU07","num","2012","1","39"
"r_1","SHU07","num","2012","2","32"
"r_1","SHU07","num","2013","0","69"
"r_1","SHU07","num","2013","1","33"
"r_1","SHU07","num","2013","2","36"
"r_1","SHU07","num","2014","0","57"
"r_1","SHU07","num","2014","1","36"
"r_1","SHU07","num","2014","2","21"
"r_1","SHU10","num","2000","0","157"
"r_1","SHU10","num","2000","1","67"
"r_1","SHU10","num","2000","2","90"
"r_1","SHU10","num","2001","0","138"
"r_1","SHU10","num","2001","1","68"
"r_1","SHU10","num","2001","2","70"
"r_1","SHU10","num","2002","0","130"
"r_1","SHU10","num","2002","1","66"
"r_1","SHU10","num","2002","2","64"
"r_1","SHU10","num","2003","0","137"
"r_1","SHU10","num","2003","1","71"
"r_1","SHU10","num","2003","2","66"
"r_1","SHU10","num","2004","0","133"
"r_1","SHU10","num","2004","1","74"
"r_1","SHU10","num","2004","2","59"
"r_1","SHU10","num","2005","0","131"
"r_1","SHU10","num","2005","1","65"
"r_1","SHU10","num","2005","2","66"
"r_1","SHU10","num","2006","0","133"
"r_1","SHU10","num","2006","1","61"
"r_1","SHU10","num","2006","2","72"
"r_1","SHU10","num","2007","0","140"
"r_1","SHU10","num","2007","1","82"
"r_1","SHU10","num","2007","2","58"
"r_1","SHU10","num","2008","0","145"
"r_1","SHU10","num","2008","1","84"
"r_1","SHU10","num","2008","2","61"
"r_1","SHU10","num","2009","0","147"
"r_1","SHU10","num","2009","1","73"
"r_1","SHU10","num","2009","2","74"
"r_1","SHU10","num","2010","0","122"
"r_1","SHU10","num","2010","1","64"
"r_1","SHU10","num","2010","2","58"
"r_1","SHU10","num","2011","0","114"
"r_1","SHU10","num","2011","1","61"
"r_1","SHU10","num","2011","2","53"
"r_1","SHU10","num","2012","0","96"
"r_1","SHU10","num","2012","1","51"
"r_1","SHU10","num","2012","2","45"
"r_1","SHU10","num","2013","0","100"
"r_1","SHU10","num","2013","1","47"
"r_1","SHU10","num","2013","2","53"
"r_1","SHU10","num","2014","0","83"
"r_1","SHU10","num","2014","1","45"
"r_1","SHU10","num","2014","2","38"
"r_1","SHU18","num","2000","0","157"
"r_1","SHU18","num","2000","1","80"
"r_1","SHU18","num","2000","2","77"
"r_1","SHU18","num","2001","0","166"
"r_1","SHU18","num","2001","1","86"
"r_1","SHU18","num","2001","2","80"
"r_1","SHU18","num","2002","0","160"
"r_1","SHU18","num","2002","1","78"
"r_1","SHU18","num","2002","2","82"
"r_1","SHU18","num","2003","0","168"
"r_1","SHU18","num","2003","1","83"
"r_1","SHU18","num","2003","2","85"
"r_1","SHU18","num","2004","0","158"
"r_1","SHU18","num","2004","1","82"
"r_1","SHU18","num","2004","2","76"
"r_1","SHU18","num","2005","0","147"
"r_1","SHU18","num","2005","1","74"
"r_1","SHU18","num","2005","2","73"
"r_1","SHU18","num","2006","0","148"
"r_1","SHU18","num","2006","1","79"
"r_1","SHU18","num","2006","2","69"
"r_1","SHU18","num","2007","0","172"
"r_1","SHU18","num","2007","1","89"
"r_1","SHU18","num","2007","2","83"
"r_1","SHU18","num","2008","0","121"
"r_1","SHU18","num","2008","1","56"
"r_1","SHU18","num","2008","2","65"
"r_1","SHU18","num","2009","0","169"
"r_1","SHU18","num","2009","1","95"
"r_1","SHU18","num","2009","2","74"
"r_1","SHU18","num","2010","0","156"
"r_1","SHU18","num","2010","1","85"
"r_1","SHU18","num","2010","2","71"
"r_1","SHU18","num","2011","0","141"
"r_1","SHU18","num","2011","1","79"
"r_1","SHU18","num","2011","2","62"
"r_1","SHU18","num","2012","0","175"
"r_1","SHU18","num","2012","1","96"
"r_1","SHU18","num","2012","2","79"
"r_1","SHU18","num","2013","0","144"
"r_1","SHU18","num","2013","1","75"
"r_1","SHU18","num","2013","2","69"
"r_1","SHU18","num","2014","0","153"
"r_1","SHU18","num","2014","1","84"
"r_1","SHU18","num","2014","2","69"
"r_1","SHU19","num","2000","0","101"
"r_1","SHU19","num","2000","1","56"
"r_1","SHU19","num","2000","2","45"
"r_1","SHU19","num","2001","0","119"
"r_1","SHU19","num","2001","1","60"
"r_1","SHU19","num","2001","2","59"
"r_1","SHU19","num","2002","0","98"
"r_1","SHU19","num","2002","1","49"
"r_1","SHU19","num","2002","2","49"
"r_1","SHU19","num","2003","0","99"
"r_1","SHU19","num","2003","1","50"
"r_1","SHU19","num","2003","2","49"
"r_1","SHU19","num","2004","0","93"
"r_1","SHU19","num","2004","1","43"
"r_1","SHU19","num","2004","2","50"
"r_1","SHU19","num","2005","0","83"
"r_1","SHU19","num","2005","1","39"
"r_1","SHU19","num","2005","2","44"
"r_1","SHU19","num","2006","0","93"
"r_1","SHU19","num","2006","1","45"
"r_1","SHU19","num","2006","2","48"
"r_1","SHU19","num","2007","0","96"
"r_1","SHU19","num","2007","1","51"
"r_1","SHU19","num","2007","2","45"
"r_1","SHU19","num","2008","0","100"
"r_1","SHU19","num","2008","1","57"
"r_1","SHU19","num","2008","2","43"
"r_1","SHU19","num","2009","0","76"
"r_1","SHU19","num","2009","1","30"
"r_1","SHU19","num","2009","2","46"
"r_1","SHU19","num","2010","0","79"
"r_1","SHU19","num","2010","1","46"
"r_1","SHU19","num","2010","2","33"
"r_1","SHU19","num","2011","0","89"
"r_1","SHU19","num","2011","1","45"
"r_1","SHU19","num","2011","2","44"
"r_1","SHU19","num","2012","0","90"
"r_1","SHU19","num","2012","1","46"
"r_1","SHU19","num","2012","2","44"
"r_1","SHU19","num","2013","0","88"
"r_1","SHU19","num","2013","1","42"
"r_1","SHU19","num","2013","2","46"
"r_1","SHU19","num","2014","0","67"
"r_1","SHU19","num","2014","1","40"
"r_1","SHU19","num","2014","2","27"
"r_1","SHU21","num","2000","0","100"
"r_1","SHU21","num","2000","1","45"
"r_1","SHU21","num","2000","2","55"
"r_1","SHU21","num","2001","0","96"
"r_1","SHU21","num","2001","1","50"
"r_1","SHU21","num","2001","2","46"
"r_1","SHU21","num","2002","0","100"
"r_1","SHU21","num","2002","1","51"
"r_1","SHU21","num","2002","2","49"
"r_1","SHU21","num","2003","0","84"
"r_1","SHU21","num","2003","1","33"
"r_1","SHU21","num","2003","2","51"
"r_1","SHU21","num","2004","0","109"
"r_1","SHU21","num","2004","1","52"
"r_1","SHU21","num","2004","2","57"
"r_1","SHU21","num","2005","0","76"
"r_1","SHU21","num","2005","1","42"
"r_1","SHU21","num","2005","2","34"
"r_1","SHU21","num","2006","0","98"
"r_1","SHU21","num","2006","1","63"
"r_1","SHU21","num","2006","2","35"
"r_1","SHU21","num","2007","0","103"
"r_1","SHU21","num","2007","1","50"
"r_1","SHU21","num","2007","2","53"
"r_1","SHU21","num","2008","0","74"
"r_1","SHU21","num","2008","1","35"
"r_1","SHU21","num","2008","2","39"
"r_1","SHU21","num","2009","0","92"
"r_1","SHU21","num","2009","1","43"
"r_1","SHU21","num","2009","2","49"
"r_1","SHU21","num","2010","0","72"
"r_1","SHU21","num","2010","1","28"
"r_1","SHU21","num","2010","2","44"
"r_1","SHU21","num","2011","0","85"
"r_1","SHU21","num","2011","1","39"
"r_1","SHU21","num","2011","2","46"
"r_1","SHU21","num","2012","0","85"
"r_1","SHU21","num","2012","1","47"
"r_1","SHU21","num","2012","2","38"
"r_1","SHU21","num","2013","0","76"
"r_1","SHU21","num","2013","1","39"
"r_1","SHU21","num","2013","2","37"
"r_1","SHU21","num","2014","0","74"
"r_1","SHU21","num","2014","1","38"
"r_1","SHU21","num","2014","2","36"
"r_1","SHU22","num","2000","0","177"
"r_1","SHU22","num","2000","1","95"
"r_1","SHU22","num","2000","2","82"
"r_1","SHU22","num","2001","0","197"
"r_1","SHU22","num","2001","1","100"
"r_1","SHU22","num","2001","2","97"
"r_1","SHU22","num","2002","0","202"
"r_1","SHU22","num","2002","1","104"
"r_1","SHU22","num","2002","2","98"
"r_1","SHU22","num","2003","0","240"
"r_1","SHU22","num","2003","1","139"
"r_1","SHU22","num","2003","2","101"
"r_1","SHU22","num","2004","0","179"
"r_1","SHU22","num","2004","1","85"
"r_1","SHU22","num","2004","2","94"
"r_1","SHU22","num","2005","0","174"
"r_1","SHU22","num","2005","1","90"
"r_1","SHU22","num","2005","2","84"
"r_1","SHU22","num","2006","0","190"
"r_1","SHU22","num","2006","1","99"
"r_1","SHU22","num","2006","2","91"
"r_1","SHU22","num","2007","0","202"
"r_1","SHU22","num","2007","1","88"
"r_1","SHU22","num","2007","2","114"
"r_1","SHU22","num","2008","0","205"
"r_1","SHU22","num","2008","1","101"
"r_1","SHU22","num","2008","2","104"
"r_1","SHU22","num","2009","0","180"
"r_1","SHU22","num","2009","1","102"
"r_1","SHU22","num","2009","2","78"
"r_1","SHU22","num","2010","0","194"
"r_1","SHU22","num","2010","1","102"
