RevisionColumn,NUTS,GenderID,SILC_Age,Units,periods,ValueColumn
"r_3","BG321","0","0","perc_pop_fig","2009","29.5"
"r_3","BG321","0","0","perc_pop_fig","2010","32.1"
"r_3","BG321","0","0","perc_pop_fig","2011","29.2"
"r_3","BG321","0","0","perc_pop_fig","2012","22"
"r_3","BG321","0","0","perc_pop_fig","2013","25.3"
"r_3","BG321","0","0","perc_pop_fig","2014","27.9"
"r_3","BG321","1","0","perc_pop_fig","2008","31.4"
"r_3","BG321","1","0","perc_pop_fig","2009","26.4"
"r_3","BG321","1","0","perc_pop_fig","2010","28.5"
"r_3","BG321","1","0","perc_pop_fig","2011","29.1"
"r_3","BG321","1","0","perc_pop_fig","2012","20.5"
"r_3","BG321","1","0","perc_pop_fig","2013","24.5"
"r_3","BG321","1","0","perc_pop_fig","2014","29.3"
"r_3","BG321","2","0","perc_pop_fig","2008","33.5"
"r_3","BG321","2","0","perc_pop_fig","2009","32.4"
"r_3","BG321","2","0","perc_pop_fig","2010","35.1"
"r_3","BG321","2","0","perc_pop_fig","2011","29.2"
"r_3","BG321","2","0","perc_pop_fig","2012","23.3"
"r_3","BG321","2","0","perc_pop_fig","2013","26.2"
"r_3","BG321","2","0","perc_pop_fig","2014","26.6"
"r_3","BG322","0","0","perc_pop_fig","2008","16"
"r_3","BG322","0","0","perc_pop_fig","2009","21.6"
"r_3","BG322","0","0","perc_pop_fig","2010","18.6"
"r_3","BG322","0","0","perc_pop_fig","2011","20"
"r_3","BG322","0","0","perc_pop_fig","2012","19.1"
"r_3","BG322","0","0","perc_pop_fig","2013","18.2"
"r_3","BG322","0","0","perc_pop_fig","2014","14.4"
"r_3","BG322","1","0","perc_pop_fig","2008","9.4"
"r_3","BG322","1","0","perc_pop_fig","2009","16.1"
"r_3","BG322","1","0","perc_pop_fig","2010","14.9"
"r_3","BG322","1","0","perc_pop_fig","2011","16.8"
"r_3","BG322","1","0","perc_pop_fig","2012","17.2"
"r_3","BG322","1","0","perc_pop_fig","2013","18.4"
"r_3","BG322","1","0","perc_pop_fig","2014","12.7"
"r_3","BG322","2","0","perc_pop_fig","2008","22.1"
"r_3","BG322","2","0","perc_pop_fig","2009","26.6"
"r_3","BG322","2","0","perc_pop_fig","2010","22.4"
"r_3","BG322","2","0","perc_pop_fig","2011","23.1"
"r_3","BG322","2","0","perc_pop_fig","2012","20.9"
"r_3","BG322","2","0","perc_pop_fig","2013","18.1"
"r_3","BG322","2","0","perc_pop_fig","2014","15.7"
"r_3","BG324","0","0","perc_pop_fig","2008","25.1"
"r_3","BG324","0","0","perc_pop_fig","2009","24.4"
"r_3","BG324","0","0","perc_pop_fig","2010","34.7"
"r_3","BG324","0","0","perc_pop_fig","2011","43.5"
"r_3","BG324","0","0","perc_pop_fig","2012","33.1"
"r_3","BG324","0","0","perc_pop_fig","2013","27.3"
"r_3","BG324","0","0","perc_pop_fig","2014","24.6"
"r_3","BG324","1","0","perc_pop_fig","2008","28.1"
"r_3","BG324","1","0","perc_pop_fig","2009","20.9"
"r_3","BG324","1","0","perc_pop_fig","2010","34.1"
"r_3","BG324","1","0","perc_pop_fig","2011","45.8"
"r_3","BG324","1","0","perc_pop_fig","2012","36.4"
"r_3","BG324","1","0","perc_pop_fig","2013","28.6"
"r_3","BG324","1","0","perc_pop_fig","2014","27.4"
"r_3","BG324","2","0","perc_pop_fig","2008","22"
"r_3","BG324","2","0","perc_pop_fig","2009","28.1"
"r_3","BG324","2","0","perc_pop_fig","2010","35.3"
"r_3","BG324","2","0","perc_pop_fig","2011","41"
"r_3","BG324","2","0","perc_pop_fig","2012","30.1"
"r_3","BG324","2","0","perc_pop_fig","2013","26.1"
"r_3","BG324","2","0","perc_pop_fig","2014","22.1"
"r_3","BG323","0","0","perc_pop_fig","2008","23"
"r_3","BG323","0","0","perc_pop_fig","2009","26.9"
"r_3","BG323","0","0","perc_pop_fig","2010","22"
"r_3","BG323","0","0","perc_pop_fig","2011","22.5"
"r_3","BG323","0","0","perc_pop_fig","2012","19.8"
"r_3","BG323","0","0","perc_pop_fig","2013","22.5"
"r_3","BG323","0","0","perc_pop_fig","2014","24"
"r_3","BG323","1","0","perc_pop_fig","2008","22.6"
"r_3","BG323","1","0","perc_pop_fig","2009","23.7"
"r_3","BG323","1","0","perc_pop_fig","2010","19.2"
"r_3","BG323","1","0","perc_pop_fig","2011","20.7"
"r_3","BG323","1","0","perc_pop_fig","2012","17.9"
"r_3","BG323","1","0","perc_pop_fig","2013","19.6"
"r_3","BG323","1","0","perc_pop_fig","2014","22"
"r_3","BG323","2","0","perc_pop_fig","2008","23.4"
"r_3","BG323","2","0","perc_pop_fig","2009","29.9"
"r_3","BG323","2","0","perc_pop_fig","2010","24.7"
"r_3","BG323","2","0","perc_pop_fig","2011","24.1"
"r_3","BG323","2","0","perc_pop_fig","2012","21.6"
"r_3","BG323","2","0","perc_pop_fig","2013","25.4"
"r_3","BG323","2","0","perc_pop_fig","2014","26"
"r_3","BG325","0","0","perc_pop_fig","2008","29"
"r_3","BG325","0","0","perc_pop_fig","2009","25.8"
"r_3","BG325","0","0","perc_pop_fig","2010","33.9"
"r_3","BG325","0","0","perc_pop_fig","2011","38.9"
"r_3","BG325","0","0","perc_pop_fig","2012","23.4"
"r_3","BG325","0","0","perc_pop_fig","2013","26"
"r_3","BG325","0","0","perc_pop_fig","2014","23.5"
"r_3","BG325","1","0","perc_pop_fig","2008","28.7"
"r_3","BG325","1","0","perc_pop_fig","2009","22.1"
"r_3","BG325","1","0","perc_pop_fig","2010","31.8"
"r_3","BG325","1","0","perc_pop_fig","2011","39.2"
"r_3","BG325","1","0","perc_pop_fig","2012","24.2"
"r_3","BG325","1","0","perc_pop_fig","2013","26.1"
"r_3","BG325","1","0","perc_pop_fig","2014","22.2"
"r_3","BG325","2","0","perc_pop_fig","2008","29.3"
"r_3","BG325","2","0","perc_pop_fig","2009","29.2"
"r_3","BG325","2","0","perc_pop_fig","2010","35.8"
"r_3","BG325","2","0","perc_pop_fig","2011","38.6"
"r_3","BG325","2","0","perc_pop_fig","2012","22.4"
"r_3","BG325","2","0","perc_pop_fig","2013","25.8"
"r_3","BG325","2","0","perc_pop_fig","2014","24.9"
"r_3","BG33","0","0","perc_pop_fig","2008","20"
"r_3","BG33","0","0","perc_pop_fig","2009","27.8"
"r_3","BG33","0","0","perc_pop_fig","2010","25.6"
"r_3","BG33","0","0","perc_pop_fig","2011","26.5"
"r_3","BG33","0","0","perc_pop_fig","2012","27.1"
"r_3","BG33","0","0","perc_pop_fig","2013","28.4"
"r_3","BG33","0","0","perc_pop_fig","2014","28.1"
"r_3","BG33","1","0","perc_pop_fig","2008","19.7"
"r_3","BG33","1","0","perc_pop_fig","2009","26.3"
"r_3","BG33","1","0","perc_pop_fig","2010","25.1"
"r_3","BG33","1","0","perc_pop_fig","2011","24.2"
"r_3","BG33","1","0","perc_pop_fig","2012","25.9"
"r_3","BG33","1","0","perc_pop_fig","2013","28.4"
"r_3","BG33","1","0","perc_pop_fig","2014","28.2"
"r_3","BG33","2","0","perc_pop_fig","2008","20.3"
"r_3","BG33","2","0","perc_pop_fig","2009","29.3"
"r_3","BG33","2","0","perc_pop_fig","2010","26.1"
"r_3","BG33","2","0","perc_pop_fig","2011","28.7"
"r_3","BG33","2","0","perc_pop_fig","2012","28.2"
"r_3","BG33","2","0","perc_pop_fig","2013","28.3"
"r_3","BG33","2","0","perc_pop_fig","2014","27.9"
"r_3","BG331","0","0","perc_pop_fig","2008","19.4"
"r_3","BG331","0","0","perc_pop_fig","2009","26.5"
"r_3","BG331","0","0","perc_pop_fig","2010","24.9"
"r_3","BG331","0","0","perc_pop_fig","2011","27.7"
"r_3","BG331","0","0","perc_pop_fig","2012","25.4"
"r_3","BG331","0","0","perc_pop_fig","2013","27.1"
"r_3","BG331","0","0","perc_pop_fig","2014","29.2"
"r_3","BG331","1","0","perc_pop_fig","2008","17.4"
"r_3","BG331","1","0","perc_pop_fig","2009","23.1"
"r_3","BG331","1","0","perc_pop_fig","2010","23.4"
"r_3","BG331","1","0","perc_pop_fig","2011","23.8"
"r_3","BG331","1","0","perc_pop_fig","2012","22.6"
"r_3","BG331","1","0","perc_pop_fig","2013","27.1"
"r_3","BG331","1","0","perc_pop_fig","2014","27.9"
"r_3","BG331","2","0","perc_pop_fig","2008","21.1"
"r_3","BG331","2","0","perc_pop_fig","2009","29.6"
"r_3","BG331","2","0","perc_pop_fig","2010","26.4"
"r_3","BG331","2","0","perc_pop_fig","2011","31.4"
"r_3","BG331","2","0","perc_pop_fig","2012","28"
"r_3","BG331","2","0","perc_pop_fig","2013","27.1"
"r_3","BG331","2","0","perc_pop_fig","2014","30.5"
"r_3","BG332","0","0","perc_pop_fig","2008","21.1"
"r_3","BG332","0","0","perc_pop_fig","2009","22.7"
"r_3","BG332","0","0","perc_pop_fig","2010","27.5"
"r_3","BG332","0","0","perc_pop_fig","2011","26.1"
