RevisionColumn,Indicators,periods,PRODPROM,Units,ValueColumn
"r_16","3.1.1.2.2","2011","10.20.32","kg_fig","420236"
"r_16","3.1.1.2.3","2011","10.20.32","kg_fig","4721"
"r_16","3.1.1.2.1","2011","10.20.33","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.20.33","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.20.33","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.20.34","kg_fig","1115227"
"r_16","3.1.1.2.2","2011","10.20.34","kg_fig","1000425"
"r_16","3.1.1.2.3","2011","10.20.34","kg_fig","5679"
"r_16","3.1.1.2.1","2011","10.20.41","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.20.41","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.20.41","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.20.42","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.20.42","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.20.42","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.31.11","kg_fig","763525"
"r_16","3.1.1.2.2","2011","10.31.11","kg_fig","745595"
"r_16","3.1.1.2.3","2011","10.31.11","kg_fig","1475"
"r_16","3.1.1.2.1","2011","10.31.12","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.31.12","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.31.12","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.31.13","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.31.13","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.31.13","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.31.14","kg_fig","400000"
"r_16","3.1.1.2.2","2011","10.31.14","kg_fig","396000"
"r_16","3.1.1.2.3","2011","10.31.14","kg_fig","2518"
"r_16","3.1.1.2.1","2011","10.32.11","l","583107"
"r_16","3.1.1.2.2","2011","10.32.11","l","533929"
"r_16","3.1.1.2.3","2011","10.32.11","l","575"
"r_16","3.1.1.2.1","2011","10.32.13","l","516509"
"r_16","3.1.1.2.2","2011","10.32.13","l","523846"
"r_16","3.1.1.2.3","2011","10.32.13","l","834"
"r_16","3.1.1.2.1","2011","10.32.14","l","3026201"
"r_16","3.1.1.2.2","2011","10.32.14","l","2874069"
"r_16","3.1.1.2.3","2011","10.32.14","l","4248"
"r_16","3.1.1.2.1","2011","10.32.15","l","53246"
"r_16","3.1.1.2.2","2011","10.32.15","l","64076"
"r_16","3.1.1.2.3","2011","10.32.15","l","130"
"r_16","3.1.1.2.1","2011","10.32.16","l","6460923"
"r_16","3.1.1.2.2","2011","10.32.16","l","6352520"
"r_16","3.1.1.2.3","2011","10.32.16","l","12678"
"r_16","3.1.1.2.1","2011","10.32.17","l","13954962"
"r_16","3.1.1.2.2","2011","10.32.17","l","13617583"
"r_16","3.1.1.2.3","2011","10.32.17","l","20685"
"r_16","3.1.1.2.1","2011","10.32.19","l","19125334"
"r_16","3.1.1.2.2","2011","10.32.19","l","17809052"
"r_16","3.1.1.2.3","2011","10.32.19","l","25202"
"r_16","3.1.1.2.1","2011","10.39.11","kg_fig","22534882"
"r_16","3.1.1.2.2","2011","10.39.11","kg_fig","19128579"
"r_16","3.1.1.2.3","2011","10.39.11","kg_fig","40040"
"r_16","3.1.1.2.1","2011","10.39.12","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.39.12","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.39.12","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.39.13","kg_fig","948798"
"r_16","3.1.1.2.2","2011","10.39.13","kg_fig","1011715"
"r_16","3.1.1.2.3","2011","10.39.13","kg_fig","10686"
"r_16","3.1.1.2.1","2011","10.39.15","kg_fig","805662"
"r_16","3.1.1.2.2","2011","10.39.15","kg_fig","683284"
"r_16","3.1.1.2.3","2011","10.39.15","kg_fig","1022"
"r_16","3.1.1.2.1","2011","10.39.16","kg_fig","3237111"
"r_16","3.1.1.2.2","2011","10.39.16","kg_fig","2908605"
"r_16","3.1.1.2.3","2011","10.39.16","kg_fig","3685"
"r_16","3.1.1.2.1","2011","10.39.17","kg_fig","40706588"
"r_16","3.1.1.2.2","2011","10.39.17","kg_fig","36161971"
"r_16","3.1.1.2.3","2011","10.39.17","kg_fig","85613"
"r_16","3.1.1.2.1","2011","10.39.18","kg_fig","14115760"
"r_16","3.1.1.2.2","2011","10.39.18","kg_fig","13178630"
"r_16","3.1.1.2.3","2011","10.39.18","kg_fig","28006"
"r_16","3.1.1.2.1","2011","10.39.21","kg_fig","13983998"
"r_16","3.1.1.2.2","2011","10.39.21","kg_fig","11628557"
"r_16","3.1.1.2.3","2011","10.39.21","kg_fig","30042"
"r_16","3.1.1.2.1","2011","10.39.22","kg_fig","12384150"
"r_16","3.1.1.2.2","2011","10.39.22","kg_fig","8598330"
"r_16","3.1.1.2.3","2011","10.39.22","kg_fig","20772"
"r_16","3.1.1.2.1","2011","10.39.23","kg_fig","26318977"
"r_16","3.1.1.2.2","2011","10.39.23","kg_fig","26491430"
"r_16","3.1.1.2.3","2011","10.39.23","kg_fig","99500"
"r_16","3.1.1.2.1","2011","10.39.24","kg_fig","5498639"
"r_16","3.1.1.2.2","2011","10.39.24","kg_fig","5967271"
"r_16","3.1.1.2.3","2011","10.39.24","kg_fig","19785"
"r_16","3.1.1.2.1","2011","10.39.25","kg_fig","25078910"
"r_16","3.1.1.2.2","2011","10.39.25","kg_fig","22186398"
"r_16","3.1.1.2.3","2011","10.39.25","kg_fig","84179"
"r_16","3.1.1.2.1","2011","10.39.30","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.39.30","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.39.30","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.39.91","1000BGN_fig","x"
"r_16","3.1.1.2.2","2011","10.39.91","1000BGN_fig","x"
"r_16","3.1.1.2.3","2011","10.39.91","1000BGN_fig","-"
"r_16","3.1.1.2.1","2011","10.41.11","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.11","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.11","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.12","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.12","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.12","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.19","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.19","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.19","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.21","kg_fig","2465757"
"r_16","3.1.1.2.2","2011","10.41.21","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.21","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.22","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.22","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.22","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.23","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.23","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.23","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.24","kg_fig","165473875"
"r_16","3.1.1.2.2","2011","10.41.24","kg_fig","119239871"
"r_16","3.1.1.2.3","2011","10.41.24","kg_fig","196712"
"r_16","3.1.1.2.1","2011","10.41.25","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.25","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.25","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.26","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.41.26","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.41.26","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.41.27","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.27","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.27","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.28","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.28","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.28","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.29","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.41.29","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.41.29","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.41.30","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.30","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.30","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.41","kg_fig","270958240"
"r_16","3.1.1.2.2","2011","10.41.41","kg_fig","224647719"
"r_16","3.1.1.2.3","2011","10.41.41","kg_fig","72568"
"r_16","3.1.1.2.1","2011","10.41.42","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.41.42","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.41.42","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.41.51","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.41.51","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.41.51","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.41.52","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.52","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.52","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.53","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.53","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.53","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.54","kg_fig","88947595"
"r_16","3.1.1.2.2","2011","10.41.54","kg_fig","85822006"
"r_16","3.1.1.2.3","2011","10.41.54","kg_fig","177977"
"r_16","3.1.1.2.1","2011","10.41.55","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.55","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.55","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.56","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.41.56","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.41.56","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.41.57","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.57","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.57","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.58","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.58","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.58","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.59","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.41.59","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.59","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.60","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.60","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.60","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.71","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.41.71","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.41.71","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.41.72","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.41.72","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.41.72","kg_fig","1455"
"r_16","3.1.1.2.1","2011","10.42.10","kg_fig","16138669"
"r_16","3.1.1.2.2","2011","10.42.10","kg_fig","14534507"
"r_16","3.1.1.2.3","2011","10.42.10","kg_fig","25412"
"r_16","3.1.1.2.1","2011","10.52.10","l","24423000"
"r_16","3.1.1.2.2","2011","10.52.10","l","23844908"
"r_16","3.1.1.2.3","2011","10.52.10","l","74087"
"r_16","3.1.1.2.1","2011","10.61.11","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.61.11","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.61.11","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.61.12","kg_fig","11797976"
"r_16","3.1.1.2.2","2011","10.61.12","kg_fig","11321362"
"r_16","3.1.1.2.3","2011","10.61.12","kg_fig","10828"
"r_16","3.1.1.2.1","2011","10.61.21","kg_fig","518351867"
"r_16","3.1.1.2.2","2011","10.61.21","kg_fig","446024663"
"r_16","3.1.1.2.3","2011","10.61.21","kg_fig","249994"
"r_16","3.1.1.2.1","2011","10.61.22","kg_fig","2993240"
"r_16","3.1.1.2.2","2011","10.61.22","kg_fig","2608212"
"r_16","3.1.1.2.3","2011","10.61.22","kg_fig","1822"
"r_16","3.1.1.2.1","2011","10.61.23","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.61.23","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.61.23","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.61.24","kg_fig","21837636"
"r_16","3.1.1.2.2","2011","10.61.24","kg_fig","21555161"
"r_16","3.1.1.2.3","2011","10.61.24","kg_fig","34656"
"r_16","3.1.1.2.1","2011","10.61.31","kg_fig","5928583"
"r_16","3.1.1.2.2","2011","10.61.31","kg_fig","5125081"
"r_16","3.1.1.2.3","2011","10.61.31","kg_fig","3220"
"r_16","3.1.1.2.1","2011","10.61.32","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.61.32","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.61.32","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.61.33","kg_fig","11672861"
"r_16","3.1.1.2.2","2011","10.61.33","kg_fig","11208037"
"r_16","3.1.1.2.3","2011","10.61.33","kg_fig","21096"
"r_16","3.1.1.2.1","2011","10.61.40","kg_fig","213555117"
"r_16","3.1.1.2.2","2011","10.61.40","kg_fig","194266342"
"r_16","3.1.1.2.3","2011","10.61.40","kg_fig","45607"
"r_16","3.1.1.2.1","2011","10.62.11","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.62.11","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.62.11","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.62.12","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.62.12","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.62.12","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.62.13","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.62.13","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.62.13","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.62.14","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.62.14","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.62.14","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.62.20","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.62.20","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.62.20","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.71.11","kg_fig","373785926"
"r_16","3.1.1.2.2","2011","10.71.11","kg_fig","366414393"
"r_16","3.1.1.2.3","2011","10.71.11","kg_fig","339161"
"r_16","3.1.1.2.1","2011","10.71.12","kg_fig","65384153"
"r_16","3.1.1.2.2","2011","10.71.12","kg_fig","64995670"
"r_16","3.1.1.2.3","2011","10.71.12","kg_fig","272163"
"r_16","3.1.1.2.1","2011","10.72.11","kg_fig","13001020"
"r_16","3.1.1.2.2","2011","10.72.11","kg_fig","12937501"
"r_16","3.1.1.2.3","2011","10.72.11","kg_fig","59702"
"r_16","3.1.1.2.1","2011","10.72.12","kg_fig","77296573"
"r_16","3.1.1.2.2","2011","10.72.12","kg_fig","76424811"
"r_16","3.1.1.2.3","2011","10.72.12","kg_fig","331591"
"r_16","3.1.1.2.1","2011","10.72.19","kg_fig","6897877"
"r_16","3.1.1.2.2","2011","10.72.19","kg_fig","6437500"
"r_16","3.1.1.2.3","2011","10.72.19","kg_fig","24763"
"r_16","3.1.1.2.1","2011","10.73.11","kg_fig","8177561"
"r_16","3.1.1.2.2","2011","10.73.11","kg_fig","8232414"
"r_16","3.1.1.2.3","2011","10.73.11","kg_fig","10120"
"r_16","3.1.1.2.1","2011","10.73.12","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.73.12","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.73.12","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.81.11","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.81.11","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.81.11","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.81.12","kg_fig","96557694"
"r_16","3.1.1.2.2","2011","10.81.12","kg_fig","96781105"
"r_16","3.1.1.2.3","2011","10.81.12","kg_fig","146462"
"r_16","3.1.1.2.1","2011","10.81.13","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.81.13","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.81.13","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.81.14","kg_fig","1787379"
"r_16","3.1.1.2.2","2011","10.81.14","kg_fig","2583099"
"r_16","3.1.1.2.3","2011","10.81.14","kg_fig","269"
"r_16","3.1.1.2.1","2011","10.81.20","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.81.20","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.81.20","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.82.11","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.82.11","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.82.11","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.82.12","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.82.12","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.82.12","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.82.13","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.82.13","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.82.13","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.82.14","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.82.14","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.82.14","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.82.21","kg_fig","653074"
"r_16","3.1.1.2.2","2011","10.82.21","kg_fig","647654"
"r_16","3.1.1.2.3","2011","10.82.21","kg_fig","2367"
"r_16","3.1.1.2.1","2011","10.82.22","kg_fig","25514197"
"r_16","3.1.1.2.2","2011","10.82.22","kg_fig","25368837"
"r_16","3.1.1.2.3","2011","10.82.22","kg_fig","174533"
"r_16","3.1.1.2.1","2011","10.82.23","kg_fig","9925206"
"r_16","3.1.1.2.2","2011","10.82.23","kg_fig","9474065"
"r_16","3.1.1.2.3","2011","10.82.23","kg_fig","32883"
"r_16","3.1.1.2.1","2011","10.82.24","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.82.24","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.82.24","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.83.11","kg_fig","13579150"
"r_16","3.1.1.2.2","2011","10.83.11","kg_fig","13448234"
"r_16","3.1.1.2.3","2011","10.83.11","kg_fig","109822"
"r_16","3.1.1.2.1","2011","10.83.12","kg_fig","491394"
"r_16","3.1.1.2.2","2011","10.83.12","kg_fig","494115"
"r_16","3.1.1.2.3","2011","10.83.12","kg_fig","3174"
"r_16","3.1.1.2.1","2011","10.83.13","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.83.13","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.83.13","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.83.14","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.83.14","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.83.14","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.84.11","l","12553153"
"r_16","3.1.1.2.2","2011","10.84.11","l","12166334"
"r_16","3.1.1.2.3","2011","10.84.11","l","6511"
"r_16","3.1.1.2.1","2011","10.84.12","kg_fig","19214549"
"r_16","3.1.1.2.2","2011","10.84.12","kg_fig","19616591"
"r_16","3.1.1.2.3","2011","10.84.12","kg_fig","66450"
"r_16","3.1.1.2.1","2011","10.84.30","kg_fig",".."
"r_16","3.1.1.2.2","2011","10.84.30","kg_fig",".."
"r_16","3.1.1.2.3","2011","10.84.30","kg_fig",".."
"r_16","3.1.1.2.1","2011","10.85.11","kg_fig","3408374"
"r_16","3.1.1.2.2","2011","10.85.11","kg_fig","3501280"
"r_16","3.1.1.2.3","2011","10.85.11","kg_fig","17017"
"r_16","3.1.1.2.1","2011","10.85.12","kg_fig","349005"
"r_16","3.1.1.2.2","2011","10.85.12","kg_fig","386688"
"r_16","3.1.1.2.3","2011","10.85.12","kg_fig","1767"
"r_16","3.1.1.2.1","2011","10.85.13","kg_fig","11820069"
"r_16","3.1.1.2.2","2011","10.85.13","kg_fig","11712630"
"r_16","3.1.1.2.3","2011","10.85.13","kg_fig","44439"
"r_16","3.1.1.2.1","2011","10.85.14","kg_fig","189696"
"r_16","3.1.1.2.2","2011","10.85.14","kg_fig","189694"
"r_16","3.1.1.2.3","2011","10.85.14","kg_fig","903"
"r_16","3.1.1.2.1","2011","10.85.19","kg_fig","3019699"
"r_16","3.1.1.2.2","2011","10.85.19","kg_fig","2968285"
"r_16","3.1.1.2.3","2011","10.85.19","kg_fig","13485"
"r_16","3.1.1.2.1","2011","10.86.10","kg_fig","1275039"
"r_16","3.1.1.2.2","2011","10.86.10","kg_fig","1359493"
"r_16","3.1.1.2.3","2011","10.86.10","kg_fig","8135"
"r_16","3.1.1.2.1","2011","10.89.11","kg_fig","580062"
"r_16","3.1.1.2.2","2011","10.89.11","kg_fig","514451"
"r_16","3.1.1.2.3","2011","10.89.11","kg_fig","2669"
"r_16","3.1.1.2.1","2011","10.89.12","kg_fig","2671970"
"r_16","3.1.1.2.2","2011","10.89.12","kg_fig","2538041"
"r_16","3.1.1.2.3","2011","10.89.12","kg_fig","7908"
"r_16","3.1.1.2.1","2011","10.89.13","kg_fig","5521971"
"r_16","3.1.1.2.2","2011","10.89.13","kg_fig","5564089"
"r_16","3.1.1.2.3","2011","10.89.13","kg_fig","10807"
"r_16","3.1.1.2.1","2011","10.89.14","kg_fig","-"
"r_16","3.1.1.2.2","2011","10.89.14","kg_fig","-"
"r_16","3.1.1.2.3","2011","10.89.14","kg_fig","-"
"r_16","3.1.1.2.1","2011","10.89.19","kg_fig","9844183"
"r_16","3.1.1.2.2","2011","10.89.19","kg_fig","9381165"
"r_16","3.1.1.2.3","2011","10.89.19","kg_fig","72877"
"r_16","3.1.1.2.1","2011","10.91.10","kg_fig","695524366"
"r_16","3.1.1.2.2","2011","10.91.10","kg_fig","561400953"
"r_16","3.1.1.2.3","2011","10.91.10","kg_fig","300496"
"r_16","3.1.1.2.1","2011","10.92.10","kg_fig","24958756"
"r_16","3.1.1.2.2","2011","10.92.10","kg_fig","24961098"
"r_16","3.1.1.2.3","2011","10.92.10","kg_fig","28930"
"r_16","3.1.1.2.1","2011","11.01.10","lalc_fig","15207773"
"r_16","3.1.1.2.2","2011","11.01.10","lalc_fig","14683005"
"r_16","3.1.1.2.3","2011","11.01.10","lalc_fig","138083"
"r_16","3.1.1.2.1","2011","11.02.11","l","1297637"
"r_16","3.1.1.2.2","2011","11.02.11","l","748097"
"r_16","3.1.1.2.3","2011","11.02.11","l","2074"
"r_16","3.1.1.2.1","2011","11.02.12","l","123597533"
"r_16","3.1.1.2.2","2011","11.02.12","l","109593819"
"r_16","3.1.1.2.3","2011","11.02.12","l","209636"
"r_16","3.1.1.2.1","2011","11.03.10","l",".."
"r_16","3.1.1.2.2","2011","11.03.10","l",".."
"r_16","3.1.1.2.3","2011","11.03.10","l",".."
"r_16","3.1.1.2.1","2011","11.04.10","l","989803"
"r_16","3.1.1.2.2","2011","11.04.10","l","976820"
"r_16","3.1.1.2.3","2011","11.04.10","l",".."
"r_16","3.1.1.2.1","2011","11.05.10","l","494777521"
"r_16","3.1.1.2.2","2011","11.05.10","l","491340594"
"r_16","3.1.1.2.3","2011","11.05.10","l","396689"
"r_16","3.1.1.2.1","2011","11.05.20","kg_fig","26180158"
"r_16","3.1.1.2.2","2011","11.05.20","kg_fig","26111501"
"r_16","3.1.1.2.3","2011","11.05.20","kg_fig","1796"
"r_16","3.1.1.2.1","2011","11.06.10","kg_fig","54396204"
"r_16","3.1.1.2.2","2011","11.06.10","kg_fig","23803440"
"r_16","3.1.1.2.3","2011","11.06.10","kg_fig","13080"
"r_16","3.1.1.2.1","2011","11.07.11","l","509048128"
"r_16","3.1.1.2.2","2011","11.07.11","l","483527467"
"r_16","3.1.1.2.3","2011","11.07.11","l","130522"
"r_16","3.1.1.2.1","2011","11.07.19","l","490769935"
"r_16","3.1.1.2.2","2011","11.07.19","l","483392549"
"r_16","3.1.1.2.3","2011","11.07.19","l","312910"
"r_16","3.1.1.2.1","2011","12.00.19","kg_fig","33131503"
"r_16","3.1.1.2.2","2011","12.00.19","kg_fig","25465294"
"r_16","3.1.1.2.3","2011","12.00.19","kg_fig","160145"
"r_16","3.1.1.2.1","2011","13.10.10","kg_fig","-"
"r_16","3.1.1.2.2","2011","13.10.10","kg_fig","-"
"r_16","3.1.1.2.3","2011","13.10.10","kg_fig","-"
"r_16","3.1.1.2.1","2011","13.10.21","kg_fig","-"
"r_16","3.1.1.2.2","2011","13.10.21","kg_fig","-"
"r_16","3.1.1.2.3","2011","13.10.21","kg_fig","-"
"r_16","3.1.1.2.1","2011","13.10.22","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.22","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.22","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.23","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.23","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.23","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.24","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.24","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.24","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.25","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.25","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.25","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.26","kg_fig","-"
"r_16","3.1.1.2.2","2011","13.10.26","kg_fig","-"
"r_16","3.1.1.2.3","2011","13.10.26","kg_fig","-"
"r_16","3.1.1.2.1","2011","13.10.29","kg_fig","-"
"r_16","3.1.1.2.2","2011","13.10.29","kg_fig","-"
"r_16","3.1.1.2.3","2011","13.10.29","kg_fig","-"
"r_16","3.1.1.2.1","2011","13.10.31","kg_fig","-"
"r_16","3.1.1.2.2","2011","13.10.31","kg_fig","-"
"r_16","3.1.1.2.3","2011","13.10.31","kg_fig","-"
"r_16","3.1.1.2.1","2011","13.10.32","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.32","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.32","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.40","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.40","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.40","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.50","kg_fig","4248291"
"r_16","3.1.1.2.2","2011","13.10.50","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.50","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.61","kg_fig","3783371"
"r_16","3.1.1.2.2","2011","13.10.61","kg_fig","1510765"
"r_16","3.1.1.2.3","2011","13.10.61","kg_fig","18238"
"r_16","3.1.1.2.1","2011","13.10.62","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.62","kg_fig",".."
"r_16","3.1.1.2.3","2011","13.10.62","kg_fig",".."
"r_16","3.1.1.2.1","2011","13.10.71","kg_fig",".."
"r_16","3.1.1.2.2","2011","13.10.71","kg_fig",".."
