RevisionColumn,periods,Indicators,Units,Countries_TOUR,ValueColumn
"r_14","2008III","3.5.1.2","num","ES","3086"
"r_14","2008III","3.5.1.2.1","num","ES","2299"
"r_14","2008III","3.5.1.2.2","num","ES","623"
"r_14","2008III","3.5.1.2.3","num","ES","164"
"r_14","2008III","3.5.1.2","num","IT","8862"
"r_14","2008III","3.5.1.2.1","num","IT","5268"
"r_14","2008III","3.5.1.2.2","num","IT","2527"
"r_14","2008III","3.5.1.2.3","num","IT","1067"
"r_14","2008III","3.5.1.2","num","CY","1103"
"r_14","2008III","3.5.1.2.1","num","CY","539"
"r_14","2008III","3.5.1.2.2","num","CY","257"
"r_14","2008III","3.5.1.2.3","num","CY","307"
"r_14","2008III","3.5.1.2","num","MT","1926"
"r_14","2008III","3.5.1.2.1","num","MT","1840"
"r_14","2008III","3.5.1.2.2","num","MT","78"
"r_14","2008III","3.5.1.2.3","num","MT","8"
"r_14","2008III","3.5.1.2","num","NL","2581"
"r_14","2008III","3.5.1.2.1","num","NL","1001"
"r_14","2008III","3.5.1.2.2","num","NL","792"
"r_14","2008III","3.5.1.2.3","num","NL","788"
"r_14","2008III","3.5.1.2","num","PL","4138"
"r_14","2008III","3.5.1.2.1","num","PL","1006"
"r_14","2008III","3.5.1.2.2","num","PL","391"
"r_14","2008III","3.5.1.2.3","num","PL","2741"
"r_14","2008III","3.5.1.2","num","PT","433"
"r_14","2008III","3.5.1.2.1","num","PT","310"
"r_14","2008III","3.5.1.2.2","num","PT","88"
"r_14","2008III","3.5.1.2.3","num","PT","35"
"r_14","2008III","3.5.1.2","num","RO","52516"
"r_14","2008III","3.5.1.2.1","num","RO","15312"
"r_14","2008III","3.5.1.2.2","num","RO","1261"
"r_14","2008III","3.5.1.2.3","num","RO","35943"
"r_14","2008III","3.5.1.2","num","SK","3324"
"r_14","2008III","3.5.1.2.1","num","SK","846"
"r_14","2008III","3.5.1.2.2","num","SK","852"
"r_14","2008III","3.5.1.2.3","num","SK","1626"
"r_14","2008III","3.5.1.2","num","SI","830"
"r_14","2008III","3.5.1.2.1","num","SI","383"
"r_14","2008III","3.5.1.2.2","num","SI","210"
"r_14","2008III","3.5.1.2.3","num","SI","237"
"r_14","2008III","3.5.1.2","num","HU","4044"
"r_14","2008III","3.5.1.2.1","num","HU","838"
"r_14","2008III","3.5.1.2.2","num","HU","446"
"r_14","2008III","3.5.1.2.3","num","HU","2760"
"r_14","2008III","3.5.1.2","num","FI","613"
"r_14","2008III","3.5.1.2.1","num","FI","304"
"r_14","2008III","3.5.1.2.2","num","FI","228"
"r_14","2008III","3.5.1.2.3","num","FI","81"
"r_14","2008III","3.5.1.2","num","FR","4385"
"r_14","2008III","3.5.1.2.1","num","FR","2776"
"r_14","2008III","3.5.1.2.2","num","FR","1247"
"r_14","2008III","3.5.1.2.3","num","FR","362"
"r_14","2008III","3.5.1.2","num","HR","."
"r_14","2008III","3.5.1.2.1","num","HR","."
"r_14","2008III","3.5.1.2.2","num","HR","."
"r_14","2008III","3.5.1.2.3","num","HR","."
"r_14","2008III","3.5.1.2","num","CZ","3599"
"r_14","2008III","3.5.1.2.1","num","CZ","970"
"r_14","2008III","3.5.1.2.2","num","CZ","617"
"r_14","2008III","3.5.1.2.3","num","CZ","2012"
"r_14","2008III","3.5.1.2","num","SE","801"
"r_14","2008III","3.5.1.2.1","num","SE","366"
"r_14","2008III","3.5.1.2.2","num","SE","286"
"r_14","2008III","3.5.1.2.3","num","SE","149"
"r_14","2008III","3.5.1.2","num","OTH_EU","1646"
"r_14","2008III","3.5.1.2.1","num","OTH_EU","753"
"r_14","2008III","3.5.1.2.2","num","OTH_EU","272"
"r_14","2008III","3.5.1.2.3","num","OTH_EU","621"
"r_14","2008III","3.5.1.2","num","OTH_EUR","124142"
"r_14","2008III","3.5.1.2.1","num","OTH_EUR","25946"
"r_14","2008III","3.5.1.2.2","num","OTH_EUR","8934"
"r_14","2008III","3.5.1.2.3","num","OTH_EUR","89262"
"r_14","2008III","3.5.1.2","num","NO","392"
"r_14","2008III","3.5.1.2.1","num","NO","303"
"r_14","2008III","3.5.1.2.2","num","NO","63"
"r_14","2008III","3.5.1.2.3","num","NO","26"
"r_14","2008III","3.5.1.2","num","MK","24597"
"r_14","2008III","3.5.1.2.1","num","MK","8026"
"r_14","2008III","3.5.1.2.2","num","MK","1184"
"r_14","2008III","3.5.1.2.3","num","MK","15387"
"r_14","2008III","3.5.1.2","num","RU","7251"
"r_14","2008III","3.5.1.2.1","num","RU","3483"
"r_14","2008III","3.5.1.2.2","num","RU","1266"
"r_14","2008III","3.5.1.2.3","num","RU","2502"
"r_14","2008III","3.5.1.2","num","RS","22030"
"r_14","2008III","3.5.1.2.1","num","RS","12241"
"r_14","2008III","3.5.1.2.2","num","RS","1133"
"r_14","2008III","3.5.1.2.3","num","RS","8656"
"r_14","2008III","3.5.1.2","num","TR","63644"
"r_14","2008III","3.5.1.2.1","num","TR","1306"
"r_14","2008III","3.5.1.2.2","num","TR","4826"
"r_14","2008III","3.5.1.2.3","num","TR","57512"
"r_14","2008III","3.5.1.2","num","UA","6228"
"r_14","2008III","3.5.1.2.1","num","UA","587"
"r_14","2008III","3.5.1.2.2","num","UA","462"
"r_14","2008III","3.5.1.2.3","num","UA","5179"
"r_14","2008III","3.5.1.2","num","CH","."
"r_14","2008III","3.5.1.2.1","num","CH","."
"r_14","2008III","3.5.1.2.2","num","CH","."
"r_14","2008III","3.5.1.2.3","num","CH","."
"r_14","2008III","3.5.1.2","num","OTH","7958"
"r_14","2008III","3.5.1.2.1","num","OTH","5822"
"r_14","2008III","3.5.1.2.2","num","OTH","1548"
"r_14","2008III","3.5.1.2.3","num","OTH","588"
"r_14","2008III","3.5.1.2","num","IL","3403"
"r_14","2008III","3.5.1.2.1","num","IL","2662"
"r_14","2008III","3.5.1.2.2","num","IL","606"
"r_14","2008III","3.5.1.2.3","num","IL","135"
"r_14","2008III","3.5.1.2","num","CA","429"
"r_14","2008III","3.5.1.2.1","num","CA","289"
"r_14","2008III","3.5.1.2.2","num","CA","76"
"r_14","2008III","3.5.1.2.3","num","CA","64"
"r_14","2008III","3.5.1.2","num","US","3505"
"r_14","2008III","3.5.1.2.1","num","US","2476"
"r_14","2008III","3.5.1.2.2","num","US","669"
"r_14","2008III","3.5.1.2.3","num","US","360"
"r_14","2008III","3.5.1.2","num","JP","621"
"r_14","2008III","3.5.1.2.1","num","JP","395"
"r_14","2008III","3.5.1.2.2","num","JP","197"
"r_14","2008III","3.5.1.2.3","num","JP","29"
"r_14","2008III","3.5.1.2","num","RoW","15185"
"r_14","2008III","3.5.1.2.1","num","RoW","3651"
"r_14","2008III","3.5.1.2.2","num","RoW","1747"
"r_14","2008III","3.5.1.2.3","num","RoW","9787"
"r_14","2008IV","3.5.1.2","num","total","513586"
"r_14","2008IV","3.5.1.2.1","num","total","282348"
"r_14","2008IV","3.5.1.2.2","num","total","33731"
"r_14","2008IV","3.5.1.2.3","num","total","197507"
"r_14","2008IV","3.5.1.2","num","EU","360305"
"r_14","2008IV","3.5.1.2.1","num","EU","243576"
"r_14","2008IV","3.5.1.2.2","num","EU","22407"
"r_14","2008IV","3.5.1.2.3","num","EU","94322"
"r_14","2008IV","3.5.1.2","num","AT","6905"
"r_14","2008IV","3.5.1.2.1","num","AT","3570"
"r_14","2008IV","3.5.1.2.2","num","AT","1693"
"r_14","2008IV","3.5.1.2.3","num","AT","1642"
"r_14","2008IV","3.5.1.2","num","BE","1760"
"r_14","2008IV","3.5.1.2.1","num","BE","831"
"r_14","2008IV","3.5.1.2.2","num","BE","636"
"r_14","2008IV","3.5.1.2.3","num","BE","293"
"r_14","2008IV","3.5.1.2","num","GB","10047"
"r_14","2008IV","3.5.1.2.1","num","GB","6380"
"r_14","2008IV","3.5.1.2.2","num","GB","2476"
"r_14","2008IV","3.5.1.2.3","num","GB","1191"
"r_14","2008IV","3.5.1.2","num","DE","13894"
"r_14","2008IV","3.5.1.2.1","num","DE","6785"
"r_14","2008IV","3.5.1.2.2","num","DE","3172"
"r_14","2008IV","3.5.1.2.3","num","DE","3937"
"r_14","2008IV","3.5.1.2","num","GR","90727"
"r_14","2008IV","3.5.1.2.1","num","GR","80493"
"r_14","2008IV","3.5.1.2.2","num","GR","4713"
"r_14","2008IV","3.5.1.2.3","num","GR","5521"
"r_14","2008IV","3.5.1.2","num","DK","1872"
"r_14","2008IV","3.5.1.2.1","num","DK","1481"
"r_14","2008IV","3.5.1.2.2","num","DK","237"
"r_14","2008IV","3.5.1.2.3","num","DK","154"
"r_14","2008IV","3.5.1.2","num","IE","1409"
"r_14","2008IV","3.5.1.2.1","num","IE","826"
"r_14","2008IV","3.5.1.2.2","num","IE","486"
"r_14","2008IV","3.5.1.2.3","num","IE","97"
"r_14","2008IV","3.5.1.2","num","ES","2271"
"r_14","2008IV","3.5.1.2.1","num","ES","1476"
"r_14","2008IV","3.5.1.2.2","num","ES","511"
"r_14","2008IV","3.5.1.2.3","num","ES","284"
"r_14","2008IV","3.5.1.2","num","IT","6876"
"r_14","2008IV","3.5.1.2.1","num","IT","3220"
"r_14","2008IV","3.5.1.2.2","num","IT","2387"
"r_14","2008IV","3.5.1.2.3","num","IT","1269"
"r_14","2008IV","3.5.1.2","num","CY","1401"
"r_14","2008IV","3.5.1.2.1","num","CY","915"
"r_14","2008IV","3.5.1.2.2","num","CY","162"
"r_14","2008IV","3.5.1.2.3","num","CY","324"
"r_14","2008IV","3.5.1.2","num","MT","1117"
"r_14","2008IV","3.5.1.2.1","num","MT","1087"
"r_14","2008IV","3.5.1.2.2","num","MT","26"
"r_14","2008IV","3.5.1.2.3","num","MT","4"
"r_14","2008IV","3.5.1.2","num","NL","2881"
"r_14","2008IV","3.5.1.2.1","num","NL","1215"
"r_14","2008IV","3.5.1.2.2","num","NL","825"
"r_14","2008IV","3.5.1.2.3","num","NL","841"
"r_14","2008IV","3.5.1.2","num","PL","6497"
"r_14","2008IV","3.5.1.2.1","num","PL","2787"
"r_14","2008IV","3.5.1.2.2","num","PL","484"
"r_14","2008IV","3.5.1.2.3","num","PL","3226"
"r_14","2008IV","3.5.1.2","num","PT","584"
"r_14","2008IV","3.5.1.2.1","num","PT","468"
"r_14","2008IV","3.5.1.2.2","num","PT","88"
"r_14","2008IV","3.5.1.2.3","num","PT","28"
"r_14","2008IV","3.5.1.2","num","RO","193681"
"r_14","2008IV","3.5.1.2.1","num","RO","123807"
"r_14","2008IV","3.5.1.2.2","num","RO","1100"
"r_14","2008IV","3.5.1.2.3","num","RO","68774"
"r_14","2008IV","3.5.1.2","num","SK","2437"
"r_14","2008IV","3.5.1.2.1","num","SK","608"
"r_14","2008IV","3.5.1.2.2","num","SK","404"
"r_14","2008IV","3.5.1.2.3","num","SK","1425"
"r_14","2008IV","3.5.1.2","num","SI","938"
"r_14","2008IV","3.5.1.2.1","num","SI","521"
"r_14","2008IV","3.5.1.2.2","num","SI","142"
"r_14","2008IV","3.5.1.2.3","num","SI","275"
"r_14","2008IV","3.5.1.2","num","HU","3675"
"r_14","2008IV","3.5.1.2.1","num","HU","847"
"r_14","2008IV","3.5.1.2.2","num","HU","586"
"r_14","2008IV","3.5.1.2.3","num","HU","2242"
"r_14","2008IV","3.5.1.2","num","FI","860"
"r_14","2008IV","3.5.1.2.1","num","FI","646"
"r_14","2008IV","3.5.1.2.2","num","FI","152"
"r_14","2008IV","3.5.1.2.3","num","FI","62"
"r_14","2008IV","3.5.1.2","num","FR","4558"
"r_14","2008IV","3.5.1.2.1","num","FR","2836"
"r_14","2008IV","3.5.1.2.2","num","FR","1110"
"r_14","2008IV","3.5.1.2.3","num","FR","612"
"r_14","2008IV","3.5.1.2","num","HR","."
"r_14","2008IV","3.5.1.2.1","num","HR","."
"r_14","2008IV","3.5.1.2.2","num","HR","."
"r_14","2008IV","3.5.1.2.3","num","HR","."
"r_14","2008IV","3.5.1.2","num","CZ","2282"
"r_14","2008IV","3.5.1.2.1","num","CZ","957"
"r_14","2008IV","3.5.1.2.2","num","CZ","558"
"r_14","2008IV","3.5.1.2.3","num","CZ","767"
"r_14","2008IV","3.5.1.2","num","SE","1269"
"r_14","2008IV","3.5.1.2.1","num","SE","725"
"r_14","2008IV","3.5.1.2.2","num","SE","234"
"r_14","2008IV","3.5.1.2.3","num","SE","310"
"r_14","2008IV","3.5.1.2","num","OTH_EU","2364"
"r_14","2008IV","3.5.1.2.1","num","OTH_EU","1095"
"r_14","2008IV","3.5.1.2.2","num","OTH_EU","225"
"r_14","2008IV","3.5.1.2.3","num","OTH_EU","1044"
"r_14","2008IV","3.5.1.2","num","OTH_EUR","124477"
"r_14","2008IV","3.5.1.2.1","num","OTH_EUR","25184"
"r_14","2008IV","3.5.1.2.2","num","OTH_EUR","7854"
"r_14","2008IV","3.5.1.2.3","num","OTH_EUR","91439"
"r_14","2008IV","3.5.1.2","num","NO","467"
"r_14","2008IV","3.5.1.2.1","num","NO","395"
"r_14","2008IV","3.5.1.2.2","num","NO","46"
"r_14","2008IV","3.5.1.2.3","num","NO","26"
"r_14","2008IV","3.5.1.2","num","MK","25841"
"r_14","2008IV","3.5.1.2.1","num","MK","8751"
"r_14","2008IV","3.5.1.2.2","num","MK","1060"
"r_14","2008IV","3.5.1.2.3","num","MK","16030"
"r_14","2008IV","3.5.1.2","num","RU","5575"
"r_14","2008IV","3.5.1.2.1","num","RU","2026"
"r_14","2008IV","3.5.1.2.2","num","RU","1154"
"r_14","2008IV","3.5.1.2.3","num","RU","2395"
"r_14","2008IV","3.5.1.2","num","RS","22649"
"r_14","2008IV","3.5.1.2.1","num","RS","11884"
"r_14","2008IV","3.5.1.2.2","num","RS","1007"
"r_14","2008IV","3.5.1.2.3","num","RS","9758"
"r_14","2008IV","3.5.1.2","num","TR","63793"
"r_14","2008IV","3.5.1.2.1","num","TR","1630"
"r_14","2008IV","3.5.1.2.2","num","TR","4191"
"r_14","2008IV","3.5.1.2.3","num","TR","57972"
"r_14","2008IV","3.5.1.2","num","UA","6152"
"r_14","2008IV","3.5.1.2.1","num","UA","498"
"r_14","2008IV","3.5.1.2.2","num","UA","396"
"r_14","2008IV","3.5.1.2.3","num","UA","5258"
"r_14","2008IV","3.5.1.2","num","CH","."
"r_14","2008IV","3.5.1.2.1","num","CH","."
"r_14","2008IV","3.5.1.2.2","num","CH","."
"r_14","2008IV","3.5.1.2.3","num","CH","."
"r_14","2008IV","3.5.1.2","num","OTH","12090"
"r_14","2008IV","3.5.1.2.1","num","OTH","9742"
"r_14","2008IV","3.5.1.2.2","num","OTH","1506"
"r_14","2008IV","3.5.1.2.3","num","OTH","842"
"r_14","2008IV","3.5.1.2","num","IL","6196"
"r_14","2008IV","3.5.1.2.1","num","IL","5569"
"r_14","2008IV","3.5.1.2.2","num","IL","482"
"r_14","2008IV","3.5.1.2.3","num","IL","145"
"r_14","2008IV","3.5.1.2","num","CA","646"
"r_14","2008IV","3.5.1.2.1","num","CA","431"
"r_14","2008IV","3.5.1.2.2","num","CA","90"
"r_14","2008IV","3.5.1.2.3","num","CA","125"
"r_14","2008IV","3.5.1.2","num","US","4548"
"r_14","2008IV","3.5.1.2.1","num","US","3238"
"r_14","2008IV","3.5.1.2.2","num","US","765"
"r_14","2008IV","3.5.1.2.3","num","US","545"
"r_14","2008IV","3.5.1.2","num","JP","700"
"r_14","2008IV","3.5.1.2.1","num","JP","504"
"r_14","2008IV","3.5.1.2.2","num","JP","169"
"r_14","2008IV","3.5.1.2.3","num","JP","27"
"r_14","2008IV","3.5.1.2","num","RoW","16714"
"r_14","2008IV","3.5.1.2.1","num","RoW","3846"
"r_14","2008IV","3.5.1.2.2","num","RoW","1964"
"r_14","2008IV","3.5.1.2.3","num","RoW","10904"
"r_14","2008V","3.5.1.2","num","total","621162"
"r_14","2008V","3.5.1.2.1","num","total","370182"
"r_14","2008V","3.5.1.2.2","num","total","41443"
"r_14","2008V","3.5.1.2.3","num","total","209537"
"r_14","2008V","3.5.1.2","num","EU","430183"
"r_14","2008V","3.5.1.2.1","num","EU","310454"
"r_14","2008V","3.5.1.2.2","num","EU","26797"
"r_14","2008V","3.5.1.2.3","num","EU","92932"
"r_14","2008V","3.5.1.2","num","AT","7087"
"r_14","2008V","3.5.1.2.1","num","AT","3326"
"r_14","2008V","3.5.1.2.2","num","AT","1936"
"r_14","2008V","3.5.1.2.3","num","AT","1825"
"r_14","2008V","3.5.1.2","num","BE","4567"
"r_14","2008V","3.5.1.2.1","num","BE","3755"
"r_14","2008V","3.5.1.2.2","num","BE","436"
"r_14","2008V","3.5.1.2.3","num","BE","376"
"r_14","2008V","3.5.1.2","num","GB","32697"
"r_14","2008V","3.5.1.2.1","num","GB","28768"
"r_14","2008V","3.5.1.2.2","num","GB","2739"
"r_14","2008V","3.5.1.2.3","num","GB","1190"
"r_14","2008V","3.5.1.2","num","DE","65441"
"r_14","2008V","3.5.1.2.1","num","DE","56760"
"r_14","2008V","3.5.1.2.2","num","DE","3807"
"r_14","2008V","3.5.1.2.3","num","DE","4874"
"r_14","2008V","3.5.1.2","num","GR","75293"
"r_14","2008V","3.5.1.2.1","num","GR","64427"
"r_14","2008V","3.5.1.2.2","num","GR","5559"
"r_14","2008V","3.5.1.2.3","num","GR","5307"
"r_14","2008V","3.5.1.2","num","DK","4802"
"r_14","2008V","3.5.1.2.1","num","DK","4296"
"r_14","2008V","3.5.1.2.2","num","DK","323"
"r_14","2008V","3.5.1.2.3","num","DK","183"
"r_14","2008V","3.5.1.2","num","IE","3715"
"r_14","2008V","3.5.1.2.1","num","IE","3250"
"r_14","2008V","3.5.1.2.2","num","IE","370"
"r_14","2008V","3.5.1.2.3","num","IE","95"
"r_14","2008V","3.5.1.2","num","ES","2856"
"r_14","2008V","3.5.1.2.1","num","ES","2057"
"r_14","2008V","3.5.1.2.2","num","ES","632"
"r_14","2008V","3.5.1.2.3","num","ES","167"
"r_14","2008V","3.5.1.2","num","IT","9200"
"r_14","2008V","3.5.1.2.1","num","IT","5256"
"r_14","2008V","3.5.1.2.2","num","IT","3042"
"r_14","2008V","3.5.1.2.3","num","IT","902"
"r_14","2008V","3.5.1.2","num","CY","2465"
"r_14","2008V","3.5.1.2.1","num","CY","1609"
"r_14","2008V","3.5.1.2.2","num","CY","241"
"r_14","2008V","3.5.1.2.3","num","CY","615"
"r_14","2008V","3.5.1.2","num","MT","928"
"r_14","2008V","3.5.1.2.1","num","MT","857"
"r_14","2008V","3.5.1.2.2","num","MT","68"
"r_14","2008V","3.5.1.2.3","num","MT","3"
"r_14","2008V","3.5.1.2","num","NL","7564"
"r_14","2008V","3.5.1.2.1","num","NL","5453"
"r_14","2008V","3.5.1.2.2","num","NL","849"
"r_14","2008V","3.5.1.2.3","num","NL","1262"
"r_14","2008V","3.5.1.2","num","PL","10504"
"r_14","2008V","3.5.1.2.1","num","PL","3941"
"r_14","2008V","3.5.1.2.2","num","PL","631"
"r_14","2008V","3.5.1.2.3","num","PL","5932"
"r_14","2008V","3.5.1.2","num","PT","705"
"r_14","2008V","3.5.1.2.1","num","PT","375"
"r_14","2008V","3.5.1.2.2","num","PT","186"
"r_14","2008V","3.5.1.2.3","num","PT","144"
"r_14","2008V","3.5.1.2","num","RO","143757"
"r_14","2008V","3.5.1.2.1","num","RO","85877"
"r_14","2008V","3.5.1.2.2","num","RO","1298"
"r_14","2008V","3.5.1.2.3","num","RO","56582"
"r_14","2008V","3.5.1.2","num","SK","4052"
"r_14","2008V","3.5.1.2.1","num","SK","735"
"r_14","2008V","3.5.1.2.2","num","SK","298"
"r_14","2008V","3.5.1.2.3","num","SK","3019"
"r_14","2008V","3.5.1.2","num","SI","1433"
"r_14","2008V","3.5.1.2.1","num","SI","943"
"r_14","2008V","3.5.1.2.2","num","SI","244"
"r_14","2008V","3.5.1.2.3","num","SI","246"
"r_14","2008V","3.5.1.2","num","HU","8871"
"r_14","2008V","3.5.1.2.1","num","HU","1746"
"r_14","2008V","3.5.1.2.2","num","HU","395"
"r_14","2008V","3.5.1.2.3","num","HU","6730"
"r_14","2008V","3.5.1.2","num","FI","8787"
"r_14","2008V","3.5.1.2.1","num","FI","8504"
"r_14","2008V","3.5.1.2.2","num","FI","205"
"r_14","2008V","3.5.1.2.3","num","FI","78"
"r_14","2008V","3.5.1.2","num","FR","15537"
"r_14","2008V","3.5.1.2.1","num","FR","13371"
"r_14","2008V","3.5.1.2.2","num","FR","1549"
"r_14","2008V","3.5.1.2.3","num","FR","617"
"r_14","2008V","3.5.1.2","num","HR","."
"r_14","2008V","3.5.1.2.1","num","HR","."
"r_14","2008V","3.5.1.2.2","num","HR","."
"r_14","2008V","3.5.1.2.3","num","HR","."
"r_14","2008V","3.5.1.2","num","CZ","4278"
"r_14","2008V","3.5.1.2.1","num","CZ","1369"
"r_14","2008V","3.5.1.2.2","num","CZ","1186"
"r_14","2008V","3.5.1.2.3","num","CZ","1723"
"r_14","2008V","3.5.1.2","num","SE","12538"
"r_14","2008V","3.5.1.2.1","num","SE","11765"
"r_14","2008V","3.5.1.2.2","num","SE","435"
"r_14","2008V","3.5.1.2.3","num","SE","338"
"r_14","2008V","3.5.1.2","num","OTH_EU","3106"
"r_14","2008V","3.5.1.2.1","num","OTH_EU","2014"
"r_14","2008V","3.5.1.2.2","num","OTH_EU","368"
"r_14","2008V","3.5.1.2.3","num","OTH_EU","724"
"r_14","2008V","3.5.1.2","num","OTH_EUR","145550"
"r_14","2008V","3.5.1.2.1","num","OTH_EUR","32985"
"r_14","2008V","3.5.1.2.2","num","OTH_EUR","10029"
"r_14","2008V","3.5.1.2.3","num","OTH_EUR","102536"
"r_14","2008V","3.5.1.2","num","NO","3194"
"r_14","2008V","3.5.1.2.1","num","NO","3073"
"r_14","2008V","3.5.1.2.2","num","NO","73"
"r_14","2008V","3.5.1.2.3","num","NO","48"
"r_14","2008V","3.5.1.2","num","MK","25717"
"r_14","2008V","3.5.1.2.1","num","MK","8140"
"r_14","2008V","3.5.1.2.2","num","MK","1027"
"r_14","2008V","3.5.1.2.3","num","MK","16550"
"r_14","2008V","3.5.1.2","num","RU","9894"
"r_14","2008V","3.5.1.2.1","num","RU","5026"
"r_14","2008V","3.5.1.2.2","num","RU","1639"
"r_14","2008V","3.5.1.2.3","num","RU","3229"
"r_14","2008V","3.5.1.2","num","RS","23630"
"r_14","2008V","3.5.1.2.1","num","RS","12510"
"r_14","2008V","3.5.1.2.2","num","RS","1147"
"r_14","2008V","3.5.1.2.3","num","RS","9973"
"r_14","2008V","3.5.1.2","num","TR","74805"
"r_14","2008V","3.5.1.2.1","num","TR","2960"
"r_14","2008V","3.5.1.2.2","num","TR","5414"
"r_14","2008V","3.5.1.2.3","num","TR","66431"
"r_14","2008V","3.5.1.2","num","UA","8310"
"r_14","2008V","3.5.1.2.1","num","UA","1276"
"r_14","2008V","3.5.1.2.2","num","UA","729"
"r_14","2008V","3.5.1.2.3","num","UA","6305"
"r_14","2008V","3.5.1.2","num","CH","."
"r_14","2008V","3.5.1.2.1","num","CH","."
"r_14","2008V","3.5.1.2.2","num","CH","."
"r_14","2008V","3.5.1.2.3","num","CH","."
"r_14","2008V","3.5.1.2","num","OTH","21639"
"r_14","2008V","3.5.1.2.1","num","OTH","18653"
"r_14","2008V","3.5.1.2.2","num","OTH","1709"
"r_14","2008V","3.5.1.2.3","num","OTH","1277"
"r_14","2008V","3.5.1.2","num","IL","9981"
"r_14","2008V","3.5.1.2.1","num","IL","9228"
"r_14","2008V","3.5.1.2.2","num","IL","562"
"r_14","2008V","3.5.1.2.3","num","IL","191"
"r_14","2008V","3.5.1.2","num","CA","1551"
"r_14","2008V","3.5.1.2.1","num","CA","1236"
"r_14","2008V","3.5.1.2.2","num","CA","115"
"r_14","2008V","3.5.1.2.3","num","CA","200"
"r_14","2008V","3.5.1.2","num","US","8887"
"r_14","2008V","3.5.1.2.1","num","US","7173"
"r_14","2008V","3.5.1.2.2","num","US","850"
"r_14","2008V","3.5.1.2.3","num","US","864"
"r_14","2008V","3.5.1.2","num","JP","1220"
"r_14","2008V","3.5.1.2.1","num","JP","1016"
"r_14","2008V","3.5.1.2.2","num","JP","182"
"r_14","2008V","3.5.1.2.3","num","JP","22"
"r_14","2008V","3.5.1.2","num","RoW","23790"
"r_14","2008V","3.5.1.2.1","num","RoW","8090"
"r_14","2008V","3.5.1.2.2","num","RoW","2908"
"r_14","2008V","3.5.1.2.3","num","RoW","12792"
"r_14","2008VI","3.5.1.2","num","total","1096008"
"r_14","2008VI","3.5.1.2.1","num","total","687918"
"r_14","2008VI","3.5.1.2.2","num","total","37106"
"r_14","2008VI","3.5.1.2.3","num","total","370984"
"r_14","2008VI","3.5.1.2","num","EU","752498"
"r_14","2008VI","3.5.1.2.1","num","EU","521669"
"r_14","2008VI","3.5.1.2.2","num","EU","20585"
"r_14","2008VI","3.5.1.2.3","num","EU","210244"
"r_14","2008VI","3.5.1.2","num","AT","10672"
"r_14","2008VI","3.5.1.2.1","num","AT","4510"
"r_14","2008VI","3.5.1.2.2","num","AT","1660"
"r_14","2008VI","3.5.1.2.3","num","AT","4502"
"r_14","2008VI","3.5.1.2","num","BE","9877"
"r_14","2008VI","3.5.1.2.1","num","BE","5095"
"r_14","2008VI","3.5.1.2.2","num","BE","388"
"r_14","2008VI","3.5.1.2.3","num","BE","4394"
"r_14","2008VI","3.5.1.2","num","GB","52651"
"r_14","2008VI","3.5.1.2.1","num","GB","49508"
"r_14","2008VI","3.5.1.2.2","num","GB","2003"
"r_14","2008VI","3.5.1.2.3","num","GB","1140"
"r_14","2008VI","3.5.1.2","num","DE","116950"
"r_14","2008VI","3.5.1.2.1","num","DE","95313"
"r_14","2008VI","3.5.1.2.2","num","DE","2762"
"r_14","2008VI","3.5.1.2.3","num","DE","18875"
"r_14","2008VI","3.5.1.2","num","GR","64984"
"r_14","2008VI","3.5.1.2.1","num","GR","55925"
"r_14","2008VI","3.5.1.2.2","num","GR","3589"
"r_14","2008VI","3.5.1.2.3","num","GR","5470"
"r_14","2008VI","3.5.1.2","num","DK","19343"
"r_14","2008VI","3.5.1.2.1","num","DK","16723"
"r_14","2008VI","3.5.1.2.2","num","DK","237"
"r_14","2008VI","3.5.1.2.3","num","DK","2383"
"r_14","2008VI","3.5.1.2","num","IE","10604"
"r_14","2008VI","3.5.1.2.1","num","IE","10293"
