RevisionColumn,Units,periods,Countries_TOUR,Indicators,ValueColumn
"r_1","num","2014IV","PL","3.5.1.1.2","3394"
"r_1","num","2014IV","PL","3.5.1.1.3","1132"
"r_1","num","2014IV","PT","3.5.1.1","450"
"r_1","num","2014IV","PT","3.5.1.1.1","300"
"r_1","num","2014IV","PT","3.5.1.1.2","-"
"r_1","num","2014IV","PT","3.5.1.1.3","150"
"r_1","num","2014IV","RO","3.5.1.1","25646"
"r_1","num","2014IV","RO","3.5.1.1.1","2160"
"r_1","num","2014IV","RO","3.5.1.1.2","6479"
"r_1","num","2014IV","RO","3.5.1.1.3","17007"
"r_1","num","2014IV","SK","3.5.1.1","629"
"r_1","num","2014IV","SK","3.5.1.1.1","-"
"r_1","num","2014IV","SK","3.5.1.1.2","419"
"r_1","num","2014IV","SK","3.5.1.1.3","210"
"r_1","num","2014IV","SI","3.5.1.1","519"
"r_1","num","2014IV","SI","3.5.1.1.1","-"
"r_1","num","2014IV","SI","3.5.1.1.2","-"
"r_1","num","2014IV","SI","3.5.1.1.3","519"
"r_1","num","2014IV","HU","3.5.1.1","1573"
"r_1","num","2014IV","HU","3.5.1.1.1","393"
"r_1","num","2014IV","HU","3.5.1.1.2","197"
"r_1","num","2014IV","HU","3.5.1.1.3","983"
"r_1","num","2014IV","FI","3.5.1.1","149"
"r_1","num","2014IV","FI","3.5.1.1.1","-"
"r_1","num","2014IV","FI","3.5.1.1.2","-"
"r_1","num","2014IV","FI","3.5.1.1.3","149"
"r_1","num","2014IV","FR","3.5.1.1","7168"
"r_1","num","2014IV","FR","3.5.1.1.1","2688"
"r_1","num","2014IV","FR","3.5.1.1.2","2390"
"r_1","num","2014IV","FR","3.5.1.1.3","2090"
"r_1","num","2014IV","HR","3.5.1.1","969"
"r_1","num","2014IV","HR","3.5.1.1.1","323"
"r_1","num","2014IV","HR","3.5.1.1.2","484"
"r_1","num","2014IV","HR","3.5.1.1.3","162"
"r_1","num","2014IV","CZ","3.5.1.1","4019"
"r_1","num","2014IV","CZ","3.5.1.1.1","693"
"r_1","num","2014IV","CZ","3.5.1.1.2","693"
"r_1","num","2014IV","CZ","3.5.1.1.3","2633"
"r_1","num","2014IV","SE","3.5.1.1","452"
"r_1","num","2014IV","SE","3.5.1.1.1","90"
"r_1","num","2014IV","SE","3.5.1.1.2","299"
"r_1","num","2014IV","SE","3.5.1.1.3","63"
"r_1","num","2014IV","OTH_EU","3.5.1.1","774"
"r_1","num","2014IV","OTH_EU","3.5.1.1.1","-"
"r_1","num","2014IV","OTH_EU","3.5.1.1.2","324"
"r_1","num","2014IV","OTH_EU","3.5.1.1.3","450"
"r_1","num","2014IV","OTH_EUR","3.5.1.1","171455"
"r_1","num","2014IV","OTH_EUR","3.5.1.1.1","47853"
"r_1","num","2014IV","OTH_EUR","3.5.1.1.2","36598"
"r_1","num","2014IV","OTH_EUR","3.5.1.1.3","87004"
"r_1","num","2014IV","MK","3.5.1.1","28587"
"r_1","num","2014IV","MK","3.5.1.1.1","4874"
"r_1","num","2014IV","MK","3.5.1.1.2","9477"
"r_1","num","2014IV","MK","3.5.1.1.3","14236"
"r_1","num","2014IV","NO","3.5.1.1","51"
"r_1","num","2014IV","NO","3.5.1.1.1","-"
"r_1","num","2014IV","NO","3.5.1.1.2","-"
"r_1","num","2014IV","NO","3.5.1.1.3","51"
"r_1","num","2014IV","RU","3.5.1.1","3747"
"r_1","num","2014IV","RU","3.5.1.1.1","428"
"r_1","num","2014IV","RU","3.5.1.1.2","1606"
"r_1","num","2014IV","RU","3.5.1.1.3","1713"
"r_1","num","2014IV","RS","3.5.1.1","39741"
"r_1","num","2014IV","RS","3.5.1.1.1","9208"
"r_1","num","2014IV","RS","3.5.1.1.2","8239"
"r_1","num","2014IV","RS","3.5.1.1.3","22294"
"r_1","num","2014IV","TR","3.5.1.1","96583"
"r_1","num","2014IV","TR","3.5.1.1.1","33155"
"r_1","num","2014IV","TR","3.5.1.1.2","15857"
"r_1","num","2014IV","TR","3.5.1.1.3","47571"
"r_1","num","2014IV","UA","3.5.1.1","1995"
"r_1","num","2014IV","UA","3.5.1.1.1","-"
"r_1","num","2014IV","UA","3.5.1.1.2","1164"
"r_1","num","2014IV","UA","3.5.1.1.3","831"
"r_1","num","2014IV","CH","3.5.1.1","751"
"r_1","num","2014IV","CH","3.5.1.1.1","188"
"r_1","num","2014IV","CH","3.5.1.1.2","255"
"r_1","num","2014IV","CH","3.5.1.1.3","308"
"r_1","num","2014IV","OTH","3.5.1.1","1567"
"r_1","num","2014IV","OTH","3.5.1.1.1","-"
"r_1","num","2014IV","OTH","3.5.1.1.2","224"
"r_1","num","2014IV","OTH","3.5.1.1.3","1343"
"r_1","num","2014IV","IL","3.5.1.1","615"
"r_1","num","2014IV","IL","3.5.1.1.1","-"
"r_1","num","2014IV","IL","3.5.1.1.2","-"
"r_1","num","2014IV","IL","3.5.1.1.3","615"
"r_1","num","2014IV","CA","3.5.1.1","205"
"r_1","num","2014IV","CA","3.5.1.1.1","-"
"r_1","num","2014IV","CA","3.5.1.1.2","-"
"r_1","num","2014IV","CA","3.5.1.1.3","205"
"r_1","num","2014IV","US","3.5.1.1","747"
"r_1","num","2014IV","US","3.5.1.1.1","-"
"r_1","num","2014IV","US","3.5.1.1.2","224"
"r_1","num","2014IV","US","3.5.1.1.3","523"
"r_1","num","2014IV","RoW","3.5.1.1","6529"
"r_1","num","2014IV","RoW","3.5.1.1.1","1339"
"r_1","num","2014IV","RoW","3.5.1.1.2","3687"
"r_1","num","2014IV","RoW","3.5.1.1.3","1503"
"r_1","num","2014V","total","3.5.1.1","427504"
"r_1","num","2014V","total","3.5.1.1.1","136126"
"r_1","num","2014V","total","3.5.1.1.2","109035"
"r_1","num","2014V","total","3.5.1.1.3","182343"
"r_1","num","2014V","EU","3.5.1.1","260050"
"r_1","num","2014V","EU","3.5.1.1.1","88043"
"r_1","num","2014V","EU","3.5.1.1.2","71884"
"r_1","num","2014V","EU","3.5.1.1.3","100123"
"r_1","num","2014V","AT","3.5.1.1","13474"
"r_1","num","2014V","AT","3.5.1.1.1","2335"
"r_1","num","2014V","AT","3.5.1.1.2","3413"
"r_1","num","2014V","AT","3.5.1.1.3","7726"
"r_1","num","2014V","BE","3.5.1.1","6104"
"r_1","num","2014V","BE","3.5.1.1.1","339"
"r_1","num","2014V","BE","3.5.1.1.2","3052"
"r_1","num","2014V","BE","3.5.1.1.3","2713"
"r_1","num","2014V","DE","3.5.1.1","18561"
"r_1","num","2014V","DE","3.5.1.1.1","4640"
"r_1","num","2014V","DE","3.5.1.1.2","6328"
"r_1","num","2014V","DE","3.5.1.1.3","7593"
"r_1","num","2014V","GR","3.5.1.1","104640"
"r_1","num","2014V","GR","3.5.1.1.1","47806"
"r_1","num","2014V","GR","3.5.1.1.2","26027"
"r_1","num","2014V","GR","3.5.1.1.3","30807"
"r_1","num","2014V","DK","3.5.1.1","1339"
"r_1","num","2014V","DK","3.5.1.1.1","243"
"r_1","num","2014V","DK","3.5.1.1.2","122"
"r_1","num","2014V","DK","3.5.1.1.3","974"
"r_1","num","2014V","IE","3.5.1.1","382"
"r_1","num","2014V","IE","3.5.1.1.1","-"
"r_1","num","2014V","IE","3.5.1.1.2","368"
"r_1","num","2014V","IE","3.5.1.1.3","14"
"r_1","num","2014V","ES","3.5.1.1","9025"
"r_1","num","2014V","ES","3.5.1.1.1","3681"
"r_1","num","2014V","ES","3.5.1.1.2","2393"
"r_1","num","2014V","ES","3.5.1.1.3","2951"
"r_1","num","2014V","IT","3.5.1.1","16149"
"r_1","num","2014V","IT","3.5.1.1.1","5383"
"r_1","num","2014V","IT","3.5.1.1.2","5149"
"r_1","num","2014V","IT","3.5.1.1.3","5617"
"r_1","num","2014V","CY","3.5.1.1","405"
"r_1","num","2014V","CY","3.5.1.1.1","218"
"r_1","num","2014V","CY","3.5.1.1.2","136"
"r_1","num","2014V","CY","3.5.1.1.3","51"
"r_1","num","2014V","MT","3.5.1.1","337"
"r_1","num","2014V","MT","3.5.1.1.1","337"
"r_1","num","2014V","MT","3.5.1.1.2","-"
"r_1","num","2014V","MT","3.5.1.1.3","-"
"r_1","num","2014V","NL","3.5.1.1","3524"
"r_1","num","2014V","NL","3.5.1.1.1","-"
"r_1","num","2014V","NL","3.5.1.1.2","2028"
"r_1","num","2014V","NL","3.5.1.1.3","1496"
"r_1","num","2014V","GB","3.5.1.1","13436"
"r_1","num","2014V","GB","3.5.1.1.1","2952"
"r_1","num","2014V","GB","3.5.1.1.2","3100"
"r_1","num","2014V","GB","3.5.1.1.3","7384"
"r_1","num","2014V","PL","3.5.1.1","3487"
"r_1","num","2014V","PL","3.5.1.1.1","210"
"r_1","num","2014V","PL","3.5.1.1.2","1651"
"r_1","num","2014V","PL","3.5.1.1.3","1626"
"r_1","num","2014V","PT","3.5.1.1","2716"
"r_1","num","2014V","PT","3.5.1.1.1","1985"
"r_1","num","2014V","PT","3.5.1.1.2","435"
"r_1","num","2014V","PT","3.5.1.1.3","296"
"r_1","num","2014V","RO","3.5.1.1","43121"
"r_1","num","2014V","RO","3.5.1.1.1","10075"
"r_1","num","2014V","RO","3.5.1.1.2","8866"
"r_1","num","2014V","RO","3.5.1.1.3","24180"
"r_1","num","2014V","SK","3.5.1.1","204"
"r_1","num","2014V","SK","3.5.1.1.1","96"
"r_1","num","2014V","SK","3.5.1.1.2","108"
"r_1","num","2014V","SK","3.5.1.1.3","-"
"r_1","num","2014V","SI","3.5.1.1","432"
"r_1","num","2014V","SI","3.5.1.1.1","252"
"r_1","num","2014V","SI","3.5.1.1.2","-"
"r_1","num","2014V","SI","3.5.1.1.3","180"
"r_1","num","2014V","HU","3.5.1.1","3094"
"r_1","num","2014V","HU","3.5.1.1.1","1031"
"r_1","num","2014V","HU","3.5.1.1.2","1719"
"r_1","num","2014V","HU","3.5.1.1.3","344"
"r_1","num","2014V","FI","3.5.1.1","-"
"r_1","num","2014V","FI","3.5.1.1.1","-"
"r_1","num","2014V","FI","3.5.1.1.2","-"
"r_1","num","2014V","FI","3.5.1.1.3","-"
"r_1","num","2014V","FR","3.5.1.1","12229"
"r_1","num","2014V","FR","3.5.1.1.1","4550"
"r_1","num","2014V","FR","3.5.1.1.2","3412"
"r_1","num","2014V","FR","3.5.1.1.3","4267"
"r_1","num","2014V","HR","3.5.1.1","1890"
"r_1","num","2014V","HR","3.5.1.1.1","1166"
"r_1","num","2014V","HR","3.5.1.1.2","583"
"r_1","num","2014V","HR","3.5.1.1.3","141"
"r_1","num","2014V","CZ","3.5.1.1","3667"
"r_1","num","2014V","CZ","3.5.1.1.1","383"
"r_1","num","2014V","CZ","3.5.1.1.2","1753"
"r_1","num","2014V","CZ","3.5.1.1.3","1531"
"r_1","num","2014V","SE","3.5.1.1","955"
"r_1","num","2014V","SE","3.5.1.1.1","169"
"r_1","num","2014V","SE","3.5.1.1.2","649"
"r_1","num","2014V","SE","3.5.1.1.3","137"
"r_1","num","2014V","OTH_EU","3.5.1.1","879"
"r_1","num","2014V","OTH_EU","3.5.1.1.1","192"
"r_1","num","2014V","OTH_EU","3.5.1.1.2","592"
"r_1","num","2014V","OTH_EU","3.5.1.1.3","95"
"r_1","num","2014V","OTH_EUR","3.5.1.1","154112"
"r_1","num","2014V","OTH_EUR","3.5.1.1.1","46244"
"r_1","num","2014V","OTH_EUR","3.5.1.1.2","31527"
"r_1","num","2014V","OTH_EUR","3.5.1.1.3","76341"
"r_1","num","2014V","MK","3.5.1.1","35178"
"r_1","num","2014V","MK","3.5.1.1.1","11726"
"r_1","num","2014V","MK","3.5.1.1.2","16807"
"r_1","num","2014V","MK","3.5.1.1.3","6645"
"r_1","num","2014V","NO","3.5.1.1","602"
"r_1","num","2014V","NO","3.5.1.1.1","160"
"r_1","num","2014V","NO","3.5.1.1.2","330"
"r_1","num","2014V","NO","3.5.1.1.3","112"
"r_1","num","2014V","RU","3.5.1.1","3510"
"r_1","num","2014V","RU","3.5.1.1.1","245"
"r_1","num","2014V","RU","3.5.1.1.2","1142"
"r_1","num","2014V","RU","3.5.1.1.3","2123"
"r_1","num","2014V","RS","3.5.1.1","22968"
"r_1","num","2014V","RS","3.5.1.1.1","7282"
"r_1","num","2014V","RS","3.5.1.1.2","2240"
"r_1","num","2014V","RS","3.5.1.1.3","13446"
"r_1","num","2014V","TR","3.5.1.1","89378"
"r_1","num","2014V","TR","3.5.1.1.1","26410"
"r_1","num","2014V","TR","3.5.1.1.2","9701"
"r_1","num","2014V","TR","3.5.1.1.3","53267"
"r_1","num","2014V","UA","3.5.1.1","1693"
"r_1","num","2014V","UA","3.5.1.1.1","421"
"r_1","num","2014V","UA","3.5.1.1.2","837"
"r_1","num","2014V","UA","3.5.1.1.3","435"
"r_1","num","2014V","CH","3.5.1.1","783"
"r_1","num","2014V","CH","3.5.1.1.1","-"
"r_1","num","2014V","CH","3.5.1.1.2","470"
"r_1","num","2014V","CH","3.5.1.1.3","313"
"r_1","num","2014V","OTH","3.5.1.1","8928"
"r_1","num","2014V","OTH","3.5.1.1.1","1373"
"r_1","num","2014V","OTH","3.5.1.1.2","3262"
"r_1","num","2014V","OTH","3.5.1.1.3","4293"
"r_1","num","2014V","IL","3.5.1.1","5937"
"r_1","num","2014V","IL","3.5.1.1.1","1187"
"r_1","num","2014V","IL","3.5.1.1.2","2375"
"r_1","num","2014V","IL","3.5.1.1.3","2375"
"r_1","num","2014V","CA","3.5.1.1","575"
"r_1","num","2014V","CA","3.5.1.1.1","-"
"r_1","num","2014V","CA","3.5.1.1.2","144"
"r_1","num","2014V","CA","3.5.1.1.3","431"
"r_1","num","2014V","US","3.5.1.1","2416"
"r_1","num","2014V","US","3.5.1.1.1","186"
"r_1","num","2014V","US","3.5.1.1.2","743"
"r_1","num","2014V","US","3.5.1.1.3","1487"
"r_1","num","2014V","RoW","3.5.1.1","4414"
"r_1","num","2014V","RoW","3.5.1.1.1","466"
"r_1","num","2014V","RoW","3.5.1.1.2","2362"
"r_1","num","2014V","RoW","3.5.1.1.3","1586"
"r_1","num","2014VI","total","3.5.1.1","411083"
"r_1","num","2014VI","total","3.5.1.1.1","100242"
"r_1","num","2014VI","total","3.5.1.1.2","109991"
"r_1","num","2014VI","total","3.5.1.1.3","200850"
"r_1","num","2014VI","EU","3.5.1.1","199160"
"r_1","num","2014VI","EU","3.5.1.1.1","45707"
"r_1","num","2014VI","EU","3.5.1.1.2","58503"
"r_1","num","2014VI","EU","3.5.1.1.3","94950"
"r_1","num","2014VI","AT","3.5.1.1","8888"
"r_1","num","2014VI","AT","3.5.1.1.1","1796"
"r_1","num","2014VI","AT","3.5.1.1.2","3184"
"r_1","num","2014VI","AT","3.5.1.1.3","3908"
"r_1","num","2014VI","BE","3.5.1.1","3455"
"r_1","num","2014VI","BE","3.5.1.1.1","512"
"r_1","num","2014VI","BE","3.5.1.1.2","1663"
"r_1","num","2014VI","BE","3.5.1.1.3","1280"
"r_1","num","2014VI","DE","3.5.1.1","19123"
"r_1","num","2014VI","DE","3.5.1.1.1","3984"
"r_1","num","2014VI","DE","3.5.1.1.2","5445"
"r_1","num","2014VI","DE","3.5.1.1.3","9694"
"r_1","num","2014VI","GR","3.5.1.1","61489"
"r_1","num","2014VI","GR","3.5.1.1.1","10104"
"r_1","num","2014VI","GR","3.5.1.1.2","17898"
"r_1","num","2014VI","GR","3.5.1.1.3","33487"
"r_1","num","2014VI","DK","3.5.1.1","781"
"r_1","num","2014VI","DK","3.5.1.1.1","389"
"r_1","num","2014VI","DK","3.5.1.1.2","198"
"r_1","num","2014VI","DK","3.5.1.1.3","194"
"r_1","num","2014VI","IE","3.5.1.1","86"
"r_1","num","2014VI","IE","3.5.1.1.1","-"
"r_1","num","2014VI","IE","3.5.1.1.2","86"
"r_1","num","2014VI","IE","3.5.1.1.3","-"
"r_1","num","2014VI","ES","3.5.1.1","13665"
"r_1","num","2014VI","ES","3.5.1.1.1","6356"
"r_1","num","2014VI","ES","3.5.1.1.2","1589"
"r_1","num","2014VI","ES","3.5.1.1.3","5720"
"r_1","num","2014VI","IT","3.5.1.1","16079"
"r_1","num","2014VI","IT","3.5.1.1.1","6030"
"r_1","num","2014VI","IT","3.5.1.1.2","4020"
"r_1","num","2014VI","IT","3.5.1.1.3","6029"
"r_1","num","2014VI","CY","3.5.1.1","92"
"r_1","num","2014VI","CY","3.5.1.1.1","-"
"r_1","num","2014VI","CY","3.5.1.1.2","61"
"r_1","num","2014VI","CY","3.5.1.1.3","31"
"r_1","num","2014VI","MT","3.5.1.1","-"
"r_1","num","2014VI","MT","3.5.1.1.1","-"
"r_1","num","2014VI","MT","3.5.1.1.2","-"
"r_1","num","2014VI","MT","3.5.1.1.3","-"
"r_1","num","2014VI","NL","3.5.1.1","1867"
"r_1","num","2014VI","NL","3.5.1.1.1","133"
"r_1","num","2014VI","NL","3.5.1.1.2","667"
"r_1","num","2014VI","NL","3.5.1.1.3","1067"
"r_1","num","2014VI","GB","3.5.1.1","7544"
"r_1","num","2014VI","GB","3.5.1.1.1","1940"
"r_1","num","2014VI","GB","3.5.1.1.2","1940"
"r_1","num","2014VI","GB","3.5.1.1.3","3664"
"r_1","num","2014VI","PL","3.5.1.1","1150"
"r_1","num","2014VI","PL","3.5.1.1.1","164"
"r_1","num","2014VI","PL","3.5.1.1.2","822"
"r_1","num","2014VI","PL","3.5.1.1.3","164"
"r_1","num","2014VI","PT","3.5.1.1","205"
"r_1","num","2014VI","PT","3.5.1.1.1","68"
"r_1","num","2014VI","PT","3.5.1.1.2","137"
"r_1","num","2014VI","PT","3.5.1.1.3","-"
"r_1","num","2014VI","RO","3.5.1.1","40701"
"r_1","num","2014VI","RO","3.5.1.1.1","6079"
"r_1","num","2014VI","RO","3.5.1.1.2","14007"
"r_1","num","2014VI","RO","3.5.1.1.3","20615"
"r_1","num","2014VI","SK","3.5.1.1","717"
"r_1","num","2014VI","SK","3.5.1.1.1","254"
"r_1","num","2014VI","SK","3.5.1.1.2","337"
"r_1","num","2014VI","SK","3.5.1.1.3","126"
"r_1","num","2014VI","SI","3.5.1.1","563"
"r_1","num","2014VI","SI","3.5.1.1.1","-"
"r_1","num","2014VI","SI","3.5.1.1.2","188"
"r_1","num","2014VI","SI","3.5.1.1.3","375"
"r_1","num","2014VI","HU","3.5.1.1","859"
"r_1","num","2014VI","HU","3.5.1.1.1","-"
"r_1","num","2014VI","HU","3.5.1.1.2","515"
"r_1","num","2014VI","HU","3.5.1.1.3","344"
"r_1","num","2014VI","FI","3.5.1.1","397"
"r_1","num","2014VI","FI","3.5.1.1.1","228"
"r_1","num","2014VI","FI","3.5.1.1.2","92"
"r_1","num","2014VI","FI","3.5.1.1.3","77"
"r_1","num","2014VI","FR","3.5.1.1","12329"
"r_1","num","2014VI","FR","3.5.1.1.1","5161"
"r_1","num","2014VI","FR","3.5.1.1.2","3154"
"r_1","num","2014VI","FR","3.5.1.1.3","4014"
"r_1","num","2014VI","HR","3.5.1.1","333"
"r_1","num","2014VI","HR","3.5.1.1.1","252"
"r_1","num","2014VI","HR","3.5.1.1.2","51"
"r_1","num","2014VI","HR","3.5.1.1.3","30"
"r_1","num","2014VI","CZ","3.5.1.1","7661"
"r_1","num","2014VI","CZ","3.5.1.1.1","2189"
"r_1","num","2014VI","CZ","3.5.1.1.2","1642"
"r_1","num","2014VI","CZ","3.5.1.1.3","3830"
"r_1","num","2014VI","SE","3.5.1.1","102"
"r_1","num","2014VI","SE","3.5.1.1.1","68"
"r_1","num","2014VI","SE","3.5.1.1.2","34"
"r_1","num","2014VI","SE","3.5.1.1.3","-"
"r_1","num","2014VI","OTH_EU","3.5.1.1","1074"
"r_1","num","2014VI","OTH_EU","3.5.1.1.1","-"
"r_1","num","2014VI","OTH_EU","3.5.1.1.2","773"
"r_1","num","2014VI","OTH_EU","3.5.1.1.3","301"
"r_1","num","2014VI","OTH_EUR","3.5.1.1","201550"
"r_1","num","2014VI","OTH_EUR","3.5.1.1.1","51633"
"r_1","num","2014VI","OTH_EUR","3.5.1.1.2","46923"
"r_1","num","2014VI","OTH_EUR","3.5.1.1.3","102994"
"r_1","num","2014VI","MK","3.5.1.1","55171"
"r_1","num","2014VI","MK","3.5.1.1.1","16378"
"r_1","num","2014VI","MK","3.5.1.1.2","20720"
"r_1","num","2014VI","MK","3.5.1.1.3","18073"
"r_1","num","2014VI","NO","3.5.1.1","378"
"r_1","num","2014VI","NO","3.5.1.1.1","378"
"r_1","num","2014VI","NO","3.5.1.1.2","-"
"r_1","num","2014VI","NO","3.5.1.1.3","-"
"r_1","num","2014VI","RU","3.5.1.1","4639"
"r_1","num","2014VI","RU","3.5.1.1.1","566"
"r_1","num","2014VI","RU","3.5.1.1.2","2150"
"r_1","num","2014VI","RU","3.5.1.1.3","1923"
"r_1","num","2014VI","RS","3.5.1.1","31050"
"r_1","num","2014VI","RS","3.5.1.1.1","6754"
"r_1","num","2014VI","RS","3.5.1.1.2","2895"
"r_1","num","2014VI","RS","3.5.1.1.3","21401"
"r_1","num","2014VI","TR","3.5.1.1","107557"
"r_1","num","2014VI","TR","3.5.1.1.1","27489"
"r_1","num","2014VI","TR","3.5.1.1.2","18981"
"r_1","num","2014VI","TR","3.5.1.1.3","61087"
"r_1","num","2014VI","UA","3.5.1.1","2448"
"r_1","num","2014VI","UA","3.5.1.1.1","-"
"r_1","num","2014VI","UA","3.5.1.1.2","2040"
"r_1","num","2014VI","UA","3.5.1.1.3","408"
"r_1","num","2014VI","CH","3.5.1.1","307"
"r_1","num","2014VI","CH","3.5.1.1.1","68"
"r_1","num","2014VI","CH","3.5.1.1.2","137"
"r_1","num","2014VI","CH","3.5.1.1.3","102"
"r_1","num","2014VI","OTH","3.5.1.1","6820"
"r_1","num","2014VI","OTH","3.5.1.1.1","2625"
"r_1","num","2014VI","OTH","3.5.1.1.2","1850"
"r_1","num","2014VI","OTH","3.5.1.1.3","2345"
"r_1","num","2014VI","IL","3.5.1.1","2336"
"r_1","num","2014VI","IL","3.5.1.1.1","978"
"r_1","num","2014VI","IL","3.5.1.1.2","860"
"r_1","num","2014VI","IL","3.5.1.1.3","498"
"r_1","num","2014VI","CA","3.5.1.1","1080"
"r_1","num","2014VI","CA","3.5.1.1.1","478"
"r_1","num","2014VI","CA","3.5.1.1.2","142"
"r_1","num","2014VI","CA","3.5.1.1.3","460"
"r_1","num","2014VI","US","3.5.1.1","3404"
"r_1","num","2014VI","US","3.5.1.1.1","1169"
"r_1","num","2014VI","US","3.5.1.1.2","848"
"r_1","num","2014VI","US","3.5.1.1.3","1387"
"r_1","num","2014VI","RoW","3.5.1.1","3553"
"r_1","num","2014VI","RoW","3.5.1.1.1","277"
"r_1","num","2014VI","RoW","3.5.1.1.2","2715"
"r_1","num","2014VI","RoW","3.5.1.1.3","561"
"r_1","num","2014VII","total","3.5.1.1","453787"
"r_1","num","2014VII","total","3.5.1.1.1","146876"
"r_1","num","2014VII","total","3.5.1.1.2","92357"
"r_1","num","2014VII","total","3.5.1.1.3","214554"
"r_1","num","2014VII","EU","3.5.1.1","240827"
"r_1","num","2014VII","EU","3.5.1.1.1","74572"
"r_1","num","2014VII","EU","3.5.1.1.2","58854"
"r_1","num","2014VII","EU","3.5.1.1.3","107401"
"r_1","num","2014VII","AT","3.5.1.1","12529"
"r_1","num","2014VII","AT","3.5.1.1.1","3024"
"r_1","num","2014VII","AT","3.5.1.1.2","4320"
"r_1","num","2014VII","AT","3.5.1.1.3","5185"
"r_1","num","2014VII","BE","3.5.1.1","2061"
"r_1","num","2014VII","BE","3.5.1.1.1","532"
"r_1","num","2014VII","BE","3.5.1.1.2","665"
"r_1","num","2014VII","BE","3.5.1.1.3","864"
"r_1","num","2014VII","DE","3.5.1.1","49770"
"r_1","num","2014VII","DE","3.5.1.1.1","12600"
"r_1","num","2014VII","DE","3.5.1.1.2","13860"
"r_1","num","2014VII","DE","3.5.1.1.3","23310"
"r_1","num","2014VII","GR","3.5.1.1","83517"
"r_1","num","2014VII","GR","3.5.1.1.1","25135"
"r_1","num","2014VII","GR","3.5.1.1.2","14813"
"r_1","num","2014VII","GR","3.5.1.1.3","43569"
"r_1","num","2014VII","DK","3.5.1.1","1037"
"r_1","num","2014VII","DK","3.5.1.1.1","593"
"r_1","num","2014VII","DK","3.5.1.1.2","148"
"r_1","num","2014VII","DK","3.5.1.1.3","296"
"r_1","num","2014VII","IE","3.5.1.1","96"
"r_1","num","2014VII","IE","3.5.1.1.1","-"
"r_1","num","2014VII","IE","3.5.1.1.2","64"
"r_1","num","2014VII","IE","3.5.1.1.3","32"
"r_1","num","2014VII","ES","3.5.1.1","8708"
"r_1","num","2014VII","ES","3.5.1.1.1","2737"
"r_1","num","2014VII","ES","3.5.1.1.2","1990"
"r_1","num","2014VII","ES","3.5.1.1.3","3981"
"r_1","num","2014VII","IT","3.5.1.1","14888"
"r_1","num","2014VII","IT","3.5.1.1.1","6993"
"r_1","num","2014VII","IT","3.5.1.1.2","4737"
"r_1","num","2014VII","IT","3.5.1.1.3","3158"
"r_1","num","2014VII","CY","3.5.1.1","458"
"r_1","num","2014VII","CY","3.5.1.1.1","214"
"r_1","num","2014VII","CY","3.5.1.1.2","61"
"r_1","num","2014VII","CY","3.5.1.1.3","183"
"r_1","num","2014VII","MT","3.5.1.1","-"
"r_1","num","2014VII","MT","3.5.1.1.1","-"
"r_1","num","2014VII","MT","3.5.1.1.2","-"
"r_1","num","2014VII","MT","3.5.1.1.3","-"
"r_1","num","2014VII","NL","3.5.1.1","1660"
"r_1","num","2014VII","NL","3.5.1.1.1","666"
"r_1","num","2014VII","NL","3.5.1.1.2","357"
"r_1","num","2014VII","NL","3.5.1.1.3","637"
"r_1","num","2014VII","GB","3.5.1.1","8932"
"r_1","num","2014VII","GB","3.5.1.1.1","2567"
"r_1","num","2014VII","GB","3.5.1.1.2","1951"
"r_1","num","2014VII","GB","3.5.1.1.3","4414"
"r_1","num","2014VII","PL","3.5.1.1","2279"
"r_1","num","2014VII","PL","3.5.1.1.1","529"
"r_1","num","2014VII","PL","3.5.1.1.2","796"
"r_1","num","2014VII","PL","3.5.1.1.3","954"
"r_1","num","2014VII","PT","3.5.1.1","4145"
"r_1","num","2014VII","PT","3.5.1.1.1","2237"
"r_1","num","2014VII","PT","3.5.1.1.2","1908"
"r_1","num","2014VII","PT","3.5.1.1.3","-"
"r_1","num","2014VII","RO","3.5.1.1","25917"
"r_1","num","2014VII","RO","3.5.1.1.1","8619"
"r_1","num","2014VII","RO","3.5.1.1.2","8859"
"r_1","num","2014VII","RO","3.5.1.1.3","8439"
"r_1","num","2014VII","SK","3.5.1.1","1094"
"r_1","num","2014VII","SK","3.5.1.1.1","365"
"r_1","num","2014VII","SK","3.5.1.1.2","547"
"r_1","num","2014VII","SK","3.5.1.1.3","182"
"r_1","num","2014VII","SI","3.5.1.1","941"
"r_1","num","2014VII","SI","3.5.1.1.1","-"
"r_1","num","2014VII","SI","3.5.1.1.2","-"
"r_1","num","2014VII","SI","3.5.1.1.3","941"
"r_1","num","2014VII","HU","3.5.1.1","3463"
"r_1","num","2014VII","HU","3.5.1.1.1","1566"
"r_1","num","2014VII","HU","3.5.1.1.2","895"
"r_1","num","2014VII","HU","3.5.1.1.3","1002"
"r_1","num","2014VII","FI","3.5.1.1","635"
"r_1","num","2014VII","FI","3.5.1.1.1","159"
"r_1","num","2014VII","FI","3.5.1.1.2","-"
"r_1","num","2014VII","FI","3.5.1.1.3","476"
"r_1","num","2014VII","FR","3.5.1.1","7663"
"r_1","num","2014VII","FR","3.5.1.1.1","2786"
"r_1","num","2014VII","FR","3.5.1.1.2","1045"
"r_1","num","2014VII","FR","3.5.1.1.3","3832"
"r_1","num","2014VII","HR","3.5.1.1","1385"
