RevisionColumn,GenderID,Age10_LFS,Units,periods,ValueColumn
"r_40","2","15 - 64","1000cp","2021Q1","1280.2"
"r_40","2","20 - 64","1000cp","2021Q1","1276.7"
"r_40","2","15 - 29","1000cp","2021Q1","135"
"r_40","2","15 - 24","1000cp","2021Q1","34.3"
"r_40","2","25 - 34","1000cp","2021Q1","249"
"r_40","2","35 - 44","1000cp","2021Q1","335"
"r_40","2","45 - 54","1000cp","2021Q1","377.2"
"r_40","2","55 - 64","1000cp","2021Q1","284.6"
"r_41","0","0","1000cp","2021Q2","2866.3"
"r_41","0","15 - 64","1000cp","2021Q2","2776"
"r_41","0","20 - 64","1000cp","2021Q2","2766.6"
"r_41","0","15 - 29","1000cp","2021Q2","297.4"
"r_41","0","15 - 24","1000cp","2021Q2","86.6"
"r_41","0","25 - 34","1000cp","2021Q2","533.3"
"r_41","0","35 - 44","1000cp","2021Q2","750.1"
"r_41","0","45 - 54","1000cp","2021Q2","806"
"r_41","0","55 - 64","1000cp","2021Q2","599.9"
"r_41","0","65+","1000cp","2021Q2","90.3"
"r_41","1","0","1000cp","2021Q2","1532.2"
"r_41","1","15 - 64","1000cp","2021Q2","1477.4"
"r_41","1","20 - 64","1000cp","2021Q2","1471.9"
"r_41","1","15 - 29","1000cp","2021Q2","172.4"
"r_41","1","15 - 24","1000cp","2021Q2","54.5"
"r_41","1","25 - 34","1000cp","2021Q2","291.2"
"r_41","1","35 - 44","1000cp","2021Q2","403.3"
"r_41","1","45 - 54","1000cp","2021Q2","418.8"
"r_41","1","55 - 64","1000cp","2021Q2","309.6"
"r_41","1","65+","1000cp","2021Q2","54.7"
"r_41","2","0","1000cp","2021Q2","1334.2"
"r_41","2","15 - 64","1000cp","2021Q2","1298.6"
"r_41","2","20 - 64","1000cp","2021Q2","1294.7"
"r_41","2","15 - 29","1000cp","2021Q2","125"
"r_41","2","15 - 24","1000cp","2021Q2","32.1"
"r_41","2","25 - 34","1000cp","2021Q2","242.1"
"r_41","2","35 - 44","1000cp","2021Q2","346.8"
"r_41","2","45 - 54","1000cp","2021Q2","387.2"
"r_41","2","55 - 64","1000cp","2021Q2","290.3"
"r_42","0","0","1000cp","2021Q3","2927.8"
"r_42","0","15 - 64","1000cp","2021Q3","2833.6"
"r_42","0","20 - 64","1000cp","2021Q3","2821.8"
"r_42","0","15 - 29","1000cp","2021Q3","308.7"
"r_42","0","15 - 24","1000cp","2021Q3","95.9"
"r_42","0","25 - 34","1000cp","2021Q3","542.7"
"r_42","0","35 - 44","1000cp","2021Q3","765.6"
"r_42","0","45 - 54","1000cp","2021Q3","818.5"
"r_42","0","55 - 64","1000cp","2021Q3","610.8"
"r_42","0","65+","1000cp","2021Q3","94.3"
"r_42","1","0","1000cp","2021Q3","1560.6"
"r_42","1","15 - 64","1000cp","2021Q3","1501.7"
"r_42","1","20 - 64","1000cp","2021Q3","1494.2"
"r_42","1","15 - 29","1000cp","2021Q3","178.7"
"r_42","1","15 - 24","1000cp","2021Q3","58.2"
"r_42","1","25 - 34","1000cp","2021Q3","301.4"
"r_42","1","35 - 44","1000cp","2021Q3","407.2"
"r_42","1","45 - 54","1000cp","2021Q3","421.7"
"r_42","1","55 - 64","1000cp","2021Q3","313.3"
"r_42","1","65+","1000cp","2021Q3","58.9"
"r_42","2","0","1000cp","2021Q3","1367.3"
"r_42","2","15 - 64","1000cp","2021Q3","1331.9"
"r_42","2","20 - 64","1000cp","2021Q3","1327.6"
"r_42","2","15 - 29","1000cp","2021Q3","130"
"r_42","2","15 - 24","1000cp","2021Q3","37.7"
"r_42","2","25 - 34","1000cp","2021Q3","241.3"
"r_42","2","35 - 44","1000cp","2021Q3","358.5"
"r_42","2","45 - 54","1000cp","2021Q3","396.8"
"r_42","2","55 - 64","1000cp","2021Q3","297.6"
"r_43","0","0","1000cp","2021Q4","2875.8"
"r_43","0","15 - 64","1000cp","2021Q4","2783.7"
"r_43","0","20 - 64","1000cp","2021Q4","2778"
"r_43","0","15 - 29","1000cp","2021Q4","291.3"
"r_43","0","15 - 24","1000cp","2021Q4","86"
"r_43","0","25 - 34","1000cp","2021Q4","524.1"
"r_43","0","35 - 44","1000cp","2021Q4","753.3"
"r_43","0","45 - 54","1000cp","2021Q4","819.2"
"r_43","0","55 - 64","1000cp","2021Q4","601.1"
"r_43","0","65+","1000cp","2021Q4","92.1"
"r_43","1","0","1000cp","2021Q4","1532.2"
"r_43","1","15 - 64","1000cp","2021Q4","1478.2"
"r_43","1","20 - 64","1000cp","2021Q4","1475.7"
"r_43","1","15 - 29","1000cp","2021Q4","166.9"
"r_43","1","15 - 24","1000cp","2021Q4","52"
"r_43","1","25 - 34","1000cp","2021Q4","292.9"
"r_43","1","35 - 44","1000cp","2021Q4","405.5"
"r_43","1","45 - 54","1000cp","2021Q4","419.4"
"r_43","1","55 - 64","1000cp","2021Q4","308.3"
"r_43","1","65+","1000cp","2021Q4","54"
"r_43","2","0","1000cp","2021Q4","1343.7"
"r_43","2","15 - 64","1000cp","2021Q4","1305.6"
"r_43","2","20 - 64","1000cp","2021Q4","1302.3"
"r_43","2","15 - 29","1000cp","2021Q4","124.5"
"r_43","2","15 - 24","1000cp","2021Q4","33.9"
"r_43","2","25 - 34","1000cp","2021Q4","231.2"
"r_43","2","35 - 44","1000cp","2021Q4","347.8"
"r_43","2","45 - 54","1000cp","2021Q4","399.8"
"r_43","2","55 - 64","1000cp","2021Q4","292.9"
"r_44","0","0","1000cp","2024Q2","2930.3"
"r_44","0","15 - 64","1000cp","2024Q2","2824.6"
"r_44","0","20 - 64","1000cp","2024Q2","2814.5"
"r_44","0","15 - 29","1000cp","2024Q2","311.5"
"r_44","0","15 - 24","1000cp","2024Q2","103.6"
"r_44","0","25 - 34","1000cp","2024Q2","505.3"
"r_44","0","35 - 44","1000cp","2024Q2","747"
"r_44","0","45 - 54","1000cp","2024Q2","845"
"r_44","0","55 - 64","1000cp","2024Q2","623.8"
"r_44","0","65+","1000cp","2024Q2","105.7"
"r_44","1","0","1000cp","2024Q2","1553.8"
"r_44","1","15 - 64","1000cp","2024Q2","1493.2"
"r_44","1","20 - 64","1000cp","2024Q2","1487.1"
"r_44","1","15 - 29","1000cp","2024Q2","176.5"
"r_44","1","15 - 24","1000cp","2024Q2","64.3"
"r_44","1","25 - 34","1000cp","2024Q2","274.8"
"r_44","1","35 - 44","1000cp","2024Q2","397.9"
"r_44","1","45 - 54","1000cp","2024Q2","439.5"
"r_44","1","55 - 64","1000cp","2024Q2","316.8"
"r_44","1","65+","1000cp","2024Q2","60.6"
"r_44","2","0","1000cp","2024Q2","1376.5"
"r_44","2","15 - 64","1000cp","2024Q2","1331.4"
"r_44","2","20 - 64","1000cp","2024Q2","1327.4"
"r_44","2","15 - 29","1000cp","2024Q2","134.9"
"r_44","2","15 - 24","1000cp","2024Q2","39.2"
"r_44","2","25 - 34","1000cp","2024Q2","230.5"
"r_44","2","35 - 44","1000cp","2024Q2","349.1"
"r_44","2","45 - 54","1000cp","2024Q2","405.5"
"r_44","2","55 - 64","1000cp","2024Q2","307"
"r_44","2","65+","1000cp","2024Q2","45.1"
"r_45","0","0","1000cp","2024Q3","2964.8"
"r_45","0","15 - 64","1000cp","2024Q3","2849.8"
"r_45","0","20 - 64","1000cp","2024Q3","2838.6"
"r_45","0","15 - 29","1000cp","2024Q3","316"
"r_45","0","15 - 24","1000cp","2024Q3","107"
"r_45","0","25 - 34","1000cp","2024Q3","503.2"
"r_45","0","35 - 44","1000cp","2024Q3","755.6"
"r_45","0","45 - 54","1000cp","2024Q3","852"
"r_45","0","55 - 64","1000cp","2024Q3","632"
"r_45","0","65+","1000cp","2024Q3","114.9"
"r_45","1","0","1000cp","2024Q3","1571.2"
"r_45","1","15 - 64","1000cp","2024Q3","1506.9"
"r_45","1","20 - 64","1000cp","2024Q3","1500.4"
"r_45","1","15 - 29","1000cp","2024Q3","179.6"
"r_45","1","15 - 24","1000cp","2024Q3","65.9"
"r_45","1","25 - 34","1000cp","2024Q3","274.1"
"r_45","1","35 - 44","1000cp","2024Q3","404.7"
"r_45","1","45 - 54","1000cp","2024Q3","441.9"
"r_45","1","55 - 64","1000cp","2024Q3","320.2"
"r_45","1","65+","1000cp","2024Q3","64.3"
"r_45","2","0","1000cp","2024Q3","1393.5"
"r_45","2","15 - 64","1000cp","2024Q3","1342.9"
"r_45","2","20 - 64","1000cp","2024Q3","1338.3"
"r_45","2","15 - 29","1000cp","2024Q3","136.5"
"r_45","2","15 - 24","1000cp","2024Q3","41.1"
"r_45","2","25 - 34","1000cp","2024Q3","229.1"
"r_45","2","35 - 44","1000cp","2024Q3","350.9"
"r_45","2","45 - 54","1000cp","2024Q3","410.1"
"r_45","2","55 - 64","1000cp","2024Q3","311.8"
"r_45","2","65+","1000cp","2024Q3","50.6"
"r_46","0","0","1000cp","2024Q4","2929.1"
"r_46","0","15 - 64","1000cp","2024Q4","2808.9"
"r_46","0","20 - 64","1000cp","2024Q4","2803.4"
"r_46","0","15 - 29","1000cp","2024Q4","294.3"
"r_46","0","15 - 24","1000cp","2024Q4","98.6"
"r_46","0","25 - 34","1000cp","2024Q4","486"
"r_46","0","35 - 44","1000cp","2024Q4","742"
"r_46","0","45 - 54","1000cp","2024Q4","846"
"r_46","0","55 - 64","1000cp","2024Q4","636.4"
"r_46","0","65+","1000cp","2024Q4","120.2"
"r_46","1","0","1000cp","2024Q4","1544.4"
"r_46","1","15 - 64","1000cp","2024Q4","1476.5"
"r_46","1","20 - 64","1000cp","2024Q4","1473.2"
"r_46","1","15 - 29","1000cp","2024Q4","167.7"
"r_46","1","15 - 24","1000cp","2024Q4","61.9"
"r_46","1","25 - 34","1000cp","2024Q4","261.2"
"r_46","1","35 - 44","1000cp","2024Q4","393.1"
"r_46","1","45 - 54","1000cp","2024Q4","436.3"
"r_46","1","55 - 64","1000cp","2024Q4","324.1"
"r_46","1","65+","1000cp","2024Q4","67.9"
"r_46","2","0","1000cp","2024Q4","1384.7"
"r_46","2","15 - 64","1000cp","2024Q4","1332.4"
"r_46","2","20 - 64","1000cp","2024Q4","1330.2"
"r_46","2","15 - 29","1000cp","2024Q4","126.5"
"r_46","2","15 - 24","1000cp","2024Q4","36.7"
"r_46","2","25 - 34","1000cp","2024Q4","224.7"
"r_46","2","35 - 44","1000cp","2024Q4","348.9"
"r_46","2","45 - 54","1000cp","2024Q4","409.8"
"r_46","2","55 - 64","1000cp","2024Q4","312.4"
"r_46","2","65+","1000cp","2024Q4","52.3"
"r_47","0","0","1000cp","2025Q1","2910.9"
"r_47","0","15 - 64","1000cp","2025Q1","2799.8"
"r_47","0","20 - 64","1000cp","2025Q1","2794"
"r_47","0","15 - 29","1000cp","2025Q1","297.3"
"r_47","0","15 - 24","1000cp","2025Q1","97.6"
"r_47","0","25 - 34","1000cp","2025Q1","480.9"
"r_47","0","35 - 44","1000cp","2025Q1","749.3"
"r_47","0","45 - 54","1000cp","2025Q1","841.4"
"r_47","0","55 - 64","1000cp","2025Q1","630.7"
"r_47","0","65+","1000cp","2025Q1","111.1"
"r_47","1","0","1000cp","2025Q1","1546.1"
"r_47","1","15 - 64","1000cp","2025Q1","1485.9"
"r_47","1","20 - 64","1000cp","2025Q1","1482.6"
"r_47","1","15 - 29","1000cp","2025Q1","168.8"
"r_47","1","15 - 24","1000cp","2025Q1","61.6"
"r_47","1","25 - 34","1000cp","2025Q1","260.2"
"r_47","1","35 - 44","1000cp","2025Q1","401.7"
"r_47","1","45 - 54","1000cp","2025Q1","437.6"
"r_47","1","55 - 64","1000cp","2025Q1","324.8"
"r_47","1","65+","1000cp","2025Q1","60.2"
"r_47","2","0","1000cp","2025Q1","1364.8"
"r_47","2","15 - 64","1000cp","2025Q1","1313.9"
"r_47","2","20 - 64","1000cp","2025Q1","1311.5"
"r_47","2","15 - 29","1000cp","2025Q1","128.5"
"r_47","2","15 - 24","1000cp","2025Q1","36"
"r_47","2","25 - 34","1000cp","2025Q1","220.7"
"r_47","2","35 - 44","1000cp","2025Q1","347.6"
"r_47","2","45 - 54","1000cp","2025Q1","403.7"
"r_47","2","55 - 64","1000cp","2025Q1","305.9"
"r_47","2","65+","1000cp","2025Q1","50.9"
"r_48","0","0","1000cp","2025Q2","2934.1"
"r_48","0","15 - 64","1000cp","2025Q2","2817.1"
"r_48","0","20 - 64","1000cp","2025Q2","2808.4"
"r_48","0","15 - 29","1000cp","2025Q2","306.6"
"r_48","0","15 - 24","1000cp","2025Q2","102"
"r_48","0","25 - 34","1000cp","2025Q2","479.2"
"r_48","0","35 - 44","1000cp","2025Q2","747.6"
"r_48","0","45 - 54","1000cp","2025Q2","852.9"
"r_48","0","55 - 64","1000cp","2025Q2","635.4"
"r_48","0","65+","1000cp","2025Q2","117"
"r_48","1","0","1000cp","2025Q2","1554.2"
"r_48","1","15 - 64","1000cp","2025Q2","1492.9"
"r_48","1","20 - 64","1000cp","2025Q2","1487.1"
"r_48","1","15 - 29","1000cp","2025Q2","177.5"
"r_48","1","15 - 24","1000cp","2025Q2","64.1"
"r_48","1","25 - 34","1000cp","2025Q2","264.6"
"r_48","1","35 - 44","1000cp","2025Q2","397.7"
"r_48","1","45 - 54","1000cp","2025Q2","440.4"
"r_48","1","55 - 64","1000cp","2025Q2","326.1"
"r_48","1","65+","1000cp","2025Q2","61.2"
"r_48","2","0","1000cp","2025Q2","1379.9"
"r_48","2","15 - 64","1000cp","2025Q2","1324.2"
"r_48","2","20 - 64","1000cp","2025Q2","1321.3"
"r_48","2","15 - 29","1000cp","2025Q2","128.5"
"r_48","2","15 - 24","1000cp","2025Q2","37.8"
"r_48","2","25 - 34","1000cp","2025Q2","214.5"
"r_48","2","35 - 44","1000cp","2025Q2","350"
"r_48","2","45 - 54","1000cp","2025Q2","412.6"
"r_48","2","55 - 64","1000cp","2025Q2","309.3"
"r_48","2","65+","1000cp","2025Q2","55.7"
"r_49","0","0","1000cp","2025Q3","2956"
"r_49","0","15 - 64","1000cp","2025Q3","2825.6"
"r_49","0","20 - 64","1000cp","2025Q3","2815.1"
"r_49","0","15 - 29","1000cp","2025Q3","303"
"r_49","0","15 - 24","1000cp","2025Q3","103.5"
"r_49","0","25 - 34","1000cp","2025Q3","472.8"
"r_49","0","35 - 44","1000cp","2025Q3","743"
"r_49","0","45 - 54","1000cp","2025Q3","856.3"
"r_49","0","55 - 64","1000cp","2025Q3","650"
"r_49","0","65+","1000cp","2025Q3","130.4"
"r_49","1","0","1000cp","2025Q3","1563"
"r_49","1","15 - 64","1000cp","2025Q3","1494.5"
"r_49","1","20 - 64","1000cp","2025Q3","1487.7"
"r_49","1","15 - 29","1000cp","2025Q3","173"
"r_49","1","15 - 24","1000cp","2025Q3","62.9"
"r_49","1","25 - 34","1000cp","2025Q3","262.9"
"r_49","1","35 - 44","1000cp","2025Q3","390.9"
"r_49","1","45 - 54","1000cp","2025Q3","444.1"
"r_49","1","55 - 64","1000cp","2025Q3","333.8"
"r_49","1","65+","1000cp","2025Q3","68.5"
"r_49","2","0","1000cp","2025Q3","1392.9"
"r_49","2","15 - 64","1000cp","2025Q3","1331.1"
"r_49","2","20 - 64","1000cp","2025Q3","1327.4"
"r_49","2","15 - 29","1000cp","2025Q3","130"
"r_49","2","15 - 24","1000cp","2025Q3","40.6"
"r_49","2","25 - 34","1000cp","2025Q3","209.9"
"r_49","2","35 - 44","1000cp","2025Q3","352.1"
"r_49","2","45 - 54","1000cp","2025Q3","412.3"
"r_49","2","55 - 64","1000cp","2025Q3","316.2"
"r_49","2","65+","1000cp","2025Q3","61.9"
